x_array,y_array,mclust
-2890.8978030000003,-118.71476509999998,2
-2890.39965,-143.1661967,2
-2872.917955,-194.43841519999998,3
-2860.766886,-140.51843159999999,2
-2852.3404,-151.51905,2
-2846.015699,-160.604803,2
-2839.633232,-68.03960188,2
-2919.3853059999997,-116.23206440000001,2
-2777.058316,-138.69852980000002,9
-2772.029234,-103.96825729999999,9
-2770.729798,-136.01431069999998,9
-2906.771588,-74.6951623,2
-2765.0906800000002,-205.4216296,9
-2886.478892,-228.87618590000002,3
-2922.0369600000004,69.96451795,11
-2920.211536,-49.94030216,15
-2919.2505920000003,53.38197494,9
-2913.866837,117.87721709999998,4
-2912.0223109999997,-13.52002842,2
-2908.862968,102.948334,4
-2908.0721399999998,28.00508464,9
-2903.118082,133.0393866,4
-2900.194855,3.951144205,1
-2894.339626,53.06680076,9
-2892.9615670000003,19.0931999,3
-2875.7985129999997,127.2154476,4
-2876.308697,7.515830414,1
-2866.375367,63.62345849,11
-2870.922176,-34.84609162,1
-2856.408681,79.62667271,11
-2847.907687,69.71072669,11
-2844.272815,98.9322832,11
-2843.6928420000004,-0.022376994,1
-2837.208288,-24.10800719,1
-2827.169038,29.85203791,1
-2822.552615,76.42559345,1
-2814.024947,94.98475919,1
-2810.300964,-8.041784589,1
-2806.113618,120.4653617,1
-2791.678276,73.84398014,1
-2788.973497,-3.0693738130000003,1
-2787.860358,-32.91735276,2
-2776.320033,49.13141189,8
-2775.0857,105.4871886,1
-2771.073981,-27.75697314,2
-2768.121701,52.62461104,1
-2762.700961,87.13378547,1
-2759.9620760000003,126.11757309999999,1
-2749.652456,137.20173730000002,10
-2748.273897,7.645853624,9
-2741.9721870000003,-35.7744537,9
-2740.101234,-16.32205563,9
-2741.639107,-23.21570256,9
-2891.234923,128.3775668,4
-2858.0268739999997,-26.24619554,1
-2857.151437,13.21211148,1
-2839.11337,72.27984908,2
-2792.988116,117.0811496,1
-2787.057378,30.0958402,1
-2922.058624,92.85562509,2
-2836.066576,56.81713779,2
-2828.1303940000003,119.8140544,8
-2823.874169,14.08362491,1
-2802.09071,2.918432529,1
-2756.760863,58.91634133,8
-2882.9334010000002,80.673076,11
-2908.97483,-39.6744265,2
-2828.9802019999997,82.37147493,11
-2813.9088079999997,-29.25208137,2
-2797.101177,95.76220513,1
-2763.522946,-40.902014,2
-2916.704298,169.34863149999998,1
-2907.5228469999997,198.47403169999998,1
-2905.412522,150.6538757,2
-2903.339277,283.33548460000003,1
-2901.081898,183.3888907,1
-2888.4729420000003,217.3773643,1
-2880.980619,260.1840885,1
-2880.09719,268.02603880000004,9
-2878.475999,333.1943587,1
-2872.531253,196.6071862,2
-2861.885148,160.16012849999998,2
-2861.8648510000003,259.77912030000005,9
-2854.542908,314.3295218,1
-2848.366725,263.4726441,9
-2846.1017859999997,229.7399589,2
-2842.004428,285.6744864,9
-2836.238691,173.9790257,1
-2833.557852,305.6619537,1
-2835.421401,230.44166980000003,1
-2831.3430940000003,193.7931037,1
-2825.9843339999998,319.9686158,11
-2824.5987649999997,280.1903889,9
-2822.2446600000003,261.3884685,9
-2821.055149,301.294809,2
-2819.114688,182.084455,1
-2816.570097,214.6634636,1
-2815.803614,166.61730319999998,1
-2809.406871,305.5189454,2
-2799.855906,235.55094790000004,1
-2797.7485030000003,161.20240180000002,1
-2795.802767,177.7862258,1
-2785.588754,210.4618642,1
-2783.842471,230.075104,2
-2782.390418,294.00334960000004,2
-2778.898839,260.3064032,2
-2768.1387649999997,310.06607139999994,11
-2765.526842,189.1433305,1
-2763.867518,299.88224130000003,11
-2762.16252,217.1831449,11
-2756.288432,250.31189300000003,9
-2755.022008,213.6179813,11
-2741.794896,239.94975069999998,9
-2739.486872,181.727671,1
-2925.264065,259.6328883,1
-2888.794689,330.074255,8
-2854.422384,280.99305530000004,9
-2791.668062,281.54705079999997,2
-2755.8811600000004,232.52705600000002,11
-2743.77498,309.1789518,2
-2902.970666,243.21443819999996,9
-2901.2532739999997,252.3799614,1
-2895.318406,183.76241819999998,1
-2892.013878,293.91288060000005,1
-2759.718725,273.25880010000003,2
-2769.274652,169.1308253,1
-2897.167404,319.88431010000005,1
-2886.898983,239.5871549,9
-2793.099854,209.3062509,1
-2766.611766,199.0242596,1
-2923.409082,530.5759569,2
-2917.097384,411.66770160000004,12
-2880.731125,467.2924225,12
-2881.0477,372.36317760000003,12
-2879.714709,496.3969478,12
-2872.19038,420.81275020000004,12
-2873.0499449999998,530.1092296,12
-2871.9034100000003,382.0428666,12
-2864.605639,459.3352177,12
-2862.866125,484.36368210000006,12
-2859.984305,432.1479392,12
-2859.217067,414.8187206,12
-2854.243014,399.905193,12
-2849.9838649999997,426.566887,12
-2838.39462,389.33592569999996,12
-2833.443267,478.40830889999995,12
-2824.608192,413.48085069999996,12
-2816.5644989999996,424.01337989999996,12
-2814.140101,355.8913428999999,12
-2804.5767,523.7477498,12
-2804.51606,446.7593546,12
-2800.839411,477.0414954,12
-2798.574759,350.30444950000003,12
-2790.083251,479.7470636,12
-2788.200054,372.849156,12
-2788.8215059999998,403.20722830000005,12
-2787.889955,421.09101860000004,12
-2779.4543670000003,434.96197010000003,12
-2776.611113,427.22330610000006,12
-2773.4724530000003,483.10499689999995,12
-2776.180957,452.1530141,12
-2762.1076350000003,382.2970591,12
-2766.2825399999997,398.678002,12
-2758.962188,483.61240710000004,12
-2755.195315,461.22686799999997,12
-2746.228099,505.49594169999995,12
-2741.997988,447.9758682,12
-2738.043178,497.01692139999994,12
-2923.170208,378.2393976,12
-2913.047121,382.2539467,12
-2861.233113,473.71313,12
-2839.5693530000003,511.7298005,12
-2829.5584129999997,507.1387859,12
-2818.8469800000003,369.15979550000003,12
-2803.0806989999996,391.694732,12
-2802.876012,512.7115687,12
-2773.257964,529.4329528,12
-2767.583689,508.1117574,12
-2750.815511,480.7336112,12
-2914.103379,355.9197584,12
-2909.262941,472.5450363,12
-2851.792709,521.6829053,12
-2851.130384,490.97651229999997,12
-2844.599733,484.7868129,12
-2842.615297,449.996092,12
-2818.858306,387.81993430000006,12
-2805.1804469999997,366.79208439999996,12
-2799.196877,455.29090549999995,12
-2795.130443,525.1440152,12
-2759.3955339999998,355.5883798,12
-2861.7917829999997,369.65575160000003,12
-2915.4350170000002,494.85049239999995,12
-2894.990517,403.2892206,12
-2850.046256,353.904956,12
-2808.384625,425.9511495,12
-2770.2291579999996,516.0732402,12
-2752.55773,509.6955611000001,12
-2739.5785260000002,382.49125110000006,12
-2766.377416,462.28704369999997,12
-2764.232468,456.4554501,12
-2925.573756,691.7004656,2
-2922.548992,572.0406644999999,2
-2909.223341,707.5595417000001,14
-2908.415525,660.2504824,2
-2907.392233,604.6370459,2
-2904.8379760000003,689.6599988,14
-2889.326908,587.2332706,14
-2872.562583,616.7698847,2
-2869.5902309999997,729.446144,14
-2861.927795,605.9019627,14
-2860.76973,733.191226,14
-2858.837391,572.1270154,14
-2852.000583,695.1977756,14
-2846.7568969999998,643.5586292,2
-2847.612176,711.5829329,14
-2831.938825,693.3633284,11
-2833.237863,577.4648287,14
-2819.551047,638.0477796,14
-2813.162636,652.8191494,14
-2814.8374059999996,719.6718285000001,14
-2810.512278,682.999414,11
-2808.056742,734.8934859,14
-2795.661158,699.422599,11
-2785.8611690000002,723.9202484,14
-2779.57551,687.2051267999999,2
-2779.9751109999997,610.2298257,14
-2776.217733,603.0612658,14
-2772.62875,574.7971677,14
-2768.037088,631.8472311,14
-2764.648122,555.5095695,14
-2753.565479,572.9212808999999,14
-2746.64062,550.5648244,14
-2746.76413,725.3775756,14
-2744.1541429999997,696.4111132999999,14
-2743.0316559999997,599.3928187000001,14
-2742.8232160000002,564.1527447999999,14
-2892.367787,688.2945938999999,2
-2881.404154,729.2731073,14
-2873.1312559999997,715.1837294,9
-2846.478539,603.7082092,11
-2840.659564,679.9958187000001,11
-2837.537258,726.5214454,14
-2821.936554,669.0646594,11
-2811.753158,664.80214,14
-2812.1335870000003,601.7231813,14
-2802.440623,577.3409653,14
-2798.4150649999997,671.9883373,11
-2762.602878,687.2199638,2
-2759.651335,585.6126032999999,14
-2914.151016,711.1610493,14
-2900.413646,630.9752794,2
-2902.198737,730.4626995,14
-2874.086531,663.5629097,2
-2857.30155,697.9417169,11
-2832.0483489999997,715.4446909,14
-2790.505881,653.1840394,14
-2771.076865,660.1069679,2
-2760.4148609999997,606.3389556,14
-2770.843393,706.1352099,14
-2918.780921,618.1747565000001,2
-2896.881098,682.2980392000001,2
-2877.160957,564.4820497999999,14
-2854.828473,720.6671282000001,14
-2784.954207,554.8843307999999,14
-2758.1050809999997,699.4533922,14
-2747.372315,608.7879015999999,14
-2917.9795480000002,768.6358205,14
-2919.657725,875.9346419,14
-2910.926637,767.1300535,14
-2906.6156730000002,792.9152048,14
-2907.8053370000002,918.445619,11
-2907.587086,854.8644385,14
-2891.4643309999997,764.3355325,14
-2887.1373320000002,856.2045601,14
-2886.646959,750.0714892999999,14
-2886.877703,839.8547851,14
-2883.7076399999996,893.8744603,14
-2880.657571,791.9640237000001,14
-2877.85591,932.6296108999999,14
-2870.844765,890.041343,14
-2862.78728,911.3803881000001,14
-2858.900693,766.3122536000001,14
-2852.319691,882.2178899,14
-2852.276139,821.3562299,11
-2844.989604,915.1163322000001,14
-2826.77421,754.478419,14
-2821.201026,923.6946169,14
-2825.457762,858.4175303,14
-2823.811324,888.8156542000002,14
-2806.538756,757.5672132,14
-2807.091844,840.7291313999999,14
-2805.070773,885.9267537999999,14
-2796.284242,923.2123331,14
-2795.461146,913.2026795,14
-2792.303555,906.7078631,14
-2785.976767,784.7760834,14
-2780.5604550000003,803.7533052,9
-2779.6054719999997,829.3759462,14
-2773.848877,771.5437757,14
-2769.434686,920.0739656,2
-2766.163955,889.0119272,2
-2759.294116,815.5572016,8
-2756.896039,782.9348008,14
-2750.346483,895.4079985,2
-2740.77466,771.3104682999999,14
-2742.691127,915.7658447000001,11
-2918.5514239999998,815.8585787999999,14
-2918.813772,859.9653178,14
-2892.740327,789.7622076,14
-2864.39157,781.8992406000001,14
-2832.838999,783.8658989,14
-2813.031594,815.5035954,14
-2774.694165,761.5124637,14
-2864.860177,793.6447089,14
-2852.204134,865.2785388,14
-2817.4698350000003,800.9845657000001,14
-2792.2237379999997,797.6223866,14
-2770.534489,865.7001263000001,2
-2753.627712,866.7804135,2
-2852.0686140000003,838.2107982000001,11
-2861.309784,756.0303037000001,14
-2834.840687,769.0972098999999,14
-2829.8086559999997,804.9472146,14
-2810.6336300000003,782.2276753,14
-2801.7628059999997,897.0199238,14
-2794.181551,828.9937221,14
-2750.996838,797.0947133999999,14
-2743.5665879999997,782.8404793999999,8
-2914.942909,1025.700335,14
-2907.447739,1092.300726,14
-2905.6120370000003,996.4585721000001,11
-2903.1003530000003,1068.7980289999998,14
-2900.62753,1024.154049,11
-2896.808497,990.6863917000002,2
-2890.347956,1106.3132,14
-2888.18574,1039.196374,14
-2887.57161,957.7337612,11
-2885.821275,1115.319195,14
-2880.289979,1064.654593,14
-2874.054556,1116.121304,14
-2867.5659539999997,1090.335082,14
-2866.124057,1050.158866,14
-2865.7542559999997,982.4056122000002,14
-2858.589561,1004.872775,14
-2852.8553850000003,1046.966055,14
-2845.8639190000004,1132.536169,14
-2845.3708,1058.111715,14
-2840.4211010000004,999.9991722000001,14
-2835.2467469999997,1076.108899,14
-2833.6030960000003,980.9065691,14
-2833.003759,1102.401741,2
-2833.475613,958.3800823999999,14
-2831.560703,1119.722753,2
-2814.797756,1062.831399,14
-2815.202225,1055.3662199999999,14
-2810.5627050000003,1027.722284,14
-2810.101188,951.3509583999999,9
-2806.917402,1109.718337,2
-2795.517682,994.9389852,11
-2791.914765,1070.159323,14
-2791.630891,1056.1147429999999,14
-2791.853035,981.0271625,14
-2784.945087,1092.562432,14
-2777.294535,975.3570034,14
-2772.433756,1071.482868,14
-2769.831876,953.6149344,2
-2767.860973,1062.76271,14
-2761.325081,1095.444387,9
-2757.311242,962.5749069,11
-2752.325167,986.0187147,2
-2741.7216940000003,1105.252905,11
-2743.144058,1026.133949,3
-2738.74031,956.8961927000001,2
-2738.2164390000003,1124.937005,11
-2736.348685,1078.706479,11
-2847.967123,1097.77428,2
-2844.013587,977.7542674,14
-2825.999206,1038.888434,14
-2754.697078,1071.7682630000002,2
-2745.3848,1090.739987,11
-2880.5056010000003,1082.3953,14
-2860.829584,963.460271,14
-2829.427168,1032.768882,14
-2743.631164,1061.676176,2
-2737.841937,996.7869412999999,3
-2825.458348,961.4195200999999,14
-2824.379507,1023.772976,14
-2819.086765,1002.9181060000001,14
-2769.937248,983.2085658,2
-2897.7337079999998,1131.505306,14
-2724.514354,1004.569167,3
-2723.265643,1077.700287,2
-2715.982673,977.8584109999999,11
-2711.930563,1017.760549,3
-2715.7534600000004,1121.1685539999999,11
-2707.413759,1067.598916,3
-2705.741767,1044.480862,3
-2695.1486210000003,1119.575408,11
-2686.415998,1076.022739,11
-2678.023285,1102.0708220000001,11
-2678.790278,1019.825692,11
-2668.621683,959.1492032,10
-2667.461087,982.920027,10
-2657.460122,1065.070043,10
-2638.491926,974.4424408,10
-2635.449495,1070.569669,10
-2637.0198570000002,1026.020826,10
-2627.416093,954.1863496,10
-2626.914836,1027.2136699999999,10
-2621.372518,1048.972752,10
-2605.124464,1070.363269,10
-2604.552082,1087.6894949999999,10
-2600.779816,1042.002178,10
-2600.490932,1031.284683,10
-2591.302633,1102.509145,10
-2579.937493,997.4207221,10
-2577.60352,1087.37433,10
-2566.447679,1030.649314,10
-2561.213764,997.0148108,10
-2552.93692,1091.297378,11
-2537.41119,1099.7586210000002,11
-2710.479527,1133.708025,2
-2679.253744,1007.039517,11
-2639.964385,1083.0338689999999,10
-2603.3578399999997,967.5911786,10
-2583.4566600000003,1031.233997,10
-2698.79852,997.2046614,11
-2690.617732,961.3758332,10
-2684.355771,1114.122081,11
-2665.061776,1071.737653,10
-2663.43338,1094.55384,11
-2614.7525579999997,987.5032676000001,10
-2612.2422530000003,998.6473662999999,10
-2610.0436440000003,1085.8384199999998,10
-2581.045453,1040.639691,10
-2570.10035,1089.220616,10
-2565.220375,1047.6639400000001,10
-2552.8273719999997,964.0780989,10
-2546.881265,968.9262817,10
-2672.645998,965.2572341,10
-2547.6259210000003,1070.846021,11
-2697.413685,972.5532588,10
-2696.344919,965.0178115,10
-2722.3037440000003,808.7839702,9
-2713.724784,914.4708297000001,11
-2710.5489399999997,799.5916481,8
-2706.879851,895.1073152,11
-2699.878396,812.2406599,9
-2694.478796,834.3515835,11
-2687.7592050000003,905.4556230000001,11
-2684.521263,772.2524983,8
-2668.3571190000002,780.8317722,8
-2653.0092,817.8767680999999,11
-2649.680439,758.4210267000001,8
-2649.995784,797.0120532000001,2
-2648.886009,868.0728136,10
-2647.961258,787.4795527000001,8
-2627.2514539999997,750.4821493,2
-2617.848952,784.1484538999999,3
-2611.644763,868.2691252000001,3
-2608.369672,786.2653032000001,3
-2602.614805,835.4510141,11
-2603.927814,889.6022956,11
-2591.076852,871.4977577,3
-2587.047611,921.478005,10
-2579.499536,874.7380952999999,11
-2578.244339,817.4294312000001,11
-2570.9589079999996,899.6322932,10
-2567.559769,781.4961565000001,11
-2564.19074,765.0180644,11
-2544.633311,817.6218754,3
-2543.64226,877.8945616000001,11
-2714.404882,856.4303468,2
-2639.395855,765.5340639,2
-2641.475627,912.09552,10
-2608.405832,861.7027892000001,3
-2591.937671,760.053794,14
-2574.203047,846.5305217,3
-2572.867815,891.1561423,10
-2544.65821,891.0634136,10
-2542.517787,836.413849,3
-2539.781959,927.9476599,10
-2713.397611,922.2514607,11
-2710.208242,765.6658478999999,8
-2675.237999,899.5340487,10
-2675.406802,810.9098109,2
-2656.8629760000003,759.6376690000001,8
-2602.301009,822.8694548,3
-2559.4191539999997,753.7679347,2
-2682.320065,920.3272096000001,10
-2698.2836989999996,804.1873793999999,8
-2658.438005,850.3491399000001,11
-2612.476669,893.5589438999999,11
-2595.245285,781.479388,11
-2553.347439,786.6359401000001,3
-2551.276343,863.3971579,3
-2551.1725469999997,826.8615043,3
-2724.266567,774.9184971,8
-2721.1617420000002,579.6034732999999,14
-2713.93187,674.9995355000001,8
-2713.7923100000003,732.8288155,14
-2711.949699,624.8612529,8
-2708.866145,600.7607818,14
-2701.874025,733.5527235000001,14
-2694.722471,614.4662931,14
-2695.326935,625.7678016,8
-2694.420604,551.3948684999999,14
-2694.834292,671.4168742,14
-2683.943604,553.6970213999999,14
-2682.844736,661.4736331,14
-2685.420877,734.5530309,14
-2681.598218,725.5259892999999,14
-2679.727384,581.7350976,14
-2677.713437,608.2542758999999,8
-2677.462556,691.8823595,14
-2672.549161,591.771984,9
-2668.32388,629.4427178,8
-2661.161025,709.2396082,14
-2657.955187,640.1037486,8
-2646.083528,555.2515516,8
-2639.1188399999996,630.0533968,8
-2639.291973,609.4960747,8
-2642.428284,684.0458593,8
-2635.086563,700.5598217,8
-2632.883026,639.7382386,8
-2621.696867,659.401515,8
-2621.672814,597.8968787,8
-2625.880966,634.0389267,8
-2618.700238,714.3738837000001,14
-2615.731107,705.5464473,14
-2613.017779,676.687128,8
-2614.47864,571.2427112,8
-2611.028721,731.1380581000001,14
-2600.526333,635.2829892999999,8
-2595.9706929999998,550.6300922,8
-2597.102475,704.5989007999999,14
-2590.950525,597.8886882999999,8
-2581.418442,589.4995547999999,8
-2583.629394,666.6533366,8
-2579.663154,565.6109364,8
-2574.875948,600.0326231,8
-2571.2762190000003,579.4485555,8
-2566.388217,691.0443557,14
-2561.741941,674.4843149000001,14
-2553.955913,637.8358622999999,14
-2540.125681,604.4613918,8
-2539.484173,613.5984741000001,8
-2537.284652,668.7138967999999,14
-2726.0488170000003,641.6031846,8
-2698.708945,629.8872662,8
-2677.196121,649.3813151,8
-2661.319266,622.6374292,8
-2641.55785,723.2943017000001,2
-2626.441664,576.9768552999999,8
-2604.1535,676.4378411,14
-2595.5277730000003,690.7553035,14
-2552.8700120000003,591.7304892000001,8
-2549.203254,558.2296031000001,8
-2539.7851739999996,628.0829662000001,8
-2722.85414,660.5337329,14
-2713.957592,557.4882482999999,14
-2694.7555030000003,712.7816068,14
-2658.6773949999997,583.6010787,8
-2631.004406,691.8567218999999,8
-2574.909637,555.7892159,8
-2574.587979,631.807778,8
-2641.062165,596.4223107,8
-2638.662836,574.2005877,8
-2635.021315,569.4600163,8
-2634.658486,664.7412757000001,8
-2614.158627,665.9437751,14
-2540.591401,693.9024489,14
-2649.759716,656.1243714999999,8
-2607.082107,653.9237824,8
-2587.102695,730.4102158,14
-2558.835234,569.4007472,8
-2555.0290649999997,617.7173174,8
-2551.467825,723.2336813999999,8
-2543.1552079999997,725.4762453,8
-2722.14952,349.46016960000003,2
-2723.099646,481.8919472,2
-2719.497121,457.8720212,2
-2709.056166,497.65733610000007,14
-2708.993246,485.33493569999996,14
-2705.810815,533.4079891,14
-2704.243187,370.6339388,11
-2703.480839,469.58041339999994,8
-2700.079013,452.91833719999994,8
-2693.875993,398.49749069999996,14
-2685.173543,498.9686621,14
-2683.888653,433.022821,14
-2682.16057,514.2516709,14
-2677.5296559999997,392.46389460000006,14
-2672.962048,390.4065633,14
-2672.2146989999997,533.1649792,14
-2671.856054,376.3296162,14
-2667.819237,457.1361653,8
-2660.940095,407.4736759,14
-2660.596749,533.6980886,8
-2659.444404,516.309253,8
-2653.429065,379.6417726,14
-2651.133217,489.9197069,8
-2635.160635,497.82690329999997,8
-2632.6927739999996,375.8371875,14
-2630.415886,414.3829417,8
-2627.114822,494.5225618,8
-2620.7601010000003,426.54789639999996,8
-2616.2775079999997,373.52257180000004,3
-2616.4376859999998,360.9615024,11
-2604.963558,520.5470498,8
-2606.221716,393.68730560000006,8
-2605.158345,453.8656284,8
-2597.372707,419.4314386,8
-2592.682111,481.90681280000007,8
-2594.599099,442.7261616,8
-2589.4743129999997,350.2140216,11
-2591.191151,536.2158467,8
-2587.15965,509.5205529,8
-2582.1975350000002,372.1789013,11
-2581.3609690000003,439.1329347,8
-2572.999354,438.3843079,8
-2571.965534,413.6287984,8
-2568.626938,534.0765058000001,8
-2570.503706,398.3893685,8
-2566.210712,497.18521050000004,8
-2564.5555219999997,366.69040110000003,8
-2559.8291670000003,452.44550549999997,8
-2553.309361,430.5808495,8
-2550.671017,351.2481355,2
-2549.830004,468.56641449999995,8
-2709.318297,476.12654560000004,8
-2687.715627,406.2210805,14
-2682.434009,423.6504206999999,14
-2661.352569,488.99636889999994,14
-2639.726091,456.0588746,14
-2605.7591899999998,502.49573560000005,8
-2606.657272,485.6786444,8
-2597.58985,432.67325430000005,8
-2571.202326,483.2420739,8
-2557.269128,354.2728932,8
-2545.1876239999997,391.1439773,14
-2541.327659,426.9715045,8
-2688.4312579999996,359.16035039999997,14
-2686.0468,485.17963849999995,14
-2643.857501,393.9077793,2
-2632.9690010000004,523.6033676,8
-2606.518513,472.8364891,8
-2586.03053,461.342867,8
-2555.5244,383.879909,8
-2671.8607739999998,367.52034810000004,14
-2660.600443,434.01751809999996,14
-2553.378795,484.5459831,8
-2720.002896,415.829966,8
-2650.567755,458.04705240000004,14
-2636.982593,516.9491989,8
-2560.029997,519.424501,8
-2714.5212070000002,164.826526,1
-2713.238175,217.1325636,1
-2702.813683,184.8964783,1
-2700.230371,293.7180741,8
-2695.440922,152.606294,1
-2692.733228,286.44971860000004,8
-2683.343576,295.11114510000004,8
-2680.83741,268.7834625,8
-2679.0547530000003,201.3205175,8
-2669.276471,199.9341483,8
-2668.8954059999996,281.0019159,2
-2662.75067,196.2809331,8
-2659.0344219999997,231.6327364,9
-2658.627838,159.0827527,1
-2656.9252739999997,313.4677314,8
-2653.8387399999997,276.9180944,2
-2646.762096,333.4444689,8
-2646.083032,205.881311,2
-2641.298238,319.3872007,8
-2639.5240120000003,224.388285,14
-2630.539186,302.8087372,8
-2632.019856,278.409003,2
-2614.813029,177.5656879,8
-2616.201025,216.199076,14
-2608.505737,212.84010330000004,8
-2607.850043,330.2538281,8
-2602.8264510000004,318.70008989999997,8
-2600.0490640000003,166.8239794,8
-2602.417382,248.9058316,14
-2591.3379649999997,187.6505646,8
-2588.7797140000002,303.88507139999996,8
-2584.673296,201.90232769999997,8
-2569.7897629999998,251.49892110000002,8
-2567.078641,163.01454980000003,1
-2568.8567190000003,277.8643202,8
-2562.6869079999997,151.003889,8
-2554.858684,267.05936069999996,8
-2551.903602,206.1629474,8
-2552.879043,306.8161252,8
-2549.657493,321.0844645,8
-2547.613304,225.74196380000004,9
-2537.8203829999998,269.3143311,8
-2537.94139,254.49444869999996,8
-2634.257147,187.7111393,2
