coord_x,coord_y,pred
-3730.05821,-2289.479952,10
-3732.290298,-2236.672595,4
-3727.341538,-2261.668199,3
-3720.80942,-2168.45443,7
-3716.704536,-2143.772842,7
-3705.53416,-2176.533936,0
-3704.153444,-2280.634231,1
-3701.985615,-2267.765076,1
-3698.194234,-2220.919197,10
-3696.831373,-2130.575645,7
-3699.062557,-2233.514973,1
-3693.066587,-2204.783898,7
-3687.206251,-2168.616874,7
-3684.290603,-2294.197284,5
-3680.71422,-2250.634886,7
-3679.323227,-2276.708765,12
-3668.102323,-2179.477312,10
-3663.283281,-2216.834391,0
-3658.408875,-2159.940652,7
-3643.270081,-2250.986422,12
-3642.744478,-2139.818475,7
-3632.115229,-2230.157765,5
-3624.845733,-2188.948638,5
-3623.924519,-2221.58246,10
-3624.043643,-2285.514555,3
-3623.723553,-2243.040532,1
-3610.730226,-2198.538277,7
-3603.536395,-2261.003073,0
-3598.879884,-2220.069213,4
-3585.293762,-2201.783737,4
-3583.421831,-2146.524291,0
-3571.271867,-2207.892105,4
-3565.49886,-2229.878686,7
-3565.195784,-2288.486133,5
-3562.905513,-2159.545639,0
-3726.311574,-2200.64564,12
-3708.33637,-2142.595679,7
-3668.768652,-2235.670114,4
-3661.120307,-2227.237424,5
-3609.420813,-2166.622728,7
-3608.085621,-2280.2244,0
-3607.629763,-2123.990525,7
-3598.705786,-2286.658875,0
-3598.083838,-2189.634808,0
-3593.65001,-2142.217123,7
-3590.498148,-2237.474922,0
-3742.906202,-2136.134059,7
-3654.067561,-2278.494583,12
-3659.314778,-2246.53144,4
-3642.588422,-2165.083166,7
-3635.93582,-2163.624155,7
-3560.63132,-2119.841623,7
-3543.584801,-2210.969461,10
-3534.647908,-2210.882512,10
-3534.845512,-2184.311262,5
-3530.070854,-2193.229037,7
-3527.644726,-2228.257301,12
-3529.460598,-2243.694233,12
-3527.130195,-2144.83906,7
-3524.556999,-2188.715428,7
-3518.089036,-2209.050767,7
-3514.842705,-2227.898978,0
-3506.9177,-2247.718791,5
-3505.572241,-2269.365776,12
-3500.013621,-2153.402165,4
-3498.789938,-2188.919766,1
-3485.285227,-2134.690523,5
-3474.16704,-2160.27665,10
-3472.789792,-2148.17018,7
-3471.532939,-2288.667709,7
-3470.473491,-2223.337998,0
-3466.894641,-2255.030296,7
-3463.674235,-2242.339548,12
-3460.245418,-2290.903029,7
-3455.836367,-2266.927552,7
-3456.523226,-2148.121062,5
-3458.612082,-2173.990536,0
-3447.11866,-2162.909652,0
-3432.030078,-2183.667749,7
-3429.884376,-2290.925948,7
-3421.447036,-2185.419728,7
-3419.95829,-2233.162103,5
-3414.751378,-2295.760368,7
-3411.414411,-2270.622215,7
-3405.953982,-2231.246473,5
-3404.489346,-2157.549718,7
-3406.794347,-2182.99905,7
-3400.502876,-2152.766488,7
-3394.857608,-2146.376487,1
-3391.742735,-2124.688469,0
-3387.674721,-2294.327365,7
-3384.674176,-2260.25765,10
-3375.073936,-2151.733862,1
-3370.461176,-2239.861793,12
-3369.826562,-2158.723081,1
-3367.494987,-2132.197845,4
-3408.377516,-2281.97857,7
-3533.220396,-2253.764876,12
-3509.841619,-2135.848209,1
-3502.122982,-2224.468032,5
-3470.574907,-2178.606974,0
-3525.143127,-2267.053378,5
-3479.660094,-2281.682284,7
-3396.710389,-2302.623553,7
-3377.882308,-2182.249677,7
-3521.041444,-2296.295977,0
-3548.944644,-2441.15645,0
-3548.048284,-2401.172999,0
-3545.650941,-2353.172423,12
-3532.405717,-2390.068578,7
-3525.294794,-2319.282889,7
-3523.455253,-2492.738575,5
-3502.845701,-2412.13218,7
-3502.091433,-2453.072688,0
-3499.61066,-2345.073999,7
-3494.159802,-2318.454964,7
-3490.812554,-2383.078745,7
-3475.518554,-2355.630164,7
-3477.037575,-2468.008577,7
-3465.870273,-2417.532503,10
-3455.664787,-2358.088751,7
-3454.130478,-2406.703941,7
-3454.815094,-2498.97798,0
-3448.676712,-2424.482985,7
-3438.690314,-2340.786193,7
-3424.438184,-2374.704236,7
-3422.188734,-2423.28961,7
-3405.946469,-2450.853261,5
-3404.368516,-2405.934992,5
-3400.025724,-2442.174554,0
-3389.171306,-2460.659543,14
-3383.784505,-2350.740464,7
-3379.826964,-2441.050286,7
-3376.099419,-2331.235236,7
-3367.164189,-2315.688318,0
-3361.141932,-2389.845675,5
-3505.915211,-2463.29635,10
-3471.717156,-2329.633364,7
-3463.663438,-2330.056074,7
-3423.787527,-2469.659003,0
-3400.281455,-2343.952627,7
-3399.353613,-2377.904039,5
-3381.38329,-2484.044596,5
-3480.868022,-2331.644041,7
-3428.995353,-2485.572733,0
-3428.314964,-2453.584461,7
-3419.439749,-2458.249379,10
-3406.773197,-2478.537279,12
-3380.536685,-2496.02207,12
-3373.233347,-2369.076177,7
-3499.101695,-2322.311162,7
-3474.101661,-2431.745488,12
-3402.805318,-2388.25416,7
-3377.699698,-2340.8158,7
-3538.693164,-2484.954721,12
-3445.250993,-2484.944863,0
-3536.677278,-2590.241131,1
-3539.334631,-2679.811199,0
-3538.529084,-2616.183342,1
-3533.031396,-2528.383087,5
-3532.930555,-2656.174129,1
-3530.908801,-2563.451795,5
-3525.898653,-2618.737474,1
-3511.504635,-2608.559814,8
-3508.757926,-2565.945048,0
-3505.043782,-2683.634006,10
-3499.375692,-2583.186862,1
-3490.941917,-2640.377397,7
-3481.126995,-2674.888227,1
-3480.257672,-2602.485813,1
-3465.082225,-2553.970025,1
-3446.246424,-2522.157003,7
-3444.635065,-2671.444517,1
-3439.124491,-2650.588638,0
-3415.574702,-2560.163574,1
-3410.680057,-2637.200976,12
-3409.131539,-2686.681943,8
-3408.097116,-2623.877241,8
-3405.82318,-2670.966284,8
-3405.594729,-2561.915166,5
-3401.236664,-2527.119865,10
-3396.775626,-2596.599205,0
-3387.122008,-2669.567661,0
-3370.650657,-2582.448737,1
-3369.112283,-2612.924023,0
-3496.028307,-2702.116909,1
-3468.502893,-2645.111939,1
-3457.41371,-2677.086507,0
-3453.66574,-2605.539596,12
-3455.50936,-2610.7188,12
-3453.273124,-2647.279448,12
-3448.493328,-2584.421551,12
-3436.38669,-2693.637614,1
-3535.399712,-2626.277502,1
-3523.893112,-2543.166615,1
-3496.005173,-2611.516791,1
-3476.901892,-2542.122935,1
-3382.03591,-2665.528976,0
-3448.205633,-2654.98298,1
-3368.036572,-2657.229442,1
-3517.584018,-2555.783706,3
-3518.30591,-2694.904584,1
-3479.580201,-2642.824755,1
-3472.773122,-2639.164994,1
-3445.573011,-2701.937624,1
-3378.820441,-2691.775246,1
-3544.48296,-2727.698193,1
-3533.281835,-2770.749721,10
-3521.816946,-2860.702821,1
-3513.223118,-2848.561356,1
-3510.916774,-2835.386693,1
-3505.099672,-2718.763206,1
-3498.980081,-2758.314546,1
-3491.075502,-2727.299552,1
-3492.979042,-2786.356624,7
-3481.227779,-2826.860715,1
-3480.087679,-2774.247067,0
-3474.79065,-2875.902472,6
-3473.951678,-2844.590532,1
-3468.535832,-2718.634407,0
-3463.071929,-2833.378087,8
-3462.391534,-2881.602459,8
-3460.359344,-2739.41617,1
-3429.977991,-2789.93393,13
-3423.978876,-2766.716505,0
-3420.742759,-2799.873847,0
-3411.456492,-2735.910674,1
-3405.878613,-2800.768775,5
-3403.057851,-2833.98239,1
-3391.38954,-2887.390144,1
-3389.358995,-2815.405676,0
-3382.425741,-2741.483809,1
-3383.147274,-2733.660717,1
-3370.29561,-2732.871875,1
-3370.306247,-2769.195279,1
-3520.471256,-2734.495843,1
-3501.554104,-2863.327171,1
-3496.331306,-2872.838566,1
-3484.03054,-2899.258929,10
-3446.867381,-2765.203712,1
-3415.274421,-2790.054357,0
-3403.519306,-2739.401878,1
-3373.808241,-2853.890563,1
-3511.296337,-2887.863758,8
-3495.289601,-2809.606713,14
-3488.466333,-2812.160237,14
-3479.194282,-2750.912774,1
-3402.613794,-2883.034766,1
-3365.228487,-2814.657791,1
-3540.64055,-2886.810075,7
-3533.987201,-2884.449119,7
-3465.600629,-2793.019878,1
-3510.598002,-2814.369137,1
-3479.357803,-2806.806689,1
-3474.837818,-2811.707219,1
-3468.968793,-2853.804399,12
-3452.565036,-2888.123554,3
-3432.012169,-2736.81429,1
-3426.480625,-2867.037635,0
-3389.208031,-2769.156706,1
-3548.123469,-2917.216947,0
-3542.746683,-3065.656429,1
-3541.836812,-3046.235271,1
-3541.847912,-2942.967231,12
-3536.853071,-3024.279678,1
-3518.741262,-3044.419828,1
-3515.391825,-3061.265697,1
-3515.893295,-3022.727946,10
-3513.74795,-2990.756953,0
-3511.640283,-2965.183572,1
-3504.952611,-2978.012891,1
-3476.84792,-2936.803931,7
-3475.551854,-3059.391879,1
-3466.559489,-2993.275586,9
-3463.66319,-3102.626578,0
-3460.68321,-2960.508245,6
-3454.318039,-2992.634365,8
-3453.583792,-2973.498462,6
-3452.078013,-3040.247022,1
-3424.004261,-3038.312909,3
-3414.179397,-3100.688565,10
-3398.867309,-3093.213202,8
-3397.198767,-2961.591666,1
-3399.205005,-3026.471287,7
-3398.600359,-3056.473312,1
-3394.081929,-3037.381339,5
-3390.180811,-2924.061979,5
-3383.336661,-2998.361728,6
-3379.669457,-3062.386076,10
-3377.692075,-3021.012753,8
-3377.234375,-2978.4059,7
-3370.912446,-3039.489411,14
-3369.717116,-2976.116948,10
-3365.743547,-2960.223145,10
-3531.970844,-2933.836369,1
-3518.694432,-3085.854719,12
-3496.207764,-3063.291105,1
-3482.032014,-2974.491096,1
-3480.345763,-2986.110785,1
-3477.681861,-3093.199936,5
-3464.476489,-2983.384117,9
-3432.625673,-2991.699133,10
-3545.864722,-3084.331004,6
-3539.414777,-3088.762483,6
-3506.034427,-3031.130431,1
-3458.808004,-3080.160092,1
-3412.560358,-3017.708309,14
-3369.210068,-3030.639886,1
-3369.682756,-3002.9693,0
-3407.123123,-3076.848712,1
-3385.605249,-2966.655785,1
-3544.325743,-3016.226724,1
-3512.530777,-2947.341171,8
-3503.852626,-2941.552904,1
-3422.232519,-3012.304904,5
-3390.008935,-3099.393859,1
-3368.26192,-3080.50149,1
-3541.850679,-3231.488903,3
-3539.287695,-3207.481142,0
-3535.783041,-3159.948492,14
-3531.790312,-3208.038609,10
-3526.257345,-3200.753166,10
-3524.804505,-3223.175766,5
-3508.30939,-3205.838168,1
-3506.507603,-3272.424326,6
-3502.062583,-3277.011688,6
-3486.97085,-3260.054629,6
-3479.865423,-3177.900289,5
-3479.658716,-3170.532048,5
-3468.723921,-3134.224044,1
-3463.540523,-3250.066948,1
-3454.191993,-3184.965353,0
-3445.131263,-3168.788288,1
-3444.668824,-3226.674303,5
-3435.705308,-3135.790611,1
-3441.383631,-3271.005736,9
-3434.750978,-3265.039177,9
-3427.026081,-3238.046181,14
-3426.384385,-3152.153079,14
-3422.333602,-3296.947582,3
-3412.264634,-3123.118506,8
-3404.74872,-3275.624891,0
-3399.596337,-3302.259267,5
-3397.865312,-3247.63525,6
-3397.546425,-3196.760673,2
-3387.528072,-3180.331684,1
-3382.246548,-3151.250476,5
-3381.985131,-3277.003988,1
-3365.205338,-3245.726346,1
-3531.778826,-3257.026129,12
-3516.47623,-3154.820868,1
-3470.793354,-3191.628961,1
-3419.905625,-3174.37608,1
-3367.899771,-3131.455891,6
-3546.500984,-3181.512933,3
-3502.755971,-3177.023191,1
-3455.218115,-3233.775565,3
-3394.470896,-3128.138051,3
-3384.269067,-3212.5697,8
-3365.262727,-3254.776465,5
-3485.194046,-3238.80966,0
-3371.093358,-3118.728681,0
-3505.385356,-3258.586887,6
-3497.754072,-3128.119991,5
-3443.331718,-3290.202258,3
-3550.009566,-3322.328992,5
-3547.091369,-3436.276431,5
-3546.501137,-3317.347257,5
-3544.046402,-3483.2284,3
-3536.913633,-3329.161275,6
-3528.401709,-3425.546079,3
-3529.281549,-3485.345809,2
-3522.039348,-3330.532015,5
-3515.070333,-3400.602641,7
-3514.689245,-3333.275941,5
-3514.375733,-3349.756712,10
-3510.696623,-3466.974517,6
-3491.672081,-3495.548723,3
-3473.76151,-3408.116833,6
-3471.214357,-3439.111016,6
-3462.911492,-3351.648656,3
-3460.245677,-3490.575768,2
-3459.286111,-3419.897524,0
