"","coord_x","coord_y","labels"
"89",1343.411632,2376.214044,7
"90",1381.117483,2387.251652,3
"91",1434.955951,2361.370016,3
"92",1436.112541,2481.497347,7
"93",1488.791114,2334.485324,7
"94",1317.939735,2418.786849,3
"95",1323.754675,2352.718595,7
"96",1327.577925,2368.768976,3
"97",1360.320894,2391.951535,7
"98",1358.733426,2432.136227,7
"99",1365.448908,2331.609999,5
"100",1420.501224,2325.772198,3
"101",1439.149495,2406.940393,10
"102",1455.006749,2458.939274,7
"103",1384.74883,2407.618635,5
"104",1439.044075,2490.916909,3
"105",1486.803933,2437.289515,7
"106",1358.052356,2367.886311,7
"107",1402.401095,2378.246224,7
"108",1410.898633,2423.831422,7
"109",1444.150325,2385.392186,7
"110",1483.396101,2479.481377,7
"111",1488.620914,2378.962262,7
"112",1321.563111,2620.113217,5
"113",1322.385617,2648.806847,7
"114",1334.4607,2634.498726,3
"115",1337.362287,2572.848905,7
"116",1341.384494,2630.742993,3
"117",1340.156209,2663.348998,3
"118",1345.011864,2606.799334,3
"119",1355.02271,2663.331259,7
"120",1354.249164,2579.498409,7
"121",1363.06397,2690.477182,7
"122",1363.307106,2619.828987,3
"123",1367.623722,2543.903818,3
"124",1369.420626,2558.382857,7
"125",1375.724117,2544.260826,3
"126",1382.522259,2694.848531,3
"127",1391.491675,2677.800417,7
"128",1397.335708,2534.034394,10
"129",1398.344267,2689.743353,7
"130",1403.666794,2610.385327,7
"131",1417.906047,2547.819761,7
"132",1419.903883,2674.250739,7
"133",1425.692159,2648.309335,7
"134",1424.839027,2585.097484,7
"135",1433.605446,2568.483126,6
"136",1438.147722,2618.156366,3
"137",1440.809461,2680.203122,7
"138",1445.630089,2563.538985,3
"139",1447.143245,2657.306579,7
"140",1459.872392,2646.392145,7
"141",1467.452004,2693.284277,7
"142",1467.900253,2550.463816,3
"143",1469.283796,2670.866045,7
"144",1476.140721,2661.193204,1
"145",1479.7882,2568.069119,3
"146",1483.56566,2599.504899,6
"147",1492.079694,2551.722978,7
"148",1494.461,2678.646715,7
"149",1403.840043,2599.158586,7
"150",1424.665957,2638.522519,7
"151",1430.280694,2540.1184,7
"152",1449.490026,2674.324718,5
"153",1456.993566,2583.006442,7
"154",1312.625274,2693.460543,7
"155",1361.165489,2580.99888,3
"156",1459.147455,2691.542584,3
"157",1322.37608,2535.004901,7
"158",1372.244941,2608.829472,7
"159",1457.136684,2519.25211,3
"160",1490.458958,2589.512331,7
"161",1336.536304,2549.511286,7
"162",1368.855871,2584.564486,7
"163",1369.861484,2518.16266,7
"164",1373.699482,2537.805366,3
"165",1375.225281,2632.892392,7
"166",1453.379548,2632.154601,7
"167",1334.697799,2529.820474,7
"168",1318.748267,2807.927136,5
"169",1328.332607,2857.301558,7
"170",1331.447953,2747.206775,5
"171",1331.2443,2876.339994,7
"172",1333.259473,2890.115495,7
"173",1334.238888,2899.301906,5
"174",1338.836826,2771.257827,7
"175",1344.680377,2831.747603,7
"176",1350.506071,2887.543823,3
"177",1357.629701,2830.03454,3
"178",1359.013265,2820.084002,3
"179",1356.321585,2761.011433,3
"180",1360.787371,2769.895707,3
"181",1357.533137,2787.248195,7
"182",1358.522853,2719.055648,10
"183",1362.757637,2729.164773,7
"184",1367.543171,2802.602264,5
"185",1372.494744,2792.070227,6
"186",1371.663882,2885.998894,3
"187",1387.315547,2831.954794,7
"188",1404.033995,2761.14151,7
"189",1403.243473,2800.051968,3
"190",1417.037055,2897.373072,7
"191",1420.463407,2809.139533,7
"192",1424.224573,2830.442094,7
"193",1425.994065,2857.213992,3
"194",1428.511299,2740.271444,5
"195",1431.863938,2774.779856,7
"196",1448.730913,2768.46235,7
"197",1446.603528,2805.253325,7
"198",1458.60786,2861.518099,1
"199",1459.174956,2896.520782,5
"200",1469.644481,2892.788358,1
"201",1472.803934,2737.03655,7
"202",1472.58018,2778.371838,7
"203",1471.44321,2717.098697,7
"204",1481.765677,2850.874026,5
"205",1484.902354,2830.310032,3
"206",1486.367352,2881.841361,3
"207",1491.80565,2893.572028,7
"208",1495.713288,2726.782784,1
"209",1495.585156,2819.068925,1
"210",1318.736116,2750.569394,3
"211",1338.97325,2813.50932,7
"212",1378.884443,2869.589992,3
"213",1408.45768,2812.135487,3
"214",1430.914096,2878.05312,7
"215",1452.160175,2839.987833,7
"216",1473.814569,2873.215721,3
"217",1311.022271,2827.800252,7
"218",1331.620831,2712.710353,5
"219",1340.915519,2716.375715,5
"220",1386.356816,2824.979062,7
"221",1392.610706,2884.298989,5
"222",1476.856783,2805.23105,7
"223",1460.524432,2744.370169,7
"224",1380.24664,2808.621965,3
"225",1387.258942,2725.425999,7
"226",1405.804145,2719.779378,7
"227",1430.819618,2732.910254,7
"228",1434.354447,2894.714768,5
"229",1439.90682,2862.248902,1
"230",1445.90814,2781.21947,7
"231",1318.070597,3009.648562,7
"232",1318.716998,2969.0735,7
"233",1320.340027,3035.383914,1
"234",1325.438486,3038.333504,1
"235",1333.75269,3086.364387,1
"236",1343.719035,2912.614545,6
"237",1350.034027,3037.36069,2
"238",1357.723959,2949.669416,2
"239",1361.446405,3051.90336,2
"240",1365.207462,3017.334151,6
"241",1377.418009,2971.615156,1
"242",1379.427469,2934.140655,10
"243",1381.894908,3027.415444,2
"244",1387.609486,3077.698054,1
"245",1389.229029,3065.170123,7
"246",1400.85108,2942.858463,3
"247",1401.71811,2977.614185,7
"248",1403.984666,3092.518991,1
"249",1413.388873,3070.743092,1
"250",1416.190842,3052.162108,1
"251",1417.220287,3009.01784,1
"252",1423.179544,2998.819012,3
"253",1433.309135,3002.845438,3
"254",1439.194388,3009.010568,3
"255",1438.669134,3060.568019,2
"256",1439.485112,2959.639383,3
"257",1437.22727,3091.806709,1
"258",1446.610519,3001.265719,3
"259",1449.82306,3086.677072,3
"260",1453.268426,2975.503269,1
"261",1454.778001,2942.597641,7
"262",1459.336582,3006.898878,3
"263",1457.321464,3050.089847,3
"264",1463.733712,2971.902401,1
"265",1464.671625,2918.374501,5
"266",1462.636894,3071.46683,1
"267",1464.494841,3055.174681,3
"268",1468.519947,3024.286086,1
"269",1471.347646,3021.652787,1
"270",1480.143869,2951.053052,1
"271",1479.4403,3050.051839,1
"272",1485.57344,3093.934686,1
"273",1489.081208,2969.667531,6
"274",1326.30177,2991.773351,7
"275",1341.030033,3027.657421,3
"276",1386.407316,2984.680557,2
"277",1478.419877,3004.981551,1
"278",1495.28813,3031.9252,1
"279",1342.035029,2981.870378,7
"280",1341.419678,2946.381329,5
"281",1363.605549,2965.926613,6
"282",1482.03553,2936.63094,3
"283",1322.87533,3046.820446,5
"284",1358.393097,3075.843604,1
"285",1415.168833,2972.314175,3
"286",1446.881023,3025.727287,7
"287",1315.840037,2989.468373,3
"288",1326.738731,2925.436798,7
"289",1345.284276,3047.468919,1
"290",1361.967,3004.567369,1
"291",1407.806185,3067.822198,1
"292",1447.703345,2928.612494,7
"293",1397.158747,3027.11149,1
"294",1403.695839,3003.758699,2
"295",1309.597336,3157.077371,7
"296",1319.558652,3158.10302,7
"297",1326.099995,3210.882112,1
"298",1326.159362,3177.04335,3
"299",1329.320423,3130.73488,7
"300",1328.913089,3223.90618,3
"301",1325.582562,3200.631337,7
"302",1342.248896,3232.422648,3
"303",1344.810349,3242.729699,6
"304",1347.797394,3156.68494,7
"305",1359.548199,3198.899616,7
"306",1358.048039,3252.980948,1
"307",1358.787967,3207.863076,5
"308",1358.600111,3282.171039,1
"309",1357.385557,3166.960311,1
"310",1361.295777,3240.857065,1
"311",1363.047202,3276.402194,3
"312",1381.126738,3266.582041,1
"313",1380.511754,3170.006175,2
"314",1382.898069,3192.907942,7
"315",1387.594334,3149.213021,2
"316",1391.756381,3294.935952,7
"317",1397.093725,3202.567945,7
"318",1397.833287,3120.204302,1
"319",1404.543458,3156.198883,2
"320",1409.316584,3222.863387,7
"321",1409.623733,3177.998976,2
"322",1419.248027,3117.881033,3
"323",1428.638071,3114.309885,2
"324",1429.31092,3192.158709,7
"325",1436.404411,3270.650181,3
"326",1439.370943,3219.438664,6
"327",1442.098194,3291.121742,3
"328",1444.54767,3134.473866,2
"329",1449.104008,3220.282609,10
"330",1449.683059,3270.74273,2
"331",1453.678233,3235.50246,2
"332",1456.573498,3268.87351,2
"333",1453.684698,3167.596975,7
"334",1458.468782,3134.592419,7
"335",1462.844416,3264.780588,2
"336",1480.302428,3261.012073,2
"337",1491.765675,3233.032812,7
"338",1356.313821,3267.723671,10
"339",1371.023031,3297.826317,3
"340",1418.0883,3254.631809,3
"341",1449.379083,3288.524955,3
"342",1467.958949,3158.727912,7
"343",1351.460512,3196.389896,7
"344",1373.041339,3204.606984,7
"345",1379.568785,3203.108268,3
"346",1397.661903,3253.514098,2
"347",1429.752769,3174.518393,5
"348",1461.619908,3238.986265,3
"349",1482.362625,3277.251615,3
"350",1486.61868,3282.89459,10
"351",1488.882218,3258.02796,3
"352",1313.34366,3136.680433,7
"353",1336.933318,3263.068667,3
"354",1368.138951,3176.220743,2
"355",1436.644106,3231.72573,6
"356",1378.951092,3259.026066,1
"357",1389.745749,3168.229225,2
"358",1433.344937,3205.754576,7
"359",1315.230894,3440.71394,2
"360",1320.0782,3323.974561,10
"361",1324.527034,3331.395199,3
"362",1331.909929,3354.827641,2
"363",1344.016385,3319.533191,1
"364",1340.298508,3421.61599,2
"365",1355.793604,3371.935741,2
"366",1373.917219,3437.767846,3
"367",1377.035433,3489.101975,2
"368",1379.301384,3416.972116,2
"369",1379.82091,3368.27687,2
"370",1383.476505,3470.569083,2
"371",1382.857234,3349.044172,2
"372",1385.994722,3336.588927,3
"373",1390.632982,3452.940055,2
"374",1401.356186,3439.331293,6
"375",1402.617716,3411.434081,3
"376",1409.533485,3358.08869,6
"377",1421.642077,3334.256247,2
"378",1423.003352,3364.438007,2
"379",1425.562903,3420.364316,2
"380",1430.003303,3449.219545,3
"381",1434.626324,3357.500408,2
"382",1439.804998,3347.30544,2
"383",1442.899162,3448.209352,2
"384",1454.633952,3463.23907,2
"385",1459.821323,3487.983893,2
"386",1467.871489,3436.704389,2
"387",1473.082101,3408.071314,2
"388",1480.496699,3435.461102,3
"389",1486.480257,3380.159648,2
"390",1490.983798,3343.608088,2
"391",1494.411778,3438.032365,2
"392",1347.918687,3366.050004,2
"393",1367.243762,3474.977084,5
"394",1371.233591,3370.3755,3
"395",1398.395265,3325.89997,2
"396",1421.469882,3401.882558,2
"397",1416.755596,3469.273644,2
"398",1449.372504,3424.140154,2
"399",1463.36256,3408.416832,2
"400",1361.435111,3428.177032,2
"401",1440.274224,3493.46246,2
"402",1454.298673,3336.701207,7
"403",1474.006397,3444.188257,2
"404",1490.53707,3391.638662,2
"405",1377.609183,3450.722658,3
"406",1336.550154,3355.707418,3
"407",1347.193018,3336.311916,2
"408",1351.074645,3445.164187,2
"409",1355.113267,3359.566592,2
"410",1414.716773,3435.654284,2
"411",1421.815657,3452.923822,2
"412",1437.996771,3324.287804,2
"413",1443.321156,3319.819564,2
"414",1473.788115,3416.258924,6
"415",1476.50845,3352.900995,2
"416",1323.411277,3675.015581,5
"417",1328.458323,3651.23841,2
"418",1331.755977,3674.36933,2
"419",1333.900239,3561.489223,10
"420",1336.968024,3597.932312,2
"421",1348.617736,3585.63561,2
"422",1352.694878,3661.823131,2
"423",1356.585349,3643.705498,2
"424",1377.719317,3657.746853,3
"425",1380.945571,3610.971861,3
"426",1384.418059,3682.572085,2
"427",1388.16075,3675.517614,10
"428",1396.401922,3521.563052,2
"429",1400.386771,3536.151046,2
"430",1401.6809,3636.578287,2
"431",1414.468912,3615.287704,2
"432",1410.929688,3553.962198,2
"433",1411.918425,3638.346576,2
"434",1418.948429,3549.933204,3
"435",1422.607417,3567.620542,3
"436",1424.720303,3614.497927,6
"437",1423.58135,3521.14627,2
"438",1431.638705,3542.774934,3
"439",1430.629256,3635.178008,2
"440",1433.179967,3604.076889,3
"441",1444.458054,3645.077401,2
"442",1459.540813,3567.124097,3
"443",1469.906045,3639.521392,2
"444",1474.921828,3677.336206,2
"445",1476.817433,3699.811906,10
"446",1475.475211,3520.425637,2
"447",1480.375206,3657.40461,2
"448",1492.698841,3555.301504,2
"449",1324.815366,3697.990815,2
"450",1327.257027,3571.822031,2
"451",1340.624525,3688.830552,2
"452",1369.514719,3682.114901,2
"453",1383.799137,3572.629154,7
"454",1386.658018,3563.509739,2
"455",1391.190817,3644.370956,2
"456",1444.714526,3694.657199,2
"457",1449.259286,3666.617214,2
"458",1454.895659,3659.090796,2
"459",1339.453638,3574.259752,2
"460",1362.2501,3578.149154,7
"461",1376.285688,3686.373768,2
"462",1391.164451,3689.828824,2
"463",1426.915525,3659.863004,2
"464",1450.067067,3561.238215,2
"465",1471.980745,3574.656973,10
"466",1471.968758,3555.441278,2
"467",1471.393928,3534.742151,2
"468",1485.432218,3641.908566,2
"469",1390.386066,3532.717,2
"470",1313.35927,3677.829258,2
"471",1331.814192,3611.236332,2
"472",1351.561937,3648.957403,2
"473",1364.16361,3597.325942,2
"474",1371.267498,3588.775426,2
"475",1385.072066,3631.30843,2
"476",1421.211576,3697.267532,1
"477",1432.982197,3524.832665,2
"478",1448.677263,3601.23026,2
"479",1446.577179,3582.053832,2
"480",1471.772063,3588.34263,6
"481",1487.789882,3568.374478,2
"482",1495.980821,3676.117715,2
"483",1321.526386,3718.303557,3
"484",1333.329525,3847.274642,6
"485",1332.145529,3748.185156,2
"486",1334.570655,3828.197908,2
"487",1333.453247,3868.654621,2
"488",1339.919616,3820.532409,2
"489",1341.209571,3720.960978,7
"490",1348.571232,3799.55928,2
"491",1354.452569,3828.612658,2
"492",1355.135712,3761.724463,2
"493",1361.507709,3780.684878,2
"494",1370.937546,3815.796628,2
"495",1370.056395,3748.594672,7
"496",1371.099102,3798.104672,2
"497",1373.86469,3845.882516,3
"498",1381.583352,3727.209123,2
"499",1389.758115,3867.110781,2
"500",1397.45831,3818.110104,2
"501",1404.562649,3785.87197,2
"502",1407.83078,3770.99333,2
"503",1412.678733,3758.296528,2
"504",1422.572392,3716.11343,1
"505",1416.795033,3728.042092,2
"506",1426.843197,3867.525131,2
"507",1433.200415,3820.313071,2
"508",1432.308888,3892.713909,2
"509",1440.55901,3722.319938,2
"510",1439.65912,3750.855076,2
"511",1443.48053,3870.882532,3
"512",1447.645005,3882.052975,3
"513",1453.549951,3791.165903,2
"514",1456.554496,3780.794432,3
"515",1464.955885,3840.634035,2
"516",1472.407439,3766.485149,2
"517",1471.375161,3792.283733,2
"518",1473.342644,3742.062044,2
"519",1472.167743,3866.619061,2
"520",1475.794132,3786.161864,2
"521",1483.737873,3782.874698,2
"522",1486.886513,3824.61996,2
"523",1496.048028,3826.894694,3
"524",1314.823988,3874.352086,2
"525",1381.004677,3849.031726,2
"526",1392.095102,3753.099021,2
"527",1443.649349,3827.105628,2
"528",1459.806214,3760.062387,2
"529",1476.311507,3760.25412,2
"530",1475.606408,3892.659526,2
"531",1484.514056,3734.12778,2
"532",1487.156922,3715.88853,2
"533",1364.487724,3713.209285,2
"534",1379.102414,3802.585912,2
"535",1388.334658,3889.060652,2
"536",1394.931512,3802.772502,2
"537",1397.539209,3888.817149,3
"538",1438.998138,3851.251254,2
"539",1491.843777,3779.667801,3
"540",1356.570693,3741.856503,3
"541",1372.252817,3732.640128,6
"542",1396.162543,3831.645232,2
"543",1317.536905,3838.121449,3
"544",1375.65504,3716.936973,2
"545",1395.941773,3847.706257,2
"546",1406.184158,3815.921144,2
"547",1419.121481,3778.872387,2
"548",1430.405593,3821.575329,2
"549",1480.437545,3712.511651,2
"550",1514.631124,3722.280042,2
"551",1514.882122,3772.95435,2
"552",1519.169168,3853.669848,7
"553",1525.795318,3868.364341,7
"554",1532.849627,3744.18269,2
"555",1540.889622,3822.483163,7
"556",1548.676111,3875.98364,7
"557",1548.948585,3849.469445,3
"558",1550.810873,3732.799894,2
"559",1562.950369,3884.689031,3
"560",1568.988858,3771.327082,3
"561",1574.189612,3863.059627,7
"562",1577.691133,3775.833084,6
"563",1577.707872,3764.543011,7
"564",1584.282105,3877.454344,7
"565",1585.780463,3732.800589,3
"566",1598.862766,3799.847147,5
"567",1608.429771,3833.864612,5
"568",1615.548503,3762.544501,5
"569",1625.626061,3837.532265,7
"570",1630.362957,3879.982707,5
"571",1633.671159,3814.475128,5
"572",1634.027267,3863.103386,5
"573",1634.336608,3803.248845,3
"574",1635.824735,3765.641477,10
"575",1646.369565,3720.826801,7
"576",1656.231061,3885.552859,6
"577",1661.85025,3824.173177,5
"578",1678.583344,3720.506206,7
"579",1683.727084,3740.75199,5
"580",1694.079875,3881.891017,5
"581",1520.636679,3753.802971,2
"582",1536.602798,3775.663977,2
"583",1549.081275,3756.085966,2
"584",1557.040179,3821.208762,7
"585",1572.637733,3892.23826,3
"586",1603.414662,3816.807738,5
"587",1619.896115,3896.986243,5
"588",1658.510184,3851.407522,5
"589",1660.573458,3864.725549,5
"590",1628.514689,3768.208741,5
"591",1526.660629,3728.886594,2
"592",1512.133803,3858.631918,7
"593",1610.108282,3744.24215,5
"594",1685.175036,3892.480042,5
"595",1513.32432,3645.151993,2
"596",1519.993446,3557.685201,2
"597",1526.605326,3564.811845,2
"598",1525.268727,3662.821769,2
"599",1530.477423,3607.69302,2
"600",1538.33515,3632.029225,2
"601",1537.275088,3648.971285,3
"602",1542.339519,3695.34313,2
"603",1543.797538,3534.164503,2
"604",1546.69208,3566.890053,2
"605",1551.59644,3605.90524,2
"606",1553.787605,3675.649793,2
"607",1561.15984,3663.494004,2
"608",1570.303371,3604.969555,3
"609",1573.058909,3555.278794,2
"610",1570.331943,3689.544968,3
"611",1578.721063,3619.571888,2
"612",1585.001035,3640.197656,2
"613",1583.137382,3537.558638,2
"614",1587.297327,3521.62992,2
"615",1600.635893,3552.393361,2
"616",1606.97556,3691.797371,2
"617",1604.661817,3616.843202,10
"618",1607.164674,3533.991479,2
"619",1611.194787,3656.654167,3
"620",1615.831446,3579.074329,2
"621",1623.056761,3618.673087,2
"622",1629.112299,3559.340704,2
"623",1627.716253,3698.392583,7
"624",1631.164219,3530.434738,2
"625",1645.686273,3544.220854,3
"626",1646.415284,3515.959316,2
"627",1648.147889,3616.293324,2
"628",1648.960848,3678.077486,7
"629",1652.034014,3650.60946,7
"630",1656.525208,3513.399892,3
"631",1656.118093,3690.016165,7
"632",1657.050003,3610.628339,2
"633",1664.390085,3608.618103,7
"634",1664.688697,3591.379662,3
"635",1671.87484,3594.453643,3
"636",1669.319381,3631.767875,7
"637",1671.003688,3662.479779,3
"638",1674.405495,3527.939477,2
"639",1680.568242,3657.830551,7
"640",1677.603452,3578.878097,7
"641",1689.773323,3552.879842,2
"642",1517.2643,3579.224101,2
"643",1523.716558,3643.340063,2
"644",1537.794745,3617.264629,2
"645",1564.105686,3519.459988,2
"646",1585.648204,3612.314794,2
"647",1590.753975,3647.946145,3
"648",1606.530372,3598.438312,2
"649",1623.15933,3673.671244,7
"650",1679.509519,3554.941191,2
"651",1515.770896,3688.26004,2
"652",1539.942957,3673.556387,2
"653",1556.032388,3641.352112,2
"654",1568.840276,3540.026358,2
"655",1565.695122,3634.433701,2
"656",1586.153693,3572.937742,3
"657",1603.137909,3547.793291,2
"658",1652.923201,3553.473014,2
"659",1689.129843,3546.990824,7
"660",1556.290411,3615.978474,11
"661",1579.84545,3577.554826,2
"662",1586.458082,3633.239999,2
"663",1605.67656,3559.803407,2
"664",1677.18896,3609.459444,2
"665",1508.479032,3579.049527,2
"666",1547.231319,3518.25083,2
"667",1552.875791,3548.837704,2
"668",1567.321195,3581.55576,2
"669",1582.930437,3566.381675,2
"670",1602.214125,3567.970524,2
"671",1632.093314,3578.816869,2
"672",1642.007751,3589.108356,2
"673",1687.515464,3540.686342,2
"674",1519.214317,3333.228605,2
"675",1520.885131,3342.471264,2
"676",1527.272927,3486.425483,2
"677",1531.184035,3394.727947,2
"678",1533.65773,3454.474572,2
"679",1536.712573,3349.745819,2
"680",1540.267244,3497.837941,2
"681",1541.010815,3368.190719,2
"682",1545.792557,3330.612657,2
"683",1546.065399,3478.480287,2
"684",1547.154654,3491.682073,2
"685",1547.973313,3384.199778,2
"686",1549.774692,3366.103463,2
"687",1552.905424,3424.17812,2
"688",1562.049341,3322.874155,2
"689",1564.107066,3493.919535,2
"690",1564.87018,3364.027229,2
"691",1565.81363,3422.789514,2
"692",1570.258792,3413.087704,2
"693",1571.083323,3466.342874,2
"694",1588.85987,3320.822598,2
"695",1590.381071,3465.855788,2
"696",1593.083304,3451.77989,7
"697",1596.113769,3435.089597,2
"698",1607.48316,3328.327266,3
"699",1606.515615,3314.286832,2
"700",1607.762234,3351.582856,2
"701",1610.366333,3429.361658,2
"702",1614.129212,3481.681286,2
"703",1617.78795,3384.490551,2
"704",1618.531876,3454.188445,2
"705",1625.108319,3370.501039,3
"706",1633.155338,3324.005617,2
"707",1632.756976,3419.743775,2
"708",1633.164916,3480.795655,2
"709",1635.178166,3462.399431,2
"710",1637.908505,3487.133722,15
"711",1642.735934,3413.034474,2
"712",1641.915944,3397.989302,2
"713",1646.275709,3453.815342,2
"714",1652.419646,3419.144622,2
"715",1659.490533,3496.732544,2
"716",1665.602363,3335.896255,2
"717",1668.702614,3376.120231,2
"718",1668.362623,3405.745939,2
"719",1676.32969,3321.161982,2
"720",1681.215111,3355.31599,2
"721",1693.219269,3362.988099,2
"722",1512.618588,3472.477897,2
"723",1530.845752,3432.691132,2
"724",1539.983731,3324.707628,2
"725",1557.225112,3447.047528,2
"726",1599.354129,3494.314527,2
"727",1615.189101,3406.729713,2
"728",1619.496763,3468.151425,2
"729",1642.229813,3349.759737,2
"730",1644.042179,3440.859,2
"731",1644.649712,3375.650783,2
"732",1677.995139,3494.352763,7
"733",1695.89481,3485.852255,3
"734",1556.695056,3398.650601,2
"735",1580.608297,3469.512884,2
"736",1587.041881,3368.364301,2
"737",1588.492484,3380.978512,3
"738",1650.370641,3371.125176,2
"739",1659.513198,3366.424381,2
"740",1667.482561,3456.382646,2
"741",1670.092372,3414.015892,2
"742",1672.429712,3472.289536,2
"743",1527.121694,3416.037734,2
"744",1575.646338,3436.704111,3
"745",1609.384721,3454.191231,2
"746",1667.71031,3366.750488,3
"747",1686.607929,3320.264444,7
"748",1694.478775,3444.591302,2
"749",1512.696933,3434.757262,2
"750",1515.61101,3372.763731,2
"751",1519.899605,3359.75272,2
"752",1529.334526,3385.595147,2
"753",1544.757797,3468.594826,2
"754",1561.822585,3346.874284,2
"755",1575.374782,3399.998078,2
"756",1591.637167,3476.054428,2
"757",1593.400557,3415.932096,2
"758",1594.678575,3405.626007,2
"759",1595.451291,3446.153029,2
"760",1595.415291,3387.444289,2
"761",1611.23179,3358.898178,2
"762",1618.201133,3363.536217,2
"763",1621.061536,3425.333924,2
"764",1638.316477,3438.729325,2
"765",1655.041412,3325.710979,2
"766",1683.169157,3345.316036,2
"767",1683.678945,3400.575796,2
"768",1520.534312,3259.237188,3
"769",1527.103171,3182.213924,2
"770",1534.076672,3135.213301,6
"771",1542.255518,3250.620029,2
"772",1544.505731,3191.43816,1
"773",1543.288514,3264.92304,2
"774",1547.348417,3225.219661,2
"775",1549.618219,3170.568615,2
"776",1556.295419,3147.165486,3
"777",1557.480349,3248.994779,2
"778",1573.239611,3143.799014,7
"779",1578.886228,3212.874619,2
"780",1579.574608,3258.822614,3
"781",1581.729634,3235.072221,2
"782",1581.125017,3116.634363,2
"783",1588.955492,3136.265665,1
"784",1589.888317,3178.500845,2
"785",1597.030617,3215.044448,2
"786",1608.651786,3207.427073,2
"787",1608.074897,3275.779349,2
"788",1613.603289,3156.207586,5
"789",1613.632727,3116.615217,2
"790",1612.617499,3190.508819,2
"791",1614.733712,3257.884931,2
"792",1642.022754,3200.154953,2
"793",1644.132525,3287.044773,3
"794",1647.887771,3241.468526,2
"795",1670.740172,3201.835408,2
"796",1674.052556,3288.410244,3
"797",1674.234317,3177.156608,3
"798",1673.957432,3131.718562,2
"799",1685.469783,3246.453237,2
"800",1689.669767,3182.887757,2
"801",1689.511684,3274.609648,2
"802",1689.459568,3281.002696,2
"803",1692.584323,3141.742648,7
"804",1692.986964,3221.666116,2
"805",1695.951017,3123.993202,3
"806",1698.891075,3194.52076,2
"807",1514.210683,3275.227329,2
"808",1529.928123,3200.521516,3
"809",1563.327146,3159.03086,1
"810",1588.924383,3285.078796,2
"811",1630.940119,3137.886803,2
"812",1635.659504,3264.875754,2
"813",1657.701654,3229.727571,2
"814",1663.810801,3159.108078,2
"815",1529.441813,3221.155471,2
"816",1528.228246,3117.653063,1
"817",1539.183624,3241.734268,2
"818",1575.691007,3185.420576,2
"819",1599.638152,3226.364541,2
"820",1631.422169,3155.835573,2
"821",1646.621992,3216.985422,2
