coord_x,coord_y,pred
-2772.539984,-335.4167518,3
-2753.078568,-407.0564425,8
-2814.714196,-433.8327809,5
-2787.758678,-305.592188,8
-2908.772713,-285.3103417,8
-2742.74208,-280.5323012,8
-2920.617445,-218.0843533,2
-2911.600855,-160.5633874,12
-2911.430139,-78.55805436,8
-2907.919384,-141.8013725,2
-2903.061624,-187.8036368,7
-2892.674489,-247.8672138,2
-2892.031572,-128.9825777,1
-2884.915264,-200.9232911,5
-2885.233553,-70.59420026,5
-2881.753614,-224.1288218,6
-2876.879949,-247.436869,8
-2876.77163,-152.8968471,8
-2875.381939,-172.1981299,3
-2865.012823,-218.6242424,3
-2865.067326,-76.08506075,8
-2862.555999,-92.68415121,3
-2849.78335,-206.7125739,5
-2836.887408,-82.34979999,2
-2824.876217,-167.4074786,2
-2822.897643,-238.1025662,8
-2816.292542,-200.2188792,8
-2811.895649,-105.5166178,2
-2800.237143,-207.8175021,5
-2798.864718,-106.3823327,6
-2791.801641,-210.1116206,2
-2786.165356,-194.4333484,1
-2790.3299,-157.3624909,3
-2786.715243,-240.6750584,3
-2786.697125,-167.6844017,3
-2783.034172,-106.077426,3
-2767.356135,-179.4719719,3
-2764.547072,-119.2331573,2
-2760.425095,-219.5727792,1
-2760.808074,-100.0060836,5
-2761.121028,-129.2198275,2
-2748.439626,-153.9811724,4
-2749.878067,-82.98187711,4
-2740.073248,-127.1081883,3
-2740.549019,-213.3156987,8
-2741.746638,-100.1610822,1
-2919.409917,-180.2559743,8
-2890.897803,-118.7147651,8
-2890.39965,-143.1661967,8
-2872.917955,-194.4384152,5
-2860.766886,-140.5184316,4
-2852.3404,-151.51905,1
-2846.015699,-160.604803,12
-2839.633232,-68.03960188,2
-2919.385306,-116.2320644,8
-2777.058316,-138.6985298,5
-2772.029234,-103.9682573,3
-2770.729798,-136.0143107,5
-2906.771588,-74.6951623,8
-2765.09068,-205.4216296,5
-2886.478892,-228.8761859,6
-2922.03696,69.96451795,1
-2920.211536,-49.94030216,3
-2919.250592,53.38197494,5
-2913.866837,117.8772171,2
-2912.022311,-13.52002842,2
-2908.862968,102.948334,12
-2908.07214,28.00508464,3
-2903.118082,133.0393866,5
-2900.194855,3.951144205,3
-2894.339626,53.06680076,3
-2892.961567,19.0931999,3
-2875.798513,127.2154476,3
-2876.308697,7.515830414,1
-2866.375367,63.62345849,1
-2870.922176,-34.84609162,3
-2856.408681,79.62667271,13
-2847.907687,69.71072669,0
-2844.272815,98.9322832,4
-2843.692842,-0.022376994,3
-2837.208288,-24.10800719,1
-2827.169038,29.85203791,1
-2822.552615,76.42559345,7
-2814.024947,94.98475919,8
-2810.300964,-8.041784589,3
-2806.113618,120.4653617,1
-2791.678276,73.84398014,1
-2788.973497,-3.069373813,3
-2787.860358,-32.91735276,2
-2776.320033,49.13141189,1
-2775.0857,105.4871886,1
-2771.073981,-27.75697314,8
-2768.121701,52.62461104,0
-2762.700961,87.13378547,4
-2759.962076,126.1175731,0
-2749.652456,137.2017373,7
-2748.273897,7.645853624,1
-2741.972187,-35.7744537,3
-2740.101234,-16.32205563,5
-2741.639107,-23.21570256,5
-2891.234923,128.3775668,5
-2858.026874,-26.24619554,1
-2857.151437,13.21211148,1
-2839.11337,72.27984908,3
-2792.988116,117.0811496,8
-2787.057378,30.0958402,8
-2922.058624,92.85562509,8
-2836.066576,56.81713779,14
-2828.130394,119.8140544,1
-2823.874169,14.08362491,1
-2802.09071,2.918432529,3
-2756.760863,58.91634133,0
-2882.933401,80.673076,7
-2908.97483,-39.6744265,8
-2828.980202,82.37147493,7
-2813.908808,-29.25208137,3
-2797.101177,95.76220513,8
-2763.522946,-40.902014,3
-2916.704298,169.3486315,4
-2907.522847,198.4740317,8
-2905.412522,150.6538757,3
-2903.339277,283.3354846,1
-2901.081898,183.3888907,2
-2888.472942,217.3773643,1
-2880.980619,260.1840885,4
-2880.09719,268.0260388,4
-2878.475999,333.1943587,0
-2872.531253,196.6071862,1
-2861.885148,160.1601285,12
-2861.864851,259.7791203,4
-2854.542908,314.3295218,1
-2848.366725,263.4726441,5
-2846.101786,229.7399589,2
-2842.004428,285.6744864,5
-2836.238691,173.9790257,1
-2833.557852,305.6619537,4
-2835.421401,230.4416698,3
-2831.343094,193.7931037,4
-2825.984334,319.9686158,13
-2824.598765,280.1903889,8
-2822.24466,261.3884685,14
-2821.055149,301.294809,1
-2819.114688,182.084455,1
-2816.570097,214.6634636,3
-2815.803614,166.6173032,2
-2809.406871,305.5189454,2
-2799.855906,235.5509479,8
-2797.748503,161.2024018,3
-2795.802767,177.7862258,1
-2785.588754,210.4618642,4
-2783.842471,230.075104,2
-2782.390418,294.0033496,0
-2778.898839,260.3064032,12
-2768.138765,310.0660714,2
-2765.526842,189.1433305,1
-2763.867518,299.8822413,2
-2762.16252,217.1831449,7
-2756.288432,250.311893,1
-2755.022008,213.6179813,7
-2741.794896,239.9497507,1
-2739.486872,181.727671,2
-2925.264065,259.6328883,1
-2888.794689,330.074255,0
-2854.422384,280.9930553,1
-2791.668062,281.5470508,14
-2755.88116,232.527056,5
-2743.77498,309.1789518,8
-2902.970666,243.2144382,4
-2901.253274,252.3799614,4
-2895.318406,183.7624182,2
-2892.013878,293.9128806,8
-2759.718725,273.2588001,7
-2769.274652,169.1308253,1
-2897.167404,319.8843101,1
-2886.898983,239.5871549,5
-2793.099854,209.3062509,1
-2766.611766,199.0242596,1
-2923.409082,530.5759569,11
-2917.097384,411.6677016,8
-2880.731125,467.2924225,5
-2881.0477,372.3631776,11
-2879.714709,496.3969478,11
-2872.19038,420.8127502,13
-2873.049945,530.1092296,11
-2871.90341,382.0428666,11
-2864.605639,459.3352177,11
-2862.866125,484.3636821,5
-2859.984305,432.1479392,11
-2859.217067,414.8187206,11
-2854.243014,399.905193,11
-2849.983865,426.566887,11
-2838.39462,389.3359257,11
-2833.443267,478.4083089,11
-2824.608192,413.4808507,5
-2816.564499,424.0133799,11
-2814.140101,355.8913429,11
-2804.5767,523.7477498,11
-2804.51606,446.7593546,11
-2800.839411,477.0414954,11
-2798.574759,350.3044495,5
-2790.083251,479.7470636,11
-2788.200054,372.849156,11
-2788.821506,403.2072283,11
-2787.889955,421.0910186,11
-2779.454367,434.9619701,11
-2776.611113,427.2233061,11
-2773.472453,483.1049969,11
-2776.180957,452.1530141,7
-2762.107635,382.2970591,11
-2766.28254,398.678002,11
-2758.962188,483.6124071,5
-2755.195315,461.226868,11
-2746.228099,505.4959417,11
-2741.997988,447.9758682,11
-2738.043178,497.0169214,11
-2923.170208,378.2393976,11
-2913.047121,382.2539467,11
-2861.233113,473.71313,13
-2839.569353,511.7298005,11
-2829.558413,507.1387859,11
-2818.84698,369.1597955,11
-2803.080699,391.694732,11
-2802.876012,512.7115687,11
-2773.257964,529.4329528,11
-2767.583689,508.1117574,11
-2750.815511,480.7336112,11
-2914.103379,355.9197584,11
-2909.262941,472.5450363,11
-2851.792709,521.6829053,11
-2851.130384,490.9765123,11
-2844.599733,484.7868129,11
-2842.615297,449.996092,11
-2818.858306,387.8199343,11
-2805.180447,366.7920844,11
-2799.196877,455.2909055,11
-2795.130443,525.1440152,11
-2759.395534,355.5883798,11
-2861.791783,369.6557516,11
-2915.435017,494.8504924,11
-2894.990517,403.2892206,8
-2850.046256,353.904956,11
-2808.384625,425.9511495,11
-2770.229158,516.0732402,11
-2752.55773,509.6955611,11
-2739.578526,382.4912511,11
-2766.377416,462.2870437,11
-2764.232468,456.4554501,11
-2925.573756,691.7004656,13
-2922.548992,572.0406645,2
-2909.223341,707.5595417,14
-2908.415525,660.2504824,2
-2907.392233,604.6370459,8
-2904.837976,689.6599988,14
-2889.326908,587.2332706,14
-2872.562583,616.7698847,7
-2869.590231,729.446144,5
-2861.927795,605.9019627,8
-2860.76973,733.191226,8
-2858.837391,572.1270154,8
-2852.000583,695.1977756,14
-2846.756897,643.5586292,5
-2847.612176,711.5829329,14
-2831.938825,693.3633284,8
-2833.237863,577.4648287,2
-2819.551047,638.0477796,14
-2813.162636,652.8191494,14
-2814.837406,719.6718285,14
-2810.512278,682.999414,7
-2808.056742,734.8934859,14
-2795.661158,699.422599,2
-2785.861169,723.9202484,14
-2779.57551,687.2051268,8
-2779.975111,610.2298257,14
-2776.217733,603.0612658,14
-2772.62875,574.7971677,14
-2768.037088,631.8472311,12
-2764.648122,555.5095695,14
-2753.565479,572.9212809,13
-2746.64062,550.5648244,14
-2746.76413,725.3775756,0
-2744.154143,696.4111133,0
-2743.031656,599.3928187,14
-2742.823216,564.1527448,5
-2892.367787,688.2945939,14
-2881.404154,729.2731073,14
-2873.131256,715.1837294,7
-2846.478539,603.7082092,13
-2840.659564,679.9958187,7
-2837.537258,726.5214454,14
-2821.936554,669.0646594,14
-2811.753158,664.80214,14
-2812.133587,601.7231813,14
-2802.440623,577.3409653,1
-2798.415065,671.9883373,13
-2762.602878,687.2199638,2
-2759.651335,585.6126033,14
-2914.151016,711.1610493,14
-2900.413646,630.9752794,13
-2902.198737,730.4626995,1
-2874.086531,663.5629097,8
-2857.30155,697.9417169,14
-2832.048349,715.4446909,14
-2790.505881,653.1840394,14
-2771.076865,660.1069679,8
-2760.414861,606.3389556,14
-2770.843393,706.1352099,14
-2918.780921,618.1747565,2
-2896.881098,682.2980392,14
-2877.160957,564.4820498,14
-2854.828473,720.6671282,14
-2784.954207,554.8843308,0
-2758.105081,699.4533922,14
-2747.372315,608.7879016,14
-2917.979548,768.6358205,2
-2919.657725,875.9346419,8
-2910.926637,767.1300535,2
-2906.615673,792.9152048,14
-2907.805337,918.445619,7
-2907.587086,854.8644385,14
-2891.464331,764.3355325,14
-2887.137332,856.2045601,14
-2886.646959,750.0714893,14
-2886.877703,839.8547851,14
-2883.70764,893.8744603,14
-2880.657571,791.9640237,14
-2877.85591,932.6296109,14
-2870.844765,890.041343,2
-2862.78728,911.3803881,6
-2858.900693,766.3122536,14
-2852.319691,882.2178899,14
-2852.276139,821.3562299,2
-2844.989604,915.1163322,5
-2826.77421,754.478419,5
-2821.201026,923.6946169,14
-2825.457762,858.4175303,14
-2823.811324,888.8156542,14
-2806.538756,757.5672132,8
-2807.091844,840.7291314,14
-2805.070773,885.9267538,12
-2796.284242,923.2123331,2
-2795.461146,913.2026795,2
-2792.303555,906.7078631,8
-2785.976767,784.7760834,8
-2780.560455,803.7533052,5
-2779.605472,829.3759462,14
-2773.848877,771.5437757,14
-2769.434686,920.0739656,5
-2766.163955,889.0119272,14
-2759.294116,815.5572016,14
-2756.896039,782.9348008,14
-2750.346483,895.4079985,2
-2740.77466,771.3104683,0
-2742.691127,915.7658447,8
-2918.551424,815.8585788,12
-2918.813772,859.9653178,14
-2892.740327,789.7622076,14
-2864.39157,781.8992406,14
-2832.838999,783.8658989,13
-2813.031594,815.5035954,14
-2774.694165,761.5124637,14
-2864.860177,793.6447089,14
-2852.204134,865.2785388,14
-2817.469835,800.9845657,14
-2792.223738,797.6223866,8
-2770.534489,865.7001263,14
-2753.627712,866.7804135,2
-2852.068614,838.2107982,7
-2861.309784,756.0303037,14
-2834.840687,769.0972099,14
-2829.808656,804.9472146,14
-2810.63363,782.2276753,1
-2801.762806,897.0199238,14
-2794.181551,828.9937221,14
-2750.996838,797.0947134,0
-2743.566588,782.8404794,0
-2914.942909,1025.700335,8
-2907.447739,1092.300726,0
-2905.612037,996.4585721,7
-2903.100353,1068.798029,14
-2900.62753,1024.154049,2
-2896.808497,990.6863917,2
-2890.347956,1106.3132,14
-2888.18574,1039.196374,14
-2887.57161,957.7337612,14
-2885.821275,1115.319195,14
-2880.289979,1064.654593,6
-2874.054556,1116.121304,14
-2867.565954,1090.335082,14
-2866.124057,1050.158866,6
-2865.754256,982.4056122,2
-2858.589561,1004.872775,14
-2852.855385,1046.966055,14
-2845.863919,1132.536169,14
-2845.3708,1058.111715,14
-2840.421101,999.9991722,14
-2835.246747,1076.108899,2
-2833.603096,980.9065691,12
-2833.003759,1102.401741,5
-2833.475613,958.3800824,14
-2831.560703,1119.722753,2
-2814.797756,1062.831399,14
-2815.202225,1055.36622,14
-2810.562705,1027.722284,14
-2810.101188,951.3509584,14
-2806.917402,1109.718337,7
-2795.517682,994.9389852,7
-2791.914765,1070.159323,0
-2791.630891,1056.114743,0
-2791.853035,981.0271625,5
-2784.945087,1092.562432,6
-2777.294535,975.3570034,14
-2772.433756,1071.482868,14
-2769.831876,953.6149344,2
-2767.860973,1062.76271,14
-2761.325081,1095.444387,8
-2757.311242,962.5749069,2
-2752.325167,986.0187147,6
-2741.721694,1105.252905,7
-2743.144058,1026.133949,14
-2738.74031,956.8961927,8
-2738.216439,1124.937005,5
-2736.348685,1078.706479,6
-2847.967123,1097.77428,5
-2844.013587,977.7542674,14
-2825.999206,1038.888434,13
-2754.697078,1071.768263,6
-2745.3848,1090.739987,5
-2880.505601,1082.3953,14
-2860.829584,963.460271,14
-2829.427168,1032.768882,13
-2743.631164,1061.676176,6
-2737.841937,996.7869413,8
-2825.458348,961.4195201,2
-2824.379507,1023.772976,14
-2819.086765,1002.918106,14
-2769.937248,983.2085658,14
-2897.733708,1131.505306,14
-2724.514354,1004.569167,6
-2723.265643,1077.700287,6
-2715.982673,977.858411,6
-2711.930563,1017.760549,6
-2715.75346,1121.168554,3
-2707.413759,1067.598916,6
-2705.741767,1044.480862,6
-2695.148621,1119.575408,2
-2686.415998,1076.022739,2
-2678.023285,1102.070822,7
-2678.790278,1019.825692,7
-2668.621683,959.1492032,7
-2667.461087,982.920027,7
-2657.460122,1065.070043,5
-2638.491926,974.4424408,7
-2635.449495,1070.569669,7
-2637.019857,1026.020826,7
-2627.416093,954.1863496,7
-2626.914836,1027.21367,7
-2621.372518,1048.972752,7
-2605.124464,1070.363269,7
-2604.552082,1087.689495,7
-2600.779816,1042.002178,7
-2600.490932,1031.284683,7
-2591.302633,1102.509145,13
-2579.937493,997.4207221,7
-2577.60352,1087.37433,7
-2566.447679,1030.649314,7
-2561.213764,997.0148108,7
-2552.93692,1091.297378,3
-2537.41119,1099.758621,7
-2710.479527,1133.708025,6
-2679.253744,1007.039517,2
-2639.964385,1083.033869,7
-2603.35784,967.5911786,7
-2583.45666,1031.233997,7
-2698.79852,997.2046614,2
-2690.617732,961.3758332,7
-2684.355771,1114.122081,6
-2665.061776,1071.737653,7
-2663.43338,1094.55384,2
-2614.752558,987.5032676,7
-2612.242253,998.6473663,7
-2610.043644,1085.83842,7
-2581.045453,1040.639691,7
-2570.10035,1089.220616,12
-2565.220375,1047.66394,5
-2552.827372,964.0780989,7
-2546.881265,968.9262817,7
-2672.645998,965.2572341,7
-2547.625921,1070.846021,2
-2697.413685,972.5532588,7
-2696.344919,965.0178115,7
-2722.303744,808.7839702,13
-2713.724784,914.4708297,7
-2710.54894,799.5916481,0
-2706.879851,895.1073152,3
-2699.878396,812.2406599,11
-2694.478796,834.3515835,0
-2687.759205,905.455623,2
-2684.521263,772.2524983,0
-2668.357119,780.8317722,0
-2653.0092,817.8767681,3
-2649.680439,758.4210267,0
-2649.995784,797.0120532,2
-2648.886009,868.0728136,8
-2647.961258,787.4795527,2
-2627.251454,750.4821493,2
-2617.848952,784.1484539,3
-2611.644763,868.2691252,8
-2608.369672,786.2653032,3
-2602.614805,835.4510141,2
-2603.927814,889.6022956,8
-2591.076852,871.4977577,6
-2587.047611,921.478005,7
-2579.499536,874.7380953,12
-2578.244339,817.4294312,7
-2570.958908,899.6322932,7
-2567.559769,781.4961565,5
-2564.19074,765.0180644,5
-2544.633311,817.6218754,6
-2543.64226,877.8945616,8
-2714.404882,856.4303468,1
-2639.395855,765.5340639,12
-2641.475627,912.09552,7
-2608.405832,861.7027892,8
-2591.937671,760.053794,8
-2574.203047,846.5305217,6
-2572.867815,891.1561423,7
-2544.65821,891.0634136,7
-2542.517787,836.413849,6
-2539.781959,927.9476599,7
-2713.397611,922.2514607,7
-2710.208242,765.6658479,0
-2675.237999,899.5340487,7
-2675.406802,810.9098109,0
-2656.862976,759.637669,0
-2602.301009,822.8694548,6
-2559.419154,753.7679347,8
-2682.320065,920.3272096,7
-2698.283699,804.1873794,11
-2658.438005,850.3491399,7
-2612.476669,893.5589439,6
-2595.245285,781.479388,7
-2553.347439,786.6359401,6
-2551.276343,863.3971579,6
-2551.172547,826.8615043,8
-2724.266567,774.9184971,0
-2721.161742,579.6034733,14
-2713.93187,674.9995355,14
-2713.79231,732.8288155,0
-2711.949699,624.8612529,0
-2708.866145,600.7607818,14
-2701.874025,733.5527235,0
-2694.722471,614.4662931,0
-2695.326935,625.7678016,0
-2694.420604,551.3948685,14
-2694.834292,671.4168742,0
-2683.943604,553.6970214,14
-2682.844736,661.4736331,0
-2685.420877,734.5530309,0
-2681.598218,725.5259893,1
-2679.727384,581.7350976,14
-2677.713437,608.2542759,5
-2677.462556,691.8823595,0
-2672.549161,591.771984,14
-2668.32388,629.4427178,0
-2661.161025,709.2396082,14
-2657.955187,640.1037486,14
-2646.083528,555.2515516,0
-2639.11884,630.0533968,0
-2639.291973,609.4960747,0
-2642.428284,684.0458593,0
-2635.086563,700.5598217,0
-2632.883026,639.7382386,0
-2621.696867,659.401515,0
-2621.672814,597.8968787,0
-2625.880966,634.0389267,0
-2618.700238,714.3738837,0
-2615.731107,705.5464473,0
-2613.017779,676.687128,0
-2614.47864,571.2427112,0
-2611.028721,731.1380581,0
-2600.526333,635.2829893,3
-2595.970693,550.6300922,0
-2597.102475,704.5989008,14
-2590.950525,597.8886883,14
-2581.418442,589.4995548,0
-2583.629394,666.6533366,0
-2579.663154,565.6109364,0
-2574.875948,600.0326231,0
-2571.276219,579.4485555,0
-2566.388217,691.0443557,0
-2561.741941,674.4843149,1
-2553.955913,637.8358623,0
-2540.125681,604.4613918,0
-2539.484173,613.5984741,0
-2537.284652,668.7138968,2
-2726.048817,641.6031846,2
-2698.708945,629.8872662,0
-2677.196121,649.3813151,0
-2661.319266,622.6374292,0
-2641.55785,723.2943017,12
-2626.441664,576.9768553,0
-2604.1535,676.4378411,13
-2595.527773,690.7553035,14
-2552.870012,591.7304892,0
-2549.203254,558.2296031,0
-2539.785174,628.0829662,0
-2722.85414,660.5337329,14
-2713.957592,557.4882483,8
-2694.755503,712.7816068,0
-2658.677395,583.6010787,5
-2631.004406,691.8567219,0
-2574.909637,555.7892159,0
-2574.587979,631.807778,0
-2641.062165,596.4223107,0
-2638.662836,574.2005877,2
-2635.021315,569.4600163,2
-2634.658486,664.7412757,0
-2614.158627,665.9437751,0
-2540.591401,693.9024489,14
-2649.759716,656.1243715,0
-2607.082107,653.9237824,0
-2587.102695,730.4102158,0
-2558.835234,569.4007472,14
-2555.029065,617.7173174,3
-2551.467825,723.2336814,13
-2543.155208,725.4762453,14
-2722.14952,349.4601696,3
-2723.099646,481.8919472,12
-2719.497121,457.8720212,2
-2709.056166,497.6573361,14
-2708.993246,485.3349357,14
-2705.810815,533.4079891,8
-2704.243187,370.6339388,7
-2703.480839,469.5804134,14
-2700.079013,452.9183372,0
-2693.875993,398.4974907,14
-2685.173543,498.9686621,14
-2683.888653,433.022821,2
-2682.16057,514.2516709,2
-2677.529656,392.4638946,0
-2672.962048,390.4065633,0
-2672.214699,533.1649792,14
-2671.856054,376.3296162,14
-2667.819237,457.1361653,14
-2660.940095,407.4736759,14
-2660.596749,533.6980886,0
-2659.444404,516.309253,0
-2653.429065,379.6417726,8
-2651.133217,489.9197069,14
-2635.160635,497.8269033,14
-2632.692774,375.8371875,2
-2630.415886,414.3829417,0
-2627.114822,494.5225618,0
-2620.760101,426.5478964,0
-2616.277508,373.5225718,3
-2616.437686,360.9615024,14
-2604.963558,520.5470498,0
-2606.221716,393.6873056,3
-2605.158345,453.8656284,0
-2597.372707,419.4314386,0
-2592.682111,481.9068128,14
-2594.599099,442.7261616,0
-2589.474313,350.2140216,7
-2591.191151,536.2158467,0
-2587.15965,509.5205529,0
-2582.197535,372.1789013,0
-2581.360969,439.1329347,2
-2572.999354,438.3843079,0
-2571.965534,413.6287984,14
-2568.626938,534.0765058,0
-2570.503706,398.3893685,13
-2566.210712,497.1852105,0
-2564.555522,366.6904011,8
-2559.829167,452.4455055,3
-2553.309361,430.5808495,14
-2550.671017,351.2481355,2
-2549.830004,468.5664145,0
-2709.318297,476.1265456,14
-2687.715627,406.2210805,14
-2682.434009,423.6504207,2
-2661.352569,488.9963689,14
-2639.726091,456.0588746,1
-2605.75919,502.4957356,14
-2606.657272,485.6786444,0
-2597.58985,432.6732543,0
-2571.202326,483.2420739,0
-2557.269128,354.2728932,2
-2545.187624,391.1439773,14
-2541.327659,426.9715045,0
-2688.431258,359.1603504,1
-2686.0468,485.1796385,14
-2643.857501,393.9077793,13
-2632.969001,523.6033676,0
-2606.518513,472.8364891,14
-2586.03053,461.342867,14
-2555.5244,383.879909,14
-2671.860774,367.5203481,14
-2660.600443,434.0175181,14
-2553.378795,484.5459831,8
-2720.002896,415.829966,8
-2650.567755,458.0470524,8
-2636.982593,516.9491989,0
-2560.029997,519.424501,0
-2714.521207,164.826526,1
-2713.238175,217.1325636,14
-2702.813683,184.8964783,8
-2700.230371,293.7180741,0
-2695.440922,152.606294,4
-2692.733228,286.4497186,0
-2683.343576,295.1111451,3
-2680.83741,268.7834625,0
-2679.054753,201.3205175,0
-2669.276471,199.9341483,0
-2668.895406,281.0019159,2
-2662.75067,196.2809331,0
-2659.034422,231.6327364,5
-2658.627838,159.0827527,0
-2656.925274,313.4677314,0
-2653.83874,276.9180944,3
-2646.762096,333.4444689,14
-2646.083032,205.881311,14
-2641.298238,319.3872007,12
-2639.524012,224.388285,0
-2630.539186,302.8087372,14
-2632.019856,278.409003,2
-2614.813029,177.5656879,4
-2616.201025,216.199076,0
-2608.505737,212.8401033,14
-2607.850043,330.2538281,0
-2602.826451,318.7000899,0
-2600.049064,166.8239794,0
-2602.417382,248.9058316,3
-2591.337965,187.6505646,0
-2588.779714,303.8850714,14
-2584.673296,201.9023277,0
-2569.789763,251.4989211,14
-2567.078641,163.0145498,1
-2568.856719,277.8643202,0
-2562.686908,151.003889,1
-2554.858684,267.0593607,3
-2551.903602,206.1629474,14
-2552.879043,306.8161252,0
-2549.657493,321.0844645,0
-2547.613304,225.7419638,0
-2537.820383,269.3143311,0
-2537.94139,254.4944487,0
-2634.257147,187.7111393,12
-2603.13656,296.2116879,0
-2600.383655,271.6137349,13
-2575.936219,218.7825712,5
-2709.479236,330.9545587,14
-2708.543462,258.2614705,8
-2700.433643,266.0558254,8
-2683.559047,234.5115996,1
-2681.643178,223.940683,1
-2663.394701,174.4612536,1
-2625.948349,294.0598925,5
-2592.034444,337.0722482,2
-2616.068204,194.409329,14
-2582.877487,292.4375866,12
-2684.041637,160.2823016,4
-2676.25616,312.6944226,1
-2613.907685,166.9401456,4
-2599.221318,321.6480596,0
-2585.88157,161.0167176,2
-2560.477642,244.8527228,0
-2553.636879,195.0194445,8
-2545.716942,333.5598391,0
-2541.865837,237.0906237,2
-2725.475386,105.3381647,3
-2721.127649,-46.90420713,13
-2718.469346,-24.47654373,1
-2712.622658,80.5679656,1
-2708.298987,100.3343932,5
-2702.194477,76.84479185,1
-2702.991368,-11.0053319,7
-2697.089668,-34.00843772,1
-2691.041726,48.45319301,7
-2689.70493,5.325141566,1
-2684.258118,33.17578619,13
-2679.274549,-40.29861175,4
-2678.591739,115.5667884,13
-2676.768839,79.19127488,8
-2668.211306,-20.61835589,4
-2662.047829,55.35913051,2
-2661.418529,20.02747749,8
-2659.065943,88.13448663,8
-2649.513793,115.0148761,5
-2649.112318,104.269099,7
-2639.741541,-32.56687052,4
-2633.905922,125.4003587,8
-2633.162408,42.28018543,3
-2627.761394,21.65910573,3
-2624.489437,93.30400642,3
-2615.534499,109.9656932,7
-2615.514241,31.67546542,5
-2607.013738,2.094611659,2
-2599.145963,-7.399779863,3
-2593.418874,30.23800466,3
-2591.265427,57.04292796,3
-2592.139974,16.95334105,3
-2584.514944,101.506603,1
-2578.982983,46.74586962,1
-2573.908537,-42.09946411,4
-2565.239457,75.59712457,2
-2555.888481,42.22417395,4
-2549.094547,136.6435155,0
-2541.332369,56.04373285,2
-2546.856632,106.5860872,4
-2693.790219,-17.20156039,2
-2691.485859,-8.090644647,2
-2651.936726,-31.94472658,4
-2625.571785,0.366991085,12
-2618.262999,47.6548323,4
-2600.535052,44.25122541,5
-2592.978794,129.2675481,14
-2584.422862,120.9826973,14
-2560.49965,9.356931668,7
-2679.726401,9.15194316,1
-2676.758658,-13.47291518,4
-2673.182421,96.39411037,7
-2647.665526,25.29445233,1
