"","coord_x","coord_y","labels"
"205",-2892.860948,3496.752077,2
"206",-2876.608215,3541.333293,12
"207",-3026.900885,3529.220886,2
"208",-3017.111149,3551.013574,2
"209",-3000.743007,3451.37874,2
"210",-2954.16089,3507.624408,7
"211",-2955.467372,3567.644607,2
"212",-2909.22667,3472.228197,2
"213",-2871.338739,3475.172851,2
"214",-3024.794532,3774.119827,2
"215",-3020.848977,3738.880899,2
"216",-3020.818697,3747.377863,2
"217",-3017.362388,3692.870942,3
"218",-3019.579891,3636.306482,2
"219",-3017.380657,3700.658126,3
"220",-3015.618315,3803.260338,2
"221",-3012.907822,3652.475477,7
"222",-3003.925261,3702.96211,2
"223",-3003.959881,3658.919756,2
"224",-2997.835089,3776.749203,2
"225",-2995.0635,3659.252262,2
"226",-2994.107724,3636.896864,1
"227",-2982.293965,3801.599629,1
"228",-2981.460522,3707.245007,12
"229",-2975.387626,3724.490063,7
"230",-2971.71703,3736.373824,1
"231",-2957.803784,3783.763261,2
"232",-2956.031492,3775.322121,2
"233",-2952.543845,3680.039797,2
"234",-2954.08651,3761.858226,1
"235",-2942.573152,3693.19986,4
"236",-2941.283159,3717.880191,7
"237",-2924.320106,3734.206804,2
"238",-2921.232651,3631.858571,2
"239",-2919.326575,3728.357165,1
"240",-2913.795332,3800.562161,1
"241",-2909.649584,3791.267113,1
"242",-2909.524406,3755.134083,2
"243",-2906.182309,3651.975769,2
"244",-2901.731239,3633.238113,1
"245",-2895.80512,3708.918575,2
"246",-2893.783563,3632.57759,2
"247",-2890.973304,3768.354363,1
"248",-2885.738418,3656.499904,2
"249",-2864.678655,3647.152794,11
"250",-2860.26603,3794.894621,2
"251",-2852.149726,3620.936713,12
"252",-2847.813849,3804.514555,2
"253",-2998.677808,3680.668377,2
"254",-2970.444289,3759.101101,2
"255",-2962.886976,3789.219089,2
"256",-2929.019032,3782.323564,2
"257",-2906.421588,3745.2347,2
"258",-2873.269441,3727.668191,2
"259",-2867.465451,3732.946113,2
"260",-2987.408398,3692.429839,2
"261",-2966.479346,3696.190391,2
"262",-2944.604081,3798.948549,2
"263",-2944.827091,3738.139051,2
"264",-2919.844901,3672.836715,2
"265",-2876.979092,3641.318865,3
"266",-2850.814092,3626.193626,12
"267",-2850.813103,3806.51168,2
"268",-2980.720269,3739.919126,5
"269",-2889.205406,3758.963368,2
"270",-2870.153308,3676.155387,4
"271",-2859.890433,3621.977629,7
"272",-3016.951076,3681.523015,2
"273",-2959.645375,3658.25377,2
"274",-2947.096655,3711.356376,2
"275",-2926.07897,3766.209078,2
"276",-2869.330844,3668.590455,2
"277",-2865.023294,3772.357728,2
"278",-3025.732277,3851.931896,1
"279",-3019.833327,3869.226631,3
"280",-3009.277568,3996.527,2
"281",-3007.132576,3897.451682,2
"282",-3005.473043,3906.043529,3
"283",-2992.251031,3849.979918,2
"284",-2990.722622,3886.885231,2
"285",-2987.253505,3915.733659,1
"286",-2986.096803,4002.011758,2
"287",-2968.146755,3891.125517,2
"288",-2965.992366,4004.76862,2
"289",-2963.325218,3975.288257,1
"290",-2956.981804,3955.224497,2
"291",-2954.543265,3924.323612,2
"292",-2946.200159,3950.864045,2
"293",-2932.016877,3986.709491,2
"294",-2922.98543,3923.325592,12
"295",-2924.764343,3850.659291,11
"296",-2921.716174,3828.224288,2
"297",-2914.559087,3922.557977,3
"298",-2916.769962,3882.783926,2
"299",-2909.183945,3904.820657,2
"300",-2907.406593,3949.510786,2
"301",-2908.638578,3979.868829,2
"302",-2904.906559,3862.313155,2
"303",-2889.258942,3868.020462,2
"304",-2886.256158,3875.019641,7
"305",-2872.651875,3849.984157,2
"306",-2868.865291,3940.72464,2
"307",-2858.515815,3859.665588,1
"308",-2851.702558,3996.590892,12
"309",-2849.4454,3902.290671,1
"310",-2849.062855,3886.646779,11
"311",-2980.30224,3913.345025,2
"312",-2969.623416,3967.167773,1
"313",-2949.80623,4002.807658,2
"314",-2945.170386,3890.002735,2
"315",-2945.775108,3933.676386,2
"316",-2857.780778,3929.522991,2
"317",-2979.859064,3867.108201,2
"318",-2973.617293,3953.254772,2
"319",-2966.767588,3902.178035,2
"320",-2939.892179,3841.332755,2
"321",-2930.225811,3962.593893,2
"322",-2858.585262,3883.919983,5
"323",-3026.168443,3974.725075,2
"324",-3027.026142,3984.395071,2
"325",-2997.148342,3941.676495,2
"326",-2995.419689,3832.512694,2
"327",-2959.054804,3964.416958,2
"328",-2916.809889,4006.019854,7
"329",-2876.470373,3831.662506,1
"330",-3033.813912,4136.290706,7
"331",-3028.042789,4031.903564,2
"332",-3023.926375,4193.730961,2
"333",-3016.480588,4070.623181,2
"334",-3014.166086,4202.983057,2
"335",-3014.923616,4081.295655,2
"336",-3015.818224,4175.446976,2
"337",-3001.170178,4134.731934,2
"338",-2996.947149,4040.874292,2
"339",-2997.438171,4165.690005,1
"340",-3000.413001,4063.344363,2
"341",-2991.843342,4022.544097,2
"342",-2988.961156,4124.935998,2
"343",-2985.19862,4157.715946,2
"344",-2986.893841,4114.693089,2
"345",-2986.694977,4207.696178,1
"346",-2981.186739,4046.505323,2
"347",-2974.2812,4110.95678,2
"348",-2973.867539,4160.518352,1
"349",-2969.819458,4188.110305,1
"350",-2966.561761,4063.709486,2
"351",-2959.856452,4099.622987,1
"352",-2957.011139,4139.426738,2
"353",-2954.266446,4205.26201,11
"354",-2950.293763,4047.865505,2
"355",-2944.002464,4135.8088,2
"356",-2946.563829,4062.236348,2
"357",-2937.741729,4163.461748,2
"358",-2939.841513,4185.242685,2
"359",-2936.839016,4132.935772,1
"360",-2937.452848,4057.720908,2
"361",-2932.069661,4034.870125,2
"362",-2917.349245,4166.20726,3
"363",-2917.551257,4102.128757,7
"364",-2913.55963,4183.872573,1
"365",-2912.462694,4209.647193,2
"366",-2903.262282,4180.93061,2
"367",-2907.022453,4050.271518,2
"368",-2900.161821,4141.189536,2
"369",-2903.971484,4193.22333,1
"370",-2898.531371,4081.05446,1
"371",-2899.764959,4104.571985,2
"372",-2881.471741,4064.997558,2
"373",-2870.503681,4119.321295,2
"374",-2864.101875,4027.882607,2
"375",-2858.23984,4167.35191,12
"376",-2855.928749,4031.329437,1
"377",-2856.954746,4139.418598,2
"378",-2850.117893,4073.939278,1
"379",-3014.760719,4030.151175,4
"380",-3003.286798,4117.469672,2
"381",-2974.138274,4168.288739,7
"382",-2954.784132,4087.932366,3
"383",-2929.496245,4155.726081,2
"384",-2965.791655,4130.690415,4
"385",-2875.383998,4185.356313,11
"386",-2864.637094,4082.618887,2
"387",-3008.32912,4109.113712,2
"388",-2876.040576,4178.456069,2
"389",-2864.103628,4108.712117,2
"390",-3007.953463,4123.825746,2
"391",-2919.379388,4126.747311,2
"392",-2867.35914,4051.524111,2
"393",-2845.009953,4191.947317,1
"394",-2875.183815,4166.797746,2
"395",-3024.617061,4335.306013,2
"396",-3019.498419,4405.095138,7
"397",-3004.396813,4318.84495,2
"398",-3001.464017,4402.870216,2
"399",-2996.818461,4260.690773,2
"400",-2989.444624,4357.583398,7
"401",-2988.942963,4391.373332,2
"402",-2984.49449,4336.00899,2
"403",-2979.345065,4244.087667,2
"404",-2976.119629,4381.60996,2
"405",-2964.020651,4329.559082,2
"406",-2959.327684,4227.022969,1
"407",-2955.478624,4256.560111,1
"408",-2946.797622,4272.127839,1
"409",-2941.354324,4274.848604,1
"410",-2934.239306,4307.602337,2
"411",-2926.869229,4268.373217,2
"412",-2920.509705,4383.267886,1
"413",-2916.09118,4248.328019,2
"414",-2911.848093,4271.117752,2
"415",-2908.531022,4222.542188,2
"416",-2907.003457,4373.232968,2
"417",-2902.264036,4341.380735,12
"418",-2891.641405,4326.983311,2
"419",-2887.042539,4311.760812,2
"420",-2886.364444,4266.757699,3
"421",-2885.13353,4401.386258,1
"422",-2878.397417,4307.727078,2
"423",-2870.995927,4353.937338,7
"424",-2863.757618,4232.324622,5
"425",-2860.030434,4330.708399,2
"426",-2862.515534,4349.391197,2
"427",-2851.504773,4377.003861,2
"428",-3024.41939,4268.425909,3
"429",-3003.594214,4287.627066,1
"430",-2997.982094,4313.0572,4
"431",-2953.564445,4362.090831,2
"432",-2949.916827,4322.125046,2
"433",-2899.640871,4245.236578,2
"434",-2859.46638,4257.754964,2
"435",-3024.421152,4359.031051,2
"436",-2997.260934,4361.521052,2
"437",-2900.964811,4408.068179,2
"438",-2892.211916,4284.60055,2
"439",-2887.298369,4385.638488,5
"440",-2884.165422,4288.820538,1
"441",-2859.182769,4395.966429,2
"442",-2984.970465,4256.367521,2
"443",-2968.981483,4265.363007,2
"444",-2915.413715,4362.280903,1
"445",-2894.816908,4223.297772,2
"446",-3026.393406,4312.488487,2
"447",-3000.345387,4410.941872,1
"448",-2938.546439,4252.257215,2
"449",-3030.676654,4451.090486,2
"450",-3023.889257,4515.510471,2
"451",-3022.328713,4482.251327,1
"452",-3019.704109,4590.831597,3
"453",-3021.398573,4562.380252,2
"454",-3018.125078,4535.523507,11
"455",-3007.01846,4577.481609,2
"456",-2999.339374,4468.690199,2
"457",-2993.733268,4591.969247,5
"458",-2992.639538,4484.858969,2
"459",-2983.675028,4553.899696,2
"460",-2979.757664,4522.707922,2
"461",-2975.987778,4446.501144,2
"462",-2967.846951,4432.498855,12
"463",-2966.625902,4473.657918,2
"464",-2965.12557,4532.205586,7
"465",-2962.339383,4462.707602,2
"466",-2955.93741,4586.609015,1
"467",-2953.317802,4572.657471,2
"468",-2950.466652,4595.654223,3
"469",-2941.31355,4428.231235,7
"470",-2936.653207,4553.089874,1
"471",-2927.398845,4604.616711,2
"472",-2921.238387,4555.997955,2
"473",-2922.237244,4491.862414,2
"474",-2915.058426,4465.901528,4
"475",-2911.272722,4529.45087,2
"476",-2904.104171,4568.759948,2
"477",-2900.946481,4504.921924,7
"478",-2890.883714,4586.565749,2
"479",-2880.908329,4515.082104,1
"480",-2870.663429,4427.005176,2
"481",-2873.339979,4521.803206,2
"482",-2868.832153,4420.365665,3
"483",-2866.23659,4474.65891,3
"484",-2863.439533,4445.619718,2
"485",-2854.68009,4586.762461,2
"486",-2852.299585,4567.075446,2
"487",-2852.391613,4459.546804,7
"488",-2971.194414,4500.767216,4
"489",-2969.533934,4586.057481,2
"490",-2873.883871,4561.836521,2
"491",-2864.240705,4554.406993,2
"492",-2861.985097,4434.31283,2
"493",-2857.311215,4501.355018,1
"494",-3001.032819,4485.033529,2
"495",-2996.239344,4552.58564,2
"496",-2988.080081,4569.290252,7
"497",-2982.760232,4459.399185,2
"498",-2937.902642,4432.445088,7
"499",-2937.096241,4532.084133,1
"500",-2923.972339,4588.685441,3
"501",-2906.652043,4510.721704,7
"502",-2899.01954,4550.697073,2
"503",-2855.360657,4528.180199,2
"504",-2953.900642,4521.983252,3
"505",-2942.784015,4538.10188,5
"506",-2894.288507,4465.829927,12
"507",-2869.010768,4543.434929,2
"508",-3005.076264,4503.071484,2
"509",-2977.793767,4442.816697,2
"510",-2960.998602,4490.855498,1
"511",-2954.922523,4551.836205,2
"512",-2943.309636,4423.784045,2
"513",-2896.932593,4519.950907,2
"514",-2881.366434,4494.732318,2
"515",-2847.227164,4596.376531,2
"516",-2831.463012,4499.989966,2
"517",-2826.119707,4463.255471,2
"518",-2819.460172,4502.672213,2
"519",-2817.026871,4582.805517,2
"520",-2815.3487,4477.567688,2
"521",-2813.317653,4598.43528,2
"522",-2814.202194,4565.121984,3
"523",-2812.272853,4537.639678,2
"524",-2810.390231,4494.890515,2
"525",-2806.799862,4431.38107,2
"526",-2793.909452,4444.221961,1
"527",-2789.949925,4594.340829,2
"528",-2789.76686,4599.970118,1
"529",-2789.23149,4429.92869,3
"530",-2787.8214,4524.134497,1
"531",-2785.649216,4462.305239,2
"532",-2777.493667,4440.646041,4
"533",-2770.000837,4522.464616,2
"534",-2767.547944,4549.765789,2
"535",-2759.309303,4581.155342,12
"536",-2748.920818,4513.183976,2
"537",-2746.265822,4535.733773,2
"538",-2737.384365,4562.512039,10
"539",-2730.712114,4469.747325,1
"540",-2727.548157,4436.168081,2
"541",-2721.491671,4493.960007,1
"542",-2705.709586,4536.866798,4
"543",-2700.426346,4456.594788,4
"544",-2694.661385,4480.591298,7
"545",-2691.701069,4424.059208,2
"546",-2670.180196,4536.526078,10
"547",-2662.578191,4464.097622,4
"548",-2652.577315,4545.091597,4
"549",-2778.831031,4510.955244,2
"550",-2722.280767,4519.838812,4
"551",-2721.078743,4442.294352,2
"552",-2696.287446,4448.325096,4
"553",-2658.626284,4537.640398,12
"554",-2652.228644,4603.144283,4
"555",-2647.736406,4478.351401,4
"556",-2822.696168,4555.423971,1
"557",-2811.037878,4514.350344,2
"558",-2726.024896,4529.03423,2
"559",-2696.29761,4473.058113,4
"560",-2671.564601,4504.748191,10
"561",-2659.73189,4588.072332,10
"562",-2792.010393,4547.830192,2
"563",-2727.428433,4597.291869,4
"564",-2728.429955,4591.912034,4
"565",-2686.017141,4443.648231,4
"566",-2673.563985,4606.313836,4
"567",-2832.370704,4510.785738,2
"568",-2820.187638,4427.243045,2
"569",-2814.505023,4484.159073,2
"570",-2811.702735,4453.895569,2
"571",-2761.290291,4540.093712,2
"572",-2755.781563,4563.394785,2
"573",-2694.412134,4575.335564,4
"574",-2668.909929,4453.60095,4
"575",-2820.76918,4367.991739,2
"576",-2817.084561,4400.839456,2
"577",-2815.561927,4337.971246,2
"578",-2812.577679,4259.484323,2
"579",-2812.663604,4224.551971,2
"580",-2803.561454,4237.023508,2
"581",-2800.451445,4388.601197,1
"582",-2795.539854,4354.454242,2
"583",-2792.945668,4309.979158,1
"584",-2789.562496,4347.026023,2
"585",-2788.971103,4242.988564,2
"586",-2787.120666,4257.715822,2
"587",-2785.789679,4226.397632,2
"588",-2779.531993,4316.151567,2
"589",-2768.908665,4386.199198,2
"590",-2771.960138,4352.780195,2
"591",-2764.233559,4250.334349,2
"592",-2759.926097,4398.091171,7
"593",-2756.876107,4223.943658,2
"594",-2754.015649,4261.444336,2
"595",-2746.520366,4322.813008,2
"596",-2747.589396,4290.94051,2
"597",-2743.902811,4271.851791,2
"598",-2743.358634,4406.470453,2
"599",-2738.030304,4301.739407,2
"600",-2737.64548,4270.431745,7
"601",-2724.070808,4285.819681,2
"602",-2724.218623,4261.476086,2
"603",-2715.517897,4237.357595,2
"604",-2713.288423,4357.572138,1
"605",-2707.250117,4245.186322,2
"606",-2699.62077,4306.574411,2
"607",-2691.101181,4279.167987,2
"608",-2685.134753,4369.139811,5
"609",-2671.140853,4238.46067,2
"610",-2657.348264,4363.244555,1
"611",-2658.130055,4348.428558,1
"612",-2655.011125,4235.001212,1
"613",-2656.242768,4262.012454,3
"614",-2654.648864,4323.694756,2
"615",-2653.902669,4394.809631,2
"616",-2655.785087,4285.033679,7
"617",-2647.223006,4280.102214,1
"618",-2827.531488,4309.263971,2
"619",-2828.888054,4340.282628,2
"620",-2824.112864,4284.00369,7
"621",-2811.250714,4307.444747,2
"622",-2696.044068,4339.418094,2
"623",-2780.207268,4407.925518,7
"624",-2757.473322,4282.173356,2
"625",-2740.164337,4369.69358,1
"626",-2715.148293,4309.819334,1
"627",-2696.183698,4368.529615,2
"628",-2695.730548,4258.094669,2
"629",-2676.648471,4256.20139,2
"630",-2814.131589,4273.297238,3
"631",-2791.073383,4296.892718,2
"632",-2774.894202,4275.895948,2
"633",-2768.477938,4261.250164,2
"634",-2765.834815,4329.287654,1
"635",-2755.105046,4244.611945,2
"636",-2748.357744,4325.746287,2
"637",-2666.877692,4377.788002,2
"638",-2812.323273,4127.428964,7
"639",-2812.452383,4164.727019,2
"640",-2804.578145,4045.977123,2
"641",-2806.085993,4195.749638,3
"642",-2793.577659,4031.321841,2
"643",-2783.411537,4103.537578,1
"644",-2776.97195,4126.439949,2
"645",-2771.906508,4045.601019,1
"646",-2769.106194,4137.134895,7
"647",-2767.078473,4098.141074,2
"648",-2762.205388,4058.18338,2
"649",-2754.684568,4077.067019,2
"650",-2749.775189,4201.807975,7
"651",-2750.365553,4024.539568,2
"652",-2746.637886,4177.6727,2
"653",-2740.065421,4159.266218,11
"654",-2741.085214,4027.817125,2
"655",-2733.938946,4117.916387,2
"656",-2731.453828,4182.817972,11
"657",-2730.449794,4082.91832,1
"658",-2726.800115,4112.309344,2
"659",-2715.408801,4064.445254,2
"660",-2716.961362,4092.51195,2
"661",-2715.982416,4204.644419,11
"662",-2704.720042,4175.143443,3
"663",-2698.008935,4049.832441,2
"664",-2695.561191,4022.746985,11
"665",-2687.072784,4187.164377,2
"666",-2691.143726,4045.13517,2
"667",-2676.526295,4031.433922,7
"668",-2669.149357,4132.520417,2
"669",-2657.008644,4077.720638,2
"670",-2660.213147,4136.414903,2
"671",-2657.948078,4038.481488,2
"672",-2651.977166,4025.629494,11
"673",-2830.438634,4078.588959,4
"674",-2827.405576,4170.477138,2
"675",-2780.575062,4159.571857,2
"676",-2747.530591,4099.355231,2
"677",-2709.270394,4191.816128,2
"678",-2690.27422,4128.53595,1
"679",-2659.071603,4188.651157,2
"680",-2657.475362,4175.111722,2
"681",-2821.98105,4105.518827,2
"682",-2805.994589,4149.874042,2
"683",-2789.911781,4171.078392,2
"684",-2786.119762,4199.265603,2
"685",-2779.648729,4060.865496,2
"686",-2766.522265,4043.426875,2
"687",-2755.426607,4128.717249,2
"688",-2753.295838,4191.119559,1
"689",-2735.462107,4143.82035,11
"690",-2720.380717,4176.468823,1
"691",-2700.616656,4123.329366,2
"692",-2697.770269,4100.356866,2
"693",-2695.535222,4207.565574,4
"694",-2688.115837,4100.344087,2
"695",-2816.140574,4059.244878,2
"696",-2786.921031,4073.754574,1
"697",-2667.635011,4106.855875,2
"698",-2660.562213,4106.925053,2
"699",-2777.808423,4031.317825,2
"700",-2762.128518,4024.831956,2
"701",-2733.925426,4030.38197,2
"702",-2722.30861,4046.952227,2
"703",-2719.013002,4134.746982,2
"704",-2702.554247,4147.366921,2
"705",-2693.661572,4190.010506,11
"706",-2669.886831,4152.292932,2
"707",-2661.970439,4125.167528,2
"708",-2652.879629,4052.215904,2
"709",-2651.690035,4115.109062,2
"710",-2829.535227,3971.887001,2
"711",-2826.904814,3927.362701,2
"712",-2826.133908,3985.496583,2
"713",-2821.845916,3852.688636,2
"714",-2819.940216,3866.112237,1
"715",-2815.762825,3841.00355,2
"716",-2817.775682,3994.788978,11
"717",-2814.278818,3958.179875,1
"718",-2811.515582,3903.255292,2
"719",-2809.999995,3985.614381,11
"720",-2809.013925,3895.742328,7
"721",-2807.657713,3865.528622,1
"722",-2800.891866,3858.02867,11
"723",-2795.750095,3965.704802,11
"724",-2794.741706,3841.363969,2
"725",-2796.433797,3823.476616,2
"726",-2792.493998,3945.406265,2
"727",-2789.794859,3936.086424,2
"728",-2786.111517,3895.457007,2
"729",-2788.456195,3992.114958,11
"730",-2775.504033,3844.00627,11
"731",-2770.134448,3886.830745,2
"732",-2751.500808,3977.39432,11
"733",-2746.924543,3877.040314,2
"734",-2741.61026,3851.499447,11
"735",-2737.139408,3999.149038,11
"736",-2732.670281,3934.19866,11
"737",-2732.630558,3921.231642,11
"738",-2729.869851,3868.330212,11
"739",-2721.420896,3890.400349,3
"740",-2714.508932,3846.961847,2
"741",-2712.050538,3949.081647,11
"742",-2716.574795,4002.561233,11
"743",-2712.816945,3920.808917,11
"744",-2702.215087,4008.732247,11
"745",-2700.725034,3901.502401,11
"746",-2696.825723,3834.035428,2
"747",-2691.266398,3955.179552,11
"748",-2681.199051,3988.17828,1
"749",-2680.157625,3906.123037,11
"750",-2676.173617,3977.305149,2
"751",-2661.440762,3858.279017,1
"752",-2662.495365,3963.592021,11
"753",-2653.35099,3830.823997,11
"754",-2652.825677,3982.3156,3
"755",-2648.780599,3922.320741,12
"756",-2651.058544,3946.707631,7
"757",-2831.507921,3833.59121,1
"758",-2779.237496,3902.706951,2
"759",-2758.963921,3914.772808,1
"760",-2758.060488,3968.161184,11
"761",-2745.565611,3836.29171,4
"762",-2722.114141,3844.515873,11
"763",-2715.805729,3935.051541,11
"764",-2687.098606,3964.888384,11
"765",-2680.61523,3921.824908,11
"766",-2798.661362,3911.291043,2
"767",-2753.248044,3848.967115,7
"768",-2731.242174,3830.203186,2
"769",-2714.094294,3881.357548,11
"770",-2686.417129,3889.285946,11
"771",-2672.689571,3862.042679,2
"772",-2674.936252,3822.709222,11
"773",-2718.822566,3949.788388,11
"774",-2825.877022,3902.28741,2
"775",-2706.756928,3945.324027,11
"776",-2688.324151,3866.981598,11
