Unnamed: 0,X,Y,mclust
-3584x-3772,-3583.805783,-3771.677373,1
-3586x-3876,-3585.982836,-3876.191596,11
-3737x-3593,-3736.666752,-3593.052579,1
-3735x-3650,-3734.556828,-3649.974451,11
-3730x-3631,-3730.405144,-3631.316136,1
-3729x-3667,-3729.411991,-3666.569732,11
-3715x-3536,-3715.476438,-3536.021121,1
-3709x-3599,-3708.946443,-3599.167488,1
-3699x-3676,-3699.463891,-3675.720197,11
-3689x-3554,-3689.130527,-3553.698604,1
-3686x-3603,-3685.927407,-3602.577032,1
-3674x-3523,-3674.489912,-3523.022189,1
-3660x-3530,-3660.394604,-3530.168312,1
-3658x-3658,-3658.226648,-3658.376328,11
-3658x-3680,-3658.331528,-3679.854886,11
-3659x-3696,-3659.154672,-3695.830686,11
-3647x-3562,-3647.038271,-3561.987478,11
-3643x-3520,-3643.259955,-3519.757328,1
-3637x-3628,-3636.963109,-3627.838951,1
-3636x-3694,-3635.802679,-3694.431642,11
-3632x-3653,-3632.128578,-3652.62671,1
-3630x-3569,-3629.994213,-3569.240588,11
-3625x-3671,-3624.772304,-3671.136281,11
-3617x-3618,-3616.921978,-3618.300878,1
-3612x-3558,-3612.23088,-3557.737368,11
-3606x-3610,-3605.899181,-3609.638435,1
-3602x-3678,-3602.448126,-3677.809322,11
-3592x-3580,-3591.563938,-3579.677275,1
-3593x-3671,-3592.589876,-3671.089202,11
-3587x-3589,-3587.493077,-3589.250821,11
-3578x-3659,-3578.211502,-3659.373498,11
-3560x-3643,-3560.329056,-3642.520511,11
-3717x-3687,-3717.051308,-3686.552475,11
-3717x-3634,-3716.926342,-3634.479201,11
-3708x-3561,-3707.839564,-3560.858923,1
-3697x-3656,-3696.652092,-3655.708128,11
-3691x-3526,-3690.646433,-3525.535885,1
-3682x-3624,-3681.931053,-3624.058022,11
-3670x-3678,-3669.956466,-3677.919117,11
-3661x-3582,-3660.951606,-3581.801343,1
-3618x-3549,-3618.114079,-3549.314853,11
-3582x-3536,-3582.44828,-3535.820558,11
-3573x-3616,-3572.858999,-3615.715063,1
-3564x-3524,-3563.852437,-3523.854164,4
-3740x-3598,-3740.275836,-3597.798321,11
-3727x-3637,-3727.480462,-3637.039856,11
-3690x-3614,-3689.775748,-3613.940738,11
-3625x-3589,-3625.10343,-3589.395292,1
-3682x-3577,-3682.465793,-3577.216616,11
-3598x-3700,-3597.747816,-3699.535522,11
-3684x-3636,-3683.99275,-3635.914933,11
-3628x-3609,-3628.235084,-3609.468317,1
-3626x-3619,-3625.774566,-3619.275429,1
-3611x-3677,-3610.651181,-3676.52504,11
-3606x-3599,-3606.129535,-3598.500508,1
-3568x-3561,-3567.56003,-3560.805608,11
-3750x-3476,-3749.936046,-3475.840805,1
-3741x-3367,-3740.80826,-3367.270535,11
-3725x-3377,-3724.689023,-3377.336245,1
-3726x-3468,-3725.615583,-3468.405271,1
-3717x-3434,-3716.680832,-3433.500029,1
-3709x-3477,-3708.880906,-3477.06647,1
-3709x-3496,-3709.433049,-3496.154228,13
-3706x-3481,-3705.583102,-3481.14878,4
-3706x-3461,-3706.069992,-3461.367232,1
-3701x-3376,-3701.255287,-3376.401318,14
-3702x-3342,-3702.058033,-3341.504263,14
-3700x-3436,-3699.526693,-3436.465816,1
-3685x-3375,-3685.145552,-3374.603356,11
-3679x-3467,-3679.418843,-3466.590055,1
-3674x-3411,-3674.219407,-3411.098779,1
-3673x-3345,-3673.046097,-3345.479732,14
-3667x-3337,-3667.473317,-3337.280199,11
-3653x-3491,-3653.029003,-3491.353031,1
-3653x-3432,-3653.14311,-3431.500765,11
-3651x-3403,-3650.943962,-3403.327708,1
-3641x-3361,-3641.182287,-3360.93981,14
-3639x-3452,-3639.38052,-3452.300195,11
-3639x-3486,-3638.593324,-3486.342406,1
-3637x-3372,-3636.785388,-3371.829671,1
-3636x-3403,-3635.713538,-3402.907307,1
-3634x-3381,-3634.354642,-3381.219703,11
-3635x-3331,-3635.374696,-3331.451747,14
-3627x-3427,-3627.433135,-3427.474931,11
-3621x-3323,-3620.711966,-3322.969737,11
-3620x-3425,-3619.536728,-3425.289278,11
-3620x-3481,-3619.70656,-3481.291397,1
-3614x-3410,-3613.883589,-3410.439425,11
-3606x-3352,-3606.398306,-3351.909837,11
-3604x-3341,-3603.993755,-3341.20161,11
-3601x-3398,-3601.108236,-3397.637977,10
-3592x-3409,-3592.329415,-3408.501667,10
-3590x-3494,-3590.119867,-3493.917991,2
-3587x-3415,-3587.319289,-3415.108575,10
-3587x-3469,-3587.031149,-3468.563538,4
-3586x-3317,-3585.920932,-3316.862105,10
-3575x-3337,-3575.345742,-3336.566479,11
-3570x-3419,-3569.666055,-3418.537837,10
-3567x-3447,-3567.207016,-3446.839051,2
-3564x-3374,-3563.52452,-3373.711565,11
-3683x-3396,-3682.590687,-3396.130269,1
-3561x-3449,-3560.924558,-3448.752322,4
-3735x-3495,-3734.595816,-3495.168554,1
-3712x-3493,-3711.975816,-3493.432676,13
-3706x-3446,-3706.047524,-3446.236807,1
-3691x-3353,-3690.943117,-3352.615643,14
-3655x-3397,-3655.294441,-3397.263078,11
-3645x-3402,-3645.262481,-3402.412564,1
-3628x-3409,-3628.249009,-3409.136724,11
-3624x-3406,-3623.688275,-3405.793578,11
-3587x-3395,-3587.233076,-3394.546323,10
-3689x-3482,-3689.191489,-3481.694044,4
-3688x-3493,-3687.790401,-3492.657265,2
-3646x-3450,-3645.691534,-3449.593082,11
-3638x-3441,-3637.675619,-3441.098058,11
-3618x-3455,-3617.755264,-3455.122268,11
-3598x-3408,-3597.727155,-3408.064914,10
-3746x-3181,-3746.4768,-3181.019937,11
-3747x-3283,-3746.860037,-3283.226092,1
-3743x-3263,-3742.840248,-3262.710735,1
-3725x-3270,-3724.846225,-3269.978255,14
-3717x-3219,-3717.133927,-3218.946952,14
-3715x-3180,-3714.919203,-3180.438378,11
-3715x-3243,-3714.922183,-3242.542985,1
-3713x-3196,-3713.126176,-3196.269032,11
-3711x-3214,-3711.486419,-3213.778142,11
-3697x-3266,-3697.203359,-3265.525187,1
-3696x-3196,-3696.172889,-3195.71352,11
-3685x-3157,-3685.497297,-3157.450706,11
-3686x-3177,-3685.761869,-3177.018046,11
-3685x-3126,-3684.906153,-3125.502947,1
-3680x-3275,-3679.573648,-3274.984502,11
-3680x-3215,-3680.392625,-3214.53178,11
-3672x-3126,-3672.291459,-3126.499023,1
-3673x-3249,-3673.29933,-3248.800724,1
-3666x-3177,-3666.289226,-3176.714474,11
-3665x-3213,-3664.521055,-3213.408669,1
-3663x-3167,-3662.947844,-3167.303187,11
-3661x-3151,-3661.350752,-3150.607476,11
-3648x-3248,-3648.374379,-3248.07045,1
-3651x-3128,-3650.519178,-3128.055624,11
-3642x-3165,-3641.625579,-3164.555696,11
-3638x-3252,-3637.872791,-3252.381824,1
-3634x-3259,-3634.304262,-3258.564577,1
-3633x-3153,-3632.673365,-3153.010677,11
-3632x-3295,-3631.634903,-3295.044084,11
-3624x-3269,-3624.430284,-3269.12285,1
-3624x-3293,-3623.517962,-3292.781632,11
-3618x-3287,-3617.571266,-3286.94916,11
-3618x-3206,-3617.550432,-3205.676023,11
-3613x-3179,-3612.647228,-3179.495705,12
-3601x-3230,-3601.281634,-3230.448597,11
-3596x-3123,-3596.428248,-3122.781248,11
-3592x-3174,-3591.650209,-3173.787417,11
-3582x-3293,-3581.732918,-3293.081783,11
-3581x-3266,-3581.113978,-3265.533139,2
-3576x-3216,-3576.118939,-3216.482178,11
-3577x-3150,-3577.472555,-3150.4882,11
-3571x-3167,-3570.879913,-3167.382862,11
-3569x-3118,-3569.088321,-3117.83867,11
-3568x-3225,-3568.091263,-3225.313887,1
-3734x-3239,-3734.076411,-3238.717956,14
-3725x-3149,-3724.963637,-3148.631553,11
-3676x-3206,-3676.264919,-3206.169324,1
-3650x-3277,-3649.697621,-3276.547357,1
-3638x-3210,-3638.436937,-3210.130426,1
-3728x-3210,-3727.607319,-3209.834595,11
-3721x-3169,-3720.878961,-3168.92809,11
-3705x-3161,-3704.708672,-3161.386536,11
-3604x-3143,-3604.369477,-3143.215847,11
-3621x-3124,-3621.336969,-3123.850376,11
-3578x-3245,-3577.852982,-3244.572118,2
-3682x-3284,-3682.43295,-3284.470996,11
-3668x-3260,-3668.428801,-3259.555551,11
-3743x-3038,-3742.994143,-3038.337057,11
-3740x-3013,-3740.271638,-3013.148557,11
-3731x-2945,-3731.384701,-2945.219731,2
-3732x-3023,-3731.819981,-3022.567775,12
-3724x-2975,-3724.433923,-2975.468527,11
-3719x-2951,-3718.619887,-2950.815849,4
-3718x-3073,-3718.045825,-3072.723929,11
-3717x-3046,-3716.523095,-3046.17438,11
-3706x-3028,-3705.996011,-3028.299048,1
-3701x-3053,-3701.385707,-3052.72009,1
-3697x-2971,-3696.700785,-2971.084874,14
-3697x-3026,-3696.993462,-3026.45273,1
-3689x-2924,-3689.021779,-2923.530027,11
-3685x-2949,-3685.2708,-2949.222295,11
-3675x-2925,-3674.863765,-2925.116881,11
-3666x-3072,-3665.774113,-3072.064186,11
-3664x-3042,-3664.348675,-3042.473813,2
-3663x-3085,-3662.892646,-3084.79509,11
-3661x-3016,-3661.458982,-3016.032563,11
-3660x-2961,-3659.758577,-2960.880723,11
-3651x-2977,-3651.006969,-2976.710842,11
-3647x-3059,-3646.746614,-3059.138837,11
-3642x-3067,-3642.257061,-3067.411756,11
-3627x-3035,-3627.086904,-3034.557115,11
-3620x-3011,-3620.063655,-3011.323998,11
-3619x-2969,-3619.123221,-2969.365667,11
-3611x-3038,-3611.077043,-3038.351584,11
-3609x-3060,-3609.331345,-3059.83016,14
-3606x-3034,-3606.35327,-3034.421908,11
-3603x-3005,-3602.529722,-3004.60154,11
-3594x-3041,-3593.563109,-3040.796003,11
-3592x-2952,-3592.447158,-2952.093728,12
-3595x-3078,-3594.672453,-3078.448136,11
-3583x-2986,-3583.330006,-2986.252808,11
-3580x-3026,-3580.438496,-3026.310859,11
-3583x-3056,-3582.697006,-3056.415859,12
-3578x-2932,-3578.352882,-2931.54895,12
-3576x-3061,-3576.111967,-3060.539525,12
-3569x-2937,-3568.734034,-2937.068409,12
-3567x-3050,-3567.053294,-3050.027643,10
-3565x-3040,-3564.645734,-3040.08179,12
-3682x-3023,-3681.807872,-3023.162079,1
-3678x-3093,-3677.847079,-3093.171245,1
-3646x-2987,-3645.652308,-2987.247086,11
-3638x-3075,-3638.316941,-3075.215709,11
-3629x-2948,-3628.886059,-2948.44724,11
-3620x-3066,-3619.887566,-3066.113622,11
-3719x-2993,-3718.818918,-2992.778913,11
-3712x-3057,-3711.513891,-3057.224754,12
-3694x-2998,-3694.404487,-2997.960794,14
-3686x-3002,-3686.180306,-3001.679909,14
-3629x-3045,-3628.806103,-3044.748238,11
-3594x-2985,-3594.143544,-2984.513441,11
-3584x-3011,-3583.605849,-3011.354916,12
-3574x-3085,-3574.401142,-3085.395463,11
-3569x-2947,-3569.112363,-2946.826966,12
-3740x-2957,-3740.089099,-2957.429265,4
-3643x-2967,-3643.073411,-2967.39456,11
-3621x-2942,-3620.90344,-2942.093798,11
-3742x-3056,-3742.190476,-3055.56216,11
-3680x-2988,-3680.005709,-2988.099677,11
-3659x-2925,-3658.733659,-2924.973908,11
-3655x-2915,-3655.429189,-2914.850872,14
-3649x-3099,-3649.112857,-3099.015036,11
-3582x-3104,-3582.165891,-3103.799678,11
-3570x-3011,-3569.792782,-3011.213673,11
-3747x-2736,-3747.394042,-2736.232062,12
-3742x-2895,-3742.165857,-2894.622157,11
-3744x-2853,-3743.865492,-2852.560542,12
-3721x-2846,-3721.308313,-2845.595939,12
-3715x-2854,-3714.696258,-2854.324922,12
-3714x-2826,-3714.407165,-2825.83039,12
-3711x-2786,-3710.500444,-2785.544294,15
-3703x-2891,-3702.874866,-2891.025559,11
-3702x-2799,-3702.214514,-2799.104127,4
-3698x-2815,-3697.602392,-2814.90322,15
-3702x-2743,-3702.088304,-2743.101754,12
-3685x-2773,-3685.278031,-2772.927944,4
-3681x-2870,-3681.204769,-2870.468254,12
-3681x-2891,-3680.528535,-2891.128954,14
-3672x-2817,-3671.901103,-2817.260314,4
-3670x-2902,-3669.745436,-2902.193617,11
-3666x-2720,-3666.363439,-2719.505991,12
-3666x-2835,-3665.604396,-2835.214421,12
-3652x-2733,-3652.1499,-2733.142009,2
-3647x-2786,-3646.5288,-2786.063083,4
-3647x-2826,-3646.840368,-2826.247927,4
-3643x-2879,-3642.977275,-2878.939586,2
-3636x-2779,-3636.117285,-2779.412654,15
-3637x-2762,-3637.487268,-2762.148672,15
-3626x-2776,-3626.400646,-2776.498601,15
-3626x-2829,-3625.55362,-2828.935759,11
-3625x-2722,-3624.752749,-2721.737921,2
-3619x-2859,-3619.483978,-2858.951326,11
-3620x-2742,-3619.67589,-2742.26474,4
-3619x-2774,-3618.649621,-2774.3173,15
-3606x-2804,-3605.992878,-2803.528433,15
-3607x-2817,-3607.445904,-2817.467275,11
-3600x-2875,-3600.206433,-2875.064978,12
-3594x-2841,-3594.295072,-2841.293473,11
-3595x-2768,-3595.425475,-2767.709285,15
-3589x-2883,-3589.226319,-2882.746405,11
-3579x-2764,-3578.941033,-2763.596441,15
-3576x-2776,-3576.081491,-2776.087444,15
-3565x-2745,-3565.383598,-2745.487251,12
-3735x-2794,-3735.169645,-2794.081569,11
-3638x-2719,-3637.936528,-2719.294093,4
-3602x-2736,-3602.290038,-2735.887374,4
-3591x-2758,-3591.215686,-2758.119436,15
-3591x-2731,-3590.516173,-2731.487532,12
-3565x-2720,-3565.475442,-2720.190498,12
-3744x-2874,-3744.416943,-2874.412084,12
-3689x-2729,-3688.70648,-2728.841256,12
-3678x-2765,-3677.747954,-2765.287168,4
-3669x-2874,-3668.920615,-2873.623728,12
-3655x-2805,-3655.264759,-2804.557655,2
-3646x-2899,-3646.477747,-2899.037088,1
-3607x-2716,-3607.097179,-2715.584207,4
-3587x-2764,-3587.343517,-2764.043085,15
-3569x-2901,-3569.302053,-2900.67234,12
-3653x-2779,-3653.302042,-2779.026518,2
-3613x-2779,-3613.205918,-2779.140664,15
-3694x-2836,-3694.109432,-2835.522709,12
-3688x-2794,-3688.451217,-2794.354497,2
-3675x-2796,-3675.366731,-2795.775673,4
-3673x-2731,-3672.920113,-2730.911295,12
-3653x-2870,-3652.959022,-2870.175172,12
-3611x-2771,-3610.792443,-2771.145273,15
-3750x-2675,-3750.239027,-2675.423326,12
-3740x-2574,-3740.076238,-2573.827469,12
-3741x-2555,-3741.108529,-2555.108514,12
-3738x-2640,-3737.799518,-2640.316065,12
-3727x-2516,-3726.804524,-2515.943929,12
-3718x-2625,-3717.613792,-2624.949969,11
-3713x-2615,-3712.855568,-2615.107146,12
-3707x-2582,-3707.433341,-2582.257708,12
-3708x-2573,-3707.645609,-2572.774109,12
-3704x-2536,-3704.458676,-2535.519421,12
-3706x-2696,-3705.799135,-2696.113772,12
-3705x-2630,-3704.860785,-2629.94282,12
-3700x-2692,-3700.390122,-2691.650303,12
-3702x-2540,-3702.446346,-2540.256019,12
-3696x-2654,-3695.918206,-2653.590339,14
-3678x-2653,-3678.293195,-2653.294733,14
-3672x-2655,-3671.618864,-2655.13288,11
-3665x-2622,-3665.368801,-2622.287248,11
-3661x-2671,-3661.189092,-2671.124172,14
-3658x-2545,-3657.91517,-2545.423468,12
-3657x-2697,-3656.904635,-2697.096635,12
-3652x-2655,-3652.064973,-2655.260076,14
-3640x-2587,-3639.805072,-2586.753104,12
-3639x-2612,-3639.39537,-2611.837805,12
-3636x-2568,-3636.040499,-2568.201674,12
-3633x-2650,-3633.049411,-2650.231088,12
-3627x-2586,-3627.404206,-2585.517471,12
-3625x-2643,-3624.599192,-2642.862382,12
-3623x-2684,-3622.861747,-2683.506401,4
-3616x-2640,-3616.273213,-2639.978136,12
-3614x-2694,-3613.707241,-2694.399124,2
-3612x-2567,-3612.00118,-2566.857025,12
-3611x-2657,-3611.330068,-2657.413279,12
-3608x-2595,-3608.49523,-2595.275864,12
-3600x-2623,-3600.198035,-2623.292127,12
-3588x-2550,-3588.192323,-2550.103434,1
-3571x-2581,-3570.597583,-2580.896817,1
-3570x-2699,-3570.055404,-2698.897221,12
-3565x-2527,-3564.565647,-2527.019083,1
-3564x-2562,-3564.282845,-2562.031588,11
-3720x-2674,-3719.836816,-2674.026164,12
-3694x-2675,-3693.708734,-2674.684696,12
-3679x-2625,-3678.756701,-2624.978126,14
-3678x-2522,-3678.413715,-2521.544499,12
-3667x-2569,-3667.052198,-2569.081163,12
-3650x-2636,-3650.321891,-2635.993151,12
-3582x-2655,-3581.58556,-2654.951189,12
-3565x-2679,-3565.135485,-2679.242485,12
-3747x-2536,-3747.041851,-2535.795509,12
-3748x-2549,-3748.250655,-2548.681712,12
-3734x-2686,-3734.222484,-2686.138526,12
-3698x-2601,-3697.899748,-2600.666367,12
-3652x-2601,-3652.26843,-2601.195877,12
-3640x-2601,-3639.966453,-2600.525021,12
-3620x-2571,-3620.49116,-2571.253475,12
-3579x-2620,-3578.563918,-2619.544766,12
-3716x-2559,-3716.154814,-2558.684053,12
-3713x-2566,-3713.144276,-2566.018757,12
-3657x-2556,-3657.023674,-2556.197077,12
-3571x-2684,-3571.133701,-2683.542361,12
-3691x-2693,-3691.215384,-2692.852576,12
-3566x-2617,-3565.674679,-2616.578805,12
-3751x-2457,-3750.812386,-2456.916059,12
-3747x-2496,-3746.794445,-2496.211883,12
-3739x-2328,-3738.976718,-2327.553731,12
-3734x-2367,-3733.753495,-2366.819268,12
-3730x-2469,-3729.712119,-2469.423554,12
-3725x-2429,-3725.310956,-2428.793716,12
-3724x-2405,-3724.417681,-2405.308269,12
-3721x-2452,-3721.17976,-2451.524477,12
-3716x-2333,-3715.76317,-2332.501285,12
-3709x-2474,-3708.843498,-2474.04482,12
-3707x-2340,-3707.016206,-2339.931262,12
-3706x-2322,-3706.167244,-2321.739274,12
-3704x-2410,-3703.944534,-2410.037127,12
-3702x-2367,-3701.7161,-2366.861696,12
-3693x-2472,-3692.826997,-2471.674013,12
-3679x-2385,-3678.559391,-2385.030826,11
-3682x-2423,-3681.887378,-2423.103078,12
-3674x-2426,-3674.043315,-2425.60809,12
-3668x-2442,-3668.002745,-2441.963043,12
-3661x-2339,-3660.984498,-2338.60882,12
-3650x-2403,-3649.753244,-2403.229478,11
-3648x-2421,-3647.794131,-2420.946496,11
-3648x-2444,-3647.650638,-2444.374861,12
-3641x-2447,-3640.985578,-2446.649021,12
-3634x-2325,-3634.156683,-2325.321957,12
-3625x-2493,-3625.427958,-2492.715787,4
-3619x-2366,-3619.098739,-2365.76974,11
-3616x-2376,-3616.458171,-2376.380853,11
-3612x-2455,-3611.995552,-2455.305467,12
-3605x-2336,-3605.281504,-2336.330175,11
-3604x-2415,-3603.623242,-2415.255526,11
-3602x-2369,-3601.843125,-2369.41885,11
-3598x-2467,-3597.86772,-2466.671825,11
-3582x-2455,-3582.145174,-2454.506148,11
-3584x-2442,-3583.629967,-2441.675007,12
-3579x-2378,-3579.096564,-2377.502872,11
-3577x-2338,-3577.079969,-2337.528253,11
-3575x-2327,-3575.211412,-2326.540503,11
-3575x-2404,-3574.900478,-2404.355813,11
-3572x-2432,-3572.111206,-2431.540772,11
-3570x-2338,-3569.530345,-2338.010938,11
-3744x-2383,-3744.168713,-2382.775888,12
-3699x-2346,-3699.477032,-2345.827403,12
-3665x-2406,-3665.180418,-2405.973514,11
-3665x-2472,-3664.909299,-2472.468903,4
-3648x-2497,-3648.383861,-2496.805603,4
-3630x-2394,-3630.004352,-2393.749121,11
-3704x-2394,-3704.397056,-2393.576622,12
-3696x-2429,-3695.963937,-2429.373966,12
-3676x-2331,-3676.029179,-2331.204249,12
-3645x-2362,-3644.99511,-2361.809869,12
-3649x-2481,-3649.470705,-2480.796663,2
-3688x-2321,-3687.804601,-2321.060062,12
-3684x-2357,-3683.716709,-2357.421481,12
-3676x-2447,-3675.923854,-2447.465118,12
-3740x-2124,-3740.130949,-2124.277469,13
-3730x-2289,-3730.05821,-2289.479952,12
-3732x-2237,-3732.290298,-2236.672595,11
-3727x-2262,-3727.341538,-2261.668199,12
-3721x-2168,-3720.80942,-2168.45443,13
-3717x-2144,-3716.704536,-2143.772842,13
-3706x-2177,-3705.53416,-2176.533936,4
-3704x-2281,-3704.153444,-2280.634231,11
-3702x-2268,-3701.985615,-2267.765076,12
-3698x-2221,-3698.194234,-2220.919197,4
-3697x-2131,-3696.831373,-2130.575645,13
-3699x-2234,-3699.062557,-2233.514973,4
-3693x-2205,-3693.066587,-2204.783898,2
-3687x-2169,-3687.206251,-2168.616874,13
-3684x-2294,-3684.290603,-2294.197284,11
-3681x-2251,-3680.71422,-2250.634886,2
-3679x-2277,-3679.323227,-2276.708765,14
-3668x-2179,-3668.102323,-2179.477312,4
-3663x-2217,-3663.283281,-2216.834391,11
-3658x-2160,-3658.408875,-2159.940652,13
-3643x-2251,-3643.270081,-2250.986422,11
-3643x-2140,-3642.744478,-2139.818475,13
-3632x-2230,-3632.115229,-2230.157765,11
-3625x-2189,-3624.845733,-2188.948638,4
-3624x-2222,-3623.924519,-2221.58246,4
-3624x-2286,-3624.043643,-2285.514555,11
-3624x-2243,-3623.723553,-2243.040532,11
-3611x-2199,-3610.730226,-2198.538277,2
-3604x-2261,-3603.536395,-2261.003073,11
-3599x-2220,-3598.879884,-2220.069213,4
-3585x-2202,-3585.293762,-2201.783737,5
-3583x-2147,-3583.421831,-2146.524291,4
-3571x-2208,-3571.271867,-2207.892105,5
-3565x-2230,-3565.49886,-2229.878686,2
-3565x-2288,-3565.195784,-2288.486133,11
-3563x-2160,-3562.905513,-2159.545639,11
-3726x-2201,-3726.311574,-2200.64564,4
-3708x-2143,-3708.33637,-2142.595679,13
-3669x-2236,-3668.768652,-2235.670114,11
-3661x-2227,-3661.120307,-2227.237424,11
-3609x-2167,-3609.420813,-2166.622728,2
-3608x-2280,-3608.085621,-2280.2244,11
-3608x-2124,-3607.629763,-2123.990525,13
-3599x-2287,-3598.705786,-2286.658875,11
-3598x-2190,-3598.083838,-2189.634808,4
-3594x-2142,-3593.65001,-2142.217123,2
-3590x-2237,-3590.498148,-2237.474922,11
-3743x-2136,-3742.906202,-2136.134059,13
-3654x-2278,-3654.067561,-2278.494583,11
-3659x-2247,-3659.314778,-2246.53144,11
-3643x-2165,-3642.588422,-2165.083166,13
-3636x-2164,-3635.93582,-2163.624155,4
-3561x-2120,-3560.63132,-2119.841623,2
-3544x-2211,-3543.584801,-2210.969461,11
-3535x-2211,-3534.647908,-2210.882512,4
-3535x-2184,-3534.845512,-2184.311262,4
-3530x-2193,-3530.070854,-2193.229037,4
-3528x-2228,-3527.644726,-2228.257301,11
-3529x-2244,-3529.460598,-2243.694233,11
-3527x-2145,-3527.130195,-2144.83906,2
-3525x-2189,-3524.556999,-2188.715428,2
-3518x-2209,-3518.089036,-2209.050767,2
-3515x-2228,-3514.842705,-2227.898978,14
-3507x-2248,-3506.9177,-2247.718791,11
-3506x-2269,-3505.572241,-2269.365776,11
-3500x-2153,-3500.013621,-2153.402165,4
-3499x-2189,-3498.789938,-2188.919766,4
-3485x-2135,-3485.285227,-2134.690523,4
-3474x-2160,-3474.16704,-2160.27665,4
-3473x-2148,-3472.789792,-2148.17018,2
-3472x-2289,-3471.532939,-2288.667709,13
-3470x-2223,-3470.473491,-2223.337998,4
-3467x-2255,-3466.894641,-2255.030296,13
-3464x-2242,-3463.674235,-2242.339548,4
-3460x-2291,-3460.245418,-2290.903029,13
-3456x-2267,-3455.836367,-2266.927552,13
-3457x-2148,-3456.523226,-2148.121062,11
-3459x-2174,-3458.612082,-2173.990536,11
-3447x-2163,-3447.11866,-2162.909652,4
-3432x-2184,-3432.030078,-2183.667749,2
-3430x-2291,-3429.884376,-2290.925948,13
-3421x-2185,-3421.447036,-2185.419728,2
-3420x-2233,-3419.95829,-2233.162103,4
-3415x-2296,-3414.751378,-2295.760368,13
-3411x-2271,-3411.414411,-2270.622215,13
-3406x-2231,-3405.953982,-2231.246473,11
-3404x-2158,-3404.489346,-2157.549718,2
-3407x-2183,-3406.794347,-2182.99905,4
-3401x-2153,-3400.502876,-2152.766488,4
-3395x-2146,-3394.857608,-2146.376487,11
-3392x-2125,-3391.742735,-2124.688469,11
-3388x-2294,-3387.674721,-2294.327365,13
