"","x","y","c","z"
"143",1274.451217,-306.1428812,11,2
"144",1283.290675,-374.6635827,4,2
"145",1287.479593,-279.4673868,4,2
"146",1289.163264,-441.4388097,0,2
"147",1290.707969,-328.5869433,10,2
"148",1294.587764,-314.4241582,0,2
"149",1301.087759,-436.4867946,4,2
"150",1304.625553,-451.9533021,0,2
"151",1307.310051,-422.3870924,3,2
"152",1306.99136,-393.8497651,0,2
"153",1307.324388,-290.7468235,0,2
"154",1314.211717,-347.3157173,0,2
"155",1321.413999,-465.8735976,0,2
"156",1324.715987,-413.843987,0,2
"157",1325.297932,-323.2332869,0,2
"158",1170.547418,-306.0579969,4,2
"159",1195.283329,-345.3210484,0,2
"160",1200.314245,-351.0552665,0,2
"161",1219.970579,-348.2430262,0,2
"162",1221.567251,-355.1386569,9,2
"163",1248.528474,-305.5203268,0,2
"164",1317.959658,-317.8183231,13,2
"165",1180.319703,-350.2607047,0,2
"166",1211.699587,-331.8961545,11,2
"167",1257.933215,-346.3177975,0,2
"168",1255.880951,-339.7532171,0,2
"169",1288.906016,-301.0502542,0,2
"170",1314.15572,-337.9397332,0,2
"171",1314.627487,-380.2290101,0,2
"172",1201.152698,-304.946278,0,2
"173",1239.534541,-387.5694336,5,2
"174",1283.715381,-401.1070837,0,2
"175",1164.989679,-404.3015763,0,2
"176",1198.019071,-363.5975211,0,2
"177",1223.203183,-365.1263293,9,2
"178",1239.833159,-394.4862195,0,2
"179",1308.107934,-359.3183691,3,2
"180",1157.399795,-251.643724,0,2
"181",1160.26402,-79.8695284,5,2
"182",1174.413001,-112.4091136,9,2
"183",1186.860913,-98.52889188,4,2
"184",1188.008385,-159.3301366,10,2
"185",1194.818694,-209.2123341,0,2
"186",1199.964893,-247.3886011,9,2
"187",1203.818672,-153.7617253,2,2
"188",1210.628416,-213.2540865,4,2
"189",1214.331941,-175.8099219,4,2
"190",1215.914124,-248.8727097,4,2
"191",1239.646142,-90.21881464,4,2
"192",1241.079715,-265.7204882,0,2
"193",1257.457448,-184.098098,3,0
"194",1261.80446,-169.2032975,0,0
"195",1267.648528,-239.5459869,13,2
"196",1271.169817,-103.6492048,11,2
"197",1273.808831,-126.4570051,0,2
"198",1278.54355,-134.418247,3,0
"199",1278.784745,-86.72368078,0,2
"200",1281.704219,-154.7495989,2,0
"201",1280.874246,-169.1953227,11,0
"202",1287.702757,-218.1568176,9,0
"203",1292.835849,-110.1441972,5,2
"204",1292.265558,-169.4369208,2,0
"205",1306.092639,-202.8831984,0,0
"206",1302.119874,-227.0090755,0,0
"207",1310.443913,-172.6172544,5,0
"208",1318.129725,-111.5001665,9,0
"209",1173.843388,-251.5124394,0,2
"210",1202.008685,-148.1231678,4,2
"211",1220.134285,-100.635774,2,2
"212",1318.811554,-205.0448502,0,0
"213",1321.166289,-224.8258132,3,0
"214",1154.586855,-156.3714108,5,2
"215",1156.391726,-182.1293315,0,2
"216",1177.755669,-192.1492755,9,2
"217",1192.667788,-151.3190619,4,2
"218",1222.672082,-117.693611,5,2
"219",1242.289926,-218.9168988,4,2
"220",1246.506903,-107.0333517,0,2
"221",1261.305927,-264.6013484,0,2
"222",1275.238345,-255.4454642,1,2
"223",1290.879381,-239.9916381,11,2
"224",1164.078839,-267.9007088,0,2
"225",1164.146467,-216.5662,0,2
"226",1182.653894,-153.9595519,10,2
"227",1307.530792,-149.3892091,0,0
"228",1324.372718,-159.2168981,11,0
"229",1148.841799,89.65628388,0,2
"230",1156.269751,-60.01025469,3,0
"231",1155.457094,50.01753779,0,2
"232",1155.610709,1.659176072,0,2
"233",1163.278295,-12.08663113,0,2
"234",1169.542665,63.56570808,0,2
"235",1173.090333,-56.86490272,10,0
"236",1173.585382,41.95907206,0,2
"237",1179.64551,24.45474052,3,2
"238",1195.683987,103.4268587,0,2
"239",1199.42634,73.98639132,0,2
"240",1197.116206,60.75223917,0,2
"241",1199.396592,51.80664863,5,2
"242",1201.518134,-36.86321272,4,2
"243",1200.949576,-61.15904437,10,0
"244",1203.253988,10.87078093,4,2
"245",1206.0122,114.1471849,4,2
"246",1215.593369,33.95561078,0,2
"247",1216.81515,91.2796397,0,2
"248",1229.512868,1.422426123,0,2
"249",1231.539204,49.09482979,10,2
"250",1259.416766,-14.58566319,7,5
"251",1260.218585,-33.80815747,0,2
"252",1262.738461,99.78662022,0,2
"253",1262.152774,77.75316749,4,2
"254",1276.287321,-43.04968859,3,0
"255",1275.661679,86.85677831,1,3
"256",1282.307554,109.3817189,3,0
"257",1289.212465,-26.18109121,4,2
"258",1284.563177,28.01933572,11,3
"259",1289.484885,-57.36181782,13,2
"260",1296.898092,28.16319145,0,3
"261",1297.346577,113.2395234,2,3
"262",1302.136936,17.46997324,0,3
"263",1308.136169,-26.3347627,5,1
"264",1313.939301,37.45286577,3,3
"265",1314.086065,95.30938226,1,3
"266",1318.096332,49.62867902,1,3
"267",1321.887242,59.99149235,2,3
"268",1324.653907,29.65430561,2,3
"269",1161.794324,33.77292782,0,2
"270",1194.51999,38.08212908,11,2
"271",1198.071007,-14.53073847,0,2
"272",1219.035538,69.0508005,0,2
"273",1246.353565,30.1545287,2,2
"274",1246.275385,40.52277116,8,2
"275",1316.362488,87.29468204,4,3
"276",1300.456434,51.57368376,1,3
"277",1174.130271,7.213270341,0,2
"278",1180.452082,10.20361754,0,2
"279",1181.368447,84.76629183,0,2
"280",1212.607077,-16.01041606,10,0
"281",1226.325278,16.72212931,0,2
"282",1226.59593,-11.87610904,7,5
"283",1239.44673,86.08266919,0,2
"284",1239.931562,-27.80331986,0,2
"285",1256.410286,3.910132534,1,3
"286",1295.09736,-36.99994109,1,3
"287",1316.40777,-31.12528166,1,3
"288",1157.974219,211.279481,10,0
"289",1160.878065,175.1843973,0,0
"290",1165.477573,181.3166364,0,0
"291",1177.632225,264.8028184,0,2
"292",1176.101262,155.1302675,9,0
"293",1185.439743,169.3500223,0,0
"294",1195.931592,240.1265859,9,2
"295",1195.002545,292.0249526,0,2
"296",1208.239726,157.8684688,1,3
"297",1212.225034,255.3813385,0,2
"298",1221.070644,301.6837126,8,3
"299",1224.197831,224.8331411,1,3
"300",1228.548957,154.6604363,13,3
"301",1229.579779,185.3241185,1,3
"302",1232.476234,208.8518301,14,6
"303",1233.404538,303.8464548,1,3
"304",1234.821896,252.3369209,0,2
"305",1248.622069,173.3592276,1,3
"306",1248.915443,269.0063843,1,3
"307",1253.402379,245.4689133,3,0
"308",1262.173975,301.1357623,4,3
"309",1269.710407,310.2649146,1,3
"310",1272.669288,196.3307911,4,3
"311",1276.583565,290.1658461,9,3
"312",1279.351746,154.7925001,7,5
"313",1288.232077,207.2788912,1,3
"314",1289.946635,256.8849498,1,3
"315",1288.747865,267.3602011,4,3
"316",1296.99754,232.6912219,14,6
"317",1301.780334,169.9786351,1,3
"318",1303.524319,215.5986284,1,3
"319",1303.936669,245.4184526,1,3
"320",1304.889236,284.5801835,1,3
"321",1305.861836,181.4341109,1,3
"322",1311.465943,238.1881221,14,6
"323",1319.175093,203.4022782,4,3
"324",1319.986388,260.677026,4,6
"325",1320.463383,165.5066925,0,3
"326",1329.313132,244.7963412,14,6
"327",1331.510067,262.0421097,4,6
"328",1337.806383,215.950879,1,3
"329",1177.993521,270.8776717,0,2
"330",1197.606162,207.0612984,1,3
"331",1204.72432,186.5949485,1,3
"332",1261.513624,231.0788303,14,6
"333",1285.268447,231.9564674,14,6
"334",1160.147537,285.5564103,0,2
"335",1165.63067,234.7461646,0,2
"336",1178.628898,310.8603806,0,2
"337",1193.351411,313.6685743,2,2
"338",1218.410958,316.9065166,5,1
"339",1249.570347,314.5082651,4,3
"340",1284.095909,276.9837285,8,3
"341",1304.495935,316.3267059,2,3
"342",1187.31457,150.4906013,0,0
"343",1182.695234,191.764385,3,0
"344",1224.069789,212.9197151,13,3
"345",1235.462252,139.2281209,9,3
"346",1269.756095,184.6093337,0,3
"347",1302.107468,296.2624926,1,3
"348",1326.076634,260.3139983,4,6
"349",1330.498963,279.2499617,1,3
"350",1296.517003,132.3402865,13,3
"351",1156.322068,488.169668,1,3
"352",1155.27632,437.8020086,1,3
"353",1162.525139,514.4438996,1,3
"354",1167.92631,393.9887684,2,3
"355",1169.990974,458.1100956,1,3
"356",1174.219253,449.154005,1,3
"357",1182.374454,426.0047685,1,3
"358",1182.347631,403.3756534,1,3
"359",1190.969314,355.9866157,1,3
"360",1188.325807,464.0179411,2,3
"361",1192.576345,385.0942114,1,3
"362",1199.079399,488.498664,1,3
"363",1203.614347,452.7230203,8,3
"364",1205.828766,504.5485622,13,3
"365",1206.95189,419.0287371,2,3
"366",1213.107249,463.1964305,1,3
"367",1221.671375,428.2175742,4,3
"368",1233.523767,434.4324863,1,3
"369",1234.089633,467.6363518,1,3
"370",1234.857071,446.5711339,1,3
"371",1247.09972,462.7379831,1,3
"372",1245.174083,428.8903541,1,3
"373",1246.124848,440.1604495,1,3
"374",1251.469842,391.9682891,1,3
"375",1260.366521,504.5993399,1,3
"376",1263.752079,443.8164689,1,3
"377",1265.702857,352.0395698,1,3
"378",1269.864173,360.7857075,1,3
"379",1272.699248,410.2742525,1,3
"380",1277.726487,476.7375,1,3
"381",1276.974067,459.4202739,1,3
"382",1283.155092,520.8280582,1,3
"383",1284.496191,506.5500791,1,3
"384",1290.923594,379.1741009,2,3
"385",1294.049361,484.048912,1,3
"386",1300.586787,506.1006121,1,3
"387",1303.576067,377.470069,4,3
"388",1311.822402,364.0210547,1,3
"389",1315.161602,502.715624,1,3
"390",1323.633575,451.3092037,1,3
"391",1324.741836,359.9980373,1,3
"392",1330.138448,513.8459793,1,3
"393",1195.025921,405.7154616,5,3
"394",1215.59848,382.1893789,1,3
"395",1228.152977,363.4104331,1,3
"396",1245.336442,509.705419,0,3
"397",1301.73357,473.0637445,10,3
"398",1222.165551,349.0846735,4,3
"399",1243.78428,348.8411228,4,3
"400",1304.267218,451.0619171,1,3
"401",1256.254394,342.4289124,13,3
"402",1326.482344,389.2946979,1,3
"403",1157.296108,420.7334137,1,3
"404",1158.261663,350.6454883,0,3
"405",1189.303544,401.9646644,1,3
"406",1242.309016,462.7676761,1,3
"407",1270.164934,391.5031451,1,3
"408",1272.067525,423.8764313,4,3
"409",1284.183408,353.294648,9,3
"410",1283.103001,483.3803772,9,3
"411",1320.132822,516.9909866,1,3
"412",1154.011431,671.8826359,1,3
"413",1153.035357,656.1989199,2,3
"414",1158.640266,694.2498692,1,3
"415",1165.232169,612.9208356,1,3
"416",1169.510246,655.4722539,1,3
"417",1171.168825,591.8675269,8,3
"418",1174.005251,568.2406465,0,3
"419",1174.924885,577.3114024,1,3
"420",1172.222052,715.5357683,2,3
"421",1177.574939,550.879965,1,3
"422",1181.661503,699.9517944,1,3
"423",1191.340006,583.1650478,4,3
"424",1190.396206,657.2818784,1,3
"425",1198.306153,619.4435744,13,3
"426",1202.157395,635.7375881,1,3
"427",1211.200291,561.3082681,4,3
"428",1200.209302,680.8981544,1,3
"429",1217.768655,541.3218094,1,3
"430",1226.200916,688.0662715,1,3
"431",1229.390906,681.1475686,1,3
"432",1230.15526,653.3064934,1,3
"433",1235.736227,684.6766768,1,3
"434",1242.715375,632.9134158,1,3
"435",1243.60172,577.0668282,1,3
"436",1251.570031,609.1093633,4,3
"437",1252.625026,664.3192554,1,3
"438",1256.071745,596.2329183,2,3
"439",1276.645691,661.59696,1,3
"440",1284.698219,631.3221483,1,3
"441",1284.087807,571.2026921,1,3
"442",1291.652112,602.1445587,1,3
"443",1287.491335,647.9661769,5,3
"444",1299.239903,599.216934,1,3
"445",1299.784954,654.3461178,1,3
"446",1307.807695,629.3318676,1,3
"447",1308.686224,674.2883155,4,3
"448",1326.719269,549.8085229,1,3
"449",1191.703247,609.6331256,1,3
"450",1259.252433,577.4478766,1,3
"451",1304.334541,583.2310653,1,3
"452",1312.201519,701.8477714,1,3
"453",1335.471752,601.0206474,4,3
"454",1178.315716,629.3583225,1,3
"455",1189.688491,640.4925096,5,3
"456",1191.504287,682.6796615,1,3
"457",1197.222323,536.4350952,0,3
"458",1206.57158,659.8375468,2,3
"459",1213.561912,588.558611,1,3
"460",1304.1176,552.7013469,1,3
"461",1333.80298,613.3522379,4,3
"462",1207.60693,549.4850738,1,3
"463",1257.57642,539.4227895,1,3
"464",1295.413254,591.5040847,13,3
"465",1324.735821,635.8840131,8,3
"466",1158.10703,637.4039606,1,3
"467",1159.927251,552.1364576,1,3
"468",1197.68059,565.6046336,1,3
"469",1208.002088,636.6803816,1,3
"470",1210.503025,656.3585954,1,3
"471",1214.517179,621.1731184,1,3
"472",1218.463683,672.4222858,4,3
"473",1220.867435,647.9694318,1,3
"474",1238.518734,593.8508688,4,3
"475",1280.059605,694.9993663,1,3
"476",1289.88297,712.9826374,1,3
"477",1297.815264,619.3252812,1,3
"478",1324.195856,696.7141272,1,3
"479",1324.452824,660.237982,4,3
"480",1332.027483,586.6353357,1,3
"481",1154.382085,809.9536865,1,3
"482",1155.365994,758.8920139,1,3
"483",1160.581613,750.5788161,4,3
"484",1159.604803,776.2829742,5,3
"485",1165.092417,756.6267481,1,3
"486",1165.399449,808.3551526,4,3
"487",1175.939534,833.1820306,2,3
"488",1179.862826,781.1705469,1,3
"489",1179.566293,915.7316957,0,3
"490",1187.698201,760.6910274,1,3
"491",1189.194806,893.9116828,0,3
"492",1192.873515,742.9191699,1,3
"493",1196.821908,838.1470096,13,3
"494",1204.225733,783.8516792,1,3
"495",1211.261729,879.1979232,1,3
"496",1223.751454,786.7159927,1,3
"497",1228.067251,868.6629185,1,3
"498",1232.890123,845.4730338,1,3
"499",1240.199559,745.2873226,1,3
"500",1243.724577,877.1257091,1,3
"501",1256.52891,779.5152105,1,3
"502",1257.070464,886.8997037,9,3
"503",1259.277929,792.1060037,1,3
"504",1265.408243,839.3239584,1,3
"505",1267.840314,921.2807376,5,1
"506",1274.895619,869.1037839,1,3
"507",1273.201905,834.138484,1,3
"508",1283.928641,791.3899687,1,3
"509",1285.661936,763.3970045,1,3
"510",1287.316401,740.3468649,1,3
"511",1286.633953,774.9870441,1,3
"512",1290.820444,833.6142814,0,3
"513",1305.23293,872.9160426,9,3
"514",1326.286925,764.7369637,12,4
"515",1328.431894,839.9573968,13,3
"516",1331.025014,798.0550105,1,3
"517",1334.858103,776.6300972,9,3
"518",1336.380029,769.9696455,9,3
"519",1336.839213,905.842826,0,2
"520",1198.441934,885.8838626,1,3
"521",1199.233294,774.1631047,2,3
"522",1231.050252,813.6726748,1,3
"523",1260.20698,903.0490756,1,3
"524",1258.715494,874.0558748,1,3
"525",1263.27969,766.7213786,0,3
"526",1318.148064,890.769795,0,2
"527",1319.61034,798.6402061,1,3
"528",1333.07799,917.6616285,13,2
"529",1159.749533,870.0457024,1,3
"530",1188.957072,875.1418407,4,3
"531",1217.680268,869.4121321,1,3
"532",1230.487251,835.4083768,4,3
"533",1250.161255,795.633412,1,3
"534",1311.848946,768.2222954,1,3
"535",1313.032501,777.5879196,2,3
"536",1334.84044,746.9293292,1,3
"537",1277.73815,804.7075203,1,3
"538",1317.111325,840.9040417,13,3
"539",1154.167597,829.5060778,1,3
"540",1200.663936,757.7908037,1,3
"541",1233.953324,755.5033425,1,3
"542",1242.043676,739.6280208,13,3
"543",1265.182435,759.075248,0,3
"544",1275.35264,856.127157,1,3
"545",1302.171941,896.45355,4,2
"546",1339.021923,914.2032193,0,2
"547",1351.731823,773.6574204,0,2
"548",1352.174991,754.6322339,4,2
"549",1354.364546,861.4858885,4,2
"550",1359.220156,800.8410565,1,3
"551",1363.886627,843.1989125,0,2
"552",1366.044155,744.1721632,4,2
"553",1370.207381,856.9982805,5,2
"554",1371.43525,829.4524385,4,2
"555",1374.111477,798.4000812,8,2
"556",1374.816543,784.8999073,2,2
"557",1376.409462,908.6690902,12,4
"558",1382.500636,855.1305618,0,2
"559",1385.957904,753.9694095,2,2
"560",1387.33339,884.4077741,4,2
"561",1396.564071,882.9558468,0,2
"562",1400.872261,817.6651012,8,2
"563",1400.212292,862.3253159,0,2
"564",1403.935585,907.7219571,4,2
"565",1416.604392,907.9921275,2,2
"566",1420.895424,800.3303704,5,1
"567",1423.943386,857.5162111,4,2
"568",1426.058377,842.6662118,2,2
"569",1436.16834,892.537632,4,2
"570",1433.227285,914.6999255,5,1
"571",1440.466588,920.4172755,4,2
"572",1444.524927,779.7890291,5,1
"573",1446.292578,740.2162261,0,1
"574",1453.796678,816.0322653,5,1
"575",1472.50955,776.1534035,5,1
"576",1479.127115,843.6728862,5,1
"577",1486.323895,907.3100215,4,1
"578",1491.119968,757.1911681,5,1
"579",1497.916814,859.4763419,5,1
"580",1498.054202,786.4003955,5,1
"581",1504.144273,764.1873752,5,1
"582",1502.715718,886.236095,0,1
"583",1504.454439,879.7831129,4,1
"584",1511.309712,749.8259328,5,1
"585",1512.278085,875.5018038,4,1
"586",1513.825302,813.425221,5,1
"587",1514.658295,919.1706851,0,1
"588",1515.658752,826.2894851,9,1
"589",1527.033207,773.2887861,5,1
"590",1412.671102,895.2238051,0,2
"591",1419.506534,919.6073897,2,2
"592",1467.909377,875.0157229,2,1
"593",1357.264517,890.2162204,0,2
"594",1377.596706,750.9243406,0,2
"595",1377.839875,809.4014297,0,2
"596",1390.217135,845.8001787,4,2
"597",1426.392559,866.7543032,0,2
"598",1456.67616,809.3798665,5,1
"599",1475.827572,810.6500167,5,1
"600",1487.507933,781.5993037,13,1
"601",1531.61325,842.1631466,5,1
"602",1466.091878,741.067577,9,1
"603",1375.257741,900.8696392,0,2
"604",1407.369347,787.1297162,0,2
"605",1460.266014,896.2519597,12,4
"606",1495.656114,854.2582498,5,1
"607",1356.345785,639.4938441,1,3
"608",1361.917617,602.4627657,1,3
"609",1367.856882,611.5133923,1,3
"610",1364.25219,714.1646251,0,2
"611",1366.569447,544.7524725,1,3
"612",1368.565619,701.085451,4,2
"613",1370.31339,585.3982629,4,3
"614",1411.234898,550.3976725,1,3
"615",1417.976674,604.3006466,1,3
"616",1421.34527,650.7344963,2,1
"617",1421.618986,640.6223751,8,3
"618",1428.750418,599.3982144,1,3
"619",1446.492144,543.2589852,2,3
"620",1446.621273,581.1183493,1,3
"621",1458.671525,608.4216237,1,3
"622",1465.996875,714.0528484,5,1
"623",1469.222619,554.6777512,1,3
"624",1473.908144,535.8566694,4,3
"625",1481.147761,622.7071694,0,2
"626",1485.688909,692.6236168,4,1
"627",1488.496904,601.8904508,4,3
"628",1491.841795,561.121694,1,3
"629",1494.389353,635.0346759,5,1
"630",1496.960647,719.432684,2,1
"631",1500.238387,659.2432561,9,1
"632",1514.785129,699.8604282,5,1
"633",1518.98013,640.8604422,0,2
"634",1519.18245,706.6618273,5,1
"635",1525.210762,533.0375468,1,3
"636",1528.480825,623.8489812,4,2
"637",1358.282927,648.7266887,1,3
"638",1383.806679,554.6168235,1,3
"639",1381.147982,549.5686513,1,3
"640",1401.956993,571.7268095,9,3
"641",1435.511753,668.1719418,0,1
"642",1462.217394,684.6998845,5,1
"643",1513.393923,574.2695137,1,3
"644",1515.248323,673.0541895,2,1
"645",1516.443309,595.4029439,9,3
"646",1428.966745,587.3582286,4,3
"647",1463.931432,587.3182458,1,3
"648",1463.026318,650.6615687,4,1
"649",1358.862176,654.6483759,1,3
"650",1460.10637,563.4857991,1,3
"651",1519.583182,624.2955635,0,2
"652",1423.900693,711.7757237,5,1
"653",1372.095526,482.454816,4,3
"654",1373.529563,405.6722566,1,3
"655",1378.22477,456.1073085,1,3
"656",1380.545445,491.1598329,8,3
"657",1380.268682,411.1844513,1,3
"658",1374.069604,428.6109459,0,3
"659",1386.183093,376.1730033,4,3
"660",1386.531438,362.9834336,1,3
"661",1400.963851,414.6883079,9,3
"662",1399.569475,399.2151285,1,3
"663",1403.768102,358.8625719,1,3
"664",1419.046052,479.8794323,1,3
"665",1425.016856,445.4954139,1,3
"666",1421.105975,386.6915256,1,3
"667",1423.670061,361.165823,1,3
"668",1431.536007,458.6616711,0,3
"669",1433.833263,346.0184926,1,3
"670",1433.223732,500.2298063,9,3
"671",1439.366678,385.0574133,1,3
"672",1443.146372,412.129501,1,3
"673",1452.647215,502.1299548,4,3
"674",1457.596049,484.7738838,1,3
"675",1461.444345,464.1473463,1,3
"676",1461.677291,405.264338,4,3
"677",1476.056757,505.6432226,1,3
"678",1486.429375,488.6846059,1,3
"679",1487.770966,411.5103816,9,3
"680",1501.732776,353.1555646,5,3
"681",1503.578032,416.9811415,1,3
"682",1511.70337,443.0538293,1,3
"683",1516.376551,424.1719543,4,3
"684",1526.747965,432.9009489,13,3
"685",1528.300195,518.9083577,1,3
"686",1532.655111,476.7170671,5,3
"687",1538.289243,493.397937,1,3
"688",1374.135675,393.7086783,1,3
"689",1382.874968,344.4722852,9,3
"690",1406.785605,345.5636183,1,3
"691",1480.806566,390.8696142,13,3
"692",1357.601738,344.7774989,1,3
"693",1452.776578,349.0687939,1,3
"694",1453.911034,441.8127155,8,3
"695",1458.928515,455.9722783,1,3
"696",1461.928823,426.1256456,1,3
"697",1488.383596,444.1830047,1,3
"698",1505.246229,396.397272,1,3
"699",1530.072443,368.1467822,1,3
"700",1537.231067,458.9925511,1,3
"701",1389.030245,478.6921422,1,3
"702",1436.911733,396.5892472,1,3
"703",1503.721918,504.958182,1,3
"704",1515.62493,473.2032162,1,3
"705",1513.964011,503.7183197,1,3
"706",1520.432182,459.5362569,1,3
"707",1386.333291,393.632836,11,3
"708",1404.038705,482.2691759,1,3
"709",1405.08812,445.709991,1,3
"710",1405.910891,494.4411228,2,3
"711",1423.722306,457.6589264,1,3
"712",1448.740898,482.9414877,1,3
"713",1475.190935,337.2846324,1,3
"714",1524.201801,484.1359569,1,3
"715",1534.042656,498.2243684,1,3
"716",1352.477144,249.0936681,14,6
"717",1353.092942,136.1353178,2,3
"718",1360.769305,249.0854894,14,6
"719",1368.632236,263.0622221,1,3
"720",1370.421764,165.0896501,4,3
"721",1380.240853,245.1125353,1,3
"722",1380.856808,315.6722955,1,3
"723",1384.949445,293.9954577,1,3
"724",1390.441107,257.3732853,14,6
"725",1394.030523,215.730062,9,3
"726",1396.048557,193.5863518,1,3
