Unnamed: 0,X,Y,mclust
-3010x3164,-3010.277574,3164.341178,10
-3012x3082,-3011.896696,3082.458122,12
-3005x3135,-3004.611572,3135.387739,5
-2998x3140,-2998.349842,3139.677925,12
-2996x3187,-2996.077776,3187.120454,2
-2991x3049,-2990.611663,3049.466895,2
-2992x3197,-2992.005727,3197.472061,3
-2991x3117,-2991.372021,3117.398303,12
-2976x3056,-2976.384428,3055.728948,2
-2972x3164,-2971.954101,3163.589689,10
-2961x3123,-2960.675485,3122.951742,12
-2961x3052,-2961.157655,3051.754983,12
-2958x3082,-2958.467377,3081.736708,12
-2946x3188,-2945.819221,3188.256626,12
-2932x3086,-2932.27725,3086.345908,12
-2936x3056,-2936.222958,3055.571338,12
-2906x3088,-2905.789137,3087.970708,12
-2906x3192,-2905.870777,3191.61596,11
-2906x3035,-2906.320331,3035.074224,12
-2905x3206,-2904.677092,3206.256229,10
-2906x3156,-2905.786205,3156.425549,12
-2888x3120,-2887.791265,3119.59291,10
-2888x3153,-2888.195678,3153.066564,3
-2878x3103,-2878.497048,3102.853956,2
-2873x3130,-2872.775855,3130.483244,11
-2875x3092,-2874.554691,3092.346368,3
-2860x3174,-2859.661031,3173.877562,12
-2859x3189,-2858.720066,3188.642125,12
-2852x3152,-2851.791437,3152.037516,12
-2849x3079,-2849.074748,3079.129589,10
-3004x3046,-3004.256079,3046.051385,3
-2993x3104,-2992.590515,3104.072774,5
-2977x3181,-2977.201559,3180.866518,2
-2952x3173,-2952.232961,3172.620386,12
-2943x3034,-2942.952873,3034.110698,12
-2910x3177,-2910.166484,3177.077042,12
-2878x3187,-2878.201002,3187.125335,12
-3003x3078,-3003.065798,3078.016551,12
-2976x3032,-2976.399701,3031.887168,2
-2973x3124,-2973.040143,3123.550217,5
-2966x3142,-2965.7011,3141.598687,11
-2955x3045,-2955.482948,3044.758687,12
-2889x3136,-2888.740698,3136.041864,10
-2965x3180,-2965.012382,3180.180591,11
-2940x3202,-2940.378288,3201.794391,12
-2928x3161,-2927.817053,3161.192726,12
-2859x3129,-2858.526133,3129.484842,12
-2858x3198,-2858.313664,3197.907968,12
-3030x3279,-3029.629998,3278.57894,12
-3031x3302,-3030.555515,3301.588462,12
-3027x3237,-3027.34831,3237.455221,12
-3019x3261,-3019.434513,3260.697422,3
-3016x3306,-3016.414033,3306.180062,3
-3002x3359,-3001.803085,3359.197613,10
-3001x3300,-3000.888789,3299.561234,12
-2988x3238,-2988.069227,3237.589184,11
-2991x3316,-2990.558942,3315.615024,12
-2991x3276,-2990.728397,3276.069463,12
-2989x3379,-2989.124366,3378.62298,11
-2979x3333,-2978.962421,3333.223733,12
-2974x3250,-2974.133668,3250.291371,11
-2968x3391,-2967.762604,3390.914725,12
-2960x3334,-2960.285218,3333.860364,12
-2950x3275,-2950.421434,3275.093089,10
-2940x3299,-2939.575179,3299.068068,11
-2945x3316,-2944.724184,3316.485959,12
-2934x3372,-2933.868497,3371.899957,12
-2935x3245,-2934.942897,3244.621051,12
-2924x3321,-2923.887749,3320.556232,11
-2922x3356,-2921.713718,3355.828041,2
-2927x3336,-2927.199416,3335.552724,3
-2912x3246,-2911.592857,3246.474407,12
-2906x3237,-2906.329128,3236.931351,12
-2910x3303,-2909.636307,3303.010553,10
-2905x3311,-2905.293216,3310.835367,11
-2904x3395,-2903.975022,3395.467639,2
-2900x3249,-2899.545698,3249.497751,3
-2894x3273,-2894.457204,3272.832326,11
-2892x3285,-2891.839974,3284.828044,10
-2876x3325,-2876.356967,3324.968411,12
-2870x3343,-2870.246151,3343.472935,12
-2869x3257,-2868.557788,3256.816329,12
-2869x3400,-2868.802795,3400.047664,3
-2860x3232,-2859.966448,3231.820202,12
-2861x3400,-2860.682058,3400.098317,3
-2857x3289,-2857.382141,3289.016683,12
-2850x3273,-2849.515024,3273.465271,12
-2847x3243,-2846.723828,3242.719513,12
-3031x3261,-3031.313008,3261.160648,2
-3021x3369,-3021.077099,3368.575012,12
-3008x3243,-3007.713612,3243.39608,12
-2993x3226,-2993.495947,3226.153905,10
-2972x3298,-2971.981767,3297.638044,12
-2966x3292,-2965.66967,3292.330916,11
-2915x3259,-2914.903564,3258.723116,12
-2999x3350,-2998.9505,3350.228772,11
-2947x3264,-2946.59941,3264.043714,11
-2872x3315,-2872.203745,3314.643496,12
-2872x3396,-2871.581247,3395.560508,2
-2952x3331,-2951.926098,3330.523459,12
-2917x3277,-2917.391633,3277.119729,11
-2903x3366,-2903.488636,3365.516315,3
-2875x3304,-2875.341558,3304.040125,12
-3030x3427,-3029.764386,3426.783967,12
-3022x3498,-3021.888972,3497.605352,3
-3025x3551,-3025.280058,3550.785908,12
-3014x3523,-3013.524167,3522.723196,10
-3004x3595,-3003.775992,3594.652261,12
-3002x3587,-3002.107398,3587.260236,12
-2999x3558,-2998.757643,3558.347645,3
-2979x3530,-2979.043681,3529.882938,10
-2972x3453,-2971.836425,3453.417328,2
-2971x3493,-2971.365765,3492.712399,12
-2970x3555,-2970.089714,3555.107842,12
-2969x3479,-2969.405432,3478.899773,12
-2967x3574,-2966.73883,3573.57959,12
-2956x3438,-2956.284887,3437.937878,3
-2943x3601,-2942.557256,3600.703083,10
-2939x3513,-2938.950004,3512.590712,12
-2935x3539,-2935.265535,3538.639063,11
-2936x3432,-2935.816291,3432.160161,2
-2936x3461,-2935.961497,3460.577893,12
-2926x3592,-2926.261002,3591.635334,11
-2927x3468,-2926.774248,3468.158655,12
-2924x3602,-2924.360229,3601.857167,3
-2917x3550,-2916.580302,3549.700718,10
-2917x3496,-2916.618092,3496.365278,12
-2912x3563,-2912.495622,3563.406106,11
-2912x3504,-2911.840434,3504.088303,12
-2910x3554,-2909.967295,3554.155176,11
-2898x3606,-2897.526055,3605.658487,12
-2895x3444,-2895.100013,3443.780905,12
-2891x3513,-2891.371075,3513.218422,12
-2881x3454,-2880.573975,3453.91202,12
-2863x3607,-2863.365352,3606.889879,12
-2864x3589,-2863.897887,3589.107725,12
-2861x3483,-2860.581062,3482.862896,12
-2855x3499,-2855.042965,3499.476179,12
-2851x3488,-2850.612966,3488.081234,12
-2848x3443,-2847.810296,3443.206007,11
-2844x3543,-2844.155507,3543.188531,12
-3024x3566,-3023.704331,3565.913928,9
-3009x3482,-3009.436912,3481.503748,2
-3007x3473,-3006.523473,3472.608425,2
-2998x3535,-2997.707571,3535.112199,11
-2961x3510,-2961.155878,3510.215791,2
-2859x3444,-2859.212214,3443.744199,12
-2985x3601,-2984.872922,3600.617098,12
-2964x3547,-2963.639967,3547.11899,12
-2945x3584,-2945.028144,3583.992876,11
-2893x3497,-2892.860948,3496.752077,12
-2877x3541,-2876.608215,3541.333293,3
-3027x3529,-3026.900885,3529.220886,11
-3017x3551,-3017.111149,3551.013574,12
-3001x3451,-3000.743007,3451.37874,12
-2954x3508,-2954.16089,3507.624408,3
-2955x3568,-2955.467372,3567.644607,12
-2909x3472,-2909.22667,3472.228197,12
-2871x3475,-2871.338739,3475.172851,12
-3025x3774,-3024.794532,3774.119827,1
-3021x3739,-3020.848977,3738.880899,1
-3021x3747,-3020.818697,3747.377863,1
-3017x3693,-3017.362388,3692.870942,12
-3020x3636,-3019.579891,3636.306482,2
-3017x3701,-3017.380657,3700.658126,12
-3016x3803,-3015.618315,3803.260338,1
-3013x3652,-3012.907822,3652.475477,3
-3004x3703,-3003.925261,3702.96211,13
-3004x3659,-3003.959881,3658.919756,2
-2998x3777,-2997.835089,3776.749203,1
-2995x3659,-2995.0635,3659.252262,2
-2994x3637,-2994.107724,3636.896864,12
-2982x3802,-2982.293965,3801.599629,1
-2981x3707,-2981.460522,3707.245007,3
-2975x3724,-2975.387626,3724.490063,13
-2972x3736,-2971.71703,3736.373824,12
-2958x3784,-2957.803784,3783.763261,1
-2956x3775,-2956.031492,3775.322121,1
-2953x3680,-2952.543845,3680.039797,11
-2954x3762,-2954.08651,3761.858226,1
-2943x3693,-2942.573152,3693.19986,10
-2941x3718,-2941.283159,3717.880191,3
-2924x3734,-2924.320106,3734.206804,1
-2921x3632,-2921.232651,3631.858571,12
-2919x3728,-2919.326575,3728.357165,1
-2914x3801,-2913.795332,3800.562161,1
-2910x3791,-2909.649584,3791.267113,12
-2910x3755,-2909.524406,3755.134083,12
-2906x3652,-2906.182309,3651.975769,12
-2902x3633,-2901.731239,3633.238113,12
-2896x3709,-2895.80512,3708.918575,12
-2894x3633,-2893.783563,3632.57759,12
-2891x3768,-2890.973304,3768.354363,12
-2886x3656,-2885.738418,3656.499904,12
-2865x3647,-2864.678655,3647.152794,12
-2860x3795,-2860.26603,3794.894621,12
-2852x3621,-2852.149726,3620.936713,12
-2848x3805,-2847.813849,3804.514555,1
-2999x3681,-2998.677808,3680.668377,12
-2970x3759,-2970.444289,3759.101101,1
-2963x3789,-2962.886976,3789.219089,1
-2929x3782,-2929.019032,3782.323564,1
-2906x3745,-2906.421588,3745.2347,12
-2873x3728,-2873.269441,3727.668191,12
-2867x3733,-2867.465451,3732.946113,1
-2987x3692,-2987.408398,3692.429839,13
-2966x3696,-2966.479346,3696.190391,13
-2945x3799,-2944.604081,3798.948549,1
-2945x3738,-2944.827091,3738.139051,1
-2920x3673,-2919.844901,3672.836715,12
-2877x3641,-2876.979092,3641.318865,12
-2851x3626,-2850.814092,3626.193626,12
-2851x3807,-2850.813103,3806.51168,12
-2981x3740,-2980.720269,3739.919126,13
-2889x3759,-2889.205406,3758.963368,12
-2870x3676,-2870.153308,3676.155387,10
-2860x3622,-2859.890433,3621.977629,13
-3017x3682,-3016.951076,3681.523015,12
-2960x3658,-2959.645375,3658.25377,12
-2947x3711,-2947.096655,3711.356376,2
-2926x3766,-2926.07897,3766.209078,1
-2869x3669,-2869.330844,3668.590455,12
-2865x3772,-2865.023294,3772.357728,12
-3026x3852,-3025.732277,3851.931896,1
-3020x3869,-3019.833327,3869.226631,1
-3009x3997,-3009.277568,3996.527,1
-3007x3897,-3007.132576,3897.451682,1
-3005x3906,-3005.473043,3906.043529,1
-2992x3850,-2992.251031,3849.979918,1
-2991x3887,-2990.722622,3886.885231,1
-2987x3916,-2987.253505,3915.733659,1
-2986x4002,-2986.096803,4002.011758,1
-2968x3891,-2968.146755,3891.125517,1
-2966x4005,-2965.992366,4004.76862,1
-2963x3975,-2963.325218,3975.288257,4
-2957x3955,-2956.981804,3955.224497,12
-2955x3924,-2954.543265,3924.323612,1
-2946x3951,-2946.200159,3950.864045,4
-2932x3987,-2932.016877,3986.709491,12
-2923x3923,-2922.98543,3923.325592,12
-2925x3851,-2924.764343,3850.659291,1
-2922x3828,-2921.716174,3828.224288,1
-2915x3923,-2914.559087,3922.557977,12
-2917x3883,-2916.769962,3882.783926,1
-2909x3905,-2909.183945,3904.820657,12
-2907x3950,-2907.406593,3949.510786,12
-2909x3980,-2908.638578,3979.868829,2
-2905x3862,-2904.906559,3862.313155,12
-2889x3868,-2889.258942,3868.020462,2
-2886x3875,-2886.256158,3875.019641,3
-2873x3850,-2872.651875,3849.984157,12
-2869x3941,-2868.865291,3940.72464,12
-2859x3860,-2858.515815,3859.665588,12
-2852x3997,-2851.702558,3996.590892,12
-2849x3902,-2849.4454,3902.290671,12
-2849x3887,-2849.062855,3886.646779,12
-2980x3913,-2980.30224,3913.345025,1
-2970x3967,-2969.623416,3967.167773,12
-2950x4003,-2949.80623,4002.807658,1
-2945x3890,-2945.170386,3890.002735,1
-2946x3934,-2945.775108,3933.676386,1
-2858x3930,-2857.780778,3929.522991,12
-2980x3867,-2979.859064,3867.108201,1
-2974x3953,-2973.617293,3953.254772,4
-2967x3902,-2966.767588,3902.178035,1
-2940x3841,-2939.892179,3841.332755,1
-2930x3963,-2930.225811,3962.593893,4
-2859x3884,-2858.585262,3883.919983,12
-3026x3975,-3026.168443,3974.725075,12
-3027x3984,-3027.026142,3984.395071,1
-2997x3942,-2997.148342,3941.676495,12
-2995x3833,-2995.419689,3832.512694,1
-2959x3964,-2959.054804,3964.416958,4
-2917x4006,-2916.809889,4006.019854,3
-2876x3832,-2876.470373,3831.662506,12
-3034x4136,-3033.813912,4136.290706,3
-3028x4032,-3028.042789,4031.903564,11
-3024x4194,-3023.926375,4193.730961,1
-3016x4071,-3016.480588,4070.623181,1
-3014x4203,-3014.166086,4202.983057,1
-3015x4081,-3014.923616,4081.295655,1
-3016x4175,-3015.818224,4175.446976,1
-3001x4135,-3001.170178,4134.731934,4
-2997x4041,-2996.947149,4040.874292,11
-2997x4166,-2997.438171,4165.690005,12
-3000x4063,-3000.413001,4063.344363,1
-2992x4023,-2991.843342,4022.544097,11
-2989x4125,-2988.961156,4124.935998,12
-2985x4158,-2985.19862,4157.715946,2
-2987x4115,-2986.893841,4114.693089,12
-2987x4208,-2986.694977,4207.696178,12
-2981x4047,-2981.186739,4046.505323,12
-2974x4111,-2974.2812,4110.95678,12
-2974x4161,-2973.867539,4160.518352,2
-2970x4188,-2969.819458,4188.110305,12
-2967x4064,-2966.561761,4063.709486,12
-2960x4100,-2959.856452,4099.622987,12
-2957x4139,-2957.011139,4139.426738,11
-2954x4205,-2954.266446,4205.26201,12
-2950x4048,-2950.293763,4047.865505,12
-2944x4136,-2944.002464,4135.8088,4
-2947x4062,-2946.563829,4062.236348,12
-2938x4163,-2937.741729,4163.461748,4
-2940x4185,-2939.841513,4185.242685,4
-2937x4133,-2936.839016,4132.935772,4
-2937x4058,-2937.452848,4057.720908,12
-2932x4035,-2932.069661,4034.870125,12
-2917x4166,-2917.349245,4166.20726,4
-2918x4102,-2917.551257,4102.128757,3
-2914x4184,-2913.55963,4183.872573,4
-2912x4210,-2912.462694,4209.647193,4
-2903x4181,-2903.262282,4180.93061,12
-2907x4050,-2907.022453,4050.271518,12
-2900x4141,-2900.161821,4141.189536,4
-2904x4193,-2903.971484,4193.22333,4
-2899x4081,-2898.531371,4081.05446,2
-2900x4105,-2899.764959,4104.571985,2
-2881x4065,-2881.471741,4064.997558,12
-2871x4119,-2870.503681,4119.321295,4
-2864x4028,-2864.101875,4027.882607,12
-2858x4167,-2858.23984,4167.35191,4
-2856x4031,-2855.928749,4031.329437,12
-2857x4139,-2856.954746,4139.418598,4
-2850x4074,-2850.117893,4073.939278,4
-3015x4030,-3014.760719,4030.151175,10
-3003x4117,-3003.286798,4117.469672,4
-2974x4168,-2974.138274,4168.288739,3
-2955x4088,-2954.784132,4087.932366,12
-2929x4156,-2929.496245,4155.726081,4
-2966x4131,-2965.791655,4130.690415,10
-2875x4185,-2875.383998,4185.356313,4
-2865x4083,-2864.637094,4082.618887,12
-3008x4109,-3008.32912,4109.113712,12
-2876x4178,-2876.040576,4178.456069,4
-2864x4109,-2864.103628,4108.712117,4
-3008x4124,-3007.953463,4123.825746,12
-2919x4127,-2919.379388,4126.747311,2
-2867x4052,-2867.35914,4051.524111,12
-2845x4192,-2845.009953,4191.947317,12
-2875x4167,-2875.183815,4166.797746,12
-3025x4335,-3024.617061,4335.306013,1
-3019x4405,-3019.498419,4405.095138,3
-3004x4319,-3004.396813,4318.84495,1
-3001x4403,-3001.464017,4402.870216,2
-2997x4261,-2996.818461,4260.690773,12
-2989x4358,-2989.444624,4357.583398,3
-2989x4391,-2988.942963,4391.373332,2
-2984x4336,-2984.49449,4336.00899,2
-2979x4244,-2979.345065,4244.087667,12
-2976x4382,-2976.119629,4381.60996,2
-2964x4330,-2964.020651,4329.559082,4
-2959x4227,-2959.327684,4227.022969,12
-2955x4257,-2955.478624,4256.560111,12
-2947x4272,-2946.797622,4272.127839,12
-2941x4275,-2941.354324,4274.848604,12
-2934x4308,-2934.239306,4307.602337,12
-2927x4268,-2926.869229,4268.373217,12
-2921x4383,-2920.509705,4383.267886,4
-2916x4248,-2916.09118,4248.328019,4
-2912x4271,-2911.848093,4271.117752,12
-2909x4223,-2908.531022,4222.542188,4
-2907x4373,-2907.003457,4373.232968,12
-2902x4341,-2902.264036,4341.380735,4
-2892x4327,-2891.641405,4326.983311,13
-2887x4312,-2887.042539,4311.760812,4
-2886x4267,-2886.364444,4266.757699,4
-2885x4401,-2885.13353,4401.386258,4
-2878x4308,-2878.397417,4307.727078,4
-2871x4354,-2870.995927,4353.937338,8
-2864x4232,-2863.757618,4232.324622,4
-2860x4331,-2860.030434,4330.708399,8
-2863x4349,-2862.515534,4349.391197,4
-2852x4377,-2851.504773,4377.003861,8
-3024x4268,-3024.41939,4268.425909,1
-3004x4288,-3003.594214,4287.627066,1
-2998x4313,-2997.982094,4313.0572,10
-2954x4362,-2953.564445,4362.090831,2
-2950x4322,-2949.916827,4322.125046,4
-2900x4245,-2899.640871,4245.236578,4
-2859x4258,-2859.46638,4257.754964,12
-3024x4359,-3024.421152,4359.031051,2
-2997x4362,-2997.260934,4361.521052,2
-2901x4408,-2900.964811,4408.068179,4
-2892x4285,-2892.211916,4284.60055,4
-2887x4386,-2887.298369,4385.638488,4
-2884x4289,-2884.165422,4288.820538,4
-2859x4396,-2859.182769,4395.966429,12
-2985x4256,-2984.970465,4256.367521,4
-2969x4265,-2968.981483,4265.363007,12
-2915x4362,-2915.413715,4362.280903,4
-2895x4223,-2894.816908,4223.297772,4
-3026x4312,-3026.393406,4312.488487,12
-3000x4411,-3000.345387,4410.941872,2
-2939x4252,-2938.546439,4252.257215,12
-3031x4451,-3030.676654,4451.090486,4
-3024x4516,-3023.889257,4515.510471,1
-3022x4482,-3022.328713,4482.251327,4
-3020x4591,-3019.704109,4590.831597,4
-3021x4562,-3021.398573,4562.380252,4
-3018x4536,-3018.125078,4535.523507,1
-3007x4577,-3007.01846,4577.481609,4
-2999x4469,-2999.339374,4468.690199,4
-2994x4592,-2993.733268,4591.969247,4
-2993x4485,-2992.639538,4484.858969,4
-2984x4554,-2983.675028,4553.899696,4
-2980x4523,-2979.757664,4522.707922,2
-2976x4447,-2975.987778,4446.501144,4
-2968x4432,-2967.846951,4432.498855,4
-2967x4474,-2966.625902,4473.657918,4
-2965x4532,-2965.12557,4532.205586,3
-2962x4463,-2962.339383,4462.707602,4
-2956x4587,-2955.93741,4586.609015,4
-2953x4573,-2953.317802,4572.657471,4
-2950x4596,-2950.466652,4595.654223,12
-2941x4428,-2941.31355,4428.231235,3
-2937x4553,-2936.653207,4553.089874,4
-2927x4605,-2927.398845,4604.616711,12
-2921x4556,-2921.238387,4555.997955,4
-2922x4492,-2922.237244,4491.862414,2
-2915x4466,-2915.058426,4465.901528,10
-2911x4529,-2911.272722,4529.45087,2
-2904x4569,-2904.104171,4568.759948,4
-2901x4505,-2900.946481,4504.921924,3
-2891x4587,-2890.883714,4586.565749,4
-2881x4515,-2880.908329,4515.082104,4
-2871x4427,-2870.663429,4427.005176,4
-2873x4522,-2873.339979,4521.803206,4
-2869x4420,-2868.832153,4420.365665,4
-2866x4475,-2866.23659,4474.65891,4
-2863x4446,-2863.439533,4445.619718,4
-2855x4587,-2854.68009,4586.762461,4
-2852x4567,-2852.299585,4567.075446,4
-2852x4460,-2852.391613,4459.546804,3
-2971x4501,-2971.194414,4500.767216,10
-2970x4586,-2969.533934,4586.057481,12
-2874x4562,-2873.883871,4561.836521,4
-2864x4554,-2864.240705,4554.406993,4
-2862x4434,-2861.985097,4434.31283,4
-2857x4501,-2857.311215,4501.355018,4
-3001x4485,-3001.032819,4485.033529,4
-2996x4553,-2996.239344,4552.58564,4
-2988x4569,-2988.080081,4569.290252,4
-2983x4459,-2982.760232,4459.399185,4
-2938x4432,-2937.902642,4432.445088,2
-2937x4532,-2937.096241,4532.084133,12
-2924x4589,-2923.972339,4588.685441,4
-2907x4511,-2906.652043,4510.721704,3
-2899x4551,-2899.01954,4550.697073,4
-2855x4528,-2855.360657,4528.180199,4
-2954x4522,-2953.900642,4521.983252,2
-2943x4538,-2942.784015,4538.10188,12
-2894x4466,-2894.288507,4465.829927,11
-2869x4543,-2869.010768,4543.434929,4
-3005x4503,-3005.076264,4503.071484,1
-2978x4443,-2977.793767,4442.816697,4
-2961x4491,-2960.998602,4490.855498,4
-2955x4552,-2954.922523,4551.836205,2
-2943x4424,-2943.309636,4423.784045,2
-2897x4520,-2896.932593,4519.950907,2
-2881x4495,-2881.366434,4494.732318,12
-2847x4596,-2847.227164,4596.376531,4
-2831x4500,-2831.463012,4499.989966,4
-2826x4463,-2826.119707,4463.255471,4
-2819x4503,-2819.460172,4502.672213,4
-2817x4583,-2817.026871,4582.805517,4
-2815x4478,-2815.3487,4477.567688,4
-2813x4598,-2813.317653,4598.43528,4
-2814x4565,-2814.202194,4565.121984,4
-2812x4538,-2812.272853,4537.639678,4
-2810x4495,-2810.390231,4494.890515,4
-2807x4431,-2806.799862,4431.38107,4
-2794x4444,-2793.909452,4444.221961,4
-2790x4594,-2789.949925,4594.340829,4
-2790x4600,-2789.76686,4599.970118,4
-2789x4430,-2789.23149,4429.92869,4
-2788x4524,-2787.8214,4524.134497,4
-2786x4462,-2785.649216,4462.305239,4
-2777x4441,-2777.493667,4440.646041,10
-2770x4522,-2770.000837,4522.464616,12
-2768x4550,-2767.547944,4549.765789,4
-2759x4581,-2759.309303,4581.155342,11
-2749x4513,-2748.920818,4513.183976,12
-2746x4536,-2746.265822,4535.733773,12
-2737x4563,-2737.384365,4562.512039,11
-2731x4470,-2730.712114,4469.747325,11
-2728x4436,-2727.548157,4436.168081,12
-2721x4494,-2721.491671,4493.960007,11
-2706x4537,-2705.709586,4536.866798,10
-2700x4457,-2700.426346,4456.594788,10
-2695x4481,-2694.661385,4480.591298,11
-2692x4424,-2691.701069,4424.059208,11
-2670x4537,-2670.180196,4536.526078,13
-2663x4464,-2662.578191,4464.097622,10
-2653x4545,-2652.577315,4545.091597,13
-2779x4511,-2778.831031,4510.955244,12
-2722x4520,-2722.280767,4519.838812,10
-2721x4442,-2721.078743,4442.294352,11
-2696x4448,-2696.287446,4448.325096,10
-2659x4538,-2658.626284,4537.640398,11
-2652x4603,-2652.228644,4603.144283,10
-2648x4478,-2647.736406,4478.351401,10
-2823x4555,-2822.696168,4555.423971,4
-2811x4514,-2811.037878,4514.350344,4
-2726x4529,-2726.024896,4529.03423,11
-2696x4473,-2696.29761,4473.058113,10
-2672x4505,-2671.564601,4504.748191,13
-2660x4588,-2659.73189,4588.072332,11
-2792x4548,-2792.010393,4547.830192,12
-2727x4597,-2727.428433,4597.291869,10
-2728x4592,-2728.429955,4591.912034,10
-2686x4444,-2686.017141,4443.648231,10
-2674x4606,-2673.563985,4606.313836,10
-2832x4511,-2832.370704,4510.785738,4
-2820x4427,-2820.187638,4427.243045,4
-2815x4484,-2814.505023,4484.159073,4
-2812x4454,-2811.702735,4453.895569,4
-2761x4540,-2761.290291,4540.093712,4
-2756x4563,-2755.781563,4563.394785,13
-2694x4575,-2694.412134,4575.335564,10
-2669x4454,-2668.909929,4453.60095,10
-2821x4368,-2820.76918,4367.991739,4
-2817x4401,-2817.084561,4400.839456,4
-2816x4338,-2815.561927,4337.971246,4
-2813x4259,-2812.577679,4259.484323,4
-2813x4225,-2812.663604,4224.551971,4
-2804x4237,-2803.561454,4237.023508,4
-2800x4389,-2800.451445,4388.601197,4
-2796x4354,-2795.539854,4354.454242,4
-2793x4310,-2792.945668,4309.979158,4
-2790x4347,-2789.562496,4347.026023,4
-2789x4243,-2788.971103,4242.988564,4
-2787x4258,-2787.120666,4257.715822,4
-2786x4226,-2785.789679,4226.397632,4
-2780x4316,-2779.531993,4316.151567,4
-2769x4386,-2768.908665,4386.199198,2
-2772x4353,-2771.960138,4352.780195,4
-2764x4250,-2764.233559,4250.334349,4
-2760x4398,-2759.926097,4398.091171,3
-2757x4224,-2756.876107,4223.943658,4
-2754x4261,-2754.015649,4261.444336,4
-2747x4323,-2746.520366,4322.813008,4
-2748x4291,-2747.589396,4290.94051,4
-2744x4272,-2743.902811,4271.851791,2
-2743x4406,-2743.358634,4406.470453,2
-2738x4302,-2738.030304,4301.739407,4
-2738x4270,-2737.64548,4270.431745,3
-2724x4286,-2724.070808,4285.819681,4
-2724x4261,-2724.218623,4261.476086,2
-2716x4237,-2715.517897,4237.357595,4
-2713x4358,-2713.288423,4357.572138,12
-2707x4245,-2707.250117,4245.186322,4
-2700x4307,-2699.62077,4306.574411,4
-2691x4279,-2691.101181,4279.167987,4
-2685x4369,-2685.134753,4369.139811,12
-2671x4238,-2671.140853,4238.46067,4
-2657x4363,-2657.348264,4363.244555,12
-2658x4348,-2658.130055,4348.428558,12
-2655x4235,-2655.011125,4235.001212,12
-2656x4262,-2656.242768,4262.012454,12
-2655x4324,-2654.648864,4323.694756,12
-2654x4395,-2653.902669,4394.809631,12
-2656x4285,-2655.785087,4285.033679,3
-2647x4280,-2647.223006,4280.102214,2
-2828x4309,-2827.531488,4309.263971,4
-2829x4340,-2828.888054,4340.282628,4
-2824x4284,-2824.112864,4284.00369,3
-2811x4307,-2811.250714,4307.444747,4
-2696x4339,-2696.044068,4339.418094,12
-2780x4408,-2780.207268,4407.925518,4
-2757x4282,-2757.473322,4282.173356,4
-2740x4370,-2740.164337,4369.69358,12
-2715x4310,-2715.148293,4309.819334,4
-2696x4369,-2696.183698,4368.529615,12
-2696x4258,-2695.730548,4258.094669,4
-2677x4256,-2676.648471,4256.20139,4
-2814x4273,-2814.131589,4273.297238,4
-2791x4297,-2791.073383,4296.892718,4
-2775x4276,-2774.894202,4275.895948,4
-2768x4261,-2768.477938,4261.250164,4
-2766x4329,-2765.834815,4329.287654,4
