coord_x,coord_y,pred
1243.374435,-419.735427,9
1248.923193,-394.807828,0
1250.672271,-281.3473705,0
1260.247069,-415.419013,9
1271.3337,-453.8537257,0
1273.094993,-286.6710058,7
1274.451217,-306.1428812,5
1283.290675,-374.6635827,0
1287.479593,-279.4673868,0
1289.163264,-441.4388097,5
1290.707969,-328.5869433,2
1294.587764,-314.4241582,8
1301.087759,-436.4867946,0
1304.625553,-451.9533021,7
1307.310051,-422.3870924,2
1306.99136,-393.8497651,7
1307.324388,-290.7468235,5
1314.211717,-347.3157173,8
1321.413999,-465.8735976,9
1324.715987,-413.843987,9
1325.297932,-323.2332869,8
1170.547418,-306.0579969,0
1195.283329,-345.3210484,8
1200.314245,-351.0552665,8
1219.970579,-348.2430262,6
1221.567251,-355.1386569,12
1248.528474,-305.5203268,8
1317.959658,-317.8183231,8
1180.319703,-350.2607047,8
1211.699587,-331.8961545,7
1257.933215,-346.3177975,2
1255.880951,-339.7532171,2
1288.906016,-301.0502542,7
1314.15572,-337.9397332,8
1314.627487,-380.2290101,7
1201.152698,-304.946278,7
1239.534541,-387.5694336,10
1283.715381,-401.1070837,2
1164.989679,-404.3015763,7
1198.019071,-363.5975211,9
1223.203183,-365.1263293,12
1239.833159,-394.4862195,10
1308.107934,-359.3183691,2
1157.399795,-251.643724,7
1160.26402,-79.8695284,10
1174.413001,-112.4091136,4
1186.860913,-98.52889188,0
1188.008385,-159.3301366,0
1194.818694,-209.2123341,8
1199.964893,-247.3886011,12
1203.818672,-153.7617253,4
1210.628416,-213.2540865,0
1214.331941,-175.8099219,0
1215.914124,-248.8727097,0
1239.646142,-90.21881464,0
1241.079715,-265.7204882,9
1257.457448,-184.098098,2
1261.80446,-169.2032975,1
1267.648528,-239.5459869,13
1271.169817,-103.6492048,5
1273.808831,-126.4570051,2
1278.54355,-134.418247,2
1278.784745,-86.72368078,2
1281.704219,-154.7495989,4
1280.874246,-169.1953227,5
1287.702757,-218.1568176,12
1292.835849,-110.1441972,10
1292.265558,-169.4369208,4
1306.092639,-202.8831984,5
1302.119874,-227.0090755,8
1310.443913,-172.6172544,10
1318.129725,-111.5001665,12
1173.843388,-251.5124394,5
1202.008685,-148.1231678,0
1220.134285,-100.635774,4
1318.811554,-205.0448502,5
1321.166289,-224.8258132,2
1154.586855,-156.3714108,10
1156.391726,-182.1293315,2
1177.755669,-192.1492755,7
1192.667788,-151.3190619,0
1222.672082,-117.693611,10
1242.289926,-218.9168988,0
1246.506903,-107.0333517,9
1261.305927,-264.6013484,9
1275.238345,-255.4454642,7
1290.879381,-239.9916381,5
1164.078839,-267.9007088,8
1164.146467,-216.5662,7
1182.653894,-153.9595519,2
1307.530792,-149.3892091,5
1324.372718,-159.2168981,5
1148.841799,89.65628388,5
1156.269751,-60.01025469,7
1155.457094,50.01753779,8
1155.610709,1.659176072,7
1163.278295,-12.08663113,7
1169.542665,63.56570808,8
1173.090333,-56.86490272,2
1173.585382,41.95907206,1
1179.64551,24.45474052,2
1195.683987,103.4268587,7
1199.42634,73.98639132,1
1197.116206,60.75223917,10
1199.396592,51.80664863,10
1201.518134,-36.86321272,0
1200.949576,-61.15904437,5
1203.253988,10.87078093,0
1206.0122,114.1471849,0
1215.593369,33.95561078,1
1216.81515,91.2796397,2
1229.512868,1.422426123,1
1231.539204,49.09482979,5
1259.416766,-14.58566319,9
1260.218585,-33.80815747,8
1262.738461,99.78662022,8
1262.152774,77.75316749,0
1276.287321,-43.04968859,2
1275.661679,86.85677831,7
1282.307554,109.3817189,2
1289.212465,-26.18109121,0
1284.563177,28.01933572,5
1289.484885,-57.36181782,13
1296.898092,28.16319145,2
1297.346577,113.2395234,4
1302.136936,17.46997324,1
1308.136169,-26.3347627,10
1313.939301,37.45286577,2
1314.086065,95.30938226,0
1318.096332,49.62867902,7
1321.887242,59.99149235,4
1324.653907,29.65430561,4
1161.794324,33.77292782,1
1194.51999,38.08212908,5
1198.071007,-14.53073847,7
1219.035538,69.0508005,1
1246.353565,30.1545287,4
1246.275385,40.52277116,4
1316.362488,87.29468204,0
1300.456434,51.57368376,7
1174.130271,7.213270341,8
1180.452082,10.20361754,2
1181.368447,84.76629183,7
1212.607077,-16.01041606,3
1226.325278,16.72212931,1
1226.59593,-11.87610904,3
1239.44673,86.08266919,5
1239.931562,-27.80331986,7
1256.410286,3.910132534,7
1295.09736,-36.99994109,7
1316.40777,-31.12528166,7
1157.974219,211.279481,1
1160.878065,175.1843973,2
1165.477573,181.3166364,9
1177.632225,264.8028184,7
1176.101262,155.1302675,12
1185.439743,169.3500223,1
1195.931592,240.1265859,12
1195.002545,292.0249526,7
1208.239726,157.8684688,7
1212.225034,255.3813385,1
1221.070644,301.6837126,4
1224.197831,224.8331411,7
1228.548957,154.6604363,0
1229.579779,185.3241185,7
1232.476234,208.8518301,4
1233.404538,303.8464548,1
1234.821896,252.3369209,5
1248.622069,173.3592276,7
1248.915443,269.0063843,7
1253.402379,245.4689133,2
1262.173975,301.1357623,0
1269.710407,310.2649146,0
1272.669288,196.3307911,0
1276.583565,290.1658461,12
1279.351746,154.7925001,7
1288.232077,207.2788912,7
1289.946635,256.8849498,7
1288.747865,267.3602011,0
1296.99754,232.6912219,4
1301.780334,169.9786351,1
1303.524319,215.5986284,7
1303.936669,245.4184526,4
1304.889236,284.5801835,7
1305.861836,181.4341109,1
1311.465943,238.1881221,4
1319.175093,203.4022782,0
1319.986388,260.677026,0
1320.463383,165.5066925,1
1329.313132,244.7963412,4
1331.510067,262.0421097,0
1337.806383,215.950879,7
1177.993521,270.8776717,7
1197.606162,207.0612984,7
1204.72432,186.5949485,1
1261.513624,231.0788303,7
1285.268447,231.9564674,4
1160.147537,285.5564103,7
1165.63067,234.7461646,7
1178.628898,310.8603806,7
1193.351411,313.6685743,4
1218.410958,316.9065166,10
1249.570347,314.5082651,0
1284.095909,276.9837285,4
1304.495935,316.3267059,4
1187.31457,150.4906013,2
1182.695234,191.764385,1
1224.069789,212.9197151,13
1235.462252,139.2281209,12
1269.756095,184.6093337,0
1302.107468,296.2624926,7
1326.076634,260.3139983,0
1330.498963,279.2499617,7
1296.517003,132.3402865,13
1156.322068,488.169668,7
1155.27632,437.8020086,7
1162.525139,514.4438996,7
1167.92631,393.9887684,4
1169.990974,458.1100956,1
1174.219253,449.154005,1
1182.374454,426.0047685,7
1182.347631,403.3756534,7
1190.969314,355.9866157,7
1188.325807,464.0179411,4
1192.576345,385.0942114,7
1199.079399,488.498664,7
1203.614347,452.7230203,4
1205.828766,504.5485622,13
1206.95189,419.0287371,4
1213.107249,463.1964305,7
1221.671375,428.2175742,0
1233.523767,434.4324863,7
1234.089633,467.6363518,7
1234.857071,446.5711339,7
1247.09972,462.7379831,1
1245.174083,428.8903541,7
1246.124848,440.1604495,1
1251.469842,391.9682891,1
1260.366521,504.5993399,7
1263.752079,443.8164689,7
1265.702857,352.0395698,7
1269.864173,360.7857075,7
1272.699248,410.2742525,7
1277.726487,476.7375,1
1276.974067,459.4202739,7
1283.155092,520.8280582,7
1284.496191,506.5500791,7
1290.923594,379.1741009,4
1294.049361,484.048912,1
1300.586787,506.1006121,7
1303.576067,377.470069,0
1311.822402,364.0210547,7
1315.161602,502.715624,1
1323.633575,451.3092037,7
1324.741836,359.9980373,0
1330.138448,513.8459793,7
1195.025921,405.7154616,10
1215.59848,382.1893789,7
1228.152977,363.4104331,7
1245.336442,509.705419,9
1301.73357,473.0637445,1
1222.165551,349.0846735,0
1243.78428,348.8411228,0
1304.267218,451.0619171,7
1256.254394,342.4289124,13
1326.482344,389.2946979,7
1157.296108,420.7334137,7
1158.261663,350.6454883,7
1189.303544,401.9646644,7
1242.309016,462.7676761,1
1270.164934,391.5031451,7
1272.067525,423.8764313,0
1284.183408,353.294648,12
1283.103001,483.3803772,12
1320.132822,516.9909866,1
1154.011431,671.8826359,7
1153.035357,656.1989199,4
1158.640266,694.2498692,7
1165.232169,612.9208356,7
1169.510246,655.4722539,7
1171.168825,591.8675269,4
1174.005251,568.2406465,7
1174.924885,577.3114024,7
1172.222052,715.5357683,4
1177.574939,550.879965,9
1181.661503,699.9517944,7
1191.340006,583.1650478,0
1190.396206,657.2818784,7
1198.306153,619.4435744,13
1202.157395,635.7375881,7
1211.200291,561.3082681,7
1200.209302,680.8981544,1
1217.768655,541.3218094,7
1226.200916,688.0662715,1
1229.390906,681.1475686,1
1230.15526,653.3064934,1
1235.736227,684.6766768,1
1242.715375,632.9134158,7
1243.60172,577.0668282,7
1251.570031,609.1093633,0
1252.625026,664.3192554,7
1256.071745,596.2329183,4
1276.645691,661.59696,7
1284.698219,631.3221483,7
1284.087807,571.2026921,7
1291.652112,602.1445587,7
1287.491335,647.9661769,10
1299.239903,599.216934,7
1299.784954,654.3461178,7
1307.807695,629.3318676,9
1308.686224,674.2883155,0
1326.719269,549.8085229,7
1191.703247,609.6331256,7
1259.252433,577.4478766,7
1304.334541,583.2310653,7
1312.201519,701.8477714,7
1335.471752,601.0206474,0
1178.315716,629.3583225,7
1189.688491,640.4925096,10
1191.504287,682.6796615,1
1197.222323,536.4350952,6
1206.57158,659.8375468,4
1213.561912,588.558611,7
1304.1176,552.7013469,7
1333.80298,613.3522379,0
1207.60693,549.4850738,7
1257.57642,539.4227895,7
1295.413254,591.5040847,13
1324.735821,635.8840131,4
1158.10703,637.4039606,7
1159.927251,552.1364576,9
1197.68059,565.6046336,7
1208.002088,636.6803816,7
1210.503025,656.3585954,4
1214.517179,621.1731184,7
1218.463683,672.4222858,0
1220.867435,647.9694318,1
1238.518734,593.8508688,0
1280.059605,694.9993663,7
1289.88297,712.9826374,7
1297.815264,619.3252812,7
1324.195856,696.7141272,7
1324.452824,660.237982,0
1332.027483,586.6353357,7
1154.382085,809.9536865,7
1155.365994,758.8920139,7
1160.581613,750.5788161,7
1159.604803,776.2829742,10
1165.092417,756.6267481,7
1165.399449,808.3551526,0
1175.939534,833.1820306,4
1179.862826,781.1705469,7
1179.566293,915.7316957,5
1187.698201,760.6910274,1
1189.194806,893.9116828,5
1192.873515,742.9191699,7
1196.821908,838.1470096,4
1204.225733,783.8516792,7
1211.261729,879.1979232,7
1223.751454,786.7159927,7
1228.067251,868.6629185,1
1232.890123,845.4730338,7
1240.199559,745.2873226,13
1243.724577,877.1257091,7
1256.52891,779.5152105,7
1257.070464,886.8997037,12
1259.277929,792.1060037,7
1265.408243,839.3239584,7
1267.840314,921.2807376,10
1274.895619,869.1037839,7
1273.201905,834.138484,7
1283.928641,791.3899687,7
1285.661936,763.3970045,9
1287.316401,740.3468649,7
1286.633953,774.9870441,1
1290.820444,833.6142814,5
1305.23293,872.9160426,12
1326.286925,764.7369637,6
1328.431894,839.9573968,13
1331.025014,798.0550105,7
1334.858103,776.6300972,12
1336.380029,769.9696455,12
1336.839213,905.842826,13
1198.441934,885.8838626,7
1199.233294,774.1631047,4
1231.050252,813.6726748,7
1260.20698,903.0490756,1
1258.715494,874.0558748,7
1263.27969,766.7213786,6
1318.148064,890.769795,0
1319.61034,798.6402061,7
1333.07799,917.6616285,10
1159.749533,870.0457024,7
1188.957072,875.1418407,0
1217.680268,869.4121321,1
1230.487251,835.4083768,0
1250.161255,795.633412,1
1311.848946,768.2222954,7
1313.032501,777.5879196,4
1334.84044,746.9293292,7
1277.73815,804.7075203,7
1317.111325,840.9040417,13
1154.167597,829.5060778,7
1200.663936,757.7908037,7
1233.953324,755.5033425,7
1242.043676,739.6280208,13
1265.182435,759.075248,6
1275.35264,856.127157,7
1302.171941,896.45355,0
1339.021923,914.2032193,10
1351.731823,773.6574204,6
1352.174991,754.6322339,0
1354.364546,861.4858885,0
1359.220156,800.8410565,1
1363.886627,843.1989125,6
1366.044155,744.1721632,0
1370.207381,856.9982805,10
1371.43525,829.4524385,0
1374.111477,798.4000812,4
1374.816543,784.8999073,4
1376.409462,908.6690902,6
1382.500636,855.1305618,0
1385.957904,753.9694095,4
1387.33339,884.4077741,0
1396.564071,882.9558468,0
1400.872261,817.6651012,4
1400.212292,862.3253159,6
1403.935585,907.7219571,0
1416.604392,907.9921275,4
1420.895424,800.3303704,10
1423.943386,857.5162111,0
1426.058377,842.6662118,4
1436.16834,892.537632,0
1433.227285,914.6999255,10
1440.466588,920.4172755,0
1444.524927,779.7890291,10
1446.292578,740.2162261,7
1453.796678,816.0322653,10
1472.50955,776.1534035,10
1479.127115,843.6728862,10
1486.323895,907.3100215,0
1491.119968,757.1911681,10
1497.916814,859.4763419,10
1498.054202,786.4003955,10
1504.144273,764.1873752,10
1502.715718,886.236095,0
1504.454439,879.7831129,0
1511.309712,749.8259328,10
1512.278085,875.5018038,0
1513.825302,813.425221,10
1514.658295,919.1706851,0
1515.658752,826.2894851,12
1527.033207,773.2887861,10
1412.671102,895.2238051,6
1419.506534,919.6073897,4
1467.909377,875.0157229,4
1357.264517,890.2162204,0
1377.596706,750.9243406,0
1377.839875,809.4014297,4
1390.217135,845.8001787,0
1426.392559,866.7543032,0
1456.67616,809.3798665,10
1475.827572,810.6500167,10
1487.507933,781.5993037,10
1531.61325,842.1631466,10
1466.091878,741.067577,12
1375.257741,900.8696392,6
1407.369347,787.1297162,6
1460.266014,896.2519597,6
1495.656114,854.2582498,10
1356.345785,639.4938441,7
1361.917617,602.4627657,7
1367.856882,611.5133923,7
1364.25219,714.1646251,6
1366.569447,544.7524725,7
1368.565619,701.085451,0
1370.31339,585.3982629,0
1411.234898,550.3976725,1
1417.976674,604.3006466,1
1421.34527,650.7344963,4
1421.618986,640.6223751,4
1428.750418,599.3982144,7
1446.492144,543.2589852,4
1446.621273,581.1183493,1
1458.671525,608.4216237,1
1465.996875,714.0528484,10
1469.222619,554.6777512,1
1473.908144,535.8566694,0
1481.147761,622.7071694,7
1485.688909,692.6236168,0
1488.496904,601.8904508,0
1491.841795,561.121694,7
1494.389353,635.0346759,10
1496.960647,719.432684,4
1500.238387,659.2432561,12
1514.785129,699.8604282,10
1518.98013,640.8604422,6
1519.18245,706.6618273,10
1525.210762,533.0375468,7
1528.480825,623.8489812,0
1358.282927,648.7266887,7
1383.806679,554.6168235,7
1381.147982,549.5686513,7
1401.956993,571.7268095,12
1435.511753,668.1719418,6
1462.217394,684.6998845,10
1513.393923,574.2695137,1
1515.248323,673.0541895,4
1516.443309,595.4029439,12
1428.966745,587.3582286,0
1463.931432,587.3182458,7
1463.026318,650.6615687,0
1358.862176,654.6483759,7
1460.10637,563.4857991,7
1519.583182,624.2955635,6
1423.900693,711.7757237,10
1372.095526,482.454816,0
1373.529563,405.6722566,1
1378.22477,456.1073085,7
1380.545445,491.1598329,4
1380.268682,411.1844513,9
1374.069604,428.6109459,5
1386.183093,376.1730033,0
1386.531438,362.9834336,1
1400.963851,414.6883079,12
1399.569475,399.2151285,12
1403.768102,358.8625719,7
1419.046052,479.8794323,7
1425.016856,445.4954139,1
1421.105975,386.6915256,1
1423.670061,361.165823,7
1431.536007,458.6616711,8
1433.833263,346.0184926,1
1433.223732,500.2298063,12
1439.366678,385.0574133,7
1443.146372,412.129501,7
1452.647215,502.1299548,0
1457.596049,484.7738838,7
1461.444345,464.1473463,7
1461.677291,405.264338,0
1476.056757,505.6432226,1
1486.429375,488.6846059,1
1487.770966,411.5103816,12
1501.732776,353.1555646,10
1503.578032,416.9811415,1
1511.70337,443.0538293,1
1516.376551,424.1719543,0
1526.747965,432.9009489,13
1528.300195,518.9083577,7
1532.655111,476.7170671,10
1538.289243,493.397937,1
1374.135675,393.7086783,1
1382.874968,344.4722852,12
1406.785605,345.5636183,7
1480.806566,390.8696142,13
1357.601738,344.7774989,7
1452.776578,349.0687939,7
1453.911034,441.8127155,4
1458.928515,455.9722783,7
1461.928823,426.1256456,7
1488.383596,444.1830047,7
1505.246229,396.397272,1
1530.072443,368.1467822,1
1537.231067,458.9925511,1
1389.030245,478.6921422,7
1436.911733,396.5892472,7
1503.721918,504.958182,1
1515.62493,473.2032162,1
1513.964011,503.7183197,1
1520.432182,459.5362569,1
1386.333291,393.632836,5
1404.038705,482.2691759,1
1405.08812,445.709991,1
1405.910891,494.4411228,4
1423.722306,457.6589264,8
1448.740898,482.9414877,7
1475.190935,337.2846324,7
1524.201801,484.1359569,7
1534.042656,498.2243684,1
1352.477144,249.0936681,14
1353.092942,136.1353178,4
1360.769305,249.0854894,14
1368.632236,263.0622221,7
1370.421764,165.0896501,0
1380.240853,245.1125353,1
1380.856808,315.6722955,5
1384.949445,293.9954577,0
1390.441107,257.3732853,4
1394.030523,215.730062,12
1396.048557,193.5863518,7
1401.039326,269.77809,0
1411.499739,247.7128184,1
1419.103398,251.1706791,1
1420.810787,148.4749396,7
1422.50238,188.7007593,0
1422.338112,181.8007004,0
1427.38609,272.6495486,12
1429.60514,155.2125475,7
1432.141225,253.4379638,7
1435.782392,209.8372232,7
1450.446785,194.3313205,10
1456.652409,154.4473095,5
1453.337029,150.495422,5
1457.064167,213.2089461,1
1459.658644,282.9720933,1
1469.309006,252.7671653,1
1472.485174,161.1607989,7
1500.564599,251.0744986,1
1508.141273,306.8054146,7
1518.39517,185.1436294,1
1516.044388,303.1317719,7
1527.581891,173.7646265,1
1525.816963,264.3303568,7
1531.601063,210.2676287,13
1531.519726,195.1000518,1
1362.325463,213.2584888,1
1365.707985,317.7052563,0
1372.732747,188.8288933,0
1441.34906,273.5416253,7
1453.069797,169.5508131,5
1461.302847,191.3563785,13
1490.537845,201.381953,4
1503.450976,137.5287468,7
1521.154702,166.5379748,1
1383.266889,176.7806572,13
1402.077318,144.5749817,7
1405.213508,172.8727255,1
1432.532577,198.5521665,7
1475.467126,316.7066274,7
1480.616338,216.1724826,10
1386.642783,233.1953161,1
1439.070886,214.8526789,7
1443.948819,303.0197563,1
1465.468043,144.903885,1
1501.984645,236.8727127,0
1530.114638,301.4153539,1
1350.967935,195.2553358,7
1441.2262,195.8314214,1
1449.99801,243.3264954,13
1457.067823,264.3368495,7
1472.38182,234.4298435,7
1489.698801,162.493193,5
1491.956113,254.2147231,1
1496.935089,295.3023743,1
1514.467921,282.7758017,7
1526.757218,242.6662059,7
1350.84498,71.61790165,10
1352.082304,-24.76379553,10
1369.371858,15.61465401,1
1377.387127,75.76546696,4
1384.842581,-48.19484871,5
1390.595794,115.6597083,9
1392.382989,85.83797831,1
1396.345718,21.32896507,2
1401.780555,95.73560404,2
1412.431689,-15.50134605,7
1419.216113,50.06337562,4
1439.958947,23.32446796,1
1436.957715,1.725105525,0
1435.826094,85.96263186,10
1439.750749,65.52207511,2
1463.96118,27.05724263,1
1464.686595,-2.818335993,1
1466.139093,-58.19305493,12
1465.903324,75.68165057,5
1483.13074,27.41601354,1
1497.811561,39.20133089,1
1500.776742,-47.92277962,2
1501.313477,107.1484165,0
1503.824612,87.9223256,7
1505.942787,-67.04795589,4
1511.767184,11.59606996,0
1510.349383,61.61638257,7
1512.635671,-18.25533962,1
1513.830741,43.58775141,1
1525.179251,-70.55950165,1
1525.456464,-26.4476781,7
1528.709353,87.95801641,7
1530.447008,64.4161801,12
1357.86661,85.47347398,0
1357.193032,0.74236179,1
1363.117956,41.26225984,4
1364.095449,90.11240317,0
1410.153962,-45.14100157,1
1444.088347,-24.14619282,0
1457.221527,85.34926751,0
1472.045315,53.77072751,5
1479.394886,-33.87859048,0
1513.499549,82.27449412,1
1398.547265,50.85407014,8
1418.622203,-26.19804376,7
1431.524615,61.50619119,2
1440.12378,101.4941658,7
1521.286367,-50.41681384,1
1372.700286,34.81927647,8
1374.770838,-14.59915572,13
1460.804489,108.8679048,7
1514.665626,118.059591,7
1536.273446,-5.465102642,4
1372.684354,-0.968273517,7
1411.946277,73.57040484,7
1418.002929,4.463619094,7
1424.195392,-9.651040569,12
1434.159991,28.58577575,1
1473.272396,25.53481017,1
1529.71648,-13.97798423,4
1366.181249,-172.3594218,5
1367.326074,-157.3619948,2
1371.953976,-241.8135191,2
1373.452772,-197.4935455,2
1384.310479,-104.6266671,4
1386.37621,-155.5114003,2
1391.32101,-177.5573575,7
1389.754884,-261.0345808,5
1389.005648,-98.32817091,4
1397.295694,-141.4738355,1
1404.810023,-123.7807292,2
1406.870749,-159.1467266,2
1416.179611,-180.9417113,8
1425.990214,-206.7292864,2
1432.020194,-160.7149417,1
1438.328405,-267.9945058,2
1434.792969,-91.24964963,1
1442.055093,-242.2499296,7
1441.470808,-133.555064,2
1443.83851,-121.6904709,2
1454.509021,-149.6196717,2
1459.133631,-193.9033942,8
1459.309563,-168.1522182,5
1475.046851,-251.4029189,4
1490.682212,-142.0032182,2
1491.65316,-131.9840608,2
1496.827653,-237.6363769,9
1501.512746,-260.847172,1
1500.45216,-229.3886418,4
1500.221705,-150.2837659,2
1520.211145,-137.4355202,9
1516.617997,-99.20147092,2
1523.387783,-153.579956,2
1528.140814,-265.3002347,2
1390.079142,-121.6907508,2
1414.059788,-143.1454392,1
1425.426442,-185.2796674,2
1428.728221,-169.9753795,1
1437.187594,-178.6971522,2
1507.076321,-220.5414177,0
1515.580246,-198.8098438,13
1366.711313,-102.2994348,2
1385.522692,-218.6117987,2
1381.443946,-87.26681375,5
1386.432867,-195.9315196,13
1411.800137,-106.0458485,2
1460.393062,-96.91549758,9
1457.56163,-218.9440461,2
1482.460349,-110.9693414,8
1495.841522,-194.6495302,9
1497.328642,-184.7040823,9
1349.25005,-236.0875113,8
1361.030676,-250.5429729,2
1410.621267,-241.8353453,1
1426.443401,-89.80432957,9
1435.091367,-111.919434,2
1442.785075,-208.7916697,8
1463.994139,-241.9045047,5
1479.21616,-152.4663514,2
1496.875639,-245.1660726,2
1520.275905,-184.2749504,13
1360.087863,-458.4338409,8
1363.631768,-376.4051205,2
1363.503775,-318.8412372,2
1363.746375,-303.4500591,8
1363.499012,-451.8510963,8
1363.885461,-440.1458736,7
1366.887969,-400.1963792,2
1381.801538,-343.3350169,12
1380.204613,-367.4262105,2
1383.71234,-389.6526979,2
1393.349906,-413.3234078,2
1396.751194,-325.06939,7
1399.796346,-410.5130477,2
1401.89493,-438.2180177,5
1405.880163,-461.1716736,2
1410.3054,-379.641312,2
1418.389149,-284.8109162,0
1429.947041,-380.1007295,2
1427.491258,-297.0887217,4
1437.703881,-277.4612484,10
1440.75846,-396.0614667,2
1442.087741,-282.91193,10
1448.15359,-321.3559094,2
1448.86482,-393.5126834,2
1463.336772,-443.1013338,9
1465.023046,-425.7318768,2
1465.847005,-373.6732283,1
1470.044778,-292.3939638,5
1477.688694,-408.6511015,2
1489.060405,-300.3286524,8
1490.675029,-284.4801824,0
1491.625573,-440.0363108,4
1493.410007,-389.6350227,0
1494.897694,-334.1502977,2
1497.762311,-398.4592375,0
1500.824113,-429.9043617,0
1507.295619,-371.9046656,12
1517.462402,-383.3939637,12
1518.517484,-466.2449869,4
1519.501634,-300.6648047,2
1523.369984,-356.6615627,4
1523.666088,-421.5296289,2
1524.093548,-315.740818,5
1363.683556,-388.0781131,2
1392.602161,-438.6362552,4
1404.663626,-335.3982993,0
1404.847466,-428.7564336,9
1419.109102,-390.183642,2
1430.441404,-450.7518905,9
1500.171089,-353.7999096,4
1517.271801,-431.4156316,9
1399.095014,-390.4013549,4
1413.30648,-461.0144174,2
1422.927569,-406.3624943,2
1428.403051,-439.5030456,12
1435.309714,-395.8301729,2
1441.660387,-362.4644833,1
1496.274042,-422.9397852,0
1507.196497,-402.2734125,2
1538.561381,-391.0123901,10
1477.761333,-318.2742682,7
1389.985718,-366.5657293,2
1441.464641,-347.3406044,2
1450.264077,-336.7718252,2
1457.512926,-433.3255429,2
1461.155021,-302.7940145,2
1477.696347,-346.4288755,8
1484.240817,-378.4041739,2
1490.775755,-360.1945125,2
1510.696683,-376.9616719,12
1354.406308,-607.0235914,10
1352.51078,-598.4797603,0
