"","x","y","c","z"
"210",-2828.130394,119.8140544,1,6
"211",-2823.874169,14.08362491,1,6
"212",-2802.09071,2.918432529,1,6
"213",-2756.760863,58.91634133,5,0
"214",-2882.933401,80.673076,8,6
"215",-2908.97483,-39.6744265,1,6
"216",-2828.980202,82.37147493,8,6
"217",-2813.908808,-29.25208137,1,6
"218",-2797.101177,95.76220513,1,6
"219",-2763.522946,-40.902014,1,6
"220",-2916.704298,169.3486315,1,6
"221",-2907.522847,198.4740317,1,6
"222",-2905.412522,150.6538757,1,6
"223",-2903.339277,283.3354846,1,6
"224",-2901.081898,183.3888907,6,6
"225",-2888.472942,217.3773643,1,6
"226",-2880.980619,260.1840885,3,6
"227",-2880.09719,268.0260388,1,6
"228",-2878.475999,333.1943587,1,6
"229",-2872.531253,196.6071862,1,6
"230",-2861.885148,160.1601285,9,6
"231",-2861.864851,259.7791203,3,6
"232",-2854.542908,314.3295218,3,6
"233",-2848.366725,263.4726441,10,6
"234",-2846.101786,229.7399589,6,6
"235",-2842.004428,285.6744864,10,6
"236",-2836.238691,173.9790257,1,6
"237",-2833.557852,305.6619537,1,6
"238",-2835.421401,230.4416698,1,6
"239",-2831.343094,193.7931037,1,6
"240",-2825.984334,319.9686158,14,6
"241",-2824.598765,280.1903889,1,6
"242",-2822.24466,261.3884685,1,6
"243",-2821.055149,301.294809,1,6
"244",-2819.114688,182.084455,1,6
"245",-2816.570097,214.6634636,1,6
"246",-2815.803614,166.6173032,6,6
"247",-2809.406871,305.5189454,6,6
"248",-2799.855906,235.5509479,3,6
"249",-2797.748503,161.2024018,13,6
"250",-2795.802767,177.7862258,3,6
"251",-2785.588754,210.4618642,1,6
"252",-2783.842471,230.075104,6,6
"253",-2782.390418,294.0033496,5,0
"254",-2778.898839,260.3064032,9,6
"255",-2768.138765,310.0660714,6,6
"256",-2765.526842,189.1433305,1,6
"257",-2763.867518,299.8822413,6,6
"258",-2762.16252,217.1831449,14,6
"259",-2756.288432,250.311893,3,6
"260",-2755.022008,213.6179813,8,6
"261",-2741.794896,239.9497507,3,6
"262",-2739.486872,181.727671,6,6
"263",-2925.264065,259.6328883,1,6
"264",-2888.794689,330.074255,1,6
"265",-2854.422384,280.9930553,3,6
"266",-2791.668062,281.5470508,1,6
"267",-2755.88116,232.527056,10,6
"268",-2743.77498,309.1789518,12,2
"269",-2902.970666,243.2144382,3,6
"270",-2901.253274,252.3799614,1,6
"271",-2895.318406,183.7624182,1,6
"272",-2892.013878,293.9128806,1,6
"273",-2759.718725,273.2588001,8,6
"274",-2769.274652,169.1308253,1,6
"275",-2897.167404,319.8843101,1,6
"276",-2886.898983,239.5871549,10,6
"277",-2793.099854,209.3062509,1,6
"278",-2766.611766,199.0242596,1,6
"279",-2923.409082,530.5759569,12,2
"280",-2917.097384,411.6677016,12,2
"281",-2880.731125,467.2924225,10,2
"282",-2881.0477,372.3631776,12,2
"283",-2879.714709,496.3969478,0,2
"284",-2872.19038,420.8127502,14,2
"285",-2873.049945,530.1092296,12,2
"286",-2871.90341,382.0428666,12,2
"287",-2864.605639,459.3352177,12,2
"288",-2862.866125,484.3636821,10,2
"289",-2859.984305,432.1479392,12,2
"290",-2859.217067,414.8187206,12,2
"291",-2854.243014,399.905193,12,2
"292",-2849.983865,426.566887,12,2
"293",-2838.39462,389.3359257,12,2
"294",-2833.443267,478.4083089,12,2
"295",-2824.608192,413.4808507,10,2
"296",-2816.564499,424.0133799,12,2
"297",-2814.140101,355.8913429,12,2
"298",-2804.5767,523.7477498,12,2
"299",-2804.51606,446.7593546,12,2
"300",-2800.839411,477.0414954,12,2
"301",-2798.574759,350.3044495,10,2
"302",-2790.083251,479.7470636,12,2
"303",-2788.200054,372.849156,6,2
"304",-2788.821506,403.2072283,12,2
"305",-2787.889955,421.0910186,12,2
"306",-2779.454367,434.9619701,12,2
"307",-2776.611113,427.2233061,6,2
"308",-2773.472453,483.1049969,12,2
"309",-2776.180957,452.1530141,8,2
"310",-2762.107635,382.2970591,12,2
"311",-2766.28254,398.678002,12,2
"312",-2758.962188,483.6124071,10,2
"313",-2755.195315,461.226868,12,2
"314",-2746.228099,505.4959417,12,2
"315",-2741.997988,447.9758682,11,0
"316",-2738.043178,497.0169214,12,2
"317",-2923.170208,378.2393976,12,2
"318",-2913.047121,382.2539467,6,2
"319",-2861.233113,473.71313,14,2
"320",-2839.569353,511.7298005,12,2
"321",-2829.558413,507.1387859,12,2
"322",-2818.84698,369.1597955,3,2
"323",-2803.080699,391.694732,12,2
"324",-2802.876012,512.7115687,12,2
"325",-2773.257964,529.4329528,12,2
"326",-2767.583689,508.1117574,12,2
"327",-2750.815511,480.7336112,12,2
"328",-2914.103379,355.9197584,0,2
"329",-2909.262941,472.5450363,12,2
"330",-2851.792709,521.6829053,12,2
"331",-2851.130384,490.9765123,12,2
"332",-2844.599733,484.7868129,12,2
"333",-2842.615297,449.996092,12,2
"334",-2818.858306,387.8199343,12,2
"335",-2805.180447,366.7920844,12,2
"336",-2799.196877,455.2909055,12,2
"337",-2795.130443,525.1440152,12,2
"338",-2759.395534,355.5883798,12,2
"339",-2861.791783,369.6557516,12,2
"340",-2915.435017,494.8504924,12,2
"341",-2894.990517,403.2892206,12,2
"342",-2850.046256,353.904956,6,6
"343",-2808.384625,425.9511495,12,2
"344",-2770.229158,516.0732402,12,2
"345",-2752.55773,509.6955611,12,2
"346",-2739.578526,382.4912511,12,2
"347",-2766.377416,462.2870437,12,2
"348",-2764.232468,456.4554501,12,2
"349",-2925.573756,691.7004656,14,0
"350",-2922.548992,572.0406645,6,0
"351",-2909.223341,707.5595417,5,0
"352",-2908.415525,660.2504824,6,0
"353",-2907.392233,604.6370459,5,0
"354",-2904.837976,689.6599988,5,0
"355",-2889.326908,587.2332706,5,0
"356",-2872.562583,616.7698847,8,0
"357",-2869.590231,729.446144,10,0
"358",-2861.927795,605.9019627,5,0
"359",-2860.76973,733.191226,11,0
"360",-2858.837391,572.1270154,5,0
"361",-2852.000583,695.1977756,5,0
"362",-2846.756897,643.5586292,0,0
"363",-2847.612176,711.5829329,11,0
"364",-2831.938825,693.3633284,5,0
"365",-2833.237863,577.4648287,6,0
"366",-2819.551047,638.0477796,5,0
"367",-2813.162636,652.8191494,5,0
"368",-2814.837406,719.6718285,5,0
"369",-2810.512278,682.999414,8,0
"370",-2808.056742,734.8934859,5,0
"371",-2795.661158,699.422599,6,0
"372",-2785.861169,723.9202484,5,0
"373",-2779.57551,687.2051268,5,0
"374",-2779.975111,610.2298257,5,0
"375",-2776.217733,603.0612658,5,0
"376",-2772.62875,574.7971677,5,0
"377",-2768.037088,631.8472311,9,0
"378",-2764.648122,555.5095695,5,0
"379",-2753.565479,572.9212809,14,0
"380",-2746.64062,550.5648244,5,0
"381",-2746.76413,725.3775756,5,0
"382",-2744.154143,696.4111133,5,0
"383",-2743.031656,599.3928187,5,0
"384",-2742.823216,564.1527448,10,0
"385",-2892.367787,688.2945939,5,0
"386",-2881.404154,729.2731073,5,0
"387",-2873.131256,715.1837294,8,0
"388",-2846.478539,603.7082092,14,0
"389",-2840.659564,679.9958187,8,0
"390",-2837.537258,726.5214454,5,0
"391",-2821.936554,669.0646594,5,0
"392",-2811.753158,664.80214,5,0
"393",-2812.133587,601.7231813,5,0
"394",-2802.440623,577.3409653,5,0
"395",-2798.415065,671.9883373,14,0
"396",-2762.602878,687.2199638,6,0
"397",-2759.651335,585.6126033,5,0
"398",-2914.151016,711.1610493,5,0
"399",-2900.413646,630.9752794,14,0
"400",-2902.198737,730.4626995,5,0
"401",-2874.086531,663.5629097,11,0
"402",-2857.30155,697.9417169,12,0
"403",-2832.048349,715.4446909,5,0
"404",-2790.505881,653.1840394,5,0
"405",-2771.076865,660.1069679,12,0
"406",-2760.414861,606.3389556,5,0
"407",-2770.843393,706.1352099,5,0
"408",-2918.780921,618.1747565,6,0
"409",-2896.881098,682.2980392,5,0
"410",-2877.160957,564.4820498,5,0
"411",-2854.828473,720.6671282,5,0
"412",-2784.954207,554.8843308,5,0
"413",-2758.105081,699.4533922,5,0
"414",-2747.372315,608.7879016,5,0
"415",-2917.979548,768.6358205,6,0
"416",-2919.657725,875.9346419,5,0
"417",-2910.926637,767.1300535,6,0
"418",-2906.615673,792.9152048,11,0
"419",-2907.805337,918.445619,8,0
"420",-2907.587086,854.8644385,5,0
"421",-2891.464331,764.3355325,5,0
"422",-2887.137332,856.2045601,5,0
"423",-2886.646959,750.0714893,5,0
"424",-2886.877703,839.8547851,11,0
"425",-2883.70764,893.8744603,5,0
"426",-2880.657571,791.9640237,5,0
"427",-2877.85591,932.6296109,5,0
"428",-2870.844765,890.041343,6,0
"429",-2862.78728,911.3803881,1,0
"430",-2858.900693,766.3122536,5,0
"431",-2852.319691,882.2178899,5,0
"432",-2852.276139,821.3562299,6,0
"433",-2844.989604,915.1163322,10,0
"434",-2826.77421,754.478419,10,0
"435",-2821.201026,923.6946169,5,0
"436",-2825.457762,858.4175303,11,0
"437",-2823.811324,888.8156542,5,0
"438",-2806.538756,757.5672132,5,0
"439",-2807.091844,840.7291314,5,0
"440",-2805.070773,885.9267538,9,0
"441",-2796.284242,923.2123331,6,0
"442",-2795.461146,913.2026795,6,0
"443",-2792.303555,906.7078631,5,0
"444",-2785.976767,784.7760834,5,0
"445",-2780.560455,803.7533052,10,0
"446",-2779.605472,829.3759462,5,0
"447",-2773.848877,771.5437757,5,0
"448",-2769.434686,920.0739656,10,0
"449",-2766.163955,889.0119272,5,0
"450",-2759.294116,815.5572016,5,0
"451",-2756.896039,782.9348008,5,0
"452",-2750.346483,895.4079985,6,0
"453",-2740.77466,771.3104683,5,0
"454",-2742.691127,915.7658447,12,7
"455",-2918.551424,815.8585788,9,0
"456",-2918.813772,859.9653178,5,0
"457",-2892.740327,789.7622076,5,0
"458",-2864.39157,781.8992406,5,0
"459",-2832.838999,783.8658989,14,0
"460",-2813.031594,815.5035954,5,0
"461",-2774.694165,761.5124637,5,0
"462",-2864.860177,793.6447089,5,0
"463",-2852.204134,865.2785388,5,0
"464",-2817.469835,800.9845657,5,0
"465",-2792.223738,797.6223866,1,0
"466",-2770.534489,865.7001263,5,0
"467",-2753.627712,866.7804135,6,0
"468",-2852.068614,838.2107982,8,0
"469",-2861.309784,756.0303037,11,0
"470",-2834.840687,769.0972099,5,0
"471",-2829.808656,804.9472146,5,0
"472",-2810.63363,782.2276753,5,0
"473",-2801.762806,897.0199238,5,0
"474",-2794.181551,828.9937221,6,0
"475",-2750.996838,797.0947134,5,0
"476",-2743.566588,782.8404794,5,0
"477",-2914.942909,1025.700335,5,0
"478",-2907.447739,1092.300726,5,0
"479",-2905.612037,996.4585721,8,0
"480",-2903.100353,1068.798029,11,0
"481",-2900.62753,1024.154049,6,0
"482",-2896.808497,990.6863917,6,0
"483",-2890.347956,1106.3132,5,0
"484",-2888.18574,1039.196374,5,0
"485",-2887.57161,957.7337612,5,0
"486",-2885.821275,1115.319195,9,0
"487",-2880.289979,1064.654593,12,0
"488",-2874.054556,1116.121304,5,0
"489",-2867.565954,1090.335082,5,0
"490",-2866.124057,1050.158866,12,0
"491",-2865.754256,982.4056122,6,0
"492",-2858.589561,1004.872775,5,0
"493",-2852.855385,1046.966055,5,0
"494",-2845.863919,1132.536169,5,0
"495",-2845.3708,1058.111715,5,0
"496",-2840.421101,999.9991722,5,0
"497",-2835.246747,1076.108899,6,0
"498",-2833.603096,980.9065691,9,0
"499",-2833.003759,1102.401741,0,0
"500",-2833.475613,958.3800824,5,0
"501",-2831.560703,1119.722753,6,0
"502",-2814.797756,1062.831399,5,0
"503",-2815.202225,1055.36622,5,0
"504",-2810.562705,1027.722284,5,0
"505",-2810.101188,951.3509584,5,0
"506",-2806.917402,1109.718337,8,0
"507",-2795.517682,994.9389852,8,7
"508",-2791.914765,1070.159323,5,0
"509",-2791.630891,1056.114743,5,0
"510",-2791.853035,981.0271625,10,0
"511",-2784.945087,1092.562432,1,0
"512",-2777.294535,975.3570034,12,7
"513",-2772.433756,1071.482868,5,0
"514",-2769.831876,953.6149344,6,0
"515",-2767.860973,1062.76271,5,0
"516",-2761.325081,1095.444387,12,7
"517",-2757.311242,962.5749069,6,7
"518",-2752.325167,986.0187147,13,1
"519",-2741.721694,1105.252905,8,7
"520",-2743.144058,1026.133949,1,6
"521",-2738.74031,956.8961927,12,7
"522",-2738.216439,1124.937005,10,7
"523",-2736.348685,1078.706479,12,7
"524",-2847.967123,1097.77428,10,0
"525",-2844.013587,977.7542674,5,0
"526",-2825.999206,1038.888434,14,0
"527",-2754.697078,1071.768263,0,7
"528",-2745.3848,1090.739987,10,7
"529",-2880.505601,1082.3953,5,0
"530",-2860.829584,963.460271,5,0
"531",-2829.427168,1032.768882,5,0
"532",-2743.631164,1061.676176,7,3
"533",-2737.841937,996.7869413,1,6
"534",-2825.458348,961.4195201,6,0
"535",-2824.379507,1023.772976,5,0
"536",-2819.086765,1002.918106,5,0
"537",-2769.937248,983.2085658,5,0
"538",-2897.733708,1131.505306,5,0
"539",-2724.514354,1004.569167,1,6
"540",-2723.265643,1077.700287,12,7
"541",-2715.982673,977.858411,7,7
"542",-2711.930563,1017.760549,12,7
"543",-2715.75346,1121.168554,12,7
"544",-2707.413759,1067.598916,7,7
"545",-2705.741767,1044.480862,12,7
"546",-2695.148621,1119.575408,6,7
"547",-2686.415998,1076.022739,6,7
"548",-2678.023285,1102.070822,8,7
"549",-2678.790278,1019.825692,8,7
"550",-2668.621683,959.1492032,8,7
"551",-2667.461087,982.920027,8,7
"552",-2657.460122,1065.070043,10,7
"553",-2638.491926,974.4424408,8,7
"554",-2635.449495,1070.569669,8,7
"555",-2637.019857,1026.020826,8,7
"556",-2627.416093,954.1863496,8,7
"557",-2626.914836,1027.21367,8,7
"558",-2621.372518,1048.972752,8,7
"559",-2605.124464,1070.363269,8,7
"560",-2604.552082,1087.689495,8,7
"561",-2600.779816,1042.002178,8,7
"562",-2600.490932,1031.284683,8,7
"563",-2591.302633,1102.509145,14,7
"564",-2579.937493,997.4207221,8,7
"565",-2577.60352,1087.37433,8,7
"566",-2566.447679,1030.649314,8,7
"567",-2561.213764,997.0148108,8,7
"568",-2552.93692,1091.297378,1,7
"569",-2537.41119,1099.758621,8,7
"570",-2710.479527,1133.708025,12,7
"571",-2679.253744,1007.039517,6,7
"572",-2639.964385,1083.033869,8,7
"573",-2603.35784,967.5911786,8,7
"574",-2583.45666,1031.233997,8,7
"575",-2698.79852,997.2046614,6,7
"576",-2690.617732,961.3758332,8,7
"577",-2684.355771,1114.122081,7,7
"578",-2665.061776,1071.737653,8,7
"579",-2663.43338,1094.55384,6,7
"580",-2614.752558,987.5032676,8,7
"581",-2612.242253,998.6473663,8,7
"582",-2610.043644,1085.83842,8,7
"583",-2581.045453,1040.639691,14,7
"584",-2570.10035,1089.220616,9,7
"585",-2565.220375,1047.66394,0,7
"586",-2552.827372,964.0780989,10,7
"587",-2546.881265,968.9262817,8,7
"588",-2672.645998,965.2572341,8,7
"589",-2547.625921,1070.846021,6,7
"590",-2697.413685,972.5532588,9,7
"591",-2696.344919,965.0178115,8,7
"592",-2722.303744,808.7839702,14,0
"593",-2713.724784,914.4708297,8,7
"594",-2710.54894,799.5916481,5,0
"595",-2706.879851,895.1073152,12,7
"596",-2699.878396,812.2406599,10,0
"597",-2694.478796,834.3515835,5,0
"598",-2687.759205,905.455623,6,7
"599",-2684.521263,772.2524983,5,0
"600",-2668.357119,780.8317722,5,0
"601",-2653.0092,817.8767681,12,0
"602",-2649.680439,758.4210267,5,0
"603",-2649.995784,797.0120532,6,0
"604",-2648.886009,868.0728136,12,7
"605",-2647.961258,787.4795527,11,0
"606",-2627.251454,750.4821493,6,0
"607",-2617.848952,784.1484539,1,0
"608",-2611.644763,868.2691252,12,7
"609",-2608.369672,786.2653032,13,0
"610",-2602.614805,835.4510141,6,7
"611",-2603.927814,889.6022956,1,7
"612",-2591.076852,871.4977577,12,7
"613",-2587.047611,921.478005,8,7
"614",-2579.499536,874.7380953,9,7
"615",-2578.244339,817.4294312,8,7
"616",-2570.958908,899.6322932,14,7
"617",-2567.559769,781.4961565,10,7
"618",-2564.19074,765.0180644,0,0
"619",-2544.633311,817.6218754,12,2
"620",-2543.64226,877.8945616,12,7
"621",-2714.404882,856.4303468,5,0
"622",-2639.395855,765.5340639,9,0
"623",-2641.475627,912.09552,8,7
"624",-2608.405832,861.7027892,12,7
"625",-2591.937671,760.053794,5,0
"626",-2574.203047,846.5305217,12,7
"627",-2572.867815,891.1561423,8,7
"628",-2544.65821,891.0634136,12,7
"629",-2542.517787,836.413849,12,7
"630",-2539.781959,927.9476599,8,7
"631",-2713.397611,922.2514607,10,7
"632",-2710.208242,765.6658479,5,0
"633",-2675.237999,899.5340487,8,7
"634",-2675.406802,810.9098109,5,0
"635",-2656.862976,759.637669,5,0
"636",-2602.301009,822.8694548,12,7
"637",-2559.419154,753.7679347,5,0
"638",-2682.320065,920.3272096,8,7
"639",-2698.283699,804.1873794,5,0
"640",-2658.438005,850.3491399,8,7
"641",-2612.476669,893.5589439,12,7
"642",-2595.245285,781.479388,8,7
"643",-2553.347439,786.6359401,12,2
"644",-2551.276343,863.3971579,12,7
"645",-2551.172547,826.8615043,12,7
"646",-2724.266567,774.9184971,5,0
"647",-2721.161742,579.6034733,5,0
"648",-2713.93187,674.9995355,5,0
"649",-2713.79231,732.8288155,5,0
"650",-2711.949699,624.8612529,5,0
"651",-2708.866145,600.7607818,5,0
"652",-2701.874025,733.5527235,5,0
"653",-2694.722471,614.4662931,5,0
"654",-2695.326935,625.7678016,5,0
"655",-2694.420604,551.3948685,5,0
"656",-2694.834292,671.4168742,5,0
"657",-2683.943604,553.6970214,5,0
"658",-2682.844736,661.4736331,5,0
"659",-2685.420877,734.5530309,5,0
"660",-2681.598218,725.5259893,1,0
"661",-2679.727384,581.7350976,5,0
"662",-2677.713437,608.2542759,10,0
"663",-2677.462556,691.8823595,5,0
"664",-2672.549161,591.771984,5,0
"665",-2668.32388,629.4427178,5,0
"666",-2661.161025,709.2396082,5,0
"667",-2657.955187,640.1037486,5,0
"668",-2646.083528,555.2515516,5,0
"669",-2639.11884,630.0533968,5,0
"670",-2639.291973,609.4960747,5,0
"671",-2642.428284,684.0458593,5,0
"672",-2635.086563,700.5598217,5,0
"673",-2632.883026,639.7382386,9,0
"674",-2621.696867,659.401515,5,0
"675",-2621.672814,597.8968787,5,0
"676",-2625.880966,634.0389267,5,0
"677",-2618.700238,714.3738837,5,0
"678",-2615.731107,705.5464473,5,0
"679",-2613.017779,676.687128,5,0
"680",-2614.47864,571.2427112,5,0
"681",-2611.028721,731.1380581,5,0
"682",-2600.526333,635.2829893,1,0
"683",-2595.970693,550.6300922,5,0
"684",-2597.102475,704.5989008,5,0
"685",-2590.950525,597.8886883,5,0
"686",-2581.418442,589.4995548,5,0
"687",-2583.629394,666.6533366,11,0
"688",-2579.663154,565.6109364,11,0
"689",-2574.875948,600.0326231,5,0
"690",-2571.276219,579.4485555,5,0
"691",-2566.388217,691.0443557,5,0
"692",-2561.741941,674.4843149,5,0
