x_array,y_array,mclust
-3610.651181,-3676.52504,5
-3606.129535,-3598.5005079999996,5
-3567.5600299999996,-3560.8056079999997,5
-3749.9360460000003,-3475.840805,5
-3740.8082600000002,-3367.270535,5
-3724.6890229999995,-3377.3362450000004,5
-3725.615583,-3468.405271,5
-3716.680832,-3433.500029,5
-3708.8809060000003,-3477.06647,8
-3709.433049,-3496.1542280000003,9
-3705.5831020000005,-3481.1487799999995,8
-3706.069992,-3461.367232,5
-3701.255287,-3376.401318,4
-3702.058033,-3341.504263,4
-3699.526693,-3436.4658159999994,5
-3685.1455520000004,-3374.603356,4
-3679.418843,-3466.5900549999997,5
-3674.219407,-3411.098779,5
-3673.046097,-3345.4797320000002,4
-3667.473317,-3337.280199,4
-3653.029003,-3491.353031,5
-3653.14311,-3431.500765,5
-3650.943962,-3403.327708,5
-3641.1822869999996,-3360.9398100000003,4
-3639.38052,-3452.3001950000003,5
-3638.5933240000004,-3486.342406,5
-3636.7853880000002,-3371.829671,5
-3635.7135380000004,-3402.907307,5
-3634.3546420000002,-3381.219703,5
-3635.3746960000003,-3331.451747,4
-3627.433135,-3427.474931,5
-3620.711966,-3322.969737,5
-3619.536728,-3425.289278,5
-3619.70656,-3481.291397,5
-3613.883589,-3410.439425,5
-3606.398306,-3351.909837,5
-3603.9937549999995,-3341.20161,5
-3601.108236,-3397.6379770000003,5
-3592.3294149999997,-3408.501667,5
-3590.1198670000003,-3493.917991,8
-3587.319289,-3415.108575,5
-3587.0311490000004,-3468.5635380000003,8
-3585.920932,-3316.862105,5
-3575.345742,-3336.566479,5
-3569.6660549999997,-3418.537837,5
-3567.207016,-3446.839051,8
-3563.5245200000004,-3373.711565,5
-3682.590687,-3396.1302689999998,4
-3560.9245579999997,-3448.752322,8
-3734.5958159999996,-3495.168554,8
-3711.9758159999997,-3493.432676,9
-3706.047524,-3446.236807,5
-3690.9431170000003,-3352.615643,4
-3655.2944409999996,-3397.263078,5
-3645.262481,-3402.412564,5
-3628.2490090000006,-3409.1367240000004,5
-3623.688275,-3405.7935780000003,5
-3587.233076,-3394.5463229999996,5
-3689.1914890000003,-3481.694044,8
-3687.7904009999997,-3492.657265,9
-3645.6915340000005,-3449.593082,5
-3637.6756189999996,-3441.098058,5
-3617.755264,-3455.122268,5
-3597.7271549999996,-3408.064914,5
-3746.4768,-3181.019937,5
-3746.860037,-3283.2260920000003,5
-3742.8402479999995,-3262.710735,5
-3724.846225,-3269.978255,5
-3717.1339270000003,-3218.946952,4
-3714.919203,-3180.4383780000003,5
-3714.9221829999997,-3242.542985,4
-3713.1261759999998,-3196.269032,4
-3711.486419,-3213.778142,4
-3697.2033590000005,-3265.525187,5
-3696.172889,-3195.71352,4
-3685.497297,-3157.450706,5
-3685.761869,-3177.018046,5
-3684.906153,-3125.502947,5
-3679.5736479999996,-3274.984502,2
-3680.392625,-3214.5317800000003,4
-3672.2914590000005,-3126.499023,6
-3673.29933,-3248.8007239999997,2
-3666.289226,-3176.714474,4
-3664.5210549999997,-3213.408669,4
-3662.947844,-3167.303187,4
-3661.3507520000003,-3150.607476,4
-3648.374379,-3248.07045,5
-3650.519178,-3128.0556239999996,5
-3641.625579,-3164.555696,4
-3637.872791,-3252.381824,5
-3634.3042619999997,-3258.564577,5
-3632.6733649999996,-3153.0106769999998,5
-3631.634903,-3295.044084,5
-3624.4302840000005,-3269.12285,5
-3623.517962,-3292.781632,4
-3617.5712659999995,-3286.94916,4
-3617.550432,-3205.676023,1
-3612.6472280000003,-3179.4957050000003,4
-3601.2816340000004,-3230.448597,8
-3596.4282479999997,-3122.7812480000002,5
-3591.6502090000004,-3173.787417,4
-3581.732918,-3293.0817829999996,5
-3581.1139780000003,-3265.533139,8
-3576.118939,-3216.482178,1
-3577.472555,-3150.4882,4
-3570.879913,-3167.382862,4
-3569.088321,-3117.83867,4
-3568.0912630000003,-3225.3138870000002,5
-3734.076411,-3238.717956,5
-3724.963637,-3148.631553,4
-3676.2649189999997,-3206.169324,4
-3649.6976210000003,-3276.547357,5
-3638.436937,-3210.130426,4
-3727.6073189999997,-3209.834595,4
-3720.878961,-3168.92809,4
-3704.7086719999998,-3161.386536,5
-3604.369477,-3143.215847,5
-3621.336969,-3123.8503760000003,5
-3577.852982,-3244.572118,8
-3682.43295,-3284.470996,2
-3668.4288009999996,-3259.5555510000004,4
-3742.994143,-3038.337057,5
-3740.271638,-3013.148557,2
-3731.384701,-2945.2197309999997,8
-3731.819981,-3022.567775,5
-3724.4339229999996,-2975.468527,8
-3718.619887,-2950.8158489999996,8
-3718.045825,-3072.7239289999998,4
-3716.5230950000005,-3046.17438,5
-3705.9960109999997,-3028.299048,4
-3701.385707,-3052.72009,3
-3696.700785,-2971.0848739999997,4
-3696.993462,-3026.45273,4
-3689.0217789999997,-2923.530027,4
-3685.2708,-2949.222295,8
-3674.863765,-2925.116881,4
-3665.7741130000004,-3072.064186,4
-3664.348675,-3042.473813,8
-3662.8926460000002,-3084.79509,4
-3661.458982,-3016.0325629999998,10
-3659.7585770000005,-2960.880723,4
-3651.0069689999996,-2976.710842,4
-3646.746614,-3059.138837,8
-3642.257061,-3067.411756,4
-3627.086904,-3034.557115,4
-3620.063655,-3011.323998,4
-3619.1232210000003,-2969.365667,4
-3611.077043,-3038.351584,4
-3609.3313450000005,-3059.83016,4
-3606.3532700000005,-3034.421908,4
-3602.5297219999998,-3004.6015399999997,4
-3593.563109,-3040.796003,4
-3592.447158,-2952.0937280000003,4
-3594.672453,-3078.448136,4
-3583.330006,-2986.2528079999997,4
-3580.438496,-3026.310859,1
-3582.6970060000003,-3056.415859,1
-3578.352882,-2931.54895,1
-3576.1119670000003,-3060.539525,4
-3568.7340340000005,-2937.068409,1
-3567.053294,-3050.027643,6
-3564.645734,-3040.0817899999997,1
-3681.807872,-3023.1620789999997,4
-3677.847079,-3093.171245,5
-3645.6523079999997,-2987.247086,4
-3638.3169409999996,-3075.215709,4
-3628.8860590000004,-2948.44724,4
-3619.8875659999994,-3066.113622,4
-3718.818918,-2992.778913,4
-3711.5138909999996,-3057.224754,4
-3694.404487,-2997.960794,10
-3686.180306,-3001.679909,10
-3628.806103,-3044.7482379999997,4
-3594.1435439999996,-2984.513441,4
-3583.605849,-3011.3549160000002,1
-3574.401142,-3085.395463,4
-3569.112363,-2946.826966,1
-3740.0890990000003,-2957.4292649999998,8
-3643.073411,-2967.39456,1
-3620.90344,-2942.093798,4
-3742.1904759999998,-3055.56216,2
-3680.0057090000005,-2988.099677,4
-3658.7336590000004,-2924.973908,1
-3655.429189,-2914.850872,4
-3649.112857,-3099.015036,6
-3582.1658909999996,-3103.7996780000003,4
-3569.792782,-3011.213673,1
-3747.3940420000004,-2736.232062,4
-3742.165857,-2894.6221570000002,1
-3743.8654920000004,-2852.560542,1
-3721.3083130000005,-2845.5959390000003,1
-3714.696258,-2854.324922,1
-3714.407165,-2825.8303899999996,10
-3710.500444,-2785.5442940000003,10
-3702.8748659999997,-2891.025559,1
-3702.2145140000002,-2799.104127,10
-3697.6023920000002,-2814.90322,10
-3702.088304,-2743.101754,1
-3685.2780310000003,-2772.927944,10
-3681.204769,-2870.468254,1
-3680.5285350000004,-2891.128954,4
-3671.901103,-2817.260314,8
-3669.745436,-2902.1936170000004,1
-3666.363439,-2719.505991,1
-3665.604396,-2835.214421,1
-3652.1499,-2733.142009,9
-3646.5288,-2786.063083,13
-3646.840368,-2826.247927,1
-3642.977275,-2878.939586,8
-3636.1172850000003,-2779.4126539999997,13
-3637.487268,-2762.148672,13
-3626.400646,-2776.4986010000002,13
-3625.55362,-2828.935759,4
-3624.752749,-2721.737921,9
-3619.483978,-2858.9513260000003,8
-3619.67589,-2742.26474,8
-3618.649621,-2774.3173,13
-3605.992878,-2803.528433,1
-3607.4459039999997,-2817.467275,1
-3600.206433,-2875.0649780000003,1
-3594.295072,-2841.293473,1
-3595.425475,-2767.7092850000004,13
-3589.226319,-2882.746405,1
-3578.9410329999996,-2763.596441,13
-3576.0814909999995,-2776.0874440000002,13
-3565.383598,-2745.487251,10
-3735.1696450000004,-2794.081569,1
-3637.936528,-2719.294093,8
-3602.290038,-2735.887374,8
-3591.215686,-2758.119436,13
-3590.5161729999995,-2731.487532,8
-3565.4754420000004,-2720.190498,1
-3744.416943,-2874.412084,1
-3688.70648,-2728.8412559999997,1
-3677.747954,-2765.287168,1
-3668.920615,-2873.623728,8
-3655.264759,-2804.557655,8
-3646.477747,-2899.037088,1
-3607.097179,-2715.584207,8
-3587.3435170000002,-2764.0430850000002,13
-3569.3020530000003,-2900.67234,4
-3653.3020420000003,-2779.026518,10
-3613.205918,-2779.140664,13
-3694.109432,-2835.522709,1
-3688.4512170000003,-2794.354497,10
-3675.366731,-2795.775673,10
-3672.920113,-2730.911295,1
-3652.959022,-2870.1751719999997,1
-3610.792443,-2771.145273,13
-3750.2390270000005,-2675.423326,1
-3740.076238,-2573.8274690000003,1
-3741.108529,-2555.108514,4
-3737.799518,-2640.316065,1
-3726.804524,-2515.943929,1
-3717.613792,-2624.9499690000002,1
-3712.855568,-2615.1071460000003,4
-3707.4333409999995,-2582.2577079999996,4
-3707.645609,-2572.774109,1
-3704.4586759999997,-2535.519421,4
-3705.799135,-2696.1137719999997,1
-3704.8607850000003,-2629.9428199999998,1
-3700.390122,-2691.650303,1
-3702.446346,-2540.256019,4
-3695.9182060000003,-2653.590339,1
-3678.293195,-2653.2947329999997,4
-3671.618864,-2655.13288,4
-3665.3688009999996,-2622.287248,4
-3661.189092,-2671.124172,10
-3657.91517,-2545.423468,4
-3656.9046350000003,-2697.0966350000003,1
-3652.0649729999996,-2655.260076,4
-3639.8050719999997,-2586.753104,1
-3639.39537,-2611.837805,4
-3636.040499,-2568.201674,1
-3633.049411,-2650.231088,1
-3627.404206,-2585.517471,1
-3624.599192,-2642.8623820000003,1
-3622.861747,-2683.506401,8
-3616.2732130000004,-2639.9781359999997,1
-3613.7072409999996,-2694.399124,9
-3612.0011799999997,-2566.857025,1
-3611.3300679999998,-2657.413279,8
-3608.4952299999995,-2595.275864,1
-3600.1980350000003,-2623.292127,1
-3588.1923229999998,-2550.103434,4
-3570.5975829999998,-2580.8968170000003,1
-3570.0554039999997,-2698.897221,1
-3564.565647,-2527.0190829999997,4
-3564.282845,-2562.031588,1
-3719.8368159999995,-2674.026164,1
-3693.7087340000003,-2674.6846960000003,1
-3678.756701,-2624.978126,1
-3678.4137149999997,-2521.5444989999996,4
-3667.052198,-2569.081163,1
-3650.3218909999996,-2635.993151,4
-3581.58556,-2654.951189,1
-3565.1354850000002,-2679.242485,1
-3747.041851,-2535.795509,1
-3748.250655,-2548.681712,1
-3734.2224840000003,-2686.138526,1
-3697.899748,-2600.6663670000003,1
-3652.2684299999996,-2601.195877,4
-3639.966453,-2600.525021,4
-3620.49116,-2571.253475,1
-3578.563918,-2619.544766,1
-3716.154814,-2558.684053,1
-3713.144276,-2566.018757,1
-3657.023674,-2556.197077,1
-3571.1337009999997,-2683.542361,1
-3691.2153840000005,-2692.852576,1
-3565.6746789999997,-2616.578805,1
-3750.812386,-2456.916059,1
-3746.7944450000005,-2496.211883,4
-3738.976718,-2327.553731,1
-3733.7534950000004,-2366.819268,1
-3729.712119,-2469.423554,1
-3725.3109560000003,-2428.793716,1
-3724.4176810000004,-2405.308269,1
-3721.17976,-2451.524477,1
-3715.76317,-2332.5012850000003,1
-3708.8434979999997,-2474.04482,1
-3707.0162060000002,-2339.931262,1
-3706.1672439999998,-2321.739274,1
-3703.944534,-2410.037127,1
-3701.7161,-2366.861696,1
-3692.8269969999997,-2471.674013,1
-3678.559391,-2385.030826,4
-3681.887378,-2423.103078,1
-3674.043315,-2425.6080899999997,1
-3668.0027450000002,-2441.9630429999997,1
-3660.984498,-2338.60882,1
-3649.7532439999995,-2403.229478,4
-3647.794131,-2420.946496,1
-3647.650638,-2444.374861,1
-3640.9855780000003,-2446.649021,10
-3634.1566829999997,-2325.321957,1
-3625.4279579999998,-2492.715787,10
-3619.098739,-2365.7697399999997,4
-3616.458171,-2376.380853,4
-3611.9955520000003,-2455.305467,10
-3605.281504,-2336.330175,4
-3603.623242,-2415.2555260000004,4
-3601.843125,-2369.41885,4
-3597.86772,-2466.671825,10
-3582.145174,-2454.506148,1
-3583.6299670000003,-2441.675007,1
-3579.096564,-2377.502872,4
-3577.079969,-2337.528253,4
-3575.2114119999997,-2326.540503,4
-3574.900478,-2404.3558129999997,4
-3572.111206,-2431.540772,1
-3569.530345,-2338.010938,4
-3744.1687130000005,-2382.775888,1
-3699.4770320000002,-2345.8274030000002,1
-3665.180418,-2405.9735140000003,4
-3664.9092990000004,-2472.468903,10
-3648.383861,-2496.8056030000002,10
-3630.0043520000004,-2393.7491210000003,4
-3704.3970560000002,-2393.576622,1
-3695.9639369999995,-2429.373966,1
-3676.029179,-2331.204249,1
-3644.9951100000003,-2361.809869,1
-3649.4707049999997,-2480.796663,10
-3687.804601,-2321.060062,1
-3683.7167090000003,-2357.421481,1
-3675.923854,-2447.465118,1
-3740.1309490000003,-2124.277469,9
-3730.05821,-2289.479952,1
-3732.290298,-2236.672595,1
-3727.341538,-2261.6681989999997,1
-3720.8094200000005,-2168.4544300000002,9
-3716.7045359999997,-2143.7728420000003,9
-3705.53416,-2176.533936,9
-3704.1534439999996,-2280.634231,1
-3701.985615,-2267.765076,1
-3698.1942340000005,-2220.9191969999997,8
-3696.8313729999995,-2130.575645,9
-3699.062557,-2233.514973,8
-3693.066587,-2204.783898,8
-3687.2062509999996,-2168.616874,9
-3684.290603,-2294.197284,10
-3680.7142200000003,-2250.634886,4
-3679.3232270000003,-2276.708765,4
-3668.1023229999996,-2179.477312,9
-3663.2832810000004,-2216.834391,4
-3658.408875,-2159.940652,9
-3643.270081,-2250.986422,4
-3642.744478,-2139.818475,9
-3632.115229,-2230.157765,4
-3624.8457329999997,-2188.948638,8
-3623.9245189999997,-2221.58246,4
-3624.043643,-2285.514555,4
-3623.7235530000003,-2243.040532,4
-3610.7302259999997,-2198.538277,8
-3603.536395,-2261.003073,4
-3598.8798840000004,-2220.0692129999998,14
-3585.293762,-2201.783737,14
-3583.421831,-2146.524291,8
-3571.2718670000004,-2207.892105,14
-3565.49886,-2229.878686,8
-3565.1957840000005,-2288.486133,4
-3562.905513,-2159.545639,8
-3726.3115740000003,-2200.6456399999997,8
-3708.3363700000004,-2142.595679,9
-3668.768652,-2235.670114,4
-3661.120307,-2227.237424,4
-3609.420813,-2166.6227280000003,9
-3608.085621,-2280.2244,4
-3607.6297630000004,-2123.990525,9
-3598.705786,-2286.658875,4
-3598.0838380000005,-2189.634808,8
-3593.6500100000003,-2142.217123,8
-3590.4981479999997,-2237.474922,8
-3742.906202,-2136.134059,9
-3654.067561,-2278.4945829999997,14
-3659.314778,-2246.5314399999997,4
-3642.588422,-2165.083166,9
-3635.93582,-2163.624155,9
-3560.6313200000004,-2119.8416230000003,8
-3543.584801,-2210.969461,14
-3534.647908,-2210.882512,8
-3534.845512,-2184.311262,8
-3530.070854,-2193.229037,8
-3527.644726,-2228.257301,4
-3529.4605979999997,-2243.6942329999997,4
-3527.130195,-2144.8390600000002,8
-3524.5569990000004,-2188.715428,8
-3518.089036,-2209.050767,8
-3514.8427049999996,-2227.898978,4
-3506.9177,-2247.7187910000002,4
-3505.572241,-2269.365776,4
-3500.013621,-2153.402165,8
-3498.7899380000003,-2188.919766,8
-3485.2852270000003,-2134.690523,8
-3474.16704,-2160.27665,4
-3472.789792,-2148.17018,4
-3471.532939,-2288.667709,9
-3470.4734909999997,-2223.337998,8
-3466.894641,-2255.030296,8
-3463.674235,-2242.339548,8
-3460.245418,-2290.903029,9
-3455.8363670000003,-2266.927552,9
-3456.523226,-2148.121062,4
-3458.612082,-2173.990536,8
-3447.11866,-2162.909652,8
-3432.0300780000002,-2183.6677489999997,8
-3429.884376,-2290.925948,9
-3421.447036,-2185.4197280000003,8
-3419.95829,-2233.162103,4
-3414.751378,-2295.7603679999997,9
-3411.4144109999997,-2270.622215,9
-3405.953982,-2231.246473,4
-3404.4893460000003,-2157.5497179999998,8
-3406.794347,-2182.99905,8
-3400.502876,-2152.7664879999998,8
-3394.857608,-2146.376487,8
-3391.7427350000003,-2124.688469,4
-3387.674721,-2294.3273649999996,9
-3384.674176,-2260.25765,8
-3375.073936,-2151.733862,8
-3370.461176,-2239.861793,4
-3369.8265619999997,-2158.723081,8
-3367.4949869999996,-2132.197845,14
-3408.3775159999996,-2281.9785699999998,9
-3533.220396,-2253.764876,4
-3509.841619,-2135.8482089999998,8
-3502.122982,-2224.468032,4
-3470.574907,-2178.606974,4
-3525.1431270000003,-2267.053378,4
-3479.660094,-2281.682284,9
-3396.710389,-2302.623553,9
-3377.8823079999997,-2182.249677,8
-3521.041444,-2296.2959769999998,4
-3548.9446439999997,-2441.15645,4
-3548.0482840000004,-2401.172999,8
-3545.6509409999994,-2353.172423,8
-3532.405717,-2390.0685780000003,9
-3525.294794,-2319.282889,9
-3523.455253,-2492.738575,4
-3502.8457009999997,-2412.13218,8
-3502.0914329999996,-2453.0726879999997,8
-3499.6106600000003,-2345.0739989999997,9
-3494.159802,-2318.454964,9
-3490.812554,-2383.078745,9
-3475.5185539999998,-2355.630164,9
-3477.037575,-2468.008577,4
-3465.8702729999995,-2417.532503,9
-3455.6647869999997,-2358.0887510000002,9
-3454.130478,-2406.703941,9
-3454.8150939999996,-2498.97798,8
-3448.676712,-2424.482985,9
-3438.690314,-2340.786193,9
-3424.4381840000005,-2374.704236,9
-3422.1887340000003,-2423.2896100000003,9
-3405.946469,-2450.8532609999997,8
-3404.3685159999995,-2405.934992,9
-3400.025724,-2442.1745539999997,8
-3389.171306,-2460.6595429999998,4
-3383.7845049999996,-2350.740464,9
-3379.826964,-2441.050286,8
-3376.0994189999997,-2331.235236,9
-3367.164189,-2315.688318,9
-3361.141932,-2389.845675,9
-3505.915211,-2463.29635,4
-3471.717156,-2329.6333640000003,9
-3463.663438,-2330.0560739999996,9
-3423.7875270000004,-2469.659003,4
-3400.281455,-2343.952627,9
-3399.353613,-2377.904039,9
-3381.3832899999998,-2484.044596,8
-3480.8680219999997,-2331.644041,9
-3428.9953530000003,-2485.572733,4
-3428.314964,-2453.584461,8
-3419.439749,-2458.249379,8
-3406.773197,-2478.537279,4
-3380.536685,-2496.02207,4
-3373.233347,-2369.076177,9
-3499.1016950000003,-2322.311162,9
-3474.101661,-2431.745488,8
-3402.805318,-2388.25416,8
-3377.699698,-2340.8158,9
-3538.6931640000003,-2484.954721,4
-3445.250993,-2484.9448629999997,8
-3536.677278,-2590.2411309999998,4
-3539.334631,-2679.8111989999998,1
-3538.5290840000002,-2616.1833420000003,1
-3533.0313960000003,-2528.383087,4
-3532.930555,-2656.174129,1
-3530.9088009999996,-2563.451795,4
-3525.898653,-2618.737474,1
-3511.5046350000002,-2608.559814,1
-3508.7579259999998,-2565.945048,4
-3505.043782,-2683.6340059999998,1
-3499.375692,-2583.186862,1
-3490.941917,-2640.3773969999997,8
-3481.126995,-2674.888227,1
-3480.2576719999997,-2602.485813,1
-3465.082225,-2553.970025,1
-3446.2464240000004,-2522.1570030000003,8
-3444.635065,-2671.4445170000004,1
-3439.1244909999996,-2650.5886379999997,3
-3415.5747020000003,-2560.1635739999997,4
-3410.680057,-2637.200976,3
-3409.131539,-2686.681943,1
-3408.0971159999995,-2623.877241,3
-3405.82318,-2670.966284,3
-3405.594729,-2561.915166,4
-3401.236664,-2527.1198649999997,4
-3396.7756259999996,-2596.599205,1
-3387.122008,-2669.567661,1
-3370.650657,-2582.448737,4
-3369.112283,-2612.924023,1
-3496.028307,-2702.116909,1
-3468.502893,-2645.111939,1
-3457.4137100000003,-2677.086507,1
-3453.66574,-2605.539596,3
-3455.50936,-2610.7188,1
-3453.2731240000003,-2647.2794480000002,1
-3448.493328,-2584.4215510000004,1
-3436.38669,-2693.637614,3
-3535.399712,-2626.277502,1
-3523.8931119999997,-2543.1666149999996,4
-3496.0051729999996,-2611.516791,1
-3476.9018920000003,-2542.1229350000003,8
-3382.03591,-2665.528976,1
-3448.205633,-2654.98298,1
-3368.036572,-2657.2294420000003,1
-3517.584018,-2555.7837059999997,4
-3518.30591,-2694.904584,1
-3479.5802009999998,-2642.824755,1
-3472.773122,-2639.164994,1
-3445.573011,-2701.9376239999997,1
-3378.820441,-2691.775246,1
-3544.4829600000003,-2727.698193,1
-3533.2818350000002,-2770.749721,1
-3521.816946,-2860.7028210000003,1
-3513.223118,-2848.5613559999997,1
-3510.9167740000003,-2835.386693,1
-3505.099672,-2718.763206,1
-3498.980081,-2758.314546,1
-3491.075502,-2727.299552,1
-3492.9790420000004,-2786.356624,1
-3481.227779,-2826.860715,1
-3480.0876789999998,-2774.2470670000002,8
-3474.79065,-2875.9024719999998,1
-3473.951678,-2844.590532,1
-3468.535832,-2718.634407,1
-3463.0719289999997,-2833.378087,1
-3462.3915340000003,-2881.602459,1
-3460.359344,-2739.41617,1
-3429.9779909999997,-2789.93393,4
-3423.9788759999997,-2766.716505,4
-3420.742759,-2799.873847,4
-3411.4564920000003,-2735.9106739999997,1
-3405.8786130000003,-2800.768775,4
-3403.0578509999996,-2833.9823899999997,1
-3391.3895399999997,-2887.390144,1
-3389.3589950000005,-2815.4056760000003,4
-3382.4257409999996,-2741.483809,1
-3383.1472740000004,-2733.660717,1
-3370.29561,-2732.871875,1
-3370.306247,-2769.195279,1
-3520.4712560000003,-2734.495843,1
-3501.554104,-2863.327171,1
-3496.331306,-2872.838566,1
-3484.0305399999997,-2899.258929,1
-3446.867381,-2765.203712,1
-3415.274421,-2790.054357,4
-3403.519306,-2739.401878,1
-3373.8082409999997,-2853.890563,1
-3511.2963369999998,-2887.863758,1
-3495.289601,-2809.6067129999997,1
-3488.466333,-2812.160237,1
-3479.194282,-2750.912774,1
-3402.613794,-2883.034766,1
-3365.228487,-2814.657791,1
-3540.64055,-2886.810075,10
-3533.987201,-2884.4491190000003,9
-3465.600629,-2793.019878,1
-3510.598002,-2814.369137,1
-3479.3578030000003,-2806.806689,1
-3474.837818,-2811.7072190000004,1
-3468.968793,-2853.8043989999996,1
-3452.565036,-2888.123554,4
-3432.0121689999996,-2736.81429,1
-3426.480625,-2867.037635,3
-3389.208031,-2769.1567059999998,1
-3548.1234689999997,-2917.216947,8
-3542.746683,-3065.656429,2
-3541.8368119999996,-3046.235271,1
-3541.8479119999997,-2942.967231,1
-3536.853071,-3024.2796780000003,1
-3518.7412619999996,-3044.419828,1
-3515.391825,-3061.265697,1
-3515.8932950000003,-3022.727946,1
-3513.74795,-2990.756953,4
-3511.6402829999997,-2965.183572,1
-3504.952611,-2978.012891,3
-3476.84792,-2936.803931,9
-3475.551854,-3059.391879,1
-3466.559489,-2993.2755859999997,3
-3463.6631899999998,-3102.6265780000003,1
-3460.68321,-2960.508245,8
-3454.318039,-2992.634365,3
-3453.5837920000004,-2973.498462,8
-3452.0780130000003,-3040.247022,1
-3424.004261,-3038.3129089999998,4
-3414.179397,-3100.688565,3
-3398.867309,-3093.213202,3
-3397.1987670000003,-2961.591666,8
-3399.205005,-3026.4712870000003,10
-3398.6003590000005,-3056.473312,1
-3394.081929,-3037.381339,10
