x_array,y_array,mclust
-2945.819221,3188.2566260000003,6
-2932.27725,3086.345908,9
-2936.222958,3055.5713379999997,6
-2905.789137,3087.970708,6
-2905.870777,3191.61596,6
-2906.320331,3035.074224,6
-2904.6770920000004,3206.256229,5
-2905.786205,3156.425549,6
-2887.791265,3119.5929100000003,6
-2888.195678,3153.066564,5
-2878.497048,3102.853956,5
-2872.775855,3130.483244,6
-2874.554691,3092.346368,5
-2859.6610309999996,3173.877562,9
-2858.720066,3188.642125,9
-2851.7914370000003,3152.037516,6
-2849.074748,3079.129589,9
-3004.2560789999998,3046.051385,6
-2992.590515,3104.0727739999998,6
-2977.201559,3180.866518,9
-2952.232961,3172.620386,6
-2942.952873,3034.110698,6
-2910.166484,3177.0770420000003,6
-2878.201002,3187.125335,9
-3003.065798,3078.016551,6
-2976.3997010000003,3031.8871679999997,6
-2973.040143,3123.550217,6
-2965.7011,3141.598687,6
-2955.482948,3044.758687,6
-2888.740698,3136.0418640000003,5
-2965.012382,3180.180591,6
-2940.378288,3201.794391,6
-2927.817053,3161.192726,6
-2858.526133,3129.4848420000003,5
-2858.3136640000002,3197.907968,9
-3029.629998,3278.57894,7
-3030.555515,3301.588462,9
-3027.3483100000003,3237.455221,7
-3019.4345129999997,3260.6974219999997,7
-3016.414033,3306.180062,6
-3001.803085,3359.1976130000003,5
-3000.888789,3299.561234,6
-2988.069227,3237.589184,6
-2990.558942,3315.6150239999997,6
-2990.728397,3276.069463,6
-2989.124366,3378.6229799999996,6
-2978.962421,3333.223733,6
-2974.133668,3250.2913710000003,6
-2967.762604,3390.914725,9
-2960.285218,3333.860364,6
-2950.421434,3275.093089,6
-2939.575179,3299.068068,6
-2944.724184,3316.485959,6
-2933.868497,3371.899957,9
-2934.942897,3244.621051,6
-2923.887749,3320.556232,9
-2921.713718,3355.8280409999998,9
-2927.199416,3335.5527239999997,9
-2911.592857,3246.474407,6
-2906.3291280000003,3236.931351,5
-2909.636307,3303.010553,5
-2905.293216,3310.835367,5
-2903.975022,3395.467639,7
-2899.545698,3249.4977510000003,6
-2894.457204,3272.832326,5
-2891.839974,3284.8280440000003,5
-2876.356967,3324.968411,9
-2870.2461510000003,3343.4729350000002,9
-2868.557788,3256.8163289999998,9
-2868.802795,3400.047664,7
-2859.966448,3231.820202,9
-2860.682058,3400.098317,7
-2857.382141,3289.016683,9
-2849.515024,3273.465271,9
-2846.723828,3242.719513,9
-3031.3130079999996,3261.160648,7
-3021.0770989999996,3368.575012,5
-3007.713612,3243.39608,6
-2993.495947,3226.153905,7
-2971.981767,3297.6380440000003,6
-2965.6696699999998,3292.330916,6
-2914.903564,3258.723116,6
-2998.9505,3350.228772,6
-2946.5994100000003,3264.043714,5
-2872.203745,3314.643496,9
-2871.581247,3395.560508,7
-2951.926098,3330.523459,6
-2917.3916329999997,3277.119729,5
-2903.488636,3365.516315,9
-2875.3415579999996,3304.040125,5
-3029.764386,3426.7839670000003,9
-3021.8889719999997,3497.6053520000005,5
-3025.280058,3550.785908,6
-3013.524167,3522.723196,5
-3003.7759920000003,3594.6522609999997,9
-3002.107398,3587.260236,9
-2998.757643,3558.3476450000003,9
-2979.0436809999997,3529.882938,5
-2971.836425,3453.417328,9
-2971.365765,3492.712399,9
-2970.089714,3555.1078420000003,9
-2969.405432,3478.8997729999996,7
-2966.7388300000002,3573.57959,9
-2956.2848870000003,3437.937878,7
-2942.557256,3600.703083,5
-2938.950004,3512.5907119999997,9
-2935.265535,3538.639063,9
-2935.816291,3432.160161,7
-2935.961497,3460.577893,9
-2926.2610019999997,3591.6353340000005,5
-2926.774248,3468.1586549999997,7
-2924.360229,3601.857167,5
-2916.580302,3549.700718,5
-2916.618092,3496.365278,9
-2912.495622,3563.4061060000004,6
-2911.840434,3504.088303,9
-2909.967295,3554.1551759999998,6
-2897.5260550000003,3605.6584869999997,7
-2895.1000129999998,3443.7809049999996,6
-2891.371075,3513.218422,9
-2880.573975,3453.91202,7
-2863.365352,3606.889879,9
-2863.897887,3589.107725,6
-2860.581062,3482.862896,9
-2855.0429649999996,3499.476179,9
-2850.612966,3488.081234,9
-2847.810296,3443.206007,7
-2844.155507,3543.1885310000002,7
-3023.704331,3565.913928,9
-3009.436912,3481.5037479999996,7
-3006.523473,3472.608425,7
-2997.707571,3535.112199,9
-2961.155878,3510.2157909999996,9
-2859.212214,3443.744199,7
-2984.872922,3600.6170979999997,9
-2963.639967,3547.11899,9
-2945.0281440000003,3583.992876,9
-2892.860948,3496.7520770000006,9
-2876.6082149999997,3541.333293,5
-3026.900885,3529.220886,6
-3017.111149,3551.013574,6
-3000.743007,3451.3787399999997,7
-2954.1608899999997,3507.6244079999997,9
-2955.467372,3567.644607,9
-2909.22667,3472.228197,9
-2871.3387390000003,3475.172851,6
-3024.794532,3774.1198270000004,4
-3020.848977,3738.880899,4
-3020.8186969999997,3747.377863,4
-3017.362388,3692.870942,9
-3019.579891,3636.306482,2
-3017.380657,3700.658126,9
-3015.6183149999997,3803.260338,7
-3012.9078219999997,3652.4754770000004,7
-3003.925261,3702.96211,9
-3003.9598809999998,3658.9197560000002,2
-2997.835089,3776.7492030000003,4
-2995.0635,3659.2522619999995,2
-2994.107724,3636.8968640000003,7
-2982.293965,3801.599629,7
-2981.460522,3707.245007,9
-2975.387626,3724.490063,7
-2971.7170300000002,3736.3738240000002,9
-2957.803784,3783.763261,9
-2956.031492,3775.322121,9
-2952.543845,3680.039797,2
-2954.08651,3761.858226,9
-2942.573152,3693.19986,2
-2941.283159,3717.8801909999997,2
-2924.3201059999997,3734.206804,2
-2921.2326510000003,3631.858571,2
-2919.326575,3728.357165,2
-2913.795332,3800.562161,2
-2909.649584,3791.2671130000003,2
-2909.524406,3755.134083,2
-2906.182309,3651.9757689999997,2
-2901.731239,3633.2381130000003,7
-2895.80512,3708.918575,2
-2893.783563,3632.57759,9
-2890.973304,3768.3543630000004,2
-2885.738418,3656.499904,2
-2864.678655,3647.1527939999996,9
-2860.2660300000002,3794.894621,2
-2852.149726,3620.936713,9
-2847.8138489999997,3804.5145549999997,2
-2998.677808,3680.6683770000004,9
-2970.444289,3759.1011009999997,9
-2962.8869760000002,3789.219089,9
-2929.019032,3782.3235640000003,2
-2906.4215879999997,3745.2347,2
-2873.269441,3727.6681909999998,2
-2867.465451,3732.9461130000004,2
-2987.408398,3692.429839,9
-2966.479346,3696.1903909999996,2
-2944.604081,3798.948549,2
-2944.827091,3738.1390509999997,2
-2919.8449010000004,3672.836715,2
-2876.979092,3641.3188649999997,9
-2850.814092,3626.1936259999998,2
-2850.813103,3806.5116799999996,2
-2980.720269,3739.919126,9
-2889.205406,3758.963368,2
-2870.153308,3676.155387,5
-2859.890433,3621.977629,2
-3016.9510760000003,3681.5230149999998,2
-2959.645375,3658.2537700000003,2
-2947.0966550000003,3711.3563759999997,2
-2926.07897,3766.2090780000003,2
-2869.330844,3668.5904549999996,2
-2865.023294,3772.357728,2
-3025.732277,3851.931896,2
-3019.833327,3869.2266310000005,2
-3009.277568,3996.527,9
-3007.132576,3897.451682,2
-3005.473043,3906.043529,2
-2992.251031,3849.979918,2
-2990.722622,3886.885231,2
-2987.253505,3915.7336590000004,2
-2986.096803,4002.0117579999996,1
-2968.146755,3891.1255170000004,2
-2965.992366,4004.7686200000003,9
-2963.325218,3975.288257,9
-2956.981804,3955.2244969999997,2
-2954.543265,3924.3236119999997,2
-2946.200159,3950.8640450000003,9
-2932.016877,3986.7094909999996,2
-2922.98543,3923.325592,9
-2924.764343,3850.6592909999995,2
-2921.7161739999997,3828.2242880000003,2
-2914.559087,3922.5579770000004,9
-2916.7699620000003,3882.7839259999996,9
-2909.1839449999998,3904.820657,9
-2907.406593,3949.510786,9
-2908.638578,3979.868829,2
-2904.906559,3862.313155,2
-2889.2589420000004,3868.020462,9
-2886.2561579999997,3875.019641,7
-2872.651875,3849.984157,7
-2868.865291,3940.72464,2
-2858.5158149999997,3859.6655880000003,7
-2851.702558,3996.590892,3
-2849.4454,3902.290671,9
-2849.062855,3886.6467789999997,9
-2980.30224,3913.345025,2
-2969.623416,3967.1677729999997,9
-2949.80623,4002.8076579999997,2
-2945.170386,3890.002735,2
-2945.775108,3933.676386,1
-2857.7807780000003,3929.522991,8
-2979.859064,3867.108201,2
-2973.617293,3953.254772,9
-2966.7675879999997,3902.1780350000004,2
-2939.892179,3841.332755,2
-2930.225811,3962.5938929999998,2
-2858.585262,3883.919983,7
-3026.168443,3974.725075,2
-3027.026142,3984.395071,2
-2997.148342,3941.676495,9
-2995.419689,3832.5126939999996,9
-2959.054804,3964.416958,2
-2916.809889,4006.019854,7
-2876.470373,3831.662506,9
-3033.813912,4136.290706000001,7
-3028.042789,4031.903564,2
-3023.926375,4193.730961,2
-3016.480588,4070.6231810000004,2
-3014.1660859999997,4202.983057,2
-3014.923616,4081.295655,2
-3015.8182239999996,4175.446976,7
-3001.1701780000003,4134.731934,1
-2996.9471489999996,4040.874292,2
-2997.4381710000002,4165.6900049999995,7
-3000.4130010000003,4063.344363,2
-2991.843342,4022.544097,1
-2988.961156,4124.935998,1
-2985.19862,4157.715946,2
-2986.893841,4114.693089,2
-2986.694977,4207.696178,9
-2981.186739,4046.505323,2
-2974.2812,4110.9567799999995,9
-2973.867539,4160.518352,7
-2969.819458,4188.110305,7
-2966.561761,4063.7094859999997,2
-2959.856452,4099.622987,7
-2957.011139,4139.426738,9
-2954.266446,4205.26201,9
-2950.2937629999997,4047.8655049999998,2
-2944.002464,4135.8088,1
-2946.5638289999997,4062.2363479999995,1
-2937.741729,4163.461748,9
-2939.841513,4185.242685,9
-2936.839016,4132.935772,7
-2937.452848,4057.720908,1
-2932.069661,4034.870125,2
-2917.349245,4166.20726,9
-2917.551257,4102.128757,7
-2913.55963,4183.872573,9
-2912.4626940000003,4209.647193,1
-2903.262282,4180.93061,9
-2907.022453,4050.271518,1
-2900.161821,4141.189536,1
-2903.971484,4193.22333,9
-2898.531371,4081.0544600000003,7
-2899.764959,4104.5719850000005,1
-2881.471741,4064.997558,9
-2870.5036809999997,4119.321295000001,1
-2864.101875,4027.882607,9
-2858.2398399999997,4167.35191,1
-2855.9287489999997,4031.329437,9
-2856.954746,4139.418597999999,1
-2850.117893,4073.9392780000003,9
-3014.7607190000003,4030.151175,5
-3003.286798,4117.469672,2
-2974.138274,4168.288739,7
-2954.784132,4087.9323659999995,9
-2929.496245,4155.726081,1
-2965.791655,4130.690415,9
-2875.3839980000002,4185.356313,9
-2864.637094,4082.6188869999996,1
-3008.32912,4109.113711999999,2
-2876.0405760000003,4178.456069,9
-2864.1036280000003,4108.712117,1
-3007.953463,4123.825746,2
-2919.379388,4126.747311,1
-2867.35914,4051.5241109999997,9
-2845.009953,4191.947317,2
-2875.183815,4166.797746,9
-3024.617061,4335.306013,1
-3019.498419,4405.095138000001,7
-3004.396813,4318.84495,9
-3001.4640170000002,4402.870215999999,7
-2996.818461,4260.690772999999,1
-2989.4446239999997,4357.583398,1
-2988.942963,4391.373332,7
-2984.49449,4336.00899,1
-2979.345065,4244.087667,1
-2976.119629,4381.60996,7
-2964.0206510000003,4329.559082,1
-2959.327684,4227.022969,9
-2955.478624,4256.560111,9
-2946.797622,4272.127839,9
-2941.354324,4274.848604,9
-2934.239306,4307.602336999999,1
-2926.869229,4268.373217,9
-2920.509705,4383.267886,1
-2916.09118,4248.328019,1
-2911.848093,4271.117752,9
-2908.5310219999997,4222.542188,1
-2907.0034570000003,4373.232968,9
-2902.264036,4341.380735,9
-2891.641405,4326.983311,9
-2887.042539,4311.7608119999995,1
-2886.3644440000003,4266.757699,7
-2885.13353,4401.3862579999995,9
-2878.397417,4307.727078,1
-2870.995927,4353.937338000001,9
-2863.757618,4232.324622,7
-2860.030434,4330.708399,1
-2862.515534,4349.391197,9
-2851.504773,4377.003861,7
-3024.41939,4268.4259090000005,7
-3003.594214,4287.627066,9
-2997.982094,4313.0572,9
-2953.564445,4362.090831,1
-2949.916827,4322.125046,1
-2899.640871,4245.236578,1
-2859.4663800000003,4257.754964,1
-3024.421152,4359.031051,7
-2997.260934,4361.521052,1
-2900.964811,4408.068179,1
-2892.211916,4284.60055,1
-2887.298369,4385.6384880000005,9
-2884.165422,4288.820538,1
-2859.182769,4395.966429,9
-2984.970465,4256.367521,1
-2968.981483,4265.363007,1
-2915.4137149999997,4362.280903,9
-2894.816908,4223.297772,1
-3026.3934059999997,4312.488487,9
-3000.3453870000003,4410.941872,7
-2938.546439,4252.257215,9
-3030.676654,4451.090486,7
-3023.889257,4515.5104710000005,1
-3022.328713,4482.251327,1
-3019.704109,4590.831597,1
-3021.398573,4562.380252,1
-3018.125078,4535.523507,1
-3007.0184600000002,4577.481609,1
-2999.3393739999997,4468.690199000001,1
-2993.733268,4591.969247,1
-2992.639538,4484.858969,1
-2983.675028,4553.899696,1
-2979.757664,4522.707922,9
-2975.987778,4446.501144,1
-2967.846951,4432.498855,7
-2966.6259019999998,4473.657918,1
-2965.12557,4532.205586,9
-2962.339383,4462.707602,1
-2955.93741,4586.609015,1
-2953.317802,4572.657471,1
-2950.466652,4595.654223,1
-2941.31355,4428.231235,1
-2936.653207,4553.089874,1
-2927.3988449999997,4604.616711,1
-2921.2383870000003,4555.997955,1
-2922.237244,4491.862414,7
-2915.058426,4465.901528,5
-2911.2727219999997,4529.450870000001,1
-2904.104171,4568.759948,1
-2900.946481,4504.921924,7
-2890.883714,4586.565749,1
-2880.908329,4515.082104,7
-2870.6634289999997,4427.005176,1
-2873.339979,4521.8032060000005,1
-2868.8321530000003,4420.365665,1
-2866.23659,4474.65891,7
-2863.4395329999998,4445.619718,9
-2854.68009,4586.762461,1
-2852.299585,4567.075446,1
-2852.391613,4459.546804,7
-2971.194414,4500.767215999999,9
-2969.533934,4586.057481,1
-2873.883871,4561.836521,1
-2864.240705,4554.406993,1
-2861.9850969999998,4434.31283,9
-2857.3112149999997,4501.355018,9
-3001.032819,4485.033529,1
-2996.239344,4552.58564,1
-2988.080081,4569.290252000001,1
-2982.760232,4459.399185,1
-2937.902642,4432.445088,1
-2937.096241,4532.084132999999,7
-2923.972339,4588.685441,1
-2906.652043,4510.721704,7
-2899.01954,4550.697072999999,1
-2855.360657,4528.180199,1
-2953.900642,4521.983252,9
-2942.7840149999997,4538.101879999999,9
-2894.288507,4465.829927000001,5
-2869.010768,4543.434929,1
-3005.0762640000003,4503.071484,1
-2977.793767,4442.816697,1
-2960.998602,4490.855498,5
-2954.922523,4551.836205,9
-2943.309636,4423.784045,1
-2896.932593,4519.950907,1
-2881.366434,4494.732318,7
-2847.227164,4596.376531,1
-2831.463012,4499.989966,1
-2826.119707,4463.255471,1
-2819.460172,4502.672213,1
-2817.026871,4582.805517,1
-2815.3487,4477.567688,1
-2813.317653,4598.43528,1
-2814.202194,4565.121984,1
-2812.272853,4537.6396780000005,1
-2810.390231,4494.890515,1
-2806.7998620000003,4431.38107,1
-2793.909452,4444.221961,1
-2789.949925,4594.340829,1
-2789.76686,4599.970118,1
-2789.2314899999997,4429.92869,1
-2787.8214,4524.134497,1
-2785.649216,4462.305239,1
-2777.493667,4440.646041,5
-2770.000837,4522.464615999999,1
-2767.547944,4549.765789,1
-2759.309303,4581.155342,6
-2748.920818,4513.183975999999,1
-2746.265822,4535.733773,6
-2737.384365,4562.512039,5
-2730.712114,4469.747325,9
-2727.548157,4436.168081,9
-2721.491671,4493.960007,5
-2705.709586,4536.866798,5
-2700.426346,4456.594788,5
-2694.6613850000003,4480.591297999999,5
-2691.701069,4424.059208,5
-2670.1801960000003,4536.526078,5
-2662.578191,4464.097622,5
-2652.577315,4545.091597,5
-2778.8310309999997,4510.955244,9
-2722.280767,4519.838812,5
-2721.078743,4442.294352,5
-2696.2874460000003,4448.3250960000005,5
-2658.626284,4537.640398,5
-2652.2286440000003,4603.144283,5
-2647.736406,4478.351401,5
-2822.696168,4555.423971,1
-2811.037878,4514.3503439999995,1
-2726.024896,4529.034229999999,5
-2696.29761,4473.058113,5
-2671.564601,4504.748191,5
-2659.73189,4588.072332,5
-2792.010393,4547.830192,1
-2727.428433,4597.291869,5
-2728.429955,4591.912034,5
-2686.017141,4443.648231,5
-2673.5639850000002,4606.313836,5
-2832.370704,4510.7857380000005,1
-2820.187638,4427.243045,1
-2814.505023,4484.159073,1
-2811.7027350000003,4453.895568999999,1
-2761.290291,4540.093712,1
-2755.781563,4563.394785,6
-2694.412134,4575.335564,5
-2668.909929,4453.60095,5
-2820.7691800000002,4367.991739,1
-2817.084561,4400.839456000001,1
-2815.5619269999997,4337.971246,1
-2812.577679,4259.484323,1
-2812.663604,4224.551971,1
-2803.5614539999997,4237.023508,1
-2800.451445,4388.601197,7
-2795.539854,4354.454242,1
-2792.945668,4309.979158,1
-2789.562496,4347.026022999999,1
-2788.9711030000003,4242.988564,1
-2787.120666,4257.715822,1
-2785.789679,4226.397632,1
-2779.531993,4316.151567,1
-2768.908665,4386.199197999999,7
-2771.960138,4352.780195,1
-2764.233559,4250.334349000001,1
-2759.926097,4398.091171,7
-2756.876107,4223.943658,1
-2754.015649,4261.444336,1
-2746.520366,4322.813008,1
-2747.5893960000003,4290.94051,1
-2743.902811,4271.851791,1
-2743.358634,4406.470453,9
-2738.030304,4301.739407,1
-2737.64548,4270.431745,1
-2724.070808,4285.819681,1
-2724.218623,4261.476086,1
-2715.5178969999997,4237.357595,1
-2713.288423,4357.572138,9
-2707.250117,4245.186322,1
-2699.62077,4306.574411,1
-2691.101181,4279.167987,1
-2685.1347530000003,4369.139811,9
-2671.1408530000003,4238.46067,9
-2657.348264,4363.244554999999,9
-2658.130055,4348.428558,9
-2655.011125,4235.001212,9
-2656.242768,4262.012454,9
-2654.6488640000002,4323.694756,9
-2653.902669,4394.809631,5
-2655.785087,4285.033679,9
-2647.2230059999997,4280.1022140000005,9
-2827.531488,4309.263971,1
-2828.888054,4340.282628,1
-2824.112864,4284.00369,7
-2811.2507140000002,4307.444747,1
-2696.044068,4339.418094,9
-2780.207268,4407.925518,7
-2757.473322,4282.173356,1
-2740.164337,4369.69358,7
-2715.148293,4309.819334000001,1
-2696.183698,4368.5296149999995,9
-2695.730548,4258.094669,1
-2676.648471,4256.20139,9
-2814.131589,4273.297238,1
-2791.073383,4296.892718,1
-2774.894202,4275.895947999999,1
-2768.477938,4261.250164,1
-2765.8348149999997,4329.287654,1
-2755.105046,4244.611945000001,1
-2748.357744,4325.746287,1
-2666.877692,4377.788002,9
-2812.323273,4127.428964,7
-2812.452383,4164.727019,1
-2804.578145,4045.9771229999997,1
-2806.085993,4195.749638,1
-2793.577659,4031.3218409999995,1
-2783.411537,4103.537578,7
-2776.97195,4126.4399490000005,1
-2771.906508,4045.6010189999997,1
-2769.106194,4137.134895,7
-2767.078473,4098.141074,1
-2762.205388,4058.1833799999995,1
-2754.684568,4077.0670189999996,1
-2749.775189,4201.807975,1
-2750.365553,4024.539568,1
-2746.637886,4177.6727,1
-2740.0654210000002,4159.266218,1
-2741.085214,4027.817125,1
-2733.938946,4117.916386999999,1
-2731.453828,4182.817972,1
-2730.449794,4082.91832,1
-2726.800115,4112.309343999999,1
-2715.408801,4064.4452539999997,1
-2716.961362,4092.51195,1
-2715.982416,4204.644419,1
-2704.7200420000004,4175.143443,1
-2698.0089350000003,4049.8324409999996,1
-2695.5611910000002,4022.746985,1
-2687.072784,4187.164377,1
-2691.1437260000002,4045.1351700000005,1
-2676.526295,4031.4339219999997,1
-2669.1493570000002,4132.520417,1
-2657.008644,4077.7206380000002,1
-2660.213147,4136.414903,1
-2657.948078,4038.4814880000004,1
-2651.977166,4025.629494,1
-2830.438634,4078.588959,5
-2827.405576,4170.477138,1
-2780.575062,4159.571857,1
-2747.530591,4099.3552310000005,1
-2709.270394,4191.816128,1
-2690.27422,4128.53595,1
-2659.0716030000003,4188.651157,1
-2657.475362,4175.111722,1
-2821.98105,4105.518827,1
-2805.994589,4149.874042,1
-2789.911781,4171.078392,1
-2786.1197620000003,4199.265603,1
-2779.648729,4060.865496,1
-2766.522265,4043.426875,1
-2755.426607,4128.717249,1
-2753.295838,4191.119559000001,9
-2735.462107,4143.82035,1
-2720.380717,4176.468822999999,1
-2700.6166559999997,4123.329366,1
-2697.770269,4100.356866,1
-2695.535222,4207.565574,5
-2688.1158370000003,4100.3440869999995,1
-2816.140574,4059.244878,1
-2786.921031,4073.754574,1
-2667.635011,4106.855875,1
-2660.5622129999997,4106.925053,1
-2777.808423,4031.317825,1
-2762.128518,4024.8319560000004,1
-2733.9254260000002,4030.3819700000004,1
-2722.30861,4046.952227,1
-2719.013002,4134.746982,1
-2702.554247,4147.366921,1
-2693.661572,4190.0105060000005,1
-2669.886831,4152.292932,1
-2661.970439,4125.167528,1
-2652.879629,4052.215904,1
-2651.690035,4115.1090619999995,1
-2829.535227,3971.8870009999996,3
-2826.904814,3927.362701,3
-2826.133908,3985.4965829999996,3
-2821.845916,3852.688636,3
-2819.940216,3866.112237,3
-2815.762825,3841.00355,3
-2817.775682,3994.788978,3
-2814.278818,3958.179875,3
-2811.515582,3903.2552920000003,3
-2809.999995,3985.6143810000003,3
-2809.013925,3895.7423280000003,3
-2807.657713,3865.528622,3
-2800.891866,3858.02867,3
-2795.750095,3965.704802,3
-2794.741706,3841.3639689999995,3
-2796.4337969999997,3823.4766159999995,3
-2792.493998,3945.406265,3
-2789.794859,3936.086424,3
-2786.1115170000003,3895.457007,3
-2788.4561949999998,3992.1149579999997,3
-2775.5040329999997,3844.0062700000003,3
-2770.1344480000002,3886.830745,3
-2751.500808,3977.3943200000003,3
-2746.924543,3877.040314,3
-2741.61026,3851.4994469999997,3
-2737.139408,3999.1490380000005,3
-2732.6702809999997,3934.19866,3
-2732.630558,3921.231642,3
-2729.8698510000004,3868.330212,3
-2721.420896,3890.400349,3
-2714.508932,3846.961847,3
-2712.050538,3949.081647,3
-2716.574795,4002.561233,3
-2712.816945,3920.8089170000003,3
-2702.215087,4008.732247,3
-2700.725034,3901.5024009999997,3
-2696.825723,3834.035428,3
-2691.266398,3955.1795520000005,3
-2681.199051,3988.1782799999996,3
-2680.157625,3906.123037,3
-2676.1736170000004,3977.3051490000003,3
-2661.440762,3858.2790170000003,3
-2662.4953649999998,3963.592021,3
-2653.35099,3830.823997,3
-2652.825677,3982.3156,3
-2648.7805989999997,3922.3207409999995,3
-2651.058544,3946.707631,3
-2831.507921,3833.59121,3
-2779.237496,3902.7069509999997,3
-2758.963921,3914.7728079999997,3
-2758.060488,3968.1611840000005,3
-2745.565611,3836.29171,3
-2722.114141,3844.515873,3
-2715.8057289999997,3935.051541,3
-2687.098606,3964.8883840000003,3
-2680.61523,3921.8249079999996,3
-2798.6613620000003,3911.291043,3
-2753.248044,3848.967115,3
-2731.242174,3830.2031859999997,3
-2714.094294,3881.3575479999995,3
-2686.417129,3889.285946,3
-2672.689571,3862.042679,3
-2674.936252,3822.709222,3
-2718.822566,3949.7883880000004,3
-2825.8770219999997,3902.2874100000004,3
-2706.7569280000002,3945.324027,3
-2688.3241510000003,3866.981598,3
-2661.940113,3904.771043,3
-2830.974141,3692.9787119999996,2
-2826.117709,3747.389822,2
-2824.71712,3677.129482,2
-2824.590338,3735.673969,2
-2822.539976,3758.65891,2
-2803.3410120000003,3671.059364,2
-2800.453195,3749.9696280000003,2
-2798.2988609999998,3796.0144,9
-2795.327989,3684.2889969999997,2
-2792.45772,3746.412667,2
-2786.701951,3765.617722,2
-2779.476634,3803.0216490000003,9
-2778.301097,3764.702539,9
-2776.315536,3668.944529,2
-2770.244264,3762.009944,9
-2770.699588,3788.67342,9
-2761.276654,3632.703452,7
-2758.681035,3723.223025,2
-2751.284447,3669.856586,7
-2744.8627420000003,3649.562792,7
-2746.716904,3629.2374630000004,2
-2739.247633,3704.446964,2
-2738.766979,3663.432565,7
-2732.037067,3740.0248490000004,2
-2720.080211,3758.764765,9
-2713.313768,3766.0590770000003,2
-2711.175591,3630.227183,2
-2712.7901309999997,3651.286036,2
-2712.219468,3739.42319,2
-2701.489931,3633.074149,2
-2699.43058,3750.0221920000004,2
-2698.880502,3728.6039049999995,2
-2690.720216,3716.5850520000004,2
-2698.4981980000002,3778.0719590000003,9
-2685.3227859999997,3695.637508,2
-2685.4057239999997,3645.803619,2
-2684.6469190000003,3763.8222969999997,2
-2680.732947,3636.3353420000003,2
-2677.611268,3727.717471,2
-2666.062482,3757.493176,1
-2646.445344,3675.3863,2
-2812.796157,3761.965853,2
-2812.169578,3641.056025,2
-2807.751381,3713.6464920000003,2
-2798.988553,3768.691196,2
-2780.759213,3724.637679,2
-2751.499722,3788.427189,8
-2743.481171,3687.4212820000002,2
-2701.451615,3796.157766,2
-2682.19967,3679.7733450000005,2
-2674.100611,3766.082732,2
-2665.514279,3802.57722,2
-2652.404873,3790.627661,2
-2827.633864,3699.0846880000004,2
-2813.86345,3683.628636,2
-2773.63121,3632.9902079999997,2
-2761.043002,3751.424165,2
-2732.413036,3629.738236,2
-2676.5843170000003,3672.3017979999995,2
-2693.00429,3764.0334310000003,2
-2750.430683,3808.4263200000005,8
-2738.401407,3738.4931060000004,2
-2702.076262,3645.20155,2
-2663.638754,3655.7315630000003,2
-2662.361783,3763.467687,1
-2833.931051,3555.0177710000003,7
-2823.3857980000002,3428.452758,7
-2824.391066,3557.7054700000003,7
-2821.480732,3515.8883579999997,9
-2817.4620579999996,3548.639351,7
-2811.523493,3540.729012,7
-2809.545876,3557.1938,9
-2803.2440100000003,3481.520383,2
-2800.2590059999998,3594.909635,2
-2801.271787,3462.043557,2
-2798.500621,3607.549861,2
