"","x","y","c","z"
"80",-2874.554691,3092.346368,10,4
"81",-2859.661031,3173.877562,12,4
"82",-2858.720066,3188.642125,12,4
"83",-2851.791437,3152.037516,6,4
"84",-2849.074748,3079.129589,6,4
"85",-3004.256079,3046.051385,10,4
"86",-2992.590515,3104.072774,5,4
"87",-2977.201559,3180.866518,5,4
"88",-2952.232961,3172.620386,5,4
"89",-2942.952873,3034.110698,5,4
"90",-2910.166484,3177.077042,5,4
"91",-2878.201002,3187.125335,2,4
"92",-3003.065798,3078.016551,5,4
"93",-2976.399701,3031.887168,5,4
"94",-2973.040143,3123.550217,3,4
"95",-2965.7011,3141.598687,5,4
"96",-2955.482948,3044.758687,5,4
"97",-2888.740698,3136.041864,6,4
"98",-2965.012382,3180.180591,5,4
"99",-2940.378288,3201.794391,5,4
"100",-2927.817053,3161.192726,5,4
"101",-2858.526133,3129.484842,5,4
"102",-2858.313664,3197.907968,5,4
"103",-3029.629998,3278.57894,2,4
"104",-3030.555515,3301.588462,2,4
"105",-3027.34831,3237.455221,5,4
"106",-3019.434513,3260.697422,10,4
"107",-3016.414033,3306.180062,10,4
"108",-3001.803085,3359.197613,6,4
"109",-3000.888789,3299.561234,4,4
"110",-2988.069227,3237.589184,5,4
"111",-2990.558942,3315.615024,5,4
"112",-2990.728397,3276.069463,5,4
"113",-2989.124366,3378.62298,5,4
"114",-2978.962421,3333.223733,5,4
"115",-2974.133668,3250.291371,2,4
"116",-2967.762604,3390.914725,2,4
"117",-2960.285218,3333.860364,4,4
"118",-2950.421434,3275.093089,6,4
"119",-2939.575179,3299.068068,3,4
"120",-2944.724184,3316.485959,5,4
"121",-2933.868497,3371.899957,5,4
"122",-2934.942897,3244.621051,11,4
"123",-2923.887749,3320.556232,5,4
"124",-2921.713718,3355.828041,5,4
"125",-2927.199416,3335.552724,10,4
"126",-2911.592857,3246.474407,5,4
"127",-2906.329128,3236.931351,5,4
"128",-2909.636307,3303.010553,6,4
"129",-2905.293216,3310.835367,5,4
"130",-2903.975022,3395.467639,5,4
"131",-2899.545698,3249.497751,10,4
"132",-2894.457204,3272.832326,5,4
"133",-2891.839974,3284.828044,6,4
"134",-2876.356967,3324.968411,5,4
"135",-2870.246151,3343.472935,2,4
"136",-2868.557788,3256.816329,5,4
"137",-2868.802795,3400.047664,10,4
"138",-2859.966448,3231.820202,11,4
"139",-2860.682058,3400.098317,10,4
"140",-2857.382141,3289.016683,2,4
"141",-2849.515024,3273.465271,5,4
"142",-2846.723828,3242.719513,4,4
"143",-3031.313008,3261.160648,5,4
"144",-3021.077099,3368.575012,2,4
"145",-3007.713612,3243.39608,5,4
"146",-2993.495947,3226.153905,6,4
"147",-2971.981767,3297.638044,5,4
"148",-2965.66967,3292.330916,5,4
"149",-2914.903564,3258.723116,5,4
"150",-2998.9505,3350.228772,5,4
"151",-2946.59941,3264.043714,5,4
"152",-2872.203745,3314.643496,2,4
"153",-2871.581247,3395.560508,5,4
"154",-2951.926098,3330.523459,5,4
"155",-2917.391633,3277.119729,5,4
"156",-2903.488636,3365.516315,10,4
"157",-2875.341558,3304.040125,11,4
"158",-3029.764386,3426.783967,2,4
"159",-3021.888972,3497.605352,10,4
"160",-3025.280058,3550.785908,5,4
"161",-3013.524167,3522.723196,6,4
"162",-3003.775992,3594.652261,2,4
"163",-3002.107398,3587.260236,5,4
"164",-2998.757643,3558.347645,13,4
"165",-2979.043681,3529.882938,6,4
"166",-2971.836425,3453.417328,5,4
"167",-2971.365765,3492.712399,5,4
"168",-2970.089714,3555.107842,2,4
"169",-2969.405432,3478.899773,5,4
"170",-2966.73883,3573.57959,5,4
"171",-2956.284887,3437.937878,10,4
"172",-2942.557256,3600.703083,6,4
"173",-2938.950004,3512.590712,5,4
"174",-2935.265535,3538.639063,5,4
"175",-2935.816291,3432.160161,3,4
"176",-2935.961497,3460.577893,8,4
"177",-2926.261002,3591.635334,5,4
"178",-2926.774248,3468.158655,11,4
"179",-2924.360229,3601.857167,10,4
"180",-2916.580302,3549.700718,6,4
"181",-2916.618092,3496.365278,2,4
"182",-2912.495622,3563.406106,5,4
"183",-2911.840434,3504.088303,5,4
"184",-2909.967295,3554.155176,5,4
"185",-2897.526055,3605.658487,2,4
"186",-2895.100013,3443.780905,5,4
"187",-2891.371075,3513.218422,11,4
"188",-2880.573975,3453.91202,11,4
"189",-2863.365352,3606.889879,5,0
"190",-2863.897887,3589.107725,5,4
"191",-2860.581062,3482.862896,2,4
"192",-2855.042965,3499.476179,5,4
"193",-2850.612966,3488.081234,2,4
"194",-2847.810296,3443.206007,2,4
"195",-2844.155507,3543.188531,11,4
"196",-3023.704331,3565.913928,5,4
"197",-3009.436912,3481.503748,2,4
"198",-3006.523473,3472.608425,2,4
"199",-2997.707571,3535.112199,5,4
"200",-2961.155878,3510.215791,13,4
"201",-2859.212214,3443.744199,2,4
"202",-2984.872922,3600.617098,8,4
"203",-2963.639967,3547.11899,5,4
"204",-2945.028144,3583.992876,5,4
"205",-2892.860948,3496.752077,5,4
"206",-2876.608215,3541.333293,10,4
"207",-3026.900885,3529.220886,5,4
"208",-3017.111149,3551.013574,5,4
"209",-3000.743007,3451.37874,5,4
"210",-2954.16089,3507.624408,10,4
"211",-2955.467372,3567.644607,8,4
"212",-2909.22667,3472.228197,5,4
"213",-2871.338739,3475.172851,5,4
"214",-3024.794532,3774.119827,5,0
"215",-3020.848977,3738.880899,12,0
"216",-3020.818697,3747.377863,12,0
"217",-3017.362388,3692.870942,11,0
"218",-3019.579891,3636.306482,5,0
"219",-3017.380657,3700.658126,11,0
"220",-3015.618315,3803.260338,12,0
"221",-3012.907822,3652.475477,10,0
"222",-3003.925261,3702.96211,8,0
"223",-3003.959881,3658.919756,12,0
"224",-2997.835089,3776.749203,5,0
"225",-2995.0635,3659.252262,5,0
"226",-2994.107724,3636.896864,2,0
"227",-2982.293965,3801.599629,2,0
"228",-2981.460522,3707.245007,13,0
"229",-2975.387626,3724.490063,10,0
"230",-2971.71703,3736.373824,2,0
"231",-2957.803784,3783.763261,12,0
"232",-2956.031492,3775.322121,5,0
"233",-2952.543845,3680.039797,5,0
"234",-2954.08651,3761.858226,2,0
"235",-2942.573152,3693.19986,6,0
"236",-2941.283159,3717.880191,10,0
"237",-2924.320106,3734.206804,12,0
"238",-2921.232651,3631.858571,5,4
"239",-2919.326575,3728.357165,2,0
"240",-2913.795332,3800.562161,2,0
"241",-2909.649584,3791.267113,2,0
"242",-2909.524406,3755.134083,5,0
"243",-2906.182309,3651.975769,5,0
"244",-2901.731239,3633.238113,2,4
"245",-2895.80512,3708.918575,5,0
"246",-2893.783563,3632.57759,8,0
"247",-2890.973304,3768.354363,2,0
"248",-2885.738418,3656.499904,5,0
"249",-2864.678655,3647.152794,5,0
"250",-2860.26603,3794.894621,12,0
"251",-2852.149726,3620.936713,13,0
"252",-2847.813849,3804.514555,4,0
"253",-2998.677808,3680.668377,5,0
"254",-2970.444289,3759.101101,5,0
"255",-2962.886976,3789.219089,8,0
"256",-2929.019032,3782.323564,12,0
"257",-2906.421588,3745.2347,5,0
"258",-2873.269441,3727.668191,5,0
"259",-2867.465451,3732.946113,5,0
"260",-2987.408398,3692.429839,5,0
"261",-2966.479346,3696.190391,5,0
"262",-2944.604081,3798.948549,12,0
"263",-2944.827091,3738.139051,12,0
"264",-2919.844901,3672.836715,5,0
"265",-2876.979092,3641.318865,11,0
"266",-2850.814092,3626.193626,13,0
"267",-2850.813103,3806.51168,4,0
"268",-2980.720269,3739.919126,3,0
"269",-2889.205406,3758.963368,5,0
"270",-2870.153308,3676.155387,6,0
"271",-2859.890433,3621.977629,10,0
"272",-3016.951076,3681.523015,5,0
"273",-2959.645375,3658.25377,5,0
"274",-2947.096655,3711.356376,5,0
"275",-2926.07897,3766.209078,5,0
"276",-2869.330844,3668.590455,5,0
"277",-2865.023294,3772.357728,12,0
"278",-3025.732277,3851.931896,2,0
"279",-3019.833327,3869.226631,11,0
"280",-3009.277568,3996.527,8,0
"281",-3007.132576,3897.451682,12,0
"282",-3005.473043,3906.043529,11,0
"283",-2992.251031,3849.979918,5,0
"284",-2990.722622,3886.885231,5,0
"285",-2987.253505,3915.733659,2,0
"286",-2986.096803,4002.011758,12,0
"287",-2968.146755,3891.125517,12,0
"288",-2965.992366,4004.76862,12,0
"289",-2963.325218,3975.288257,2,0
"290",-2956.981804,3955.224497,5,0
"291",-2954.543265,3924.323612,12,0
"292",-2946.200159,3950.864045,8,0
"293",-2932.016877,3986.709491,8,0
"294",-2922.98543,3923.325592,13,0
"295",-2924.764343,3850.659291,12,0
"296",-2921.716174,3828.224288,8,0
"297",-2914.559087,3922.557977,11,0
"298",-2916.769962,3882.783926,5,0
"299",-2909.183945,3904.820657,5,0
"300",-2907.406593,3949.510786,5,0
"301",-2908.638578,3979.868829,5,0
"302",-2904.906559,3862.313155,12,0
"303",-2889.258942,3868.020462,5,0
"304",-2886.256158,3875.019641,10,0
"305",-2872.651875,3849.984157,5,0
"306",-2868.865291,3940.72464,5,0
"307",-2858.515815,3859.665588,2,0
"308",-2851.702558,3996.590892,13,0
"309",-2849.4454,3902.290671,2,0
"310",-2849.062855,3886.646779,5,0
"311",-2980.30224,3913.345025,8,0
"312",-2969.623416,3967.167773,2,0
"313",-2949.80623,4002.807658,5,0
"314",-2945.170386,3890.002735,12,0
"315",-2945.775108,3933.676386,5,0
"316",-2857.780778,3929.522991,8,0
"317",-2979.859064,3867.108201,12,0
"318",-2973.617293,3953.254772,5,0
"319",-2966.767588,3902.178035,5,0
"320",-2939.892179,3841.332755,5,0
"321",-2930.225811,3962.593893,5,0
"322",-2858.585262,3883.919983,3,0
"323",-3026.168443,3974.725075,5,0
"324",-3027.026142,3984.395071,5,0
"325",-2997.148342,3941.676495,5,0
"326",-2995.419689,3832.512694,12,0
"327",-2959.054804,3964.416958,8,0
"328",-2916.809889,4006.019854,10,0
"329",-2876.470373,3831.662506,2,0
"330",-3033.813912,4136.290706,10,0
"331",-3028.042789,4031.903564,12,0
"332",-3023.926375,4193.730961,12,2
"333",-3016.480588,4070.623181,5,0
"334",-3014.166086,4202.983057,5,2
"335",-3014.923616,4081.295655,12,0
"336",-3015.818224,4175.446976,12,2
"337",-3001.170178,4134.731934,5,0
"338",-2996.947149,4040.874292,5,0
"339",-2997.438171,4165.690005,2,2
"340",-3000.413001,4063.344363,5,0
"341",-2991.843342,4022.544097,5,0
"342",-2988.961156,4124.935998,8,0
"343",-2985.19862,4157.715946,5,2
"344",-2986.893841,4114.693089,5,0
"345",-2986.694977,4207.696178,2,2
"346",-2981.186739,4046.505323,5,0
"347",-2974.2812,4110.95678,5,0
"348",-2973.867539,4160.518352,2,2
"349",-2969.819458,4188.110305,5,2
"350",-2966.561761,4063.709486,8,0
"351",-2959.856452,4099.622987,2,0
"352",-2957.011139,4139.426738,5,2
"353",-2954.266446,4205.26201,5,2
"354",-2950.293763,4047.865505,5,0
"355",-2944.002464,4135.8088,5,2
"356",-2946.563829,4062.236348,8,0
"357",-2937.741729,4163.461748,5,2
"358",-2939.841513,4185.242685,4,2
"359",-2936.839016,4132.935772,2,2
"360",-2937.452848,4057.720908,5,0
"361",-2932.069661,4034.870125,8,0
"362",-2917.349245,4166.20726,11,2
"363",-2917.551257,4102.128757,10,2
"364",-2913.55963,4183.872573,2,2
"365",-2912.462694,4209.647193,5,2
"366",-2903.262282,4180.93061,5,2
"367",-2907.022453,4050.271518,5,0
"368",-2900.161821,4141.189536,5,2
"369",-2903.971484,4193.22333,2,2
"370",-2898.531371,4081.05446,2,2
"371",-2899.764959,4104.571985,5,2
"372",-2881.471741,4064.997558,5,0
"373",-2870.503681,4119.321295,5,2
"374",-2864.101875,4027.882607,8,0
"375",-2858.23984,4167.35191,13,2
"376",-2855.928749,4031.329437,2,0
"377",-2856.954746,4139.418598,5,2
"378",-2850.117893,4073.939278,2,2
"379",-3014.760719,4030.151175,6,0
"380",-3003.286798,4117.469672,8,0
"381",-2974.138274,4168.288739,10,2
"382",-2954.784132,4087.932366,11,0
"383",-2929.496245,4155.726081,5,2
"384",-2965.791655,4130.690415,6,2
"385",-2875.383998,4185.356313,5,2
"386",-2864.637094,4082.618887,5,2
"387",-3008.32912,4109.113712,8,0
"388",-2876.040576,4178.456069,5,2
"389",-2864.103628,4108.712117,5,2
"390",-3007.953463,4123.825746,5,0
"391",-2919.379388,4126.747311,5,2
"392",-2867.35914,4051.524111,5,0
"393",-2845.009953,4191.947317,2,2
"394",-2875.183815,4166.797746,5,2
"395",-3024.617061,4335.306013,5,2
"396",-3019.498419,4405.095138,10,2
"397",-3004.396813,4318.84495,5,2
"398",-3001.464017,4402.870216,5,2
"399",-2996.818461,4260.690773,5,2
"400",-2989.444624,4357.583398,10,2
"401",-2988.942963,4391.373332,12,2
"402",-2984.49449,4336.00899,5,2
"403",-2979.345065,4244.087667,5,2
"404",-2976.119629,4381.60996,5,2
"405",-2964.020651,4329.559082,5,2
"406",-2959.327684,4227.022969,2,2
"407",-2955.478624,4256.560111,2,2
"408",-2946.797622,4272.127839,2,2
"409",-2941.354324,4274.848604,2,2
"410",-2934.239306,4307.602337,5,2
"411",-2926.869229,4268.373217,5,2
"412",-2920.509705,4383.267886,2,2
"413",-2916.09118,4248.328019,5,2
"414",-2911.848093,4271.117752,8,2
"415",-2908.531022,4222.542188,5,2
"416",-2907.003457,4373.232968,5,2
"417",-2902.264036,4341.380735,13,2
"418",-2891.641405,4326.983311,5,2
"419",-2887.042539,4311.760812,5,2
"420",-2886.364444,4266.757699,11,2
"421",-2885.13353,4401.386258,2,2
"422",-2878.397417,4307.727078,5,2
"423",-2870.995927,4353.937338,10,2
"424",-2863.757618,4232.324622,3,2
"425",-2860.030434,4330.708399,5,2
"426",-2862.515534,4349.391197,0,5
"427",-2851.504773,4377.003861,10,2
"428",-3024.41939,4268.425909,11,2
"429",-3003.594214,4287.627066,2,2
"430",-2997.982094,4313.0572,6,2
"431",-2953.564445,4362.090831,5,2
"432",-2949.916827,4322.125046,5,2
"433",-2899.640871,4245.236578,5,2
"434",-2859.46638,4257.754964,5,2
"435",-3024.421152,4359.031051,5,2
"436",-2997.260934,4361.521052,5,2
"437",-2900.964811,4408.068179,5,2
"438",-2892.211916,4284.60055,5,2
"439",-2887.298369,4385.638488,3,2
"440",-2884.165422,4288.820538,2,2
"441",-2859.182769,4395.966429,5,2
"442",-2984.970465,4256.367521,5,2
"443",-2968.981483,4265.363007,5,2
"444",-2915.413715,4362.280903,2,2
"445",-2894.816908,4223.297772,5,2
"446",-3026.393406,4312.488487,12,2
"447",-3000.345387,4410.941872,2,2
"448",-2938.546439,4252.257215,5,2
"449",-3030.676654,4451.090486,12,2
"450",-3023.889257,4515.510471,12,2
"451",-3022.328713,4482.251327,2,2
"452",-3019.704109,4590.831597,11,2
"453",-3021.398573,4562.380252,5,2
"454",-3018.125078,4535.523507,12,2
"455",-3007.01846,4577.481609,5,2
"456",-2999.339374,4468.690199,5,2
"457",-2993.733268,4591.969247,3,2
"458",-2992.639538,4484.858969,5,2
"459",-2983.675028,4553.899696,5,2
"460",-2979.757664,4522.707922,5,2
"461",-2975.987778,4446.501144,5,2
"462",-2967.846951,4432.498855,13,2
"463",-2966.625902,4473.657918,5,2
"464",-2965.12557,4532.205586,10,2
"465",-2962.339383,4462.707602,5,2
"466",-2955.93741,4586.609015,2,2
"467",-2953.317802,4572.657471,5,2
"468",-2950.466652,4595.654223,11,2
"469",-2941.31355,4428.231235,10,2
"470",-2936.653207,4553.089874,2,2
"471",-2927.398845,4604.616711,5,2
"472",-2921.238387,4555.997955,5,2
"473",-2922.237244,4491.862414,5,2
"474",-2915.058426,4465.901528,6,2
"475",-2911.272722,4529.45087,5,2
"476",-2904.104171,4568.759948,5,2
"477",-2900.946481,4504.921924,10,2
"478",-2890.883714,4586.565749,5,2
"479",-2880.908329,4515.082104,2,2
"480",-2870.663429,4427.005176,5,2
"481",-2873.339979,4521.803206,5,2
"482",-2868.832153,4420.365665,11,2
"483",-2866.23659,4474.65891,11,2
"484",-2863.439533,4445.619718,5,2
"485",-2854.68009,4586.762461,5,2
"486",-2852.299585,4567.075446,5,2
"487",-2852.391613,4459.546804,10,2
"488",-2971.194414,4500.767216,6,2
"489",-2969.533934,4586.057481,5,2
"490",-2873.883871,4561.836521,5,2
"491",-2864.240705,4554.406993,5,2
"492",-2861.985097,4434.31283,5,2
"493",-2857.311215,4501.355018,2,2
"494",-3001.032819,4485.033529,5,2
"495",-2996.239344,4552.58564,5,2
"496",-2988.080081,4569.290252,10,2
"497",-2982.760232,4459.399185,5,2
"498",-2937.902642,4432.445088,10,2
"499",-2937.096241,4532.084133,5,2
"500",-2923.972339,4588.685441,11,2
"501",-2906.652043,4510.721704,10,2
"502",-2899.01954,4550.697073,5,2
"503",-2855.360657,4528.180199,5,2
"504",-2953.900642,4521.983252,11,2
"505",-2942.784015,4538.10188,3,2
"506",-2894.288507,4465.829927,13,2
"507",-2869.010768,4543.434929,5,2
"508",-3005.076264,4503.071484,5,2
"509",-2977.793767,4442.816697,5,2
"510",-2960.998602,4490.855498,2,2
"511",-2954.922523,4551.836205,5,2
"512",-2943.309636,4423.784045,5,2
"513",-2896.932593,4519.950907,5,2
"514",-2881.366434,4494.732318,5,2
"515",-2847.227164,4596.376531,5,2
"516",-2831.463012,4499.989966,5,2
"517",-2826.119707,4463.255471,5,2
"518",-2819.460172,4502.672213,5,2
"519",-2817.026871,4582.805517,5,2
"520",-2815.3487,4477.567688,5,2
"521",-2813.317653,4598.43528,5,2
"522",-2814.202194,4565.121984,11,2
"523",-2812.272853,4537.639678,5,2
"524",-2810.390231,4494.890515,5,2
"525",-2806.799862,4431.38107,5,2
"526",-2793.909452,4444.221961,2,2
"527",-2789.949925,4594.340829,5,2
"528",-2789.76686,4599.970118,2,2
"529",-2789.23149,4429.92869,11,2
"530",-2787.8214,4524.134497,2,2
"531",-2785.649216,4462.305239,5,2
"532",-2777.493667,4440.646041,6,2
"533",-2770.000837,4522.464616,5,2
"534",-2767.547944,4549.765789,5,2
"535",-2759.309303,4581.155342,13,2
"536",-2748.920818,4513.183976,5,2
"537",-2746.265822,4535.733773,5,2
"538",-2737.384365,4562.512039,7,6
"539",-2730.712114,4469.747325,2,6
"540",-2727.548157,4436.168081,5,2
"541",-2721.491671,4493.960007,2,6
"542",-2705.709586,4536.866798,6,6
"543",-2700.426346,4456.594788,6,6
"544",-2694.661385,4480.591298,10,6
"545",-2691.701069,4424.059208,5,2
"546",-2670.180196,4536.526078,7,6
"547",-2662.578191,4464.097622,6,6
"548",-2652.577315,4545.091597,6,6
"549",-2778.831031,4510.955244,5,2
"550",-2722.280767,4519.838812,6,6
"551",-2721.078743,4442.294352,5,2
"552",-2696.287446,4448.325096,6,6
"553",-2658.626284,4537.640398,13,6
"554",-2652.228644,4603.144283,6,6
"555",-2647.736406,4478.351401,6,6
"556",-2822.696168,4555.423971,2,2
"557",-2811.037878,4514.350344,5,2
"558",-2726.024896,4529.03423,5,2
"559",-2696.29761,4473.058113,6,6
"560",-2671.564601,4504.748191,7,6
"561",-2659.73189,4588.072332,7,6
"562",-2792.010393,4547.830192,5,2
"563",-2727.428433,4597.291869,6,6
"564",-2728.429955,4591.912034,6,6
"565",-2686.017141,4443.648231,6,6
"566",-2673.563985,4606.313836,6,6
"567",-2832.370704,4510.785738,5,2
"568",-2820.187638,4427.243045,5,2
"569",-2814.505023,4484.159073,5,2
"570",-2811.702735,4453.895569,5,2
"571",-2761.290291,4540.093712,5,2
"572",-2755.781563,4563.394785,5,2
"573",-2694.412134,4575.335564,6,6
"574",-2668.909929,4453.60095,6,6
"575",-2820.76918,4367.991739,5,2
"576",-2817.084561,4400.839456,5,2
"577",-2815.561927,4337.971246,5,2
"578",-2812.577679,4259.484323,5,2
"579",-2812.663604,4224.551971,5,2
"580",-2803.561454,4237.023508,5,2
"581",-2800.451445,4388.601197,2,2
"582",-2795.539854,4354.454242,5,2
"583",-2792.945668,4309.979158,2,2
"584",-2789.562496,4347.026023,5,2
"585",-2788.971103,4242.988564,5,2
"586",-2787.120666,4257.715822,5,2
"587",-2785.789679,4226.397632,5,2
"588",-2779.531993,4316.151567,5,2
"589",-2768.908665,4386.199198,5,2
"590",-2771.960138,4352.780195,5,2
"591",-2764.233559,4250.334349,5,2
"592",-2759.926097,4398.091171,10,2
"593",-2756.876107,4223.943658,5,2
"594",-2754.015649,4261.444336,5,2
"595",-2746.520366,4322.813008,5,2
"596",-2747.589396,4290.94051,5,2
"597",-2743.902811,4271.851791,5,2
"598",-2743.358634,4406.470453,5,2
"599",-2738.030304,4301.739407,5,2
"600",-2737.64548,4270.431745,10,2
"601",-2724.070808,4285.819681,5,2
"602",-2724.218623,4261.476086,5,2
"603",-2715.517897,4237.357595,9,1
"604",-2713.288423,4357.572138,2,2
"605",-2707.250117,4245.186322,3,2
"606",-2699.62077,4306.574411,5,2
"607",-2691.101181,4279.167987,5,2
"608",-2685.134753,4369.139811,3,2
"609",-2671.140853,4238.46067,4,2
"610",-2657.348264,4363.244555,2,2
"611",-2658.130055,4348.428558,2,2
"612",-2655.011125,4235.001212,2,2
"613",-2656.242768,4262.012454,11,2
"614",-2654.648864,4323.694756,5,2
"615",-2653.902669,4394.809631,7,6
"616",-2655.785087,4285.033679,10,2
"617",-2647.223006,4280.102214,2,2
"618",-2827.531488,4309.263971,5,2
"619",-2828.888054,4340.282628,5,2
"620",-2824.112864,4284.00369,10,2
"621",-2811.250714,4307.444747,5,2
"622",-2696.044068,4339.418094,5,2
"623",-2780.207268,4407.925518,10,2
"624",-2757.473322,4282.173356,4,2
"625",-2740.164337,4369.69358,2,2
"626",-2715.148293,4309.819334,2,2
"627",-2696.183698,4368.529615,5,2
"628",-2695.730548,4258.094669,5,2
"629",-2676.648471,4256.20139,5,2
"630",-2814.131589,4273.297238,11,2
"631",-2791.073383,4296.892718,5,2
"632",-2774.894202,4275.895948,5,2
"633",-2768.477938,4261.250164,5,2
"634",-2765.834815,4329.287654,2,2
"635",-2755.105046,4244.611945,5,2
"636",-2748.357744,4325.746287,5,2
"637",-2666.877692,4377.788002,4,2
"638",-2812.323273,4127.428964,10,2
"639",-2812.452383,4164.727019,5,2
"640",-2804.578145,4045.977123,5,2
"641",-2806.085993,4195.749638,11,2
"642",-2793.577659,4031.321841,5,2
"643",-2783.411537,4103.537578,2,2
"644",-2776.97195,4126.439949,5,2
"645",-2771.906508,4045.601019,2,2
"646",-2769.106194,4137.134895,10,2
"647",-2767.078473,4098.141074,5,2
"648",-2762.205388,4058.18338,5,2
"649",-2754.684568,4077.067019,5,2
"650",-2749.775189,4201.807975,10,2
"651",-2750.365553,4024.539568,5,2
"652",-2746.637886,4177.6727,5,2
"653",-2740.065421,4159.266218,5,2
"654",-2741.085214,4027.817125,5,2
"655",-2733.938946,4117.916387,5,2
"656",-2731.453828,4182.817972,12,2
"657",-2730.449794,4082.91832,2,2
"658",-2726.800115,4112.309344,5,2
"659",-2715.408801,4064.445254,5,2
"660",-2716.961362,4092.51195,5,2
"661",-2715.982416,4204.644419,5,2
"662",-2704.720042,4175.143443,11,2
"663",-2698.008935,4049.832441,5,2
"664",-2695.561191,4022.746985,5,2
"665",-2687.072784,4187.164377,5,2
"666",-2691.143726,4045.13517,5,2
"667",-2676.526295,4031.433922,10,2
"668",-2669.149357,4132.520417,5,2
"669",-2657.008644,4077.720638,5,2
"670",-2660.213147,4136.414903,5,2
"671",-2657.948078,4038.481488,5,2
"672",-2651.977166,4025.629494,5,2
"673",-2830.438634,4078.588959,6,2
"674",-2827.405576,4170.477138,5,2
"675",-2780.575062,4159.571857,5,2
"676",-2747.530591,4099.355231,5,2
"677",-2709.270394,4191.816128,5,2
"678",-2690.27422,4128.53595,2,2
"679",-2659.071603,4188.651157,5,2
"680",-2657.475362,4175.111722,5,2
"681",-2821.98105,4105.518827,5,2
"682",-2805.994589,4149.874042,5,2
"683",-2789.911781,4171.078392,5,2
"684",-2786.119762,4199.265603,5,2
"685",-2779.648729,4060.865496,5,2
"686",-2766.522265,4043.426875,5,2
"687",-2755.426607,4128.717249,5,2
"688",-2753.295838,4191.119559,2,2
"689",-2735.462107,4143.82035,5,2
"690",-2720.380717,4176.468823,2,2
"691",-2700.616656,4123.329366,5,2
"692",-2697.770269,4100.356866,5,2
"693",-2695.535222,4207.565574,6,2
"694",-2688.115837,4100.344087,5,2
"695",-2816.140574,4059.244878,5,2
"696",-2786.921031,4073.754574,2,2
"697",-2667.635011,4106.855875,5,2
"698",-2660.562213,4106.925053,5,2
