coord_x,coord_y,pred
1635.824735,3765.641477,9
1646.369565,3720.826801,7
1656.231061,3885.552859,11
1661.85025,3824.173177,9
1678.583344,3720.506206,7
1683.727084,3740.75199,9
1694.079875,3881.891017,9
1520.636679,3753.802971,7
1536.602798,3775.663977,3
1549.081275,3756.085966,0
1557.040179,3821.208762,7
1572.637733,3892.23826,1
1603.414662,3816.807738,9
1619.896115,3896.986243,9
1658.510184,3851.407522,9
1660.573458,3864.725549,9
1628.514689,3768.208741,9
1526.660629,3728.886594,0
1512.133803,3858.631918,0
1610.108282,3744.24215,9
1685.175036,3892.480042,9
1513.32432,3645.151993,0
1519.993446,3557.685201,4
1526.605326,3564.811845,0
1525.268727,3662.821769,0
1530.477423,3607.69302,0
1538.33515,3632.029225,0
1537.275088,3648.971285,5
1542.339519,3695.34313,0
1543.797538,3534.164503,0
1546.69208,3566.890053,0
1551.59644,3605.90524,0
1553.787605,3675.649793,0
1561.15984,3663.494004,5
1570.303371,3604.969555,1
1573.058909,3555.278794,7
1570.331943,3689.544968,5
1578.721063,3619.571888,0
1585.001035,3640.197656,7
1583.137382,3537.558638,0
1587.297327,3521.62992,0
1600.635893,3552.393361,0
1606.97556,3691.797371,0
1604.661817,3616.843202,12
1607.164674,3533.991479,0
1611.194787,3656.654167,1
1615.831446,3579.074329,0
1623.056761,3618.673087,0
1629.112299,3559.340704,0
1627.716253,3698.392583,3
1631.164219,3530.434738,3
1645.686273,3544.220854,1
1646.415284,3515.959316,0
1648.147889,3616.293324,0
1648.960848,3678.077486,7
1652.034014,3650.60946,7
1656.525208,3513.399892,1
1656.118093,3690.016165,7
1657.050003,3610.628339,7
1664.390085,3608.618103,7
1664.688697,3591.379662,1
1671.87484,3594.453643,1
1669.319381,3631.767875,7
1671.003688,3662.479779,1
1674.405495,3527.939477,0
1680.568242,3657.830551,7
1677.603452,3578.878097,3
1689.773323,3552.879842,0
1517.2643,3579.224101,0
1523.716558,3643.340063,0
1537.794745,3617.264629,0
1564.105686,3519.459988,0
1585.648204,3612.314794,0
1590.753975,3647.946145,1
1606.530372,3598.438312,0
1623.15933,3673.671244,0
1679.509519,3554.941191,0
1515.770896,3688.26004,0
1539.942957,3673.556387,0
1556.032388,3641.352112,0
1568.840276,3540.026358,2
1565.695122,3634.433701,0
1586.153693,3572.937742,5
1603.137909,3547.793291,0
1652.923201,3553.473014,1
1689.129843,3546.990824,0
1556.290411,3615.978474,0
1579.84545,3577.554826,0
1586.458082,3633.239999,0
1605.67656,3559.803407,0
1677.18896,3609.459444,0
1508.479032,3579.049527,0
1547.231319,3518.25083,0
1552.875791,3548.837704,0
1567.321195,3581.55576,0
1582.930437,3566.381675,5
1602.214125,3567.970524,0
1632.093314,3578.816869,0
1642.007751,3589.108356,0
1687.515464,3540.686342,0
1519.214317,3333.228605,0
1520.885131,3342.471264,0
1527.272927,3486.425483,0
1531.184035,3394.727947,0
1533.65773,3454.474572,0
1536.712573,3349.745819,0
1540.267244,3497.837941,0
1541.010815,3368.190719,0
1545.792557,3330.612657,0
1546.065399,3478.480287,0
1547.154654,3491.682073,0
1547.973313,3384.199778,0
1549.774692,3366.103463,0
1552.905424,3424.17812,0
1562.049341,3322.874155,0
1564.107066,3493.919535,0
1564.87018,3364.027229,0
1565.81363,3422.789514,0
1570.258792,3413.087704,0
1571.083323,3466.342874,0
1588.85987,3320.822598,0
1590.381071,3465.855788,0
1593.083304,3451.77989,0
1596.113769,3435.089597,0
1607.48316,3328.327266,5
1606.515615,3314.286832,0
1607.762234,3351.582856,0
1610.366333,3429.361658,0
1614.129212,3481.681286,0
1617.78795,3384.490551,0
1618.531876,3454.188445,0
1625.108319,3370.501039,1
1633.155338,3324.005617,3
1632.756976,3419.743775,0
1633.164916,3480.795655,0
1635.178166,3462.399431,0
1637.908505,3487.133722,0
1642.735934,3413.034474,0
1641.915944,3397.989302,0
1646.275709,3453.815342,0
1652.419646,3419.144622,0
1659.490533,3496.732544,0
1665.602363,3335.896255,0
1668.702614,3376.120231,1
1668.362623,3405.745939,0
1676.32969,3321.161982,0
1681.215111,3355.31599,0
1693.219269,3362.988099,0
1512.618588,3472.477897,0
1530.845752,3432.691132,0
1539.983731,3324.707628,0
1557.225112,3447.047528,0
1599.354129,3494.314527,0
1615.189101,3406.729713,0
1619.496763,3468.151425,0
1642.229813,3349.759737,0
1644.042179,3440.859,0
1644.649712,3375.650783,0
1677.995139,3494.352763,7
1695.89481,3485.852255,5
1556.695056,3398.650601,0
1580.608297,3469.512884,0
1587.041881,3368.364301,0
1588.492484,3380.978512,1
1650.370641,3371.125176,0
1659.513198,3366.424381,0
1667.482561,3456.382646,3
1670.092372,3414.015892,0
1672.429712,3472.289536,0
1527.121694,3416.037734,0
1575.646338,3436.704111,5
1609.384721,3454.191231,0
1667.71031,3366.750488,1
1686.607929,3320.264444,3
1694.478775,3444.591302,0
1512.696933,3434.757262,0
1515.61101,3372.763731,0
1519.899605,3359.75272,0
1529.334526,3385.595147,0
1544.757797,3468.594826,0
1561.822585,3346.874284,3
1575.374782,3399.998078,4
1591.637167,3476.054428,0
1593.400557,3415.932096,0
1594.678575,3405.626007,0
1595.451291,3446.153029,0
1595.415291,3387.444289,0
1611.23179,3358.898178,0
1618.201133,3363.536217,0
1621.061536,3425.333924,0
1638.316477,3438.729325,0
1655.041412,3325.710979,0
1683.169157,3345.316036,0
1683.678945,3400.575796,0
1520.534312,3259.237188,1
1527.103171,3182.213924,4
1534.076672,3135.213301,11
1542.255518,3250.620029,0
1544.505731,3191.43816,4
1543.288514,3264.92304,7
1547.348417,3225.219661,4
1549.618219,3170.568615,3
1556.295419,3147.165486,1
1557.480349,3248.994779,3
1573.239611,3143.799014,3
1578.886228,3212.874619,5
1579.574608,3258.822614,1
1581.729634,3235.072221,0
1581.125017,3116.634363,0
1588.955492,3136.265665,4
1589.888317,3178.500845,0
1597.030617,3215.044448,0
1608.651786,3207.427073,0
1608.074897,3275.779349,0
1613.603289,3156.207586,9
1613.632727,3116.615217,0
1612.617499,3190.508819,0
1614.733712,3257.884931,0
1642.022754,3200.154953,0
1644.132525,3287.044773,1
1647.887771,3241.468526,0
1670.740172,3201.835408,0
1674.052556,3288.410244,1
1674.234317,3177.156608,5
1673.957432,3131.718562,3
1685.469783,3246.453237,0
1689.669767,3182.887757,3
1689.511684,3274.609648,0
1689.459568,3281.002696,0
1692.584323,3141.742648,3
1692.986964,3221.666116,0
1695.951017,3123.993202,1
1698.891075,3194.52076,3
1514.210683,3275.227329,0
1529.928123,3200.521516,5
1563.327146,3159.03086,8
1588.924383,3285.078796,7
1630.940119,3137.886803,0
1635.659504,3264.875754,5
1657.701654,3229.727571,0
1663.810801,3159.108078,2
1529.441813,3221.155471,0
1528.228246,3117.653063,8
1539.183624,3241.734268,0
1575.691007,3185.420576,0
1599.638152,3226.364541,0
1631.422169,3155.835573,0
1646.621992,3216.985422,0
1689.108381,3292.398605,0
1690.330048,3164.67267,3
1512.561516,3223.052993,7
1523.378428,3201.615952,5
1574.575799,3229.568185,0
1603.499313,3211.324223,0
1612.676748,3287.073863,0
1621.732264,3253.294095,0
1628.16544,3281.365392,0
1651.701624,3191.513055,0
1653.212191,3179.882018,0
1660.156404,3271.604722,0
1677.10358,3236.573707,2
1570.439795,3215.62878,5
1572.612161,3208.472675,5
1520.025594,2996.877779,8
1523.697726,3079.521944,4
1522.193875,2981.510666,2
1534.387677,3055.074927,4
1536.74555,3071.863468,1
1537.017005,3051.314099,4
1543.960507,2980.555775,5
1547.174356,2990.415023,3
1549.40811,3094.624775,3
1549.418332,2929.336092,0
1554.50143,2953.116891,10
1563.535738,3005.401653,2
1564.560894,3069.747764,10
1562.391864,3050.655637,1
1570.804894,2935.367418,2
1572.341042,2948.45424,2
1574.034737,2955.848547,1
1589.214048,3073.725262,7
1590.055519,3086.363448,0
1609.027905,3072.251183,2
1616.609174,3001.945696,5
1618.418725,2918.279204,2
1619.382817,3037.915783,8
1620.584955,3086.553169,11
1630.785774,2996.779968,0
1631.874443,2969.901826,11
1634.01947,2944.357988,2
1632.545006,2956.209883,4
1636.497676,3082.348139,5
1640.552746,3055.91617,4
1641.979847,3019.528885,8
1649.338323,2985.466108,1
1659.638455,2958.518073,4
1658.177876,2996.263831,12
1662.556264,2926.93383,5
1667.901138,3081.839775,0
1675.838862,3041.191678,4
1673.759066,2925.145573,2
1680.609116,2998.571326,0
1680.847696,3056.518125,7
1681.620688,3015.519141,4
1691.683416,3021.030119,0
1696.936998,3018.110769,0
1698.407925,3080.785004,9
1557.783418,3080.764389,4
1597.016844,2983.710043,4
1605.445366,3021.653976,3
1610.577714,2957.075079,4
1656.906173,3096.546351,4
1656.850433,3009.506911,7
1660.386763,3068.608795,3
1530.192842,3031.776489,4
1540.078513,2970.695938,1
1547.002718,3070.822397,4
1550.151938,2918.683917,2
1591.10305,3037.984287,5
1602.009948,2946.919702,5
1624.350765,2987.164376,4
1632.227638,2936.653363,2
1599.941106,3068.228222,5
1640.711444,2911.617897,2
1653.198661,2930.646458,4
1511.593476,2737.491294,4
1515.533039,2770.099098,3
1520.142136,2809.378625,2
1523.107175,2775.705124,9
1525.51266,2891.543791,2
1525.326402,2746.682745,11
1538.881819,2768.291262,7
1539.822934,2855.614333,2
1545.25672,2801.884621,3
1545.266349,2831.510125,1
1545.967543,2752.909899,5
1550.916658,2820.193422,5
1554.970893,2734.985664,2
1562.531877,2845.223087,5
1571.347937,2834.953688,2
1570.245298,2789.945118,4
1578.206976,2755.095605,3
1579.947964,2866.233198,2
1581.141302,2887.894757,2
1589.135677,2810.226758,9
1591.400908,2836.059167,2
1592.244136,2899.422584,4
1601.151996,2733.830552,2
1608.992637,2899.226427,4
1613.120252,2830.73313,5
1618.137149,2839.292463,3
1618.505294,2810.617868,2
1631.978124,2895.075606,3
1632.217845,2830.38196,7
1639.492342,2816.058539,5
1640.377698,2729.544867,7
1648.635083,2821.328174,3
1648.691548,2843.513088,2
1664.612188,2869.771987,0
1669.427534,2720.718167,11
1670.747086,2834.361458,4
1673.303668,2762.579687,5
1677.191396,2881.34412,11
1687.668739,2756.46224,7
1686.889951,2776.982313,5
1690.065657,2840.014857,3
1697.959615,2767.005302,2
1697.494555,2837.541404,3
1567.863282,2816.142863,7
1599.726584,2875.955905,2
1603.590919,2782.494698,12
1624.932455,2765.042034,2
1637.021943,2780.61567,10
1656.444469,2804.249694,1
1677.408885,2897.608687,12
1536.766832,2836.736941,1
1540.926299,2866.813304,4
1556.850048,2756.659604,3
1651.721162,2768.270834,2
1654.040312,2823.388727,1
1660.721051,2855.57408,2
1625.505556,2794.915571,9
1514.931738,2811.751562,2
1526.913466,2799.143167,2
1541.166199,2789.015547,2
1592.513632,2828.518518,2
1627.451191,2724.185114,2
1647.558761,2733.38337,3
1681.952121,2868.646622,7
1685.824111,2732.959788,4
1510.774257,2561.107805,3
1522.664759,2629.62561,3
1531.878426,2533.7314,7
1540.296545,2660.702468,9
1549.453952,2652.958843,10
1546.889865,2617.12998,1
1552.820048,2642.816976,8
1553.402005,2570.62207,11
1567.741976,2543.209535,2
1565.684391,2676.746114,3
1576.110498,2635.131791,1
1581.600467,2660.429251,11
1586.565099,2687.08841,3
1589.409985,2516.642343,12
1592.835196,2649.725356,2
1598.462497,2597.273104,8
1602.857251,2612.117497,8
1604.176423,2626.129947,5
1605.364143,2688.885373,2
1614.197411,2589.635032,1
1613.248039,2691.648883,2
1615.250958,2681.317482,2
1625.239076,2663.340097,2
1628.361836,2637.579609,4
1629.82163,2603.944517,12
1636.33203,2579.149408,2
1635.650119,2591.926185,4
1648.097451,2563.807299,3
1661.492706,2667.895641,4
1664.129606,2612.462403,11
1665.765447,2538.016297,2
1669.077498,2631.025961,4
1670.88621,2575.218858,11
1673.893428,2649.120263,1
1676.735539,2600.496709,2
