Unnamed: 0,X,Y,mclust
1210x-408,1209.833798,-408.4413743,4
1216x-317,1215.948852,-316.7441689,4
1226x-332,1226.104719,-332.1810591,4
1231x-360,1231.319286,-360.1840852,4
1233x-425,1232.863342,-424.8719506,4
1233x-446,1233.482541,-445.542902,4
1243x-420,1243.374435,-419.735427,4
1249x-395,1248.923193,-394.807828,4
1251x-281,1250.672271,-281.3473705,4
1260x-415,1260.247069,-415.419013,4
1271x-454,1271.3337,-453.8537257,4
1273x-287,1273.094993,-286.6710058,9
1274x-306,1274.451217,-306.1428812,1
1283x-375,1283.290675,-374.6635827,4
1287x-279,1287.479593,-279.4673868,9
1289x-441,1289.163264,-441.4388097,9
1291x-329,1290.707969,-328.5869433,4
1295x-314,1294.587764,-314.4241582,3
1301x-436,1301.087759,-436.4867946,4
1305x-452,1304.625553,-451.9533021,9
1307x-422,1307.310051,-422.3870924,4
1307x-394,1306.99136,-393.8497651,4
1307x-291,1307.324388,-290.7468235,1
1314x-347,1314.211717,-347.3157173,4
1321x-466,1321.413999,-465.8735976,9
1325x-414,1324.715987,-413.843987,4
1325x-323,1325.297932,-323.2332869,5
1171x-306,1170.547418,-306.0579969,1
1195x-345,1195.283329,-345.3210484,4
1200x-351,1200.314245,-351.0552665,4
1220x-348,1219.970579,-348.2430262,1
1222x-355,1221.567251,-355.1386569,1
1249x-306,1248.528474,-305.5203268,4
1318x-318,1317.959658,-317.8183231,4
1180x-350,1180.319703,-350.2607047,4
1212x-332,1211.699587,-331.8961545,4
1258x-346,1257.933215,-346.3177975,1
1256x-340,1255.880951,-339.7532171,1
1289x-301,1288.906016,-301.0502542,4
1314x-338,1314.15572,-337.9397332,5
1315x-380,1314.627487,-380.2290101,4
1201x-305,1201.152698,-304.946278,4
1240x-388,1239.534541,-387.5694336,8
1284x-401,1283.715381,-401.1070837,4
1165x-404,1164.989679,-404.3015763,4
1198x-364,1198.019071,-363.5975211,4
1223x-365,1223.203183,-365.1263293,1
1240x-394,1239.833159,-394.4862195,4
1308x-359,1308.107934,-359.3183691,4
1157x-252,1157.399795,-251.643724,4
1160x-80,1160.26402,-79.8695284,8
1174x-112,1174.413001,-112.4091136,9
1187x-99,1186.860913,-98.52889188,9
1188x-159,1188.008385,-159.3301366,3
1195x-209,1194.818694,-209.2123341,4
1200x-247,1199.964893,-247.3886011,4
1204x-154,1203.818672,-153.7617253,13
1211x-213,1210.628416,-213.2540865,4
1214x-176,1214.331941,-175.8099219,3
1216x-249,1215.914124,-248.8727097,4
1240x-90,1239.646142,-90.21881464,4
1241x-266,1241.079715,-265.7204882,4
1257x-184,1257.457448,-184.098098,4
1262x-169,1261.80446,-169.2032975,4
1268x-240,1267.648528,-239.5459869,9
1271x-104,1271.169817,-103.6492048,4
1274x-126,1273.808831,-126.4570051,4
1279x-134,1278.54355,-134.418247,4
1279x-87,1278.784745,-86.72368078,4
1282x-155,1281.704219,-154.7495989,13
1281x-169,1280.874246,-169.1953227,4
1288x-218,1287.702757,-218.1568176,9
1293x-110,1292.835849,-110.1441972,8
1292x-169,1292.265558,-169.4369208,13
1306x-203,1306.092639,-202.8831984,4
1302x-227,1302.119874,-227.0090755,4
1310x-173,1310.443913,-172.6172544,8
1318x-112,1318.129725,-111.5001665,4
1174x-252,1173.843388,-251.5124394,4
1202x-148,1202.008685,-148.1231678,3
1220x-101,1220.134285,-100.635774,13
1319x-205,1318.811554,-205.0448502,4
1321x-225,1321.166289,-224.8258132,4
1155x-156,1154.586855,-156.3714108,3
1156x-182,1156.391726,-182.1293315,3
1178x-192,1177.755669,-192.1492755,3
1193x-151,1192.667788,-151.3190619,3
1223x-118,1222.672082,-117.693611,8
1242x-219,1242.289926,-218.9168988,5
1247x-107,1246.506903,-107.0333517,4
1261x-265,1261.305927,-264.6013484,3
1275x-255,1275.238345,-255.4454642,5
1291x-240,1290.879381,-239.9916381,5
1164x-268,1164.078839,-267.9007088,4
1164x-217,1164.146467,-216.5662,4
1183x-154,1182.653894,-153.9595519,3
1308x-149,1307.530792,-149.3892091,4
1324x-159,1324.372718,-159.2168981,4
1149x90,1148.841799,89.65628388,9
1156x-60,1156.269751,-60.01025469,4
1155x50,1155.457094,50.01753779,4
1156x2,1155.610709,1.659176072,4
1163x-12,1163.278295,-12.08663113,4
1170x64,1169.542665,63.56570808,9
1173x-57,1173.090333,-56.86490272,4
1174x42,1173.585382,41.95907206,4
1180x24,1179.64551,24.45474052,4
1196x103,1195.683987,103.4268587,9
1199x74,1199.42634,73.98639132,9
1197x61,1197.116206,60.75223917,9
1199x52,1199.396592,51.80664863,8
1202x-37,1201.518134,-36.86321272,2
1201x-61,1200.949576,-61.15904437,9
1203x11,1203.253988,10.87078093,4
1206x114,1206.0122,114.1471849,9
1216x34,1215.593369,33.95561078,9
1217x91,1216.81515,91.2796397,9
1230x1,1229.512868,1.422426123,2
1232x49,1231.539204,49.09482979,14
1259x-15,1259.416766,-14.58566319,4
1260x-34,1260.218585,-33.80815747,4
1263x100,1262.738461,99.78662022,9
1262x78,1262.152774,77.75316749,9
1276x-43,1276.287321,-43.04968859,4
1276x87,1275.661679,86.85677831,9
1282x109,1282.307554,109.3817189,5
1289x-26,1289.212465,-26.18109121,9
1285x28,1284.563177,28.01933572,4
1289x-57,1289.484885,-57.36181782,4
1297x28,1296.898092,28.16319145,4
1297x113,1297.346577,113.2395234,5
1302x17,1302.136936,17.46997324,4
1308x-26,1308.136169,-26.3347627,8
1314x37,1313.939301,37.45286577,9
1314x95,1314.086065,95.30938226,5
1318x50,1318.096332,49.62867902,9
1322x60,1321.887242,59.99149235,13
1325x30,1324.653907,29.65430561,13
1162x34,1161.794324,33.77292782,1
1195x38,1194.51999,38.08212908,3
1198x-15,1198.071007,-14.53073847,2
1219x69,1219.035538,69.0508005,9
1246x30,1246.353565,30.1545287,14
1246x41,1246.275385,40.52277116,9
1316x87,1316.362488,87.29468204,9
1300x52,1300.456434,51.57368376,9
1174x7,1174.130271,7.213270341,4
1180x10,1180.452082,10.20361754,4
1181x85,1181.368447,84.76629183,9
1213x-16,1212.607077,-16.01041606,9
1226x17,1226.325278,16.72212931,9
1227x-12,1226.59593,-11.87610904,2
1239x86,1239.44673,86.08266919,9
1240x-28,1239.931562,-27.80331986,4
1256x4,1256.410286,3.910132534,4
1295x-37,1295.09736,-36.99994109,9
1316x-31,1316.40777,-31.12528166,9
1158x211,1157.974219,211.279481,4
1161x175,1160.878065,175.1843973,4
1165x181,1165.477573,181.3166364,4
1178x265,1177.632225,264.8028184,9
1176x155,1176.101262,155.1302675,4
1185x169,1185.439743,169.3500223,4
1196x240,1195.931592,240.1265859,9
1195x292,1195.002545,292.0249526,14
1208x158,1208.239726,157.8684688,4
1212x255,1212.225034,255.3813385,9
1221x302,1221.070644,301.6837126,13
1224x225,1224.197831,224.8331411,5
1229x155,1228.548957,154.6604363,9
1230x185,1229.579779,185.3241185,9
1232x209,1232.476234,208.8518301,5
1233x304,1233.404538,303.8464548,14
1235x252,1234.821896,252.3369209,9
1249x173,1248.622069,173.3592276,9
1249x269,1248.915443,269.0063843,9
1253x245,1253.402379,245.4689133,9
1262x301,1262.173975,301.1357623,9
1270x310,1269.710407,310.2649146,9
1273x196,1272.669288,196.3307911,9
1277x290,1276.583565,290.1658461,9
1279x155,1279.351746,154.7925001,5
1288x207,1288.232077,207.2788912,9
1290x257,1289.946635,256.8849498,14
1289x267,1288.747865,267.3602011,14
1297x233,1296.99754,232.6912219,9
1302x170,1301.780334,169.9786351,9
1304x216,1303.524319,215.5986284,9
1304x245,1303.936669,245.4184526,14
1305x285,1304.889236,284.5801835,9
1306x181,1305.861836,181.4341109,9
1311x238,1311.465943,238.1881221,13
1319x203,1319.175093,203.4022782,9
1320x261,1319.986388,260.677026,9
1320x166,1320.463383,165.5066925,9
1329x245,1329.313132,244.7963412,9
1332x262,1331.510067,262.0421097,9
1338x216,1337.806383,215.950879,9
1178x271,1177.993521,270.8776717,9
1198x207,1197.606162,207.0612984,9
1205x187,1204.72432,186.5949485,9
1262x231,1261.513624,231.0788303,9
1285x232,1285.268447,231.9564674,13
1160x286,1160.147537,285.5564103,9
1166x235,1165.63067,234.7461646,4
1179x311,1178.628898,310.8603806,9
1193x314,1193.351411,313.6685743,13
1218x317,1218.410958,316.9065166,14
1250x315,1249.570347,314.5082651,9
1284x277,1284.095909,276.9837285,13
1304x316,1304.495935,316.3267059,13
1187x150,1187.31457,150.4906013,4
1183x192,1182.695234,191.764385,4
1224x213,1224.069789,212.9197151,9
1235x139,1235.462252,139.2281209,9
1270x185,1269.756095,184.6093337,9
1302x296,1302.107468,296.2624926,9
1326x260,1326.076634,260.3139983,9
1330x279,1330.498963,279.2499617,9
1297x132,1296.517003,132.3402865,9
1156x488,1156.322068,488.169668,9
1155x438,1155.27632,437.8020086,9
1163x514,1162.525139,514.4438996,9
1168x394,1167.92631,393.9887684,9
1170x458,1169.990974,458.1100956,9
1174x449,1174.219253,449.154005,9
1182x426,1182.374454,426.0047685,9
1182x403,1182.347631,403.3756534,9
1191x356,1190.969314,355.9866157,9
1188x464,1188.325807,464.0179411,14
1193x385,1192.576345,385.0942114,9
1199x488,1199.079399,488.498664,5
1204x453,1203.614347,452.7230203,13
1206x505,1205.828766,504.5485622,9
1207x419,1206.95189,419.0287371,13
1213x463,1213.107249,463.1964305,14
1222x428,1221.671375,428.2175742,9
1234x434,1233.523767,434.4324863,9
1234x468,1234.089633,467.6363518,9
1235x447,1234.857071,446.5711339,9
1247x463,1247.09972,462.7379831,9
1245x429,1245.174083,428.8903541,9
1246x440,1246.124848,440.1604495,9
1251x392,1251.469842,391.9682891,9
1260x505,1260.366521,504.5993399,9
1264x444,1263.752079,443.8164689,9
1266x352,1265.702857,352.0395698,5
1270x361,1269.864173,360.7857075,9
1273x410,1272.699248,410.2742525,9
1278x477,1277.726487,476.7375,9
1277x459,1276.974067,459.4202739,9
1283x521,1283.155092,520.8280582,9
1284x507,1284.496191,506.5500791,9
1291x379,1290.923594,379.1741009,13
1294x484,1294.049361,484.048912,2
1301x506,1300.586787,506.1006121,9
1304x377,1303.576067,377.470069,9
1312x364,1311.822402,364.0210547,9
1315x503,1315.161602,502.715624,9
1324x451,1323.633575,451.3092037,2
1325x360,1324.741836,359.9980373,9
1330x514,1330.138448,513.8459793,9
1195x406,1195.025921,405.7154616,8
1216x382,1215.59848,382.1893789,9
1228x363,1228.152977,363.4104331,9
1245x510,1245.336442,509.705419,9
1302x473,1301.73357,473.0637445,9
1222x349,1222.165551,349.0846735,9
1244x349,1243.78428,348.8411228,5
1304x451,1304.267218,451.0619171,9
1256x342,1256.254394,342.4289124,9
1326x389,1326.482344,389.2946979,9
1157x421,1157.296108,420.7334137,9
1158x351,1158.261663,350.6454883,9
1189x402,1189.303544,401.9646644,9
1242x463,1242.309016,462.7676761,9
1270x392,1270.164934,391.5031451,9
1272x424,1272.067525,423.8764313,9
1284x353,1284.183408,353.294648,9
1283x483,1283.103001,483.3803772,9
1320x517,1320.132822,516.9909866,9
1154x672,1154.011431,671.8826359,9
1153x656,1153.035357,656.1989199,13
1159x694,1158.640266,694.2498692,9
1165x613,1165.232169,612.9208356,9
1170x655,1169.510246,655.4722539,9
1171x592,1171.168825,591.8675269,13
1174x568,1174.005251,568.2406465,9
1175x577,1174.924885,577.3114024,9
1172x716,1172.222052,715.5357683,13
1178x551,1177.574939,550.879965,9
1182x700,1181.661503,699.9517944,9
1191x583,1191.340006,583.1650478,9
1190x657,1190.396206,657.2818784,9
1198x619,1198.306153,619.4435744,9
1202x636,1202.157395,635.7375881,9
1211x561,1211.200291,561.3082681,9
1200x681,1200.209302,680.8981544,9
1218x541,1217.768655,541.3218094,9
1226x688,1226.200916,688.0662715,9
1229x681,1229.390906,681.1475686,9
1230x653,1230.15526,653.3064934,9
1236x685,1235.736227,684.6766768,9
1243x633,1242.715375,632.9134158,9
1244x577,1243.60172,577.0668282,9
1252x609,1251.570031,609.1093633,9
1253x664,1252.625026,664.3192554,9
1256x596,1256.071745,596.2329183,13
1277x662,1276.645691,661.59696,9
1285x631,1284.698219,631.3221483,9
1284x571,1284.087807,571.2026921,5
1292x602,1291.652112,602.1445587,5
1287x648,1287.491335,647.9661769,8
1299x599,1299.239903,599.216934,5
1300x654,1299.784954,654.3461178,9
1308x629,1307.807695,629.3318676,9
1309x674,1308.686224,674.2883155,9
1327x550,1326.719269,549.8085229,9
1192x610,1191.703247,609.6331256,5
1259x577,1259.252433,577.4478766,9
1304x583,1304.334541,583.2310653,5
1312x702,1312.201519,701.8477714,9
1335x601,1335.471752,601.0206474,9
1178x629,1178.315716,629.3583225,5
1190x640,1189.688491,640.4925096,8
1192x683,1191.504287,682.6796615,9
1197x536,1197.222323,536.4350952,9
1207x660,1206.57158,659.8375468,13
1214x589,1213.561912,588.558611,9
1304x553,1304.1176,552.7013469,9
1334x613,1333.80298,613.3522379,9
1208x549,1207.60693,549.4850738,9
1258x539,1257.57642,539.4227895,9
1295x592,1295.413254,591.5040847,9
1325x636,1324.735821,635.8840131,9
1158x637,1158.10703,637.4039606,9
1160x552,1159.927251,552.1364576,9
1198x566,1197.68059,565.6046336,9
1208x637,1208.002088,636.6803816,9
1211x656,1210.503025,656.3585954,9
1215x621,1214.517179,621.1731184,5
1218x672,1218.463683,672.4222858,9
1221x648,1220.867435,647.9694318,9
1239x594,1238.518734,593.8508688,9
1280x695,1280.059605,694.9993663,9
1290x713,1289.88297,712.9826374,9
1298x619,1297.815264,619.3252812,9
1324x697,1324.195856,696.7141272,9
1324x660,1324.452824,660.237982,9
1332x587,1332.027483,586.6353357,9
1154x810,1154.382085,809.9536865,9
1155x759,1155.365994,758.8920139,9
1161x751,1160.581613,750.5788161,9
1160x776,1159.604803,776.2829742,8
1165x757,1165.092417,756.6267481,9
1165x808,1165.399449,808.3551526,9
1176x833,1175.939534,833.1820306,13
1180x781,1179.862826,781.1705469,9
1180x916,1179.566293,915.7316957,9
1188x761,1187.698201,760.6910274,9
1189x894,1189.194806,893.9116828,9
1193x743,1192.873515,742.9191699,9
1197x838,1196.821908,838.1470096,9
1204x784,1204.225733,783.8516792,9
1211x879,1211.261729,879.1979232,9
1224x787,1223.751454,786.7159927,9
1228x869,1228.067251,868.6629185,9
1233x845,1232.890123,845.4730338,9
1240x745,1240.199559,745.2873226,5
1244x877,1243.724577,877.1257091,9
1257x780,1256.52891,779.5152105,9
1257x887,1257.070464,886.8997037,9
1259x792,1259.277929,792.1060037,9
1265x839,1265.408243,839.3239584,9
1268x921,1267.840314,921.2807376,8
1275x869,1274.895619,869.1037839,9
1273x834,1273.201905,834.138484,9
1284x791,1283.928641,791.3899687,9
1286x763,1285.661936,763.3970045,9
1287x740,1287.316401,740.3468649,9
1287x775,1286.633953,774.9870441,9
1291x834,1290.820444,833.6142814,7
1305x873,1305.23293,872.9160426,9
1326x765,1326.286925,764.7369637,9
1328x840,1328.431894,839.9573968,7
1331x798,1331.025014,798.0550105,9
1335x777,1334.858103,776.6300972,9
1336x770,1336.380029,769.9696455,9
1337x906,1336.839213,905.842826,9
1198x886,1198.441934,885.8838626,9
1199x774,1199.233294,774.1631047,13
1231x814,1231.050252,813.6726748,9
1260x903,1260.20698,903.0490756,9
1259x874,1258.715494,874.0558748,9
1263x767,1263.27969,766.7213786,9
1318x891,1318.148064,890.769795,9
1320x799,1319.61034,798.6402061,9
1333x918,1333.07799,917.6616285,12
1160x870,1159.749533,870.0457024,9
1189x875,1188.957072,875.1418407,9
1218x869,1217.680268,869.4121321,9
1230x835,1230.487251,835.4083768,9
1250x796,1250.161255,795.633412,9
1312x768,1311.848946,768.2222954,9
1313x778,1313.032501,777.5879196,13
1335x747,1334.84044,746.9293292,9
1278x805,1277.73815,804.7075203,9
1317x841,1317.111325,840.9040417,5
1154x830,1154.167597,829.5060778,9
1201x758,1200.663936,757.7908037,9
1234x756,1233.953324,755.5033425,5
1242x740,1242.043676,739.6280208,9
1265x759,1265.182435,759.075248,9
1275x856,1275.35264,856.127157,9
1302x896,1302.171941,896.45355,9
1339x914,1339.021923,914.2032193,12
1352x774,1351.731823,773.6574204,9
1352x755,1352.174991,754.6322339,9
1354x861,1354.364546,861.4858885,9
1359x801,1359.220156,800.8410565,14
1364x843,1363.886627,843.1989125,9
1366x744,1366.044155,744.1721632,9
1370x857,1370.207381,856.9982805,8
1371x829,1371.43525,829.4524385,9
1374x798,1374.111477,798.4000812,13
1375x785,1374.816543,784.8999073,14
1376x909,1376.409462,908.6690902,12
1383x855,1382.500636,855.1305618,9
1386x754,1385.957904,753.9694095,9
1387x884,1387.33339,884.4077741,9
1397x883,1396.564071,882.9558468,9
1401x818,1400.872261,817.6651012,14
1400x862,1400.212292,862.3253159,9
1404x908,1403.935585,907.7219571,9
1417x908,1416.604392,907.9921275,13
1421x800,1420.895424,800.3303704,8
1424x858,1423.943386,857.5162111,9
1426x843,1426.058377,842.6662118,13
1436x893,1436.16834,892.537632,9
1433x915,1433.227285,914.6999255,8
1440x920,1440.466588,920.4172755,9
1445x780,1444.524927,779.7890291,10
1446x740,1446.292578,740.2162261,9
1454x816,1453.796678,816.0322653,10
1473x776,1472.50955,776.1534035,10
1479x844,1479.127115,843.6728862,10
1486x907,1486.323895,907.3100215,9
1491x757,1491.119968,757.1911681,10
1498x859,1497.916814,859.4763419,10
1498x786,1498.054202,786.4003955,10
1504x764,1504.144273,764.1873752,10
1503x886,1502.715718,886.236095,9
1504x880,1504.454439,879.7831129,9
1511x750,1511.309712,749.8259328,10
1512x876,1512.278085,875.5018038,9
1514x813,1513.825302,813.425221,10
1515x919,1514.658295,919.1706851,9
1516x826,1515.658752,826.2894851,10
1527x773,1527.033207,773.2887861,10
1413x895,1412.671102,895.2238051,9
1420x920,1419.506534,919.6073897,13
1468x875,1467.909377,875.0157229,9
1357x890,1357.264517,890.2162204,12
1378x751,1377.596706,750.9243406,9
1378x809,1377.839875,809.4014297,14
1390x846,1390.217135,845.8001787,9
1426x867,1426.392559,866.7543032,9
1457x809,1456.67616,809.3798665,10
1476x811,1475.827572,810.6500167,10
1488x782,1487.507933,781.5993037,10
1532x842,1531.61325,842.1631466,8
1466x741,1466.091878,741.067577,9
1375x901,1375.257741,900.8696392,9
1407x787,1407.369347,787.1297162,14
1460x896,1460.266014,896.2519597,9
1496x854,1495.656114,854.2582498,10
1356x639,1356.345785,639.4938441,9
1362x602,1361.917617,602.4627657,9
1368x612,1367.856882,611.5133923,9
1364x714,1364.25219,714.1646251,9
1367x545,1366.569447,544.7524725,9
1369x701,1368.565619,701.085451,9
1370x585,1370.31339,585.3982629,9
1411x550,1411.234898,550.3976725,9
1418x604,1417.976674,604.3006466,9
1421x651,1421.34527,650.7344963,13
1422x641,1421.618986,640.6223751,13
1429x599,1428.750418,599.3982144,9
1446x543,1446.492144,543.2589852,13
1447x581,1446.621273,581.1183493,9
1459x608,1458.671525,608.4216237,9
1466x714,1465.996875,714.0528484,8
1469x555,1469.222619,554.6777512,9
1474x536,1473.908144,535.8566694,9
1481x623,1481.147761,622.7071694,9
1486x693,1485.688909,692.6236168,9
1488x602,1488.496904,601.8904508,9
1492x561,1491.841795,561.121694,9
1494x635,1494.389353,635.0346759,8
1497x719,1496.960647,719.432684,13
1500x659,1500.238387,659.2432561,9
1515x700,1514.785129,699.8604282,10
1519x641,1518.98013,640.8604422,9
1519x707,1519.18245,706.6618273,10
1525x533,1525.210762,533.0375468,9
1528x624,1528.480825,623.8489812,9
1358x649,1358.282927,648.7266887,9
1384x555,1383.806679,554.6168235,9
1381x550,1381.147982,549.5686513,9
1402x572,1401.956993,571.7268095,9
1436x668,1435.511753,668.1719418,9
1462x685,1462.217394,684.6998845,8
1513x574,1513.393923,574.2695137,9
1515x673,1515.248323,673.0541895,13
1516x595,1516.443309,595.4029439,9
1429x587,1428.966745,587.3582286,9
1464x587,1463.931432,587.3182458,9
1463x651,1463.026318,650.6615687,9
1359x655,1358.862176,654.6483759,9
1460x563,1460.10637,563.4857991,9
1520x624,1519.583182,624.2955635,9
1424x712,1423.900693,711.7757237,8
1372x482,1372.095526,482.454816,14
1374x406,1373.529563,405.6722566,9
1378x456,1378.22477,456.1073085,9
1381x491,1380.545445,491.1598329,13
1380x411,1380.268682,411.1844513,3
1374x429,1374.069604,428.6109459,9
1386x376,1386.183093,376.1730033,9
1387x363,1386.531438,362.9834336,9
1401x415,1400.963851,414.6883079,9
1400x399,1399.569475,399.2151285,9
1404x359,1403.768102,358.8625719,9
1419x480,1419.046052,479.8794323,9
1425x445,1425.016856,445.4954139,9
1421x387,1421.105975,386.6915256,9
1424x361,1423.670061,361.165823,9
1432x459,1431.536007,458.6616711,9
1434x346,1433.833263,346.0184926,9
1433x500,1433.223732,500.2298063,9
1439x385,1439.366678,385.0574133,9
1443x412,1443.146372,412.129501,9
1453x502,1452.647215,502.1299548,9
1458x485,1457.596049,484.7738838,9
1461x464,1461.444345,464.1473463,9
1462x405,1461.677291,405.264338,5
1476x506,1476.056757,505.6432226,9
1486x489,1486.429375,488.6846059,7
1488x412,1487.770966,411.5103816,9
1502x353,1501.732776,353.1555646,8
1504x417,1503.578032,416.9811415,9
1512x443,1511.70337,443.0538293,9
1516x424,1516.376551,424.1719543,9
1527x433,1526.747965,432.9009489,9
1528x519,1528.300195,518.9083577,9
1533x477,1532.655111,476.7170671,8
1538x493,1538.289243,493.397937,9
1374x394,1374.135675,393.7086783,9
1383x344,1382.874968,344.4722852,9
1407x346,1406.785605,345.5636183,9
1481x391,1480.806566,390.8696142,9
1358x345,1357.601738,344.7774989,9
1453x349,1452.776578,349.0687939,9
1454x442,1453.911034,441.8127155,9
1459x456,1458.928515,455.9722783,14
1462x426,1461.928823,426.1256456,14
1488x444,1488.383596,444.1830047,9
1505x396,1505.246229,396.397272,5
1530x368,1530.072443,368.1467822,7
1537x459,1537.231067,458.9925511,9
1389x479,1389.030245,478.6921422,14
1437x397,1436.911733,396.5892472,9
1504x505,1503.721918,504.958182,9
1516x473,1515.62493,473.2032162,9
1514x504,1513.964011,503.7183197,9
1520x460,1520.432182,459.5362569,9
1386x394,1386.333291,393.632836,9
1404x482,1404.038705,482.2691759,9
1405x446,1405.08812,445.709991,9
1406x494,1405.910891,494.4411228,13
1424x458,1423.722306,457.6589264,7
1449x483,1448.740898,482.9414877,9
