"","x","y","c","z"
"148",-3639.38052,-3452.300195,4,2
"149",-3638.593324,-3486.342406,4,2
"150",-3636.785388,-3371.829671,4,2
"151",-3635.713538,-3402.907307,4,2
"152",-3634.354642,-3381.219703,4,2
"153",-3635.374696,-3331.451747,4,2
"154",-3627.433135,-3427.474931,4,2
"155",-3620.711966,-3322.969737,4,2
"156",-3619.536728,-3425.289278,5,2
"157",-3619.70656,-3481.291397,4,2
"158",-3613.883589,-3410.439425,9,2
"159",-3606.398306,-3351.909837,4,2
"160",-3603.993755,-3341.20161,4,2
"161",-3601.108236,-3397.637977,9,2
"162",-3592.329415,-3408.501667,4,2
"163",-3590.119867,-3493.917991,2,2
"164",-3587.319289,-3415.108575,4,2
"165",-3587.031149,-3468.563538,4,2
"166",-3585.920932,-3316.862105,10,2
"167",-3575.345742,-3336.566479,4,2
"168",-3569.666055,-3418.537837,4,2
"169",-3567.207016,-3446.839051,2,2
"170",-3563.52452,-3373.711565,7,2
"171",-3682.590687,-3396.130269,9,2
"172",-3560.924558,-3448.752322,4,2
"173",-3734.595816,-3495.168554,4,2
"174",-3711.975816,-3493.432676,2,2
"175",-3706.047524,-3446.236807,4,2
"176",-3690.943117,-3352.615643,8,2
"177",-3655.294441,-3397.263078,4,2
"178",-3645.262481,-3402.412564,4,2
"179",-3628.249009,-3409.136724,4,2
"180",-3623.688275,-3405.793578,4,2
"181",-3587.233076,-3394.546323,4,2
"182",-3689.191489,-3481.694044,4,2
"183",-3687.790401,-3492.657265,2,2
"184",-3645.691534,-3449.593082,9,2
"185",-3637.675619,-3441.098058,4,2
"186",-3617.755264,-3455.122268,4,2
"187",-3597.727155,-3408.064914,9,2
"188",-3746.4768,-3181.019937,4,2
"189",-3746.860037,-3283.226092,4,2
"190",-3742.840248,-3262.710735,4,2
"191",-3724.846225,-3269.978255,4,2
"192",-3717.133927,-3218.946952,9,2
"193",-3714.919203,-3180.438378,4,2
"194",-3714.922183,-3242.542985,12,2
"195",-3713.126176,-3196.269032,4,2
"196",-3711.486419,-3213.778142,9,2
"197",-3697.203359,-3265.525187,4,2
"198",-3696.172889,-3195.71352,5,2
"199",-3685.497297,-3157.450706,4,2
"200",-3685.761869,-3177.018046,4,2
"201",-3684.906153,-3125.502947,4,2
"202",-3679.573648,-3274.984502,4,2
"203",-3680.392625,-3214.53178,4,2
"204",-3672.291459,-3126.499023,4,2
"205",-3673.29933,-3248.800724,9,2
"206",-3666.289226,-3176.714474,9,2
"207",-3664.521055,-3213.408669,4,2
"208",-3662.947844,-3167.303187,5,2
"209",-3661.350752,-3150.607476,4,2
"210",-3648.374379,-3248.07045,4,2
"211",-3650.519178,-3128.055624,4,2
"212",-3641.625579,-3164.555696,9,2
"213",-3637.872791,-3252.381824,4,2
"214",-3634.304262,-3258.564577,5,2
"215",-3632.673365,-3153.010677,4,2
"216",-3631.634903,-3295.044084,10,2
"217",-3624.430284,-3269.12285,4,2
"218",-3623.517962,-3292.781632,9,2
"219",-3617.571266,-3286.94916,5,2
"220",-3617.550432,-3205.676023,10,0
"221",-3612.647228,-3179.495705,8,2
"222",-3601.281634,-3230.448597,4,2
"223",-3596.428248,-3122.781248,7,2
"224",-3591.650209,-3173.787417,10,0
"225",-3581.732918,-3293.081783,4,2
"226",-3581.113978,-3265.533139,2,2
"227",-3576.118939,-3216.482178,7,2
"228",-3577.472555,-3150.4882,9,2
"229",-3570.879913,-3167.382862,9,2
"230",-3569.088321,-3117.83867,10,0
"231",-3568.091263,-3225.313887,4,2
"232",-3734.076411,-3238.717956,4,2
"233",-3724.963637,-3148.631553,9,2
"234",-3676.264919,-3206.169324,8,2
"235",-3649.697621,-3276.547357,4,2
"236",-3638.436937,-3210.130426,9,2
"237",-3727.607319,-3209.834595,4,2
"238",-3720.878961,-3168.92809,4,2
"239",-3704.708672,-3161.386536,4,2
"240",-3604.369477,-3143.215847,4,2
"241",-3621.336969,-3123.850376,4,2
"242",-3577.852982,-3244.572118,2,2
"243",-3682.43295,-3284.470996,4,2
"244",-3668.428801,-3259.555551,9,2
"245",-3742.994143,-3038.337057,4,0
"246",-3740.271638,-3013.148557,4,0
"247",-3731.384701,-2945.219731,2,0
"248",-3731.819981,-3022.567775,4,0
"249",-3724.433923,-2975.468527,4,0
"250",-3718.619887,-2950.815849,10,0
"251",-3718.045825,-3072.723929,9,0
"252",-3716.523095,-3046.17438,10,0
"253",-3705.996011,-3028.299048,10,0
"254",-3701.385707,-3052.72009,10,0
"255",-3696.700785,-2971.084874,10,0
"256",-3696.993462,-3026.45273,4,0
"257",-3689.021779,-2923.530027,4,0
"258",-3685.2708,-2949.222295,14,0
"259",-3674.863765,-2925.116881,10,0
"260",-3665.774113,-3072.064186,10,0
"261",-3664.348675,-3042.473813,2,0
"262",-3662.892646,-3084.79509,9,2
"263",-3661.458982,-3016.032563,4,0
"264",-3659.758577,-2960.880723,10,0
"265",-3651.006969,-2976.710842,9,0
"266",-3646.746614,-3059.138837,9,0
"267",-3642.257061,-3067.411756,9,0
"268",-3627.086904,-3034.557115,2,0
"269",-3620.063655,-3011.323998,10,0
"270",-3619.123221,-2969.365667,5,0
"271",-3611.077043,-3038.351584,9,0
"272",-3609.331345,-3059.83016,5,0
"273",-3606.35327,-3034.421908,9,0
"274",-3602.529722,-3004.60154,10,0
"275",-3593.563109,-3040.796003,10,0
"276",-3592.447158,-2952.093728,9,0
"277",-3594.672453,-3078.448136,9,0
"278",-3583.330006,-2986.252808,5,0
"279",-3580.438496,-3026.310859,10,0
"280",-3582.697006,-3056.415859,7,0
"281",-3578.352882,-2931.54895,10,0
"282",-3576.111967,-3060.539525,10,0
"283",-3568.734034,-2937.068409,10,0
"284",-3567.053294,-3050.027643,10,0
"285",-3564.645734,-3040.08179,7,0
"286",-3681.807872,-3023.162079,5,0
"287",-3677.847079,-3093.171245,4,2
"288",-3645.652308,-2987.247086,10,0
"289",-3638.316941,-3075.215709,9,0
"290",-3628.886059,-2948.44724,9,0
"291",-3619.887566,-3066.113622,12,0
"292",-3718.818918,-2992.778913,10,0
"293",-3711.513891,-3057.224754,4,0
"294",-3694.404487,-2997.960794,5,0
"295",-3686.180306,-3001.679909,3,0
"296",-3628.806103,-3044.748238,4,0
"297",-3594.143544,-2984.513441,9,0
"298",-3583.605849,-3011.354916,4,0
"299",-3574.401142,-3085.395463,10,0
"300",-3569.112363,-2946.826966,10,0
"301",-3740.089099,-2957.429265,10,0
"302",-3643.073411,-2967.39456,14,0
"303",-3620.90344,-2942.093798,10,0
"304",-3742.190476,-3055.56216,10,0
"305",-3680.005709,-2988.099677,12,0
"306",-3658.733659,-2924.973908,10,0
"307",-3655.429189,-2914.850872,9,0
"308",-3649.112857,-3099.015036,7,2
"309",-3582.165891,-3103.799678,5,0
"310",-3569.792782,-3011.213673,10,0
"311",-3747.394042,-2736.232062,9,0
"312",-3742.165857,-2894.622157,4,0
"313",-3743.865492,-2852.560542,10,0
"314",-3721.308313,-2845.595939,14,0
"315",-3714.696258,-2854.324922,10,0
"316",-3714.407165,-2825.83039,9,0
"317",-3710.500444,-2785.544294,10,0
"318",-3702.874866,-2891.025559,10,0
"319",-3702.214514,-2799.104127,13,7
"320",-3697.602392,-2814.90322,9,0
"321",-3702.088304,-2743.101754,10,0
"322",-3685.278031,-2772.927944,9,0
"323",-3681.204769,-2870.468254,14,0
"324",-3680.528535,-2891.128954,3,0
"325",-3671.901103,-2817.260314,10,0
"326",-3669.745436,-2902.193617,12,0
"327",-3666.363439,-2719.505991,10,0
"328",-3665.604396,-2835.214421,10,0
"329",-3652.1499,-2733.142009,2,0
"330",-3646.5288,-2786.063083,13,7
"331",-3646.840368,-2826.247927,10,0
"332",-3642.977275,-2878.939586,2,0
"333",-3636.117285,-2779.412654,13,7
"334",-3637.487268,-2762.148672,10,7
"335",-3626.400646,-2776.498601,13,7
"336",-3625.55362,-2828.935759,9,0
"337",-3624.752749,-2721.737921,2,0
"338",-3619.483978,-2858.951326,9,0
"339",-3619.67589,-2742.26474,10,0
"340",-3618.649621,-2774.3173,13,7
"341",-3605.992878,-2803.528433,14,7
"342",-3607.445904,-2817.467275,10,0
"343",-3600.206433,-2875.064978,14,0
"344",-3594.295072,-2841.293473,10,0
"345",-3595.425475,-2767.709285,13,7
"346",-3589.226319,-2882.746405,10,0
"347",-3578.941033,-2763.596441,13,7
"348",-3576.081491,-2776.087444,10,0
"349",-3565.383598,-2745.487251,10,0
"350",-3735.169645,-2794.081569,10,0
"351",-3637.936528,-2719.294093,10,0
"352",-3602.290038,-2735.887374,10,0
"353",-3591.215686,-2758.119436,13,7
"354",-3590.516173,-2731.487532,2,0
"355",-3565.475442,-2720.190498,3,0
"356",-3744.416943,-2874.412084,10,0
"357",-3688.70648,-2728.841256,10,0
"358",-3677.747954,-2765.287168,10,0
"359",-3668.920615,-2873.623728,14,0
"360",-3655.264759,-2804.557655,2,0
"361",-3646.477747,-2899.037088,10,0
"362",-3607.097179,-2715.584207,10,0
"363",-3587.343517,-2764.043085,13,7
"364",-3569.302053,-2900.67234,5,0
"365",-3653.302042,-2779.026518,2,7
"366",-3613.205918,-2779.140664,13,7
"367",-3694.109432,-2835.522709,10,0
"368",-3688.451217,-2794.354497,2,0
"369",-3675.366731,-2795.775673,13,7
"370",-3672.920113,-2730.911295,14,0
"371",-3652.959022,-2870.175172,14,0
"372",-3610.792443,-2771.145273,13,7
"373",-3750.239027,-2675.423326,9,0
"374",-3740.076238,-2573.827469,10,0
"375",-3741.108529,-2555.108514,9,0
"376",-3737.799518,-2640.316065,10,0
"377",-3726.804524,-2515.943929,10,0
"378",-3717.613792,-2624.949969,10,0
"379",-3712.855568,-2615.107146,9,0
"380",-3707.433341,-2582.257708,9,0
"381",-3707.645609,-2572.774109,0,0
"382",-3704.458676,-2535.519421,9,0
"383",-3705.799135,-2696.113772,10,0
"384",-3704.860785,-2629.94282,4,0
"385",-3700.390122,-2691.650303,10,0
"386",-3702.446346,-2540.256019,14,0
"387",-3695.918206,-2653.590339,4,0
"388",-3678.293195,-2653.294733,14,0
"389",-3671.618864,-2655.13288,12,0
"390",-3665.368801,-2622.287248,10,0
"391",-3661.189092,-2671.124172,3,0
"392",-3657.91517,-2545.423468,9,0
"393",-3656.904635,-2697.096635,9,0
"394",-3652.064973,-2655.260076,8,0
"395",-3639.805072,-2586.753104,10,0
"396",-3639.39537,-2611.837805,8,0
"397",-3636.040499,-2568.201674,10,0
"398",-3633.049411,-2650.231088,10,0
"399",-3627.404206,-2585.517471,14,0
"400",-3624.599192,-2642.862382,10,0
"401",-3622.861747,-2683.506401,10,0
"402",-3616.273213,-2639.978136,9,0
"403",-3613.707241,-2694.399124,2,0
"404",-3612.00118,-2566.857025,14,0
"405",-3611.330068,-2657.413279,9,0
"406",-3608.49523,-2595.275864,10,0
"407",-3600.198035,-2623.292127,10,0
"408",-3588.192323,-2550.103434,10,0
"409",-3570.597583,-2580.896817,9,0
"410",-3570.055404,-2698.897221,10,0
"411",-3564.565647,-2527.019083,9,0
"412",-3564.282845,-2562.031588,14,0
"413",-3719.836816,-2674.026164,10,0
"414",-3693.708734,-2674.684696,10,0
"415",-3678.756701,-2624.978126,3,0
"416",-3678.413715,-2521.544499,9,0
"417",-3667.052198,-2569.081163,10,0
"418",-3650.321891,-2635.993151,2,0
"419",-3581.58556,-2654.951189,3,0
"420",-3565.135485,-2679.242485,10,0
"421",-3747.041851,-2535.795509,14,0
"422",-3748.250655,-2548.681712,10,0
"423",-3734.222484,-2686.138526,10,0
"424",-3697.899748,-2600.666367,10,0
"425",-3652.26843,-2601.195877,5,0
"426",-3639.966453,-2600.525021,9,0
"427",-3620.49116,-2571.253475,10,0
"428",-3578.563918,-2619.544766,10,0
"429",-3716.154814,-2558.684053,14,0
"430",-3713.144276,-2566.018757,14,0
"431",-3657.023674,-2556.197077,9,0
"432",-3571.133701,-2683.542361,10,0
"433",-3691.215384,-2692.852576,10,0
"434",-3565.674679,-2616.578805,10,0
"435",-3750.812386,-2456.916059,5,0
"436",-3746.794445,-2496.211883,10,0
"437",-3738.976718,-2327.553731,10,0
"438",-3733.753495,-2366.819268,10,0
"439",-3729.712119,-2469.423554,14,0
"440",-3725.310956,-2428.793716,10,0
"441",-3724.417681,-2405.308269,10,0
"442",-3721.17976,-2451.524477,10,0
"443",-3715.76317,-2332.501285,10,0
"444",-3708.843498,-2474.04482,10,0
"445",-3707.016206,-2339.931262,10,0
"446",-3706.167244,-2321.739274,9,0
"447",-3703.944534,-2410.037127,10,0
"448",-3701.7161,-2366.861696,8,0
"449",-3692.826997,-2471.674013,14,0
"450",-3678.559391,-2385.030826,4,0
"451",-3681.887378,-2423.103078,14,0
"452",-3674.043315,-2425.60809,10,0
"453",-3668.002745,-2441.963043,4,0
"454",-3660.984498,-2338.60882,10,0
"455",-3649.753244,-2403.229478,5,0
"456",-3647.794131,-2420.946496,10,0
"457",-3647.650638,-2444.374861,10,0
"458",-3640.985578,-2446.649021,9,0
"459",-3634.156683,-2325.321957,14,4
"460",-3625.427958,-2492.715787,13,7
"461",-3619.098739,-2365.76974,4,4
"462",-3616.458171,-2376.380853,8,0
"463",-3611.995552,-2455.305467,3,0
"464",-3605.281504,-2336.330175,4,4
"465",-3603.623242,-2415.255526,10,0
"466",-3601.843125,-2369.41885,9,4
"467",-3597.86772,-2466.671825,10,0
"468",-3582.145174,-2454.506148,10,0
"469",-3583.629967,-2441.675007,9,0
"470",-3579.096564,-2377.502872,4,4
"471",-3577.079969,-2337.528253,8,4
"472",-3575.211412,-2326.540503,9,4
"473",-3574.900478,-2404.355813,10,0
"474",-3572.111206,-2431.540772,10,0
"475",-3569.530345,-2338.010938,8,4
"476",-3744.168713,-2382.775888,10,0
"477",-3699.477032,-2345.827403,10,0
"478",-3665.180418,-2405.973514,3,0
"479",-3664.909299,-2472.468903,14,0
"480",-3648.383861,-2496.805603,14,0
"481",-3630.004352,-2393.749121,14,0
"482",-3704.397056,-2393.576622,10,0
"483",-3695.963937,-2429.373966,0,0
"484",-3676.029179,-2331.204249,10,0
"485",-3644.99511,-2361.809869,14,0
"486",-3649.470705,-2480.796663,2,0
"487",-3687.804601,-2321.060062,14,0
"488",-3683.716709,-2357.421481,10,0
"489",-3675.923854,-2447.465118,4,0
"490",-3740.130949,-2124.277469,2,5
"491",-3730.05821,-2289.479952,8,0
"492",-3732.290298,-2236.672595,10,0
"493",-3727.341538,-2261.668199,10,0
"494",-3720.80942,-2168.45443,2,5
"495",-3716.704536,-2143.772842,2,5
"496",-3705.53416,-2176.533936,9,5
"497",-3704.153444,-2280.634231,10,0
"498",-3701.985615,-2267.765076,10,0
"499",-3698.194234,-2220.919197,8,0
"500",-3696.831373,-2130.575645,2,5
"501",-3699.062557,-2233.514973,10,0
"502",-3693.066587,-2204.783898,2,5
"503",-3687.206251,-2168.616874,2,5
"504",-3684.290603,-2294.197284,12,0
"505",-3680.71422,-2250.634886,2,5
"506",-3679.323227,-2276.708765,14,0
"507",-3668.102323,-2179.477312,8,5
"508",-3663.283281,-2216.834391,9,1
"509",-3658.408875,-2159.940652,2,5
"510",-3643.270081,-2250.986422,1,1
"511",-3642.744478,-2139.818475,2,5
"512",-3632.115229,-2230.157765,5,1
"513",-3624.845733,-2188.948638,5,5
"514",-3623.924519,-2221.58246,8,1
"515",-3624.043643,-2285.514555,1,1
"516",-3623.723553,-2243.040532,4,4
"517",-3610.730226,-2198.538277,2,5
"518",-3603.536395,-2261.003073,9,1
"519",-3598.879884,-2220.069213,1,1
"520",-3585.293762,-2201.783737,1,1
"521",-3583.421831,-2146.524291,9,5
"522",-3571.271867,-2207.892105,1,1
"523",-3565.49886,-2229.878686,2,5
"524",-3565.195784,-2288.486133,5,4
"525",-3562.905513,-2159.545639,9,5
"526",-3726.311574,-2200.64564,4,5
"527",-3708.33637,-2142.595679,2,5
"528",-3668.768652,-2235.670114,14,5
"529",-3661.120307,-2227.237424,12,1
"530",-3609.420813,-2166.622728,2,5
"531",-3608.085621,-2280.2244,4,4
"532",-3607.629763,-2123.990525,2,5
"533",-3598.705786,-2286.658875,9,4
"534",-3598.083838,-2189.634808,9,1
"535",-3593.65001,-2142.217123,2,5
"536",-3590.498148,-2237.474922,9,4
"537",-3742.906202,-2136.134059,2,5
"538",-3654.067561,-2278.494583,14,4
"539",-3659.314778,-2246.53144,1,1
"540",-3642.588422,-2165.083166,2,5
"541",-3635.93582,-2163.624155,12,5
"542",-3560.63132,-2119.841623,2,5
"543",-3543.584801,-2210.969461,4,5
"544",-3534.647908,-2210.882512,8,5
"545",-3534.845512,-2184.311262,5,5
"546",-3530.070854,-2193.229037,9,5
"547",-3527.644726,-2228.257301,4,4
"548",-3529.460598,-2243.694233,4,4
"549",-3527.130195,-2144.83906,2,5
"550",-3524.556999,-2188.715428,2,5
"551",-3518.089036,-2209.050767,2,5
"552",-3514.842705,-2227.898978,9,5
"553",-3506.9177,-2247.718791,5,4
"554",-3505.572241,-2269.365776,14,4
"555",-3500.013621,-2153.402165,4,5
"556",-3498.789938,-2188.919766,4,5
"557",-3485.285227,-2134.690523,12,5
"558",-3474.16704,-2160.27665,8,5
"559",-3472.789792,-2148.17018,2,5
"560",-3471.532939,-2288.667709,2,5
"561",-3470.473491,-2223.337998,9,5
"562",-3466.894641,-2255.030296,2,5
"563",-3463.674235,-2242.339548,4,5
"564",-3460.245418,-2290.903029,2,5
"565",-3455.836367,-2266.927552,2,5
"566",-3456.523226,-2148.121062,5,5
"567",-3458.612082,-2173.990536,9,5
"568",-3447.11866,-2162.909652,9,5
"569",-3432.030078,-2183.667749,2,5
"570",-3429.884376,-2290.925948,2,5
"571",-3421.447036,-2185.419728,2,5
"572",-3419.95829,-2233.162103,5,5
"573",-3414.751378,-2295.760368,2,5
"574",-3411.414411,-2270.622215,2,5
"575",-3405.953982,-2231.246473,4,5
"576",-3404.489346,-2157.549718,2,5
"577",-3406.794347,-2182.99905,2,5
"578",-3400.502876,-2152.766488,4,5
"579",-3394.857608,-2146.376487,4,0
"580",-3391.742735,-2124.688469,9,0
"581",-3387.674721,-2294.327365,2,5
"582",-3384.674176,-2260.25765,8,5
"583",-3375.073936,-2151.733862,10,0
"584",-3370.461176,-2239.861793,4,2
"585",-3369.826562,-2158.723081,10,0
"586",-3367.494987,-2132.197845,1,1
"587",-3408.377516,-2281.97857,2,5
"588",-3533.220396,-2253.764876,4,4
"589",-3509.841619,-2135.848209,4,5
"590",-3502.122982,-2224.468032,12,5
"591",-3470.574907,-2178.606974,12,5
"592",-3525.143127,-2267.053378,5,4
"593",-3479.660094,-2281.682284,9,5
"594",-3396.710389,-2302.623553,2,5
"595",-3377.882308,-2182.249677,2,5
"596",-3521.041444,-2296.295977,9,5
"597",-3548.944644,-2441.15645,9,0
"598",-3548.048284,-2401.172999,9,0
"599",-3545.650941,-2353.172423,14,4
"600",-3532.405717,-2390.068578,2,5
"601",-3525.294794,-2319.282889,2,5
"602",-3523.455253,-2492.738575,12,0
"603",-3502.845701,-2412.13218,2,5
"604",-3502.091433,-2453.072688,9,5
"605",-3499.61066,-2345.073999,2,5
"606",-3494.159802,-2318.454964,2,5
"607",-3490.812554,-2383.078745,2,5
"608",-3475.518554,-2355.630164,2,5
"609",-3477.037575,-2468.008577,2,5
"610",-3465.870273,-2417.532503,8,5
"611",-3455.664787,-2358.088751,2,5
"612",-3454.130478,-2406.703941,2,5
"613",-3454.815094,-2498.97798,9,5
"614",-3448.676712,-2424.482985,2,5
"615",-3438.690314,-2340.786193,2,5
"616",-3424.438184,-2374.704236,2,5
"617",-3422.188734,-2423.28961,2,5
"618",-3405.946469,-2450.853261,5,5
"619",-3404.368516,-2405.934992,5,5
"620",-3400.025724,-2442.174554,9,5
"621",-3389.171306,-2460.659543,3,5
"622",-3383.784505,-2350.740464,2,5
"623",-3379.826964,-2441.050286,2,5
"624",-3376.099419,-2331.235236,2,5
"625",-3367.164189,-2315.688318,9,5
"626",-3361.141932,-2389.845675,5,5
"627",-3505.915211,-2463.29635,8,5
"628",-3471.717156,-2329.633364,2,5
"629",-3463.663438,-2330.056074,2,5
"630",-3423.787527,-2469.659003,9,5
"631",-3400.281455,-2343.952627,2,5
"632",-3399.353613,-2377.904039,12,5
"633",-3381.38329,-2484.044596,12,5
"634",-3480.868022,-2331.644041,2,5
"635",-3428.995353,-2485.572733,10,5
"636",-3428.314964,-2453.584461,2,5
"637",-3419.439749,-2458.249379,8,5
"638",-3406.773197,-2478.537279,14,5
"639",-3380.536685,-2496.02207,14,5
"640",-3373.233347,-2369.076177,2,5
"641",-3499.101695,-2322.311162,2,5
"642",-3474.101661,-2431.745488,14,5
"643",-3402.805318,-2388.25416,2,5
"644",-3377.699698,-2340.8158,2,5
"645",-3538.693164,-2484.954721,4,0
"646",-3445.250993,-2484.944863,9,5
"647",-3536.677278,-2590.241131,10,0
"648",-3539.334631,-2679.811199,9,0
"649",-3538.529084,-2616.183342,10,0
"650",-3533.031396,-2528.383087,5,0
"651",-3532.930555,-2656.174129,10,0
"652",-3530.908801,-2563.451795,5,0
"653",-3525.898653,-2618.737474,10,0
"654",-3511.504635,-2608.559814,10,0
"655",-3508.757926,-2565.945048,9,0
"656",-3505.043782,-2683.634006,8,0
"657",-3499.375692,-2583.186862,10,0
"658",-3490.941917,-2640.377397,2,0
"659",-3481.126995,-2674.888227,10,0
"660",-3480.257672,-2602.485813,10,0
"661",-3465.082225,-2553.970025,10,0
"662",-3446.246424,-2522.157003,2,5
"663",-3444.635065,-2671.444517,10,0
"664",-3439.124491,-2650.588638,9,0
"665",-3415.574702,-2560.163574,10,0
