Unnamed: 0,cell_class
-3743x-3038,Excitatory
-3740x-3013,Inhibitory
-3731x-2945,OD Mature 2
-3732x-3023,Excitatory
-3724x-2975,Excitatory
-3719x-2951,Inhibitory
-3718x-3073,Astrocyte
-3717x-3046,Inhibitory
-3706x-3028,Inhibitory
-3701x-3053,Inhibitory
-3697x-2971,Inhibitory
-3697x-3026,Inhibitory
-3689x-2924,Excitatory
-3685x-2949,Excitatory
-3675x-2925,Inhibitory
-3666x-3072,Inhibitory
-3664x-3042,OD Mature 2
-3663x-3085,Astrocyte
-3661x-3016,Inhibitory
-3660x-2961,Excitatory
-3651x-2977,Astrocyte
-3647x-3059,Astrocyte
-3642x-3067,Astrocyte
-3627x-3035,OD Mature 1
-3620x-3011,Inhibitory
-3619x-2969,Endothelial 1
-3611x-3038,Astrocyte
-3609x-3060,Endothelial 1
-3606x-3034,Astrocyte
-3603x-3005,Inhibitory
-3594x-3041,Inhibitory
-3592x-2952,Microglia
-3595x-3078,Astrocyte
-3583x-2986,Endothelial 1
-3580x-3026,Inhibitory
-3583x-3056,Inhibitory
-3578x-2932,Excitatory
-3576x-3061,Excitatory
-3569x-2937,Inhibitory
-3567x-3050,Inhibitory
-3565x-3040,Inhibitory
-3682x-3023,Endothelial 1
-3678x-3093,Excitatory
-3646x-2987,Inhibitory
-3638x-3075,Astrocyte
-3629x-2948,Astrocyte
-3620x-3066,Endothelial 3
-3719x-2993,Inhibitory
-3712x-3057,Excitatory
-3694x-2998,Endothelial 1
-3686x-3002,Microglia
-3629x-3045,Inhibitory
-3594x-2985,Astrocyte
-3584x-3011,Inhibitory
-3574x-3085,Inhibitory
-3569x-2947,Inhibitory
-3740x-2957,Inhibitory
-3643x-2967,Excitatory
-3621x-2942,Inhibitory
-3742x-3056,Inhibitory
-3680x-2988,Endothelial 3
-3659x-2925,Inhibitory
-3655x-2915,Astrocyte
-3649x-3099,Inhibitory
-3582x-3104,Endothelial 1
-3570x-3011,Inhibitory
-3747x-2736,Astrocyte
-3742x-2895,Inhibitory
-3744x-2853,Inhibitory
-3721x-2846,Excitatory
-3715x-2854,Inhibitory
-3714x-2826,Astrocyte
-3711x-2786,Inhibitory
-3703x-2891,Inhibitory
-3702x-2799,Pericytes
-3698x-2815,Astrocyte
-3702x-2743,Inhibitory
-3685x-2773,Astrocyte
-3681x-2870,Excitatory
-3681x-2891,Microglia
-3672x-2817,Inhibitory
-3670x-2902,Endothelial 3
-3666x-2720,Inhibitory
-3666x-2835,Inhibitory
-3652x-2733,OD Mature 2
-3647x-2786,Pericytes
-3647x-2826,Inhibitory
-3643x-2879,OD Mature 2
-3636x-2779,Pericytes
-3637x-2762,Inhibitory
-3626x-2776,Pericytes
-3626x-2829,Astrocyte
-3625x-2722,OD Mature 2
-3619x-2859,Astrocyte
-3620x-2742,Inhibitory
-3619x-2774,Endothelial 3
-3606x-2804,Excitatory
-3607x-2817,Inhibitory
-3600x-2875,Excitatory
-3594x-2841,Inhibitory
-3595x-2768,Endothelial 1
-3589x-2883,Inhibitory
-3579x-2764,Pericytes
-3576x-2776,Inhibitory
-3565x-2745,Inhibitory
-3735x-2794,Inhibitory
-3638x-2719,Inhibitory
-3602x-2736,Inhibitory
-3591x-2758,Pericytes
-3591x-2731,OD Mature 2
-3565x-2720,Microglia
-3744x-2874,Inhibitory
-3689x-2729,Inhibitory
-3678x-2765,Inhibitory
-3669x-2874,Excitatory
-3655x-2805,OD Mature 2
-3646x-2899,Inhibitory
-3607x-2716,Inhibitory
-3587x-2764,Pericytes
-3569x-2901,Endothelial 1
-3653x-2779,OD Mature 2
-3613x-2779,Pericytes
-3694x-2836,Inhibitory
-3688x-2794,OD Mature 2
-3675x-2796,Pericytes
-3673x-2731,Excitatory
-3653x-2870,Excitatory
-3611x-2771,Pericytes
-3750x-2675,Astrocyte
-3740x-2574,Inhibitory
-3741x-2555,Astrocyte
-3738x-2640,Inhibitory
-3727x-2516,Inhibitory
-3718x-2625,Inhibitory
-3713x-2615,Astrocyte
-3707x-2582,Astrocyte
-3708x-2573,Inhibitory
-3704x-2536,OD Immature 1
-3706x-2696,Inhibitory
-3705x-2630,Excitatory
-3700x-2692,Inhibitory
-3702x-2540,OD Immature 1
-3696x-2654,Inhibitory
-3678x-2653,Endothelial 3
-3672x-2655,Endothelial 3
-3665x-2622,Inhibitory
-3661x-2671,Microglia
-3658x-2545,Astrocyte
-3657x-2697,Astrocyte
-3652x-2655,OD Immature 1
-3640x-2587,Inhibitory
-3639x-2612,OD Immature 1
-3636x-2568,Inhibitory
-3633x-2650,OD Mature 4
-3627x-2586,Excitatory
-3625x-2643,Inhibitory
-3623x-2684,Inhibitory
-3616x-2640,Astrocyte
-3614x-2694,OD Mature 2
-3612x-2567,Excitatory
-3611x-2657,Astrocyte
-3608x-2595,Inhibitory
-3600x-2623,Inhibitory
-3588x-2550,Inhibitory
-3571x-2581,Astrocyte
-3570x-2699,Inhibitory
-3565x-2527,Endothelial 3
-3564x-2562,Inhibitory
-3720x-2674,Inhibitory
-3694x-2675,Inhibitory
-3679x-2625,Microglia
-3678x-2522,Endothelial 1
-3667x-2569,Inhibitory
-3650x-2636,Astrocyte
-3582x-2655,Microglia
-3565x-2679,Inhibitory
-3747x-2536,Excitatory
-3748x-2549,Inhibitory
-3734x-2686,Inhibitory
-3698x-2601,Inhibitory
-3652x-2601,Endothelial 1
-3640x-2601,Astrocyte
-3620x-2571,Inhibitory
-3579x-2620,Inhibitory
-3716x-2559,Excitatory
-3713x-2566,Excitatory
-3657x-2556,Astrocyte
-3571x-2684,Inhibitory
-3691x-2693,Inhibitory
-3566x-2617,Astrocyte
-3751x-2457,Endothelial 1
-3747x-2496,Astrocyte
-3739x-2328,Inhibitory
-3734x-2367,Inhibitory
-3730x-2469,Excitatory
-3725x-2429,Inhibitory
-3724x-2405,Inhibitory
-3721x-2452,Inhibitory
-3716x-2333,Inhibitory
-3709x-2474,Inhibitory
-3707x-2340,Inhibitory
-3706x-2322,Astrocyte
-3704x-2410,Inhibitory
-3702x-2367,OD Immature 1
-3693x-2472,Excitatory
-3679x-2385,Excitatory
-3682x-2423,Excitatory
-3674x-2426,Excitatory
-3668x-2442,Inhibitory
-3661x-2339,Inhibitory
-3650x-2403,Endothelial 1
-3648x-2421,Inhibitory
-3648x-2444,Inhibitory
-3641x-2447,Astrocyte
-3634x-2325,Excitatory
-3625x-2493,Pericytes
-3619x-2366,Inhibitory
-3616x-2376,OD Immature 1
-3612x-2455,Microglia
-3605x-2336,Excitatory
-3604x-2415,Inhibitory
-3602x-2369,Astrocyte
-3598x-2467,Inhibitory
-3582x-2455,Inhibitory
-3584x-2442,Astrocyte
-3579x-2378,Inhibitory
-3577x-2338,OD Immature 1
-3575x-2327,Astrocyte
-3575x-2404,Inhibitory
-3572x-2432,Inhibitory
-3570x-2338,OD Immature 1
-3744x-2383,Inhibitory
-3699x-2346,Inhibitory
-3665x-2406,Microglia
-3665x-2472,Inhibitory
-3648x-2497,OD Immature 1
-3630x-2394,Excitatory
-3704x-2394,Inhibitory
-3696x-2429,Inhibitory
-3676x-2331,Inhibitory
-3645x-2362,Excitatory
-3649x-2481,OD Mature 2
-3688x-2321,Excitatory
-3684x-2357,Inhibitory
-3676x-2447,Inhibitory
-3740x-2124,OD Mature 2
-3730x-2289,OD Immature 1
-3732x-2237,Inhibitory
-3727x-2262,Inhibitory
-3721x-2168,OD Mature 2
-3717x-2144,OD Mature 2
-3706x-2177,Astrocyte
-3704x-2281,Inhibitory
-3702x-2268,Inhibitory
-3698x-2221,OD Immature 1
-3697x-2131,OD Mature 2
-3699x-2234,Inhibitory
-3693x-2205,OD Mature 2
-3687x-2169,OD Mature 2
-3684x-2294,Endothelial 3
-3681x-2251,OD Mature 2
-3679x-2277,Excitatory
-3668x-2179,OD Immature 1
-3663x-2217,Astrocyte
-3658x-2160,OD Mature 2
-3643x-2251,Excitatory
-3643x-2140,OD Mature 2
-3632x-2230,Endothelial 1
-3625x-2189,Endothelial 1
-3624x-2222,OD Immature 1
-3624x-2286,Excitatory
-3624x-2243,Inhibitory
-3611x-2199,OD Mature 2
-3604x-2261,Astrocyte
-3599x-2220,Excitatory
-3585x-2202,Excitatory
-3583x-2147,Astrocyte
-3571x-2208,Excitatory
-3565x-2230,OD Mature 3
-3565x-2288,Endothelial 1
-3563x-2160,Astrocyte
-3726x-2201,Endothelial 1
-3708x-2143,OD Mature 2
-3669x-2236,Excitatory
-3661x-2227,Endothelial 3
-3609x-2167,OD Mature 2
-3608x-2280,Excitatory
-3608x-2124,OD Mature 2
-3599x-2287,Astrocyte
-3598x-2190,Astrocyte
-3594x-2142,OD Mature 2
-3590x-2237,Astrocyte
-3743x-2136,OD Mature 2
-3654x-2278,Excitatory
-3659x-2247,Excitatory
-3643x-2165,OD Mature 2
-3636x-2164,Endothelial 3
-3561x-2120,OD Mature 2
-3544x-2211,Excitatory
-3535x-2211,OD Immature 1
-3535x-2184,Endothelial 1
-3530x-2193,Astrocyte
-3528x-2228,Inhibitory
-3529x-2244,Excitatory
-3527x-2145,OD Mature 2
-3525x-2189,OD Mature 2
-3518x-2209,OD Mature 2
-3515x-2228,Astrocyte
-3507x-2248,Endothelial 1
-3506x-2269,Excitatory
-3500x-2153,Excitatory
-3499x-2189,Excitatory
-3485x-2135,Endothelial 3
-3474x-2160,OD Immature 1
-3473x-2148,OD Mature 2
-3472x-2289,OD Mature 2
-3470x-2223,Astrocyte
-3467x-2255,OD Mature 2
-3464x-2242,Inhibitory
-3460x-2291,OD Mature 2
-3456x-2267,OD Mature 2
-3457x-2148,Endothelial 1
-3459x-2174,Astrocyte
-3447x-2163,Astrocyte
-3432x-2184,OD Mature 1
-3430x-2291,OD Mature 2
-3421x-2185,OD Mature 2
-3420x-2233,Endothelial 1
-3415x-2296,OD Mature 2
-3411x-2271,OD Mature 2
-3406x-2231,Inhibitory
-3404x-2158,OD Mature 1
-3407x-2183,Excitatory
-3401x-2153,Inhibitory
-3395x-2146,Inhibitory
-3392x-2125,Astrocyte
-3388x-2294,OD Mature 2
-3385x-2260,OD Immature 1
-3375x-2152,Inhibitory
-3370x-2240,Excitatory
-3370x-2159,Inhibitory
-3367x-2132,Excitatory
-3408x-2282,OD Mature 2
-3533x-2254,Inhibitory
-3510x-2136,Inhibitory
-3502x-2224,Endothelial 3
-3471x-2179,Endothelial 3
-3525x-2267,Endothelial 1
-3480x-2282,Astrocyte
-3397x-2303,OD Mature 2
-3378x-2182,OD Mature 1
-3521x-2296,Astrocyte
-3549x-2441,Astrocyte
-3548x-2401,Astrocyte
-3546x-2353,Excitatory
-3532x-2390,OD Mature 1
-3525x-2319,OD Mature 2
-3523x-2493,Endothelial 3
-3503x-2412,OD Mature 1
-3502x-2453,Astrocyte
-3500x-2345,OD Mature 2
-3494x-2318,OD Mature 2
-3491x-2383,OD Mature 2
-3476x-2356,OD Mature 2
-3477x-2468,OD Mature 2
-3466x-2418,OD Immature 1
-3456x-2358,OD Mature 2
-3454x-2407,OD Mature 2
-3455x-2499,Astrocyte
-3449x-2424,OD Mature 2
-3439x-2341,OD Mature 2
-3424x-2375,OD Mature 2
-3422x-2423,OD Mature 2
-3406x-2451,Endothelial 1
-3404x-2406,Endothelial 1
-3400x-2442,Astrocyte
-3389x-2461,Microglia
-3384x-2351,OD Mature 4
-3380x-2441,OD Mature 2
-3376x-2331,OD Mature 2
-3367x-2316,Astrocyte
-3361x-2390,Endothelial 1
-3506x-2463,OD Immature 1
-3472x-2330,OD Mature 2
-3464x-2330,OD Mature 2
-3424x-2470,Astrocyte
-3400x-2344,OD Mature 2
-3399x-2378,Endothelial 3
-3381x-2484,Endothelial 3
-3481x-2332,OD Mature 2
-3429x-2486,OD Immature 1
-3428x-2454,OD Mature 2
-3419x-2458,OD Immature 1
-3407x-2479,Excitatory
-3381x-2496,Excitatory
-3373x-2369,OD Mature 2
-3499x-2322,Microglia
-3474x-2432,Excitatory
-3403x-2388,OD Mature 1
-3378x-2341,OD Mature 4
-3539x-2485,Endothelial 1
-3445x-2485,Astrocyte
-3537x-2590,Inhibitory
-3539x-2680,Astrocyte
-3539x-2616,Endothelial 3
-3533x-2528,Microglia
-3533x-2656,Inhibitory
-3531x-2563,Endothelial 1
-3526x-2619,Inhibitory
-3512x-2609,Inhibitory
-3509x-2566,Astrocyte
-3505x-2684,OD Immature 1
-3499x-2583,Inhibitory
-3491x-2640,OD Mature 1
-3481x-2675,Inhibitory
-3480x-2602,Inhibitory
-3465x-2554,Inhibitory
-3446x-2522,OD Mature 2
-3445x-2671,Inhibitory
-3439x-2651,Astrocyte
-3416x-2560,Inhibitory
-3411x-2637,Excitatory
-3409x-2687,Inhibitory
-3408x-2624,Inhibitory
-3406x-2671,Inhibitory
-3406x-2562,Endothelial 1
-3401x-2527,OD Immature 1
-3397x-2597,OD Immature 1
-3387x-2670,Astrocyte
-3371x-2582,Inhibitory
-3369x-2613,Astrocyte
-3496x-2702,Inhibitory
-3469x-2645,Inhibitory
-3457x-2677,Astrocyte
-3454x-2606,Excitatory
-3456x-2611,Inhibitory
-3453x-2647,Excitatory
-3448x-2584,Excitatory
-3436x-2694,Inhibitory
-3535x-2626,Inhibitory
-3524x-2543,Inhibitory
-3496x-2612,Inhibitory
-3477x-2542,Inhibitory
-3382x-2666,Astrocyte
-3448x-2655,Inhibitory
-3368x-2657,Inhibitory
-3518x-2556,Inhibitory
-3518x-2695,Inhibitory
-3480x-2643,Inhibitory
-3473x-2639,Inhibitory
-3446x-2702,Inhibitory
-3379x-2692,Inhibitory
-3544x-2728,Inhibitory
-3533x-2771,OD Immature 1
-3522x-2861,Inhibitory
-3513x-2849,Inhibitory
-3511x-2835,Inhibitory
-3505x-2719,Inhibitory
-3499x-2758,Inhibitory
-3491x-2727,Inhibitory
-3493x-2786,OD Mature 1
-3481x-2827,Inhibitory
-3480x-2774,Astrocyte
-3475x-2876,Excitatory
-3474x-2845,Inhibitory
-3469x-2719,Astrocyte
-3463x-2833,Inhibitory
-3462x-2882,Inhibitory
-3460x-2739,Endothelial 1
-3430x-2790,Endothelial 2
-3424x-2767,Astrocyte
-3421x-2800,Astrocyte
-3411x-2736,Inhibitory
-3406x-2801,Endothelial 1
-3403x-2834,Inhibitory
-3391x-2887,Inhibitory
-3389x-2815,Astrocyte
-3382x-2741,Inhibitory
-3383x-2734,Inhibitory
-3370x-2733,Inhibitory
-3370x-2769,Inhibitory
-3520x-2734,Inhibitory
-3502x-2863,Inhibitory
-3496x-2873,Inhibitory
-3484x-2899,OD Immature 1
-3447x-2765,Inhibitory
-3415x-2790,Astrocyte
-3404x-2739,Astrocyte
-3374x-2854,Inhibitory
-3511x-2888,Inhibitory
-3495x-2810,Microglia
-3488x-2812,Inhibitory
-3479x-2751,Inhibitory
-3403x-2883,Inhibitory
-3365x-2815,Inhibitory
-3541x-2887,Inhibitory
-3534x-2884,OD Mature 2
-3466x-2793,Inhibitory
-3511x-2814,Inhibitory
-3479x-2807,Inhibitory
-3475x-2812,Inhibitory
-3469x-2854,Inhibitory
-3453x-2888,Inhibitory
-3432x-2737,Inhibitory
-3426x-2867,Astrocyte
-3389x-2769,Inhibitory
-3548x-2917,Astrocyte
-3543x-3066,Inhibitory
-3542x-3046,Inhibitory
-3542x-2943,Excitatory
-3537x-3024,Inhibitory
-3519x-3044,Inhibitory
-3515x-3061,Inhibitory
-3516x-3023,OD Immature 1
-3514x-2991,Astrocyte
-3512x-2965,Inhibitory
-3505x-2978,OD Immature 1
-3477x-2937,OD Mature 2
-3476x-3059,Inhibitory
-3467x-2993,Inhibitory
-3464x-3103,OD Immature 2
-3461x-2961,Excitatory
-3454x-2993,Inhibitory
-3454x-2973,Excitatory
-3452x-3040,Inhibitory
-3424x-3038,Inhibitory
-3414x-3101,OD Immature 1
-3399x-3093,Inhibitory
-3397x-2962,Inhibitory
-3399x-3026,OD Mature 2
-3399x-3056,Inhibitory
-3394x-3037,Endothelial 3
-3390x-2924,Endothelial 1
-3383x-2998,Excitatory
-3380x-3062,OD Immature 1
-3378x-3021,Inhibitory
-3377x-2978,OD Mature 2
-3371x-3039,Endothelial 2
-3370x-2976,OD Immature 1
-3366x-2960,OD Immature 1
-3532x-2934,Inhibitory
-3519x-3086,Excitatory
-3496x-3063,Inhibitory
-3482x-2974,Inhibitory
-3480x-2986,Inhibitory
-3478x-3093,Endothelial 1
-3464x-2983,OD Mature 2
-3433x-2992,OD Immature 1
-3546x-3084,Excitatory
-3539x-3089,Excitatory
-3506x-3031,Inhibitory
-3459x-3080,Inhibitory
-3413x-3018,Excitatory
-3369x-3031,Inhibitory
-3370x-3003,Astrocyte
-3407x-3077,Inhibitory
-3386x-2967,Inhibitory
-3544x-3016,Inhibitory
-3513x-2947,Inhibitory
-3504x-2942,Inhibitory
-3422x-3012,Endothelial 1
-3390x-3099,Inhibitory
-3368x-3081,Astrocyte
-3542x-3231,Inhibitory
-3539x-3207,Astrocyte
-3536x-3160,Microglia
-3532x-3208,OD Immature 1
-3526x-3201,OD Immature 1
-3525x-3223,Endothelial 1
-3508x-3206,Inhibitory
-3507x-3272,Excitatory
-3502x-3277,Excitatory
-3487x-3260,Excitatory
-3480x-3178,Endothelial 1
-3480x-3171,Inhibitory
-3469x-3134,Inhibitory
-3464x-3250,Inhibitory
-3454x-3185,Astrocyte
-3445x-3169,Inhibitory
-3445x-3227,Endothelial 1
-3436x-3136,Inhibitory
-3441x-3271,Inhibitory
-3435x-3265,Inhibitory
-3427x-3238,Microglia
-3426x-3152,Microglia
-3422x-3297,Excitatory
-3412x-3123,Inhibitory
-3405x-3276,Astrocyte
-3400x-3302,Endothelial 1
-3398x-3248,Excitatory
-3398x-3197,Inhibitory
-3388x-3180,Inhibitory
-3382x-3151,Endothelial 1
-3382x-3277,Inhibitory
-3365x-3246,Inhibitory
-3532x-3257,Inhibitory
-3516x-3155,Inhibitory
-3471x-3192,Inhibitory
-3420x-3174,Inhibitory
-3368x-3131,Excitatory
-3547x-3182,Inhibitory
-3503x-3177,Inhibitory
-3455x-3234,Inhibitory
-3394x-3128,Inhibitory
-3384x-3213,Inhibitory
-3365x-3255,Endothelial 1
-3485x-3239,Astrocyte
-3371x-3119,Astrocyte
-3505x-3259,Excitatory
-3498x-3128,Endothelial 1
-3443x-3290,Inhibitory
-3550x-3322,Inhibitory
-3547x-3436,Endothelial 1
-3547x-3317,Astrocyte
-3544x-3483,Excitatory
-3537x-3329,Excitatory
-3528x-3426,Excitatory
-3529x-3485,Inhibitory
-3522x-3331,Endothelial 1
-3515x-3401,OD Mature 2
-3515x-3333,Endothelial 1
-3514x-3350,OD Immature 1
-3511x-3467,Excitatory
-3492x-3496,Excitatory
-3474x-3408,Excitatory
-3471x-3439,Excitatory
-3463x-3352,Inhibitory
-3460x-3491,Inhibitory
-3459x-3420,Astrocyte
-3449x-3413,Astrocyte
-3442x-3396,Astrocyte
-3440x-3348,Inhibitory
-3427x-3409,Excitatory
-3413x-3442,OD Immature 1
-3407x-3391,Inhibitory
-3405x-3359,Excitatory
-3406x-3347,Endothelial 1
-3406x-3462,Inhibitory
-3391x-3459,Inhibitory
-3386x-3503,Inhibitory
-3381x-3483,Inhibitory
-3383x-3388,Astrocyte
-3377x-3357,OD Immature 1
-3370x-3326,Excitatory
-3375x-3439,Excitatory
-3394x-3367,Astrocyte
-3381x-3319,Astrocyte
-3373x-3466,Inhibitory
-3547x-3398,Microglia
-3527x-3379,Excitatory
-3524x-3371,Inhibitory
-3504x-3426,OD Immature 1
-3484x-3448,Inhibitory
-3439x-3452,Astrocyte
-3439x-3426,Inhibitory
-3384x-3344,Astrocyte
-3383x-3327,Astrocyte
-3385x-3412,Inhibitory
-3500x-3379,Inhibitory
-3492x-3342,Endothelial 1
-3491x-3351,Endothelial 1
-3480x-3482,Inhibitory
-3471x-3376,Excitatory
-3458x-3367,Endothelial 1
-3438x-3373,Inhibitory
-3546x-3378,Inhibitory
-3508x-3491,Inhibitory
-3471x-3400,Inhibitory
-3460x-3322,Endothelial 1
-3451x-3474,Inhibitory
-3407x-3330,Inhibitory
-3376x-3480,Inhibitory
-3441x-3331,Astrocyte
-3439x-3324,OD Mature 1
-3534x-3651,Inhibitory
-3532x-3606,Inhibitory
-3530x-3578,Excitatory
-3528x-3677,Endothelial 1
-3529x-3698,Inhibitory
-3525x-3535,Inhibitory
-3522x-3678,Endothelial 1
-3523x-3563,Excitatory
-3503x-3638,Inhibitory
-3505x-3657,Excitatory
-3502x-3572,Inhibitory
-3499x-3515,Astrocyte
